,0,1,2,3,4,5,6,7,8,9,10,11
244,DFFEECBAA,FEDCAAADF,ACEFFEDBA,FECAAACEF,AABDEFFED,FFEDBBBBB,AABBDEEFF,FEECBAACF,FFFEDCBAA,AABCDEEFF,FFECAABCD,CEEFFDBAA
245,DCBAABEFF,EFEDDDBAA,AAABDEFEF,FECBABCCE,FFFDBABBB,EFFEDBAAB,FFECBAABD,DBAADFFEC,BBBABCEFF,FFDCBABCD,EFFEDBAAA,AACEECDFE
246,EEFFECAAA,FFDEBBBBA,FEDBADDDC,AABCDDEFF,AABCDEEFF,FEEEDCBAA,BAABCDFFF,FEEDEDBAA,FFEEDCBAA,FFECCCBBA,EDAECCCDE,AABDDEEEF
247,AABEFEDED,DBAACEFFE,FFDCCBBAC,ABCCCCDEF,ABEFFEDBA,FFDBAABDE,FFEDCBAAB,AABCDEEFF,FFEEDBBAA,BABDEFFEA,AABCDDEFF,DBABCEFFD
248,ABDEFFEBB,FFFDCBBAA,FEFEAACBB,ABBBCDEFF,ABEEFFCDA,FFEECBBAB,AAABDFFEE,EEEEEDCAA,FFEEDCBAA,BBBACDEFF,AABCCDEFF,ABBCDDEEF
249,ABDEFEDCC,FEEDBACCC,FEEEDCBBA,FEFEDCABA,BAABCDEFF,AABDEEEEE,BCEFFDBAA,EEEEEDBAA,FFDDCBBBB,AABCDEEFE,DFEEECAAB,ABBACFFEF
250,AABCDEEEF,ECAAEFECA,EDCAABDEF,EFFEDCBAA,EDDCAACFF,FEEDDDCAA,AABBCEFFF,EDBAABDFF,ABCEFFECA,FFECCBBBA,DCAABCEFF,AADEECCEF
251,DFEDECABB,FFFEDCBAA,ACABDBDFF,AABBCEEFF,ACCDEEEDE,FEEEECBAA,DCBABCEFF,BEFFECAAB,FFEEDCBAA,FECBCCBCB,ABCDBCEEF,AABBDEEFF
252,AABDEEEEE,FFEDCBBAA,FFEDCBBAA,AABBCDEFF,AACDEEEEE,FFEEDCBAA,FEEFCAABD,AABCEEEFF,EFEEDCBAA,FFECCBBAB,AABCCDEFF,AABCDEEFF
253,FCABDFECA,AACDFEEED,CEDBABDFF,FFEDCAABC,EFFECCBAA,AABCDDEFF,BDEFFDCAA,FFEDCCBAA,AABCCDEFF,AABCCCEFF,DAABEFDDE,FFFDDCAAA
254,AABBDEEFF,BABDEEEEB,CFECCEDAB,FEEEDBBAA,FDBAABDEF,AABCDDEFF,CEFFEDBAA,FFEDDCBAA,FDBAABCEF,AABCCDEFF,FCAADECDF,CEBEFCCEA
255,AABDEEEEE,FFEDCBBAA,FFEDCBBAA,AABBCDEFF,AACDEEEEE,FFEEDCBAA,CBDFEAABE,AABCDEEEF,EEEEDCBAA,FFECBBBBB,AABCCDEFF,AABCDEEFF
256,AACDEFEBE,FEDBAACEE,FFEDBAABD,CFFFDCBAA,AABDFFEDC,FEDBAACDF,FFFDCBBAA,AABCDEEFF,FFDCBAACE,FEDBBABCD,BCDDEFECA,ABCDCBDFF
257,AABBCDEFF,AACDFEEEC,EFEDCACCA,FFEEDCBAA,ECAABCEFF,AABCDDEFF,AADFFEDCB,FFEDDCBAA,FFEDCBABB,AACCCDFEF,AACEDDEFE,DEDEEECAA
258,FFECBAACB,CBBABCEFF,DFFECCBAA,EFECBAACE,FFEDCBAAB,AABCDEFFE,FFEDCBBAA,AAABDEEEF,AABCDEFFE,CAABDFFDE,CCCDFFEBA,FFDBAABCD
259,AACEEEEDD,FFECBBAAC,BCCDCDEFA,FFECBBABC,AABCDEEFF,ABCEFFECD,FFFECBAAA,CDEEEEDBA,FFEDBAABC,AABCDEEFF,FEFEDBABA,FEEDDBBAA
260,AACDDEFEC,DEFFECBAA,ABDFFEDCB,EEEDBAACF,ABCDCCCEF,EEEEEDBAA,AABBCEFFF,FEDBAACEF,FFEEDCBAA,FFFDBABBB,CDDEFEDBA,AACEEDCDF
261,ABDEEFDCC,BCFEBBDDC,AABCDEEFE,EFEDEDCAA,FFECCBAAC,AABCDEEFF,CDFFECBAA,FFEDDCBAA,BABBBDEFF,AABDCDEFF,DDEEFCAAB,CEDACDFCB
262,CBBBBBDFF,BAABDEFFF,DCBAACEFF,FEECBECBA,AABCDEEFF,AABCDEEFF,FFEDCBBAA,FFEDCBBAB,AABDDCDEF,BDFFECAAC,ACCABCDEF,FFEDCBAAB
263,FFEDBBAAC,BACCDCEFF,BFDCADFDC,FFCBCDDAB,BABCCDEFF,ADEFECABE,AABCDEEFF,DFEEDCBAC,FFEEDCBAA,FFEDBBCAB,BCCCDFEEA,DEEDEDDAA
264,FFEDDCBAA,FDECCBACC,FFEDCAABC,ABDFEEDAC,FFDDDCBAA,AABCDEEFF,FFEDCBBAA,BAABCEFFF,ABCDEEFDB,FFECBBBAC,EEABCCDEE,AADDDFDED
265,FFEECBAAA,ECCBBBBEF,CEDFCCBAE,BBCCBBDFF,AABCDEEFF,AAABCFEEF,FFDBABBBD,EEFEECCAA,FEEEDDBBA,EDADEEECA,EFCEDCBBA,ABACCDFFE
266,ACFFFDBBC,FFEECBAAA,CCBAACFFF,DEEFCBAAC,AABCDEEFF,EEEFEDBAA,BDEFFDBAA,AAACDEFFE,FEEEDDBAA,EEEEDDCAA,ECECAABDF,AABCDEEFF
267,FEEEDBAAB,AACCEFEEE,DFEDDCAAD,FFFECCBAA,FFECBABBC,AABCDDEFF,DEFFDCBAA,FFEDDCBAA,AABBCEEFF,FFEECBBAA,EAABCDDEF,FFDDEBABA
268,EDCBABDEF,AAACEFFEE,AAACDEEEF,FFECCCCBA,FFFEDCBAA,FFECBABBC,AABBDEFFE,FFEDDCBAA,AABCDEEFF,BBBBBCEFF,FCEBBBCAF,FFEDCBBBA
269,AABCEEEFE,EDDEFECAA,AABDEFFEC,BCBABEFFE,EEFEDBACB,BAABDFFEC,DCBAABDFF,CFFEDCBAA,ACEFFDDBA,DEFFEBAAC,DEDABEFDA,AACDFEDDE
270,CEFFDBABC,EFEECBAAA,FEDAABBDE,AABBCEEFF,AABDDFDFD,FFEEDCBAA,BBBABDEFF,FFEDBBBBA,FFEECBAAA,CFDEEEDAA,CABBBCDFF,AAACDDEFF
271,EEFFECBAA,FFFDCBBAA,FDCAABDEF,BCACCCCEF,AABCDEEFF,DEEFECAAA,BDEFFDBAA,AACEEEEEE,FFEDDBAAA,FFDDDCBAA,DFDBAABDF,AABCDDEFF
272,FFECBBBBB,FFEDCCAAA,BEDBABDEF,AABCDEEFF,ACBDEFFEA,FFEEDCBAA,AABBCDEFF,FFEEDCBAA,FFECABABD,AADDDDEEE,AADFFECBD,EFCCBBEDA
273,FFEEDBBAA,FEEDABCCB,ABBBCEFEE,AAABEEEEF,AABDDEEFF,FEECDDBAA,DAABCEDEF,ACCDCDFDD,EDECCEFAA,FFFEBABBA,CDEDCDEEA,EFCBBADED
274,BABBCDCEF,BFEDDDAAD,CAABDEFFE,EFECAADEB,FEEBAABCE,AABCDEEFF,EFFEDCBAA,FFEDDCBAA,AABCDEFFE,BCBDEFECA,AADEDCEEF,FFEECBAAB
275,AABBCEFFF,FFFEDCBAA,FFEDCBBAA,ACACDEFED,FEDCCCBBA,FFEDDDBBA,AABBCEFFF,FDDBABDEE,EEEEDDBAA,FFEDCCBAA,FFEDCBBAA,AABBCDEFF
276,AADEEEEDC,FFEDCBBAA,FFFECBBAA,CBABCCDFF,AABCDEEFF,BAACEEEEF,FFFECBAAA,AABBCEFFF,FFEDCBABB,BBABCDFFF,DBAACCDEF,AABCDEEFF
277,EDAACFFDC,BADFFECBA,BCEFFECAA,ABDFFECBB,BACFFECBB,CCEFFDAAB,BCBABFFEC,ADECBBCEF,DBBAACFFE,DBAACEFFC,BABDFFECA,ACEFFCABC
278,FFEDCBAAB,ABBBCDFFF,AAACEEEEF,BDEEDCFDA,FFEEDCBAA,FDAAACDEF,CEFFEDBAA,EDCBAACEF,AABCDEEFF,ABDEEDEEA,FEECCCBBA,FEECCCBAA
279,FFEDCBAAB,AABBDFFEE,AABCDEEFE,FFEDCBBAA,FFEDCBBAA,AABCDDEFF,ABCEFFDCB,FFEDDCBAA,AABCCDEFF,DEFFDBBBA,EEEFECBBA,FDCCEEDAA
280,AABCDDEFF,AABBDDEFF,EEEEEECBA,FFEDCBBAA,AABCDEEFF,AACDEEEDE,AABEFEDDC,DEEEEDCAA,FFEEDCBAA,AABBDEEFF,ADEFFECBA,ECADECECC
281,CBACCCFED,FEEEBBDBA,DCDEBABEF,FDEEEECAA,ECBABBCEF,AABCEEFFD,FFEDCBAAB,AABCDEEEF,AABCDEFFE,FFEEDBBAA,ABABDFEFE,AABCDDEFF
282,ABBCBEFFD,BAABDEFFE,FFEDCBBAA,AABCDEFEE,FFEDCBAAB,ABCCCDFFF,AACEFFDCB,FFEDCBBAA,ECBAABDEF,BDEEFEDBA,CAABCDEFF,EFECAABDE
283,FFEDCBABB,BBECCEEBD,FDEDEBDBA,BABBCEDFF,AABCDEEFF,CCEEFEBAA,ABBBCDDFF,FEEDCBBAA,FFEDCBBAA,ABDCDECEE,BECEEEEAB,BEEEEDDAA
284,FFEECBBAC,CCCAAFFEB,FFECCDCAA,BBBBBDDFF,ABCCEEDFE,FEEECCCBA,BBBBBCDFF,FFFECBAAA,FFEDCBBAA,FFEDCDBAA,ABCDCDEEF,DFDEDCBCA
285,AAABDFFEE,BBAABDEFF,FEEDDDDBA,AADEFFDBA,FFEEDCBAA,AABCCDEFF,AABBCDEFF,FFEEDCBAA,FFEEDCBAA,AABDEDFFD,AABDEEEFF,FFDBAACDE
286,AABDEEEEE,FFEDCBBAA,FFEDBBABB,AABBCDEFF,AACDEEEEE,FFEEDCBAA,DCEFEAABE,AABCDEEEF,FEEEDCBAA,FFECBBBBB,AABCCDEFF,AABCDEEFF
287,FEEEDBAAA,FFFDBBBBB,BBBDBDDEF,AABCDEEEF,ABBBCDEFF,AABBCDFFF,FFECBBBBB,AABCEEEEE,FFEDDBBAA,FFEEDCBAA,FFFCCBBAC,ABCCDDEFF
288,FEEECCBAA,AACEFFEDB,AABBCEFFF,EEFEEDAAA,FFEDBAABC,AABCDEEFF,BDEFFDBAA,FFEDDCBAA,BAABCEEFF,AABBDEEFF,EEFEDDAAA,EFFECCBBA
289,BEDCBEFDA,ABEFFEDBA,BBAACDEFF,FFEDDCBAA,AABCDEFFE,EBAABDEFF,AACEEDDEF,FEDCBABDE,FFEDCBBAA,BAABCEEFF,FECAABCDE,BCDEFFEBA
290,CBDEBBFFB,AADFFEDBB,FFEDDCBAA,AABDEEEEE,CBAABEFFF,FFEEDCBAA,BBBBBCEFF,FBACDEEBA,FFCABBCDC,DCABEFFDA,BCEFFECAB,ABBBBDFFF
291,ABBBDFFEE,FFEDBAABD,FFEEDCBAA,AACDEEEED,FFDCBBBBB,ABCABDFFE,AABBCDEFF,FFDBCDCBA,FFFECBAAA,FFCAACDDD,BCDEEFEBA,ABCEFFDBC
292,CEFEDBBAB,FFEDCBBBA,FCBAACCEF,AABCDDEEF,AABDDEEFF,BBBBBCEFF,FECBBBBCC,AABCDEEFE,FEEEDDBAA,FEEDDDBAA,FCDDCABDB,AAABDDFFF
293,ABEFEEDCC,FFEDCBBBA,FFFDCCBAA,EDCADEABF,AABCCDEFF,FFFEDBAAA,AABCEFFED,BABDDDEFF,FFEEDCBAA,FFEDBBBBA,AABCCDEFF,AABCDEEFE
294,FFEECBBAB,EFEEDCAAA,FFFCBBACB,ABABDDEFF,AABCDEFEE,EFECCCCBA,FFCAAACDE,AABCDFEEE,EEEEEDBAA,FFDDCBCAA,EADDEDEAB,AABDEFDED
295,FFEDCBAAA,BBBBBCEFF,AABBEEEFF,AABCDEFFD,FFEECCBAA,DBABBDEFF,ABDFFFDBA,FFEDCBAAC,AABCDEEFF,AACEEEFCB,FEEDECCAA,FFEEDABBB
296,BCBCFFECA,EFEDBAACE,EFFEDCBAA,BAABCDEFF,EFFEDCBAA,FCDDCAACD,AABBCDEFF,CFFEDCBAA,EEEDDDDBA,BBAABDEFF,FFFEDCAAA,AABDEFFEC
297,EEEFEDBAA,FFEDCBBBA,AABCCEEFF,EDFEDCDBA,BAABDEEFF,EFEEDDBAA,ABDFFEDBA,CAACEEEEE,FFECAAACD,ABDDBCCEF,ADCCBBDDF,AABCCDEFF
298,EFEEEBAAA,FFEDCAAAC,ABBDCCDFF,FECABDEDA,FEBCDCCBA,FEDBBABCE,AABBDFFEE,FFEEDCBAA,FFECBBBBB,ABBBBCEFF,AAADFFFCC,CABBDCDFE
299,BEFEDDBAC,ECCCFFCAA,ADFEEDDAB,FFEEDBAAA,FDEEDDBAA,AABCDDEFF,ABCFEEFCA,FFEDCBBAA,ABBBCDEFF,ABCDDDEFE,FEEEDCAAA,BDECACFED
300,FFEDCBACB,FFECBBBBB,ABBBDCEFE,ABBBCDEFF,AACCDDEFF,FFFEDCBAA,FECAACEDB,AFFDCCBCB,FFEEDCBAA,ACBEEEEDB,ADCBCEEDF,ACBDDBEEF
301,ACCBBEFFD,AABDEFEED,FEDBAABDF,EFFEDCBAA,AABCEFFED,FECAABCDC,AABBCDEFF,FEEEDCAAA,FFEDCBBAA,FEBAABDEF,CDEFFECAA,ABCDEFFCA
302,FFEEDCBAA,FFDCBACCC,AABCDDEEF,AABCCEEFF,EEEEEDBAA,FFEDCBABB,AABCEFEED,EDCAABDEF,BCEFFEBAA,EFFEBCBBA,FFEDCABBA,ABBBCEEFF
303,AABDEEEEE,FFEDCBBAA,FFEDBBBBB,AABBCDEFF,AACDEEEEE,FFEEDCBAA,EDEFDAABE,AABCEEEEE,FFEEDCBAA,FFECBBBBB,AABCCDEFF,AABCDEEFF
304,BCCBACFFE,EDCBAADEF,FFEEDCBAA,AABCDEEFF,FFEDCBBAA,ABBCDDDEF,AACEFFEDC,FFEDDCAAB,AABCDEFFE,FFEDCBAAB,AABCDEEFF,FCAABDDFF
305,FFEDCCBAA,ABBBCDEFF,FFEBBABCE,BBDEFEFAB,FFEEDCBAA,AABCDDEFF,BDEFFDBAA,FFEDDCBAA,AABBCDEFF,ABBBCCDFF,FFDCBBBBB,FFFEDCAAA
306,DBAACFFDE,FEEEECBAA,ACDFFEDBA,AABDFFEDC,AABCDFFED,CAABDFFEB,BCEFDBABE,ECBAABDFF,FEDBBAACF,FFECBAABC,EFFECAAAB,BDEDEFEBA
307,DCBBEFECA,AACEFFECB,BAABDEFFE,FFDBAACEC,ADFFECAAC,CCEFEBABE,FFDAABCDC,BBBBBDEFF,FEDDCAABE,FFFDCBAAB,CEFFECAAB,CEFFECBAA
308,EEFFDBAAA,BACCDDDFF,DECECDDCA,EBABDCBEF,AABCCDEFF,AABCCDDFF,FFEBAABCE,AEEEEECBA,FFEDDDBAA,FFDCBBBBC,ABBDDDDEF,BDFEEDDAA
309,FFEEDBAAA,BFCEBCBEC,FDCCAACDF,AABBDEEFF,AABDDDEFF,EEEFECBAA,BBBBCCEFF,FEEEDCBAA,FFEDCBBBA,DCCBACCFE,CFEFDBDAB,FDECCBBAC
310,FFECBABCB,AAABCDEFF,FFECBABCA,BAADFFFCC,FEEEECBAA,AABCDDEFF,DEFFDCBAA,FFECBAABE,ABBBCEEEF,EFFECBAAB,DBAACEFED,FFEDBABBC
311,EDCBAACEF,FEDBAABDE,FFEDBBAAC,DFFEDBAAB,ACFFFDBBB,CDEFFDBAA,ABCDCBCEF,DCAABEFEC,AABCEFFEB,CBABCEFFC,CBAABDFFF,ECAABCEFF
312,BBDEEFEBA,FFEDCBAAB,AEABDFDCF,ABBCEEFEC,FCBAACEEF,FFEDDBAAC,AABDFFEDC,FFDCCCBBA,FFDBAABCD,BBBBBCEFF,ACDCDCBEF,AAACDEEFF
313,AACDEDDEF,FFFEDCAAA,EFFEDDBAA,AAACEFFEE,BAABCDFFF,AABCDEEFF,ABEFFDBAB,FEEEDCBAA,DDEEEECAA,AABBDEEFF,FFFECBAAB,BDEEFEDAA
314,CDBCCCAFF,EDCABACFF,DAABEEFFB,FFEDCCBAA,BAABCDEFF,AABCDEEFF,CEFFECBAA,FFEDCCAAA,BBBBBBDFF,ABBCDCDFF,FEFEDBBAA,FBCBCCCCE
315,AADEEEEDD,FFFECBAAB,EDFEDBAAD,ABEFEEDCB,AAABDEEFF,FFEDCBAAA,ABBBCDEFF,FFEDCBBAA,BCBABCEFF,AACDFFFDB,FDBABBDEF,ABBEFFDBD
316,CDEEEECAA,FFECBBBBB,AABDEEEEE,BAABCDEFF,FFEEDCBAA,BABCEFFEB,FECAABCDE,AABCDEFFE,DCBABCDFF,FFEECBAAA,AABDEFFEB,BAABDEFFE
317,AABCEECEF,FCAACEFDB,EFFECAABC,BBBBBCEFF,BCDEEFEBA,AABCDEFFE,FFEDBBABB,AAACEFFED,AABBDEFFD,DBAACDEFF,DEEFEDBAA,AABCEFEEF
318,EFFEDBBAA,FFEDCBBAA,ECAADEEED,AABCDDEFF,AABEEEEEE,FFEECBBAA,EFFECBAAB,AACDEEEEE,FFEDCCCAA,FFEDCBBAA,BBBCBBDEF,AABCDEEFF
319,AABCCEEFF,CAABFFEEC,FEDEEBACC,FEFEDCBAA,BAABCDEFF,AABCDEEFF,CDFFDBBBA,FFEEDCBAA,FFECBABBC,AABCCDEFF,CAAEECCFF,ABEFDEDAD
320,FFEDCBBAB,BABBBCFFF,ADCBDFFDD,CBCFEBDDB,ACCBDEEFF,DEEEFEBAA,DDCAABDFF,DEFFCBBCA,EEEDBBEDA,CBECACEFB,EFECDDCAA,FFEDCBBAA
321,AACEEEFEC,FFEEDBBAA,ADFFDBACF,DDDBBABEF,FFDDCAABF,FFEEDCBAA,ACDFFECBA,AABCDEEFF,EEFEECBAA,CDECBABEF,EBABDFFEA,BAABDEFFE
322,EEFFECAAA,FFEEDBBAA,FFECCBBCA,ABABCCDFF,ABBBDDEFF,FFFEDBAAB,DEFFECBAA,AABDEEEEE,FFFEDCBAA,FFDCBDBAB,FFEDBBABC,ABBCCDEFF
323,ADEFFECBB,FFEDCBBAA,AEBDDBBFF,BBABBEFFE,FEEDCCBBA,FFEDBBABC,AABBDEFFF,FFEDCBAAA,FFEDDCBAA,CCAACEEEF,BBBBBCEFF,AABCDDEFF
324,AABCCDEFF,FFDDECAAA,CBABBEFEE,EDEFEDBAA,FFECCBBAB,AABCDEEFF,AABCEFEED,FFEEDCBAA,CBAABCEFF,AACDCDEFF,FFDACCBCA,AADDFEEDA
325,BCEFEDECA,CFFEBABCB,BACFFEDBB,BEFFEDBAA,FDCBABFFB,BBBBBCEFF,FFDCBBBBC,AABCDEFFE,EDBAACEEF,FFFEDBAAA,CEEEBABEE,ABCCFFDBE
326,ABBBCCDFF,AAEECDFEB,DDCFDDEBA,FFEDCBBAA,FDCBAACEF,AABCDDEFF,FFEDCBBAA,FFEDCBAAB,AABCCEEFF,BABCEEDFF,FFDDDABDA,DFEDFDBAA
327,ABDEFECBE,BDFFEDCAA,AAACEFFED,FECBAACEF,FFECBAACE,FFECBABBC,AABBCDFFF,FEEEDCBAA,EEEEECBAA,AABCDEEFF,ECBABCDFF,EFFEDBAAB
328,ABBCCDEFF,BABBCEEFF,AACDEFEBD,FFEEDCBAA,BAABCDEFF,AABCDEEFF,CDEFFDBAA,FFEEDCBAA,FEDBAABDF,AABCDDEFF,FEDEDCBAA,FEEDDCBAA
329,EFFEDBBAA,FFEDCBBAA,ABBBBCEFF,AABBCDEFF,AACCDEEEF,EFEEDBAAA,DCAABDFFF,DCBACFEEC,BBFFEDBBA,FFEDDCBAA,BCBCCCCDF,AABCCEEFF
330,DCBAABEFF,CECDFEBBA,FEDCCBBAC,AABBCDEFF,AACDEEEEE,BBBCEFFEA,FFDBBAACD,AABCCDFEF,EEEFECBAA,EEDBBCEEA,BBCBCBDEF,BABBDEFEF
331,AABDEEEEE,FFEDCBBAA,FFEDBBBBB,AABBCDEFF,AACDEEEEE,FFEEDCBAA,DDEFDAABD,AABCEEEEF,FEEEDCBAA,FFECBBBBB,AABCCDEFF,AABCDEEFF
332,FFEDCBAAB,AAACDEFEF,CDDBACBEF,AACEDCEFE,FFEEDCBAA,DBAABCEFF,AABCEFFED,FFEDCBAAB,AABCDEEEE,FFEDCBBAA,FEFFDBBAA,ABBDEEFCC
333,FFEEDCAAA,CBABEDCCF,ABABDEEFF,ABEFEEDDB,EEFEDCBAA,FCAABCDEF,AABDFFEDC,FFEDCBBAB,AABCDEEFF,DEFEDCBAA,EEDDEEDAA,FECAACDCE
334,AABDEEDEF,BABBCDFEF,BDDEEFEBA,FFEDCBBAA,AABCDEEFF,AACDEEEEE,CDFFECBAA,EEEEEDCAA,FFEDCBAAA,AABCDEEFF,DEFEEDBAA,FFECCCBAA
335,AABEEFDBE,FDBADFECA,AAACEFFED,BACFFEDCB,BABBCDEFF,FFEEDCBAA,BAABCDFFF,DBAACDEFF,DEFEEDBAA,CDEEFECAA,ACEFECABE,BBABDFEEF
336,FECBBAEEC,BAABCDEFF,FECCDECAA,ABCFFFDBA,FDBBDFEBA,EECAABDEF,ABDEFFDBA,FEDBAABEF,ABEFDBBDF,CBDEFECBA,ABDECBCEF,FFEDDBAAB
337,FFEDBABBB,DFFDBACCC,AADEDDDEF,CBDEFFEBA,FFEDCBBAA,BAABCDEFF,EEFEDCBAA,BBAACDEFF,AABCDEEFF,EDCFEDCBA,FFEDCBBAA,ABBCCDCEF
338,DFFEDCBAA,FFEDABBBB,BDCBACECF,BBBBBBDEF,AABCDDEFF,EEEFECAAC,EEFFDBBAA,AABCDDEFF,FFEDECAAB,FFECCCBBA,FFCECBBBA,BAAACEEFF
339,AABBCDEFF,CADFECACF,CCEEFECAA,EFFEDCBAA,FECAABCDE,AABCDEEFF,ABCFFEDBB,FFEEDCBAA,FFDBAABCD,AABCEFEDF,ABDFCBDEF,DEBCEFEAA
340,CABCBCFFD,AABCDEEFF,EECEFDBAB,DFFECDCAA,FFECBAABC,AABCDEEFF,ABDFFEDBA,FFEDDCBAA,CBAABDEFF,AABDDCEFF,EBAADFECE,FFFEDCBAA
341,FFEEDBBAA,FFECBBBBB,BCBCBCDEF,AABCDDEFF,AABCDEEFE,FEEEECBAA,EBAACFFCD,FFCBBBBCC,AABBDDFEF,FFEECBAAB,EEEDDDEBA,BABDDEFFC
342,ECBBEFCAE,ABBDFFEDC,CDCAABDEF,FEDDDDBAA,FFEDCBAAA,AABCDEEFF,AABDEFEDC,FFEDDCBAA,CBAABDEFF,DBAACEDEF,FECAABDEC,EEFEDCBAA
343,ABBBCDEFF,EDBDFECAB,CAACFEDEC,EEFEDBBAA,FFECBAABC,AABCDEEFF,AABBDFFEE,FFEEDCBAA,FFECBABBC,AABBCDEFF,ABDCEEEED,ABCDFFCBD
344,FFEEDBAAB,FEECAABDD,AABBDEFEF,CFEDEFCAA,FEEDCCBAA,AABCDEEFF,FFFECBBAA,EDBAABDEF,AABBCDEFF,ACDBFFDCB,EEEDEDDAA,BDEDCCEFA
345,AACEDEDED,EDEEEDCAA,ABDEEEEDC,DEFEDECAA,BAABCDEFF,FFEEDCBAA,BAABCDEFF,FFECBABCD,ABCDEFFEA,FECBBBCBB,AAACDEFFE,CAABDEFEE
346,AABDEEEEE,FFEEDBBAA,FFEDCBBAA,AABBCDEFF,AACDEEEEE,FFEEDCBAA,AABDFDCEF,AABCEEEEF,FFEEDCBAA,FFECBBBBB,AABCDDEFF,AABCDEEFF
347,DFFEDBAAB,EFFEDCBAA,EFEEDBBBA,BBBBBDDEF,AACCEEFED,DDCABEFEA,DCBAABDFF,AACEEEEDE,FFEECBBBA,FFEEDBBAA,ACDECCCDF,ABABCDFFF
348,CCDEDACFD,DBDFFECAA,ABDEFFDCC,DDCBAACFF,CDEEFEDBA,AABCDEEFF,FFEDCBBAA,AACDEEEEE,BABCCFFDD,DEFFEDBAA,ABDEEFECA,AABDFFECE
349,AABCDECFF,FDDFEDBAA,AABCEFFED,CAAACEFFE,EBAADFFEC,FCABBDFEA,BAABCDEFF,ABEFFEDCB,BDEFFECAA,FFDBBCCCA,BCEFFEAAC,ABDEBBCFF
350,AABCCDEFF,AACCEFFED,ABABEFEFC,FFEEDCBAA,FEDBAABDE,AABCDEEFF,FFFDCBBAA,FFEDCCBAA,AABBCDEFF,ABBBCDEFF,FFEECBBBA,ACDEFFDBA
351,FFEEDBBAA,CBDCFDBCE,FDECBBADD,ABBCDDEFF,ABABCEFEF,FFEEDCBAA,AAABDEFFE,FEDBAACDE,AABCDDEFF,FFFECBBAA,FEEEDCBAA,FEFBABBCD
352,FFEDCBABB,FDFDCBACC,ACBACFEEF,CBABCDDFF,ABBCDEFFE,DEEFEDBBA,FBAACFEEB,DFCABCDCC,FEEEDCBAA,CFEDEDCBA,CBBACEFDE,DACBDEDFC
353,ABCDEECCF,FECBDECBA,CBAACDFFF,BAACDEEEF,AABDEEEEE,BBCDEFFCA,FFDBAABCE,AACEFEDDE,CDEFFCAAE,FFFEDCAAA,AABDEEFEC,AABCDEFEE
354,FEEEDBAAB,AFDECECCA,FFEDBAABC,AABBCDEFF,AABCDEEFF,BBAACFFEF,FFDBAABCC,AADEEEEEE,EEFEECCAA,FFEDBBBAA,EFDECDBAA,AADDEFEED
355,FFEDBAABC,FBBCFEBBC,FEDBAABCF,AABDDEEFF,FFEEDCBAA,FDBAACDEF,AABCDFFEE,FFEDDCBAA,BBAABDEFF,AABCDDCFF,EFEDCABDB,AACEDFEDD
356,FFEEDBBAA,ADCFFEBBB,ADEEDBEEC,DEEEFDAAA,FFDCBBABE,AABCDEFFD,FFEDCBBAB,AACDEDDEF,ADEDDEEEA,CAABDEFFE,BCABBDEFF,AABDDEEEF
357,EDBBBABFF,CBAACDEFF,FECCCEDBA,CFFEEDAAB,FFDBAABCE,AABCDEEFF,FFEDCBBAA,ECBBABCFF,BAABCDDFF,FFDBAABDE,DAABCEFFB,FEEBAABDE
358,AABBCDEFF,ABDCCFFED,EFEEDDBBA,FEFEDCBAA,BAABCDEFF,AABCDEEFF,AACEFEEDC,FFEEDCBAA,FFEDCBAAB,AABCDDEFF,AACEEEDDF,EDEEEEBAA
359,DDBAABEFF,EEFEDBAAA,ACEFFDBAD,DECAABDFF,BFFDBABDE,FDCCDFEBA,EFFDBAABD,EFECBBABE,DFFEDCBAA,BCEFFEDBA,AABDEFFDB,BABBDEFFD
360,FFFEDBAAA,FFECBBBBB,AAACDDEFF,AABCCDEFF,AACDEEEED,FEEEDCCAA,FECBBBAEE,FDAABDEEE,FFEECBABA,CDCBEFDDA,BDDCBAEEF,ABCBEDDFE
361,FFDCBCBAD,ACBCFEDBF,CBAAEEEDF,DBCFDADEB,ABDCCDFFE,EFDAADBDD,BBAACFFFF,EAADFDDDD,FEDBBEEBA,FDBEBABDD,BCDFFCABC,FCDFDABEA
362,FFEDCBABD,DEFFECBAA,AABBDEFFF,ECDEFECAA,ACEFFECBA,BCEFFDBAB,DEECBABDF,DBACFFECB,EFFEDBAAA,AABCEEFED,EFDAACEEB,BAABCEFFE
363,CEEFEDBAA,FFEDBAABB,AAADDDEEF,AAEEDEFCC,FFEDCBBBA,DBAABDEFF,AAACEFFED,FFEEDCBAA,EECBAACEF,BACDCDEDF,EEFDEEBAA,ABBACEEFF
364,FFFECBABA,EFDCBBBBC,AFDCBBDDF,AAACEEEEF,AABBCEFFF,CBCFFDEBA,EEEBABEED,EDDFDABCC,AACDFEBDF,FFEDCBBBA,FFEDDCBAA,BEEADEDAE
365,EECEFBACB,FFFDCBBBA,FDECBDDAC,BABBCDEEF,AABCDDEFF,BBBCDFFFA,FFECBBBBC,AABCDEFEE,FEEEDBBAA,FEEEDBBBA,ACBDBBEDF,ABCDFEDED
