,0,1,2,3,4,5,6,7
302,DDDDCBBAAAA,AAAAABCDDDD,AAAABCCDDDD,DDDCCBBAAAA,ABCDDDDCBAA,AAABCDDDCBC,DDDBCBBCBAA,BCCBAAACDDD
303,AABCDDDDCCB,DDDCCBBAAAA,AAAABCCDDDD,DDDDDCCBAAA,BBBBAABBDDD,CDDDDCCBAAA,DDCAAAAABCD,AAAABCCDDDD
304,BCCBCDDCBAA,ABDDDDCBBAA,AAABCDDDDCC,DDBAAABBCCD,ABDDDDCBAAA,AAAABBCDDDD,DDCBAAAACDD,CDDDBAAABCC
305,DDDBBAAABBC,ABCDDDBBBBC,CCCDDDCCBAA,DCAAABBCDDD,CDDDDCBBAAA,BBAAABBCDDD,AAAABCDDDCB,DDDDDCCBAAA
306,BAAADDBDDCD,DBAABCDDCBA,AACDDDBABBC,DDDBAAABCCA,ACDCAACDDBB,ABDDDCBAABD,DDCAAABCDDB,AAABCDDDDCA
307,CBADDCBAABD,DCBAAAACDDC,CCBAABBBDDD,DBBCBCDCAAC,DDBABCCBBBB,BCDDCBBAAAC,DDCBAAABCDD,CAABCDDDBAA
308,DDDCAAABBDB,BACBDCDCCCB,BAABAABCDDD,AAABBCCCDDD,DCBAAABCDDD,DDDCDCBBBAA,DDCBBBBAABC,AABCCDDDCBA
309,DDDCBAAABAA,BACCDBBAACD,AAABBBCDDDD,ABDCCDDDBAA,AAAABDDDCCB,DDDDCBBAAAA,BABAABCCDDD,DDCDCCBBAAA
310,DDCBABCBAAD,AABDDDCCBCB,BBCDDDCBAAA,CBAAABCCDDD,DDDDCCBBAAA,AAABBCCCDDD,DDDCAAACBAB,DDDDCBBAAAA
311,CCBAABDDDBA,AACDDDCBAAB,CDDCAAAABCC,DBBBBDDDBAA,AABBABDDDCC,BCBAAABDDDB,CCBCDDDBAAA,CDDCBAAABCD
312,CCDDDDBBAAA,BAAACCCDDCD,BCCDDDDBAAA,CDDDDCBBAAA,ABCDDDCBBAA,DDDDCBAAAAB,AAAAABCDDDD,AAAABBCDDDD
313,AABBBBCDDDD,DBACDDDCBAA,AAACDDDCCBC,AABBABCCDDD,BCDDDBBBAAA,CCBBCDDDCAA,AAABCCDDDDC,AAABCDDDDBA
314,BBAAAADDDDC,AACCCBBDDDC,DDDCCBBAAAA,AAAABCCDDDD,CDDDCBBBAAA,CBBABBBABDD,AAABACDDDDD,DDDCBAABAAB
315,ABDDDCCBBBA,DBCDCDCBAAB,ACDDDCCBAAC,DDDDDCBAAAA,AAAABCDDDCC,CCBBBAABCDD,BCCDDDCBAAA,AAABCCDDDCC
316,CDDDDCABBAA,AAAAABDDDDD,AAAABCDDDDC,DDCBAABCDCB,DBAAABBCCDD,CDDCBAAABCD,DDDCAAAABCC,CCCAAAACDDD
317,BBCDDCDDBAA,DDCBDDCBAAA,AAAABCCDDDD,BBAAABCDDDD,DDCBAAABBBC,CCBAAABCDDC,BAAABCCCDDD,CBAAABCDDDD
318,DDDDCCBBAAA,DDBBBAABCBB,AAABBBCDDDD,DDDDDCCBAAA,CDDBAAABCDD,DDDDDCBBAAA,DDCCBBBAAAA,AAAABCCDDDD
319,AAABBCCDDDD,DCCBCBCCAAB,DDDDCBBAAAA,AAABBCCDDDD,CDDDCBBBAAA,DDDDCBBAAAA,AAABBCCDCDD,AACCBCDCDBC
320,DDDCAAABABB,AABBCCCCDDC,CBDDBCBACCB,BBDCDDCDBAA,BBAAABCCDDD,DDDCCCBAABA,BCDACDCBDBA,DDDDDCBBAAA
321,AACCDDCCDBA,CAAACDDCBBD,BBAAAACDDDD,CBCDDDCBAAA,BCDDDCAAABD,BBCCDDDCAAA,CCCBBCDDAAB,DDCBAAACDDC
322,DDDDCBBBAAA,DDCDCBBAAAA,AAABABBCDDD,BCCDDDCBAAA,CDDDBAAAACD,DDDCDDCBAAA,DDCBCBBBBAA,AAAABBCCDDD
323,ADDDDCBCBAA,DCBABBBBACD,BABBDDDCBAA,DDDCCBBAAAA,AAABCDDDCCB,DDDDCCBBAAA,BAAABBCDDDD,AAAAABCDDDD
324,AAABBCCDDDD,DCBBBAABCCC,DDDDCBBBAAA,AAAABCCDDDD,AABDDDCCBBA,DDCBAAAACDD,AABBBCDDDCC,CCCAABCDCCA
325,CCDDCDBAABA,BCDBAADDCBA,CDDDDCBAAAA,BDDBAAAABDD,CBBAAABBBDD,CDDDCAAABCC,DDDCBAAABBB,AAAACCCDDCD
326,AAAABBDDDDD,BDCACBDBDCA,DDDCCBBBAAA,AAABBCCCDDD,DDDCCBBAAAA,AAAABBCCDDD,AAACBBCDDCD,DDDCCCBDBAA
327,AABBBAACDDD,DDBAAABCDCC,DBAAABDDDCC,AACDDDCAABB,AAABCDDDDCC,DDDCCCCBAAA,AABCDDDDCAA,ABCDDDDCAAB
328,AAAABCCDDDD,AAABBCDDDCC,DDDCCBBAAAA,AAABBCCDDDD,CDDDCCBAAAA,DDDDCBAAAAB,AAABBCDDDDD,DDDDCCBBAAA
329,DDDDCBBBAAA,DCAAABAACDD,AAABBCCCDDD,CCCDDDDCAAA,CAAABDDDCCC,DDCBADDCBAA,DDDCCBAAAAA,AAAABBCCDDD
330,BBAAACDCDCD,DDDCCBAAAAA,AAAABCCCDDD,BABABBCDDDA,DCBAAABCDDD,CCCDCDDCAAA,DDCCCDCAAAA,AAABBBCDDDD
331,AABCDDDDCBA,DDDCCBBAAAA,AAABBCCDDDD,DDDDCCBBAAA,BBBBAAABCDD,CCDDDCCBAAA,DDBAAAABBCD,AAAABCCDDDD
332,DDDCBAABBBC,ABACCDCCCCD,BCCCCDDCBAA,DDCBAAAABCC,AABCDDDCBAA,AAAABCCDDDD,DDDCBBBAAAA,BAAABBCDDDC
333,DDDCCBAAAAA,AAABBBCDDDD,ACDDDCBBBCA,DDDCBAAABBC,ABCDDDCBAAA,AAAABBCDDDD,DDDDCBBAAAA,DDDCCBAABAB
334,AABBBBCDDDD,ABABCCDDDCA,DDDCBAAAABC,AAABCCCDDDD,CDDDCBAAAAB,DDDDCCBAAAA,AAABBCCDDDD,DDCCCCBBAAA
335,BBDDDCCCBAA,DDCAAABCDCC,BADDDCBAAAB,ABCDDDCBAAA,AAABCDDDCCC,ABBCDDDDBAA,CDDDDBAAABC,BAABCABDDDD
336,DCBBBDCBAAC,ABDDDCBCCBA,BCDDDCBBAAA,DDDCBBAAABC,BCDDDCCBAAA,AAABBDDDCCD,CBDDDCAAABC,CCDDDCBBAAA
337,DDDBAAABBBB,AAAAACDCDDD,CCCDDDCCAAA,DCBAAAABCDD,DDDDCCBAAAA,AAAABBCDDDD,DCDDDCCBAAA,DDCBAAABBBD
338,DDDDCBBBAAA,ACBBCCBACCD,AAAAABBDDDD,ABCDCCDDAAB,DDDCBAAABBB,ABCDDDCDBAA,DDDCCBBABAA,BBBAAAACDDD
339,AAABBCCDDDD,BAACBDDDCBA,DDDDCCBBAAA,AAABBCCDDDD,BCDDDCBBAAA,DDDDCBAAAAB,AAABCBBCDDD,AABCDBCDDBA
340,BABABCBBBDD,ACDDCBCDBAA,DDDCCCBBBAA,AAABBCCDDDD,BCDDDCCBAAA,DCCBAAAACDD,AACCCDDDBAB,CCCDDDCCAAA
341,DDDDCBABAAA,AAAACCCCCDD,AAABBBCCDDD,CCDDCCCCAAA,DCCCDDCCAAA,AABBABBCDDD,DDDCBBBBAAA,BBAAABCCDDC
342,BAABBAACDDD,DCBBCBAABCD,DDCDCBABBAA,BAAABBCCDDD,ABCDDDCCBAA,DDCBAAAACDD,BAABCBDDDBA,CCCCCDDCAAA
343,AAAABCCDDDD,DCABBABDCCB,DDDDCCBBAAA,AAABBCCDDDD,AAACDDDCCCC,DDDDCBBAAAA,AAAABCDCDDD,BBCAACCDCBC
344,DDDCCBCBAAA,AABBBBCDDDD,DDDDDCCBAAA,AAAABBCCDDD,DDDCCBBAAAA,AAABBBCCDDD,BDBDDCCAAAA,BBAACDCCCDB
345,AADCDCDCABB,CBAAACDDDDC,DDDDDCBAAAB,BCDDDCCBAAA,AAAABCDDDDC,AAABBCDDDDC,DDBBBBBBABD,CCDBAAACDDD
346,AABCDDDDCBB,DDDCCBBAAAA,AAAABBCDDDD,DDDDCCBBAAA,AAABBABCDDD,CCDDDCCBAAA,DDCBAAABBCD,AAAABCCDDDD
347,CDDBAAABDCB,DDDCCCBBAAA,AAAABBCCDDD,CDDCCBABDDA,BAAAABCCDDD,CDCDDCCAAAA,DDDCBBAAAAA,AAABBBBCDDD
348,CCCCBCDBABD,CBAAACDDDCB,BBAAABCDDDD,BBAAABCCDDD,DDDCBAAAABC,DDDCAAAABBB,CDDDCAAABCC,CCAAABCDDCC
349,AABCCCDDBBC,DCBAAABDDDC,BAABDDDDCBC,DDDCBAAABBA,AAAABBBCDDD,DCBABDDDCAA,DDCCCCBAAAB,BAAABCDCCDD
350,AAABBCCDDDD,DDCAAAADDDB,DDDCCCBBAAA,AAABBCCDDDD,DDDCCBBAAAA,AAAABBCCDDD,AAAABCCDDDD,AAAABDDDDCA
351,DDDCBBAAAAA,BAADDDCABCC,AAABBCDDDDD,CDCDDDCBAAA,AAACDDDCCBA,AAABBBCCDDD,DDDCBBABAAA,DDCCBCAAAAB
352,DDDCBABBABA,AABBBBBCDDD,AAAABBCDDDD,ACCBCDDDBAA,DBBCDDCBBAA,DDDDCCCBAAA,DDDDDCBAAAA,ABABBCBCDDC
353,BCCCDCDDBAA,DDCBAAABCDC,AAABBBCCDDD,BCBAABCDDCA,DCBAAABCDDD,BAABCDDDAAC,DDDCBAAABBC,CDCAAABCDDC
354,DDDCBAAACBB,DDDDDCBAAAA,AAABBBCDDDD,ABCBBABCDDD,DCBAAABBCDD,DCCCCDCCBAA,DDDBBABABAA,AAAAACCDDDD
355,DDCAAABCBBC,DDDDCBAAAAC,AABCCDDDCCB,DDDCBAAABBC,AAACDDDCCBB,DDCBAAAABDD,AAABBBCCDDD,AAAABCDDDDD
356,DDDCBBAAAAB,BAAACDDCCDC,DDDDCCCBAAA,AAAABCCDDDD,DDCBAAABCDD,AAABCDDDDDC,BAABDDDCCCC,AABAABCCDDD
357,DCBBACDDBAB,AABDDCCCDCA,CDDDCBCBAAA,AAABBCCDDDD,DDDCCBBAAAA,AAABCBCCCDD,DDBAABCDBBC,DDDCCBAAABB
358,AAABBCDDDDD,CDCCDCCBBAA,DDDCCCBAAAA,AAABCCCDDDD,AACDDDCBBAA,DDDDCCBAAAA,AAABBCCCDDD,BCBDCDCDCAA
359,CBAAADDCCDC,BAAABDDDCBC,BBAAACDCDDC,BCDDCBACDBA,CDCAAAACDDC,BABCDDDCBAA,BCDDDCAAABC,DDCAAAABDDC
360,DDDDCBBBAAA,AAAABBCDDDD,AAABBCCDDDD,DDCCCCCBBAA,DDCCCBDCBAA,CDDDDCCAAAA,BCADDBAACCC,AAAABCCDDDD
361,DDCABAABCBD,BAACCBBDDCD,CADCACBACDD,ACDBDDABCBC,AAABDDDDBBC,DDDDCBAACAA,DCCCBBCAABD,DCCDBBCBABA
362,CCCBAAACDDD,CBAAAABCDDD,CBCDDBAAACD,DCAABCDDBAA,CCBAAACDCCD,DDCBCDCBAAA,AABCDDCCDCA,CDDBAAABDDC
363,DDDDDCBBAAA,AABBBACCDDD,ACDCDDCCBAA,DDCBBAAACDD,AABDDDDCCBA,DDDCBBAAABC,CCDCDDDBAAA,CBAABBACDDD
364,DDDCCBBABAA,AAAACCCBCDD,AAABBCCDDDD,ABCBBBDDCCA,DDCAADDBABB,AABBABCDCCD,DDDCCBBAAAA,DDBBBDACCAB
365,BBBBBABDDDA,DDDCBCBACAA,AAAABBBCDDD,AABBCBCDDDB,DDBAAABBBCC,CDCDDCCBAAA,DDDCBBAABAB,AAAABCDDCDD
366,AABBACDDDCB,ACDDDDCBAAA,CDDDDCBBAAA,AAAABCCDDDD,ABDDDCBBBAA,CCCCCDDDCAA,ABCDDDDCAAB,BCDDCAAACDC
367,CCDCCABBAAC,DDBCBAABBBC,AAABBCCCDDD,AABCBDDCDCC,DDBAABAABCD,DDDCCCBBAAA,ABDDCDCCABA,AAABBCCCCDD
368,CBBBCDCAABD,ABCDDCBDCAA,BCDDCCCBAAA,AAAABCCCDDD,DDDCCBBBAAA,AAAABCCDDDD,BCBCDDCAAAC,CCCDDDCBAAA
369,DDDCBAAABDB,AACBABBDDDD,DDDDCCBAAAA,AAAABCCDDDD,BCDDDCCBAAA,DDCAAAABCDD,AAAABCDDDDB,BBBBABCACDC
370,ABBCDCDDBAB,DDCCCBBAAAA,DCBAAABCCDD,ABBBBAACDDD,DDDDCBBAAAA,AAABBCCDDDD,DDCCCCBBAAA,BAAABBCDDDD
371,DDDCBAAABBB,AABABCCDDDD,CDDCCABABBA,DDCBAAABBCC,CCDDDCCBAAA,AAAABBCDDDD,CCCCCDDCAAB,DDDDCCABAAA
372,DDDDCAAAAAA,AABBCBDCCDD,AAABBBCCDDD,CDCDCCCCAAA,AAABCCDDCCC,DDDCCBBBAAA,CBAABADDBCB,DCDDCDBBAAA
373,DDDCBAAABBA,AABBCBBCCDD,AAABBBCCDDD,ABCDDCCCBAA,CBABCDCDCAA,DDCBCCBBABA,DCDCBDCAAAA,DDCCCCBABAA
374,AABCDDDDCBB,DDDCCBBAAAA,AAAABBCDDDD,DDDDCCCBAAA,BBBBAAABCDD,CCDDDCCBAAA,DDCBAAAABCC,AAAABCCDDDD
375,CBAABDDCDBA,AAACDDDCBAA,ABDDDCBAABC,DDDCAAAABCC,BAAAABDDCDD,DCABCDBBBBB,DDDCCBACCAA,ABCBABDCBCD
376,DDCBAAACDCB,AABAABCDDDD,DDDCCCCBAAA,AAABBCCDDDD,DDDCCBBBAAA,AAABCCCDDDD,AABBCCDDCBA,DDDDCBBBAAA
377,AAACCDDBACD,DCAAACDCBCB,BAAAABCCDDD,DDDDDCBAAAA,BCDDDCBAAAB,DDDDCBBAAAA,BBCDDDDBAAA,AACDCBABDDC
378,CDDDCCCBAAA,DDCBBBBBABB,AAAABBBCDDD,CDDDDCBAAAA,CDDDDCBBAAA,BDDDDCCBAAA,CCDCCDCCAAA,AAAABBBCDDD
379,BCBAAACCCDD,CBDDDDCBBAA,CBAAABBCDDD,AAABBBBCDDD,CBAAABCCDDD,DDDDDCCBBAA,DDDCCBAAAAA,CAABBDDDDBB
380,AACDDDDCCBA,CBAABBBBCDD,DDCBAAAACDD,AABCCDDDCCB,BBDDBAAABDD,DDDDCCCBAAA,AAABCCDDDDC,DCBAAABCDDD
381,AABCDDDDCCB,BAAAABCCDDD,DDDCBAAAABC,AABCCDDDDCC,AAABCCCCDDD,DDDDCCCBAAA,AAAABCDDDDD,AAAAABCDDDD
382,AAABBCCDDDD,DDCCCCCBBAA,DDDCCCCBAAA,AAABBCCDDDD,AABDDDCCBBA,DDDCCBAAABC,AABBBCDDDDD,CCDDCDCBBAA
383,BAAABBBACDD,DDBABAABDCC,DDCCDDCBBAA,AAABBCCDDDD,DDDCCBBBAAA,AAAABCCDDDD,ABBBCDDCAAB,DCCDDDCBAAA
384,ABAAABCDDDD,DDDCCBBAAAA,ABABAABCDDD,AABBBBBCDDD,DCAAAABBDDD,DDCDDCCCAAA,DDDCCCAAAAA,ABABBCBDDDB
385,CCBAAACBDDD,DDDCBAAABBB,AAAAABBCDDD,AABBBBCDDCA,CBAAABBCDDD,DDDCCCCCAAA,DDDDCCBBAAA,AAABBBCCDDD
386,AAABCCDDDDD,DCBAAADCCDD,DDDDCCBBAAA,CBAAABCCDDD,CCDDDCBBAAA,BBAAABBCDDD,AAABCCDDCCC,DDCDCCBBAAA
387,CDDDCCBBAAA,DDCCCBAABAB,AAAABCCCDDD,DDDDCCCBAAA,AAACDDDCCCC,DDDDDCBBAAA,DDDCBAAABBB,AAAABBCCDDD
388,AAABBBDCDDD,CAAAACDDDCC,DDDCCAAAAAB,AAABBCCDDDD,BBDDDCBBAAA,DDDDCBBAAAA,AAABBCDDDDD,AABCCCDDBBC
389,ABCDDDCCAAA,DBABDCCAABD,DDDDCBBAAAA,AAAABBCDDDD,ABDDDCBBBAA,DDDCCBAAAAA,ABCCDDDBABA,BAAACDCBCDC
390,DDDDCBAAAAA,AABDDCCCBCD,AADDDDCCBAB,DDDCBAAABBC,CDDDCCBBAAA,AAAABBCCDDD,DDDCCCBBAAA,DDDDDCAAAAA
391,AABACCDDDBB,DDDDDBBAAAA,AAAABCCCDDD,AAAABCCCDDD,BAAAABCCDDD,CCDDDCCCBAA,DDDCBBAAAAA,AAAABCCCDDD
392,DBACCDCCDAA,AABCBBBCDDD,AAAABCDDDDC,CCDDDCBBAAA,DDCCBAABDCB,AAAAABCDDDD,AABDDDDCAAA,ABDDDCBAABC
393,AABCDDDDCCB,DDDCCBBAAAA,AAAABBCCDDD,CDDDDCCBAAA,AAABBBBCDDD,CCCDDDCCBAA,DDDBBAAAABB,AAAABCCDDDD
394,DDDCBBAAAAB,BDDBAABDDCC,DDDDDCBBAAA,AAAABBCCDDD,DDDCBBBAAAB,AAABBCCDDDD,DDDDCBBBAAA,AAABCCCDDDC
395,DDDCBBCBBAA,DDBABBAABDD,AAAABCCDDDD,DDCDCCCCBAA,BAAABDDDDDD,DDDDCCBBAAA,DDDCCBAAAAA,AAAABBCCDDD
396,DDDCBAAAABB,AAABBCCDDDD,CCCCDDDCBAA,DDDDCCBAAAA,AAABCDDDDCC,AAAABCCDDDD,DDDDDCBBAAA,DDDCABBAABB
397,ACCDDCDBBAA,DDBBDCBBBAA,DDDDCBAAABB,AAAABCCDDDD,DDDDCBAAAAA,AAABBBBCDDD,DDCCDDBAAAA,AAAAABBCDDD
398,BBBBAABCDDD,CBAAAABCDDD,DDDCBAAAABC,DDDCBAAAABB,AABCDDDCBBA,CBBCDDDCBAA,AAABBCCDDDC,BAAABCDDDDC
399,AABBAABDDDD,BAABCDDDCBB,BAAABDDDDCC,AAAABCCCDDD,AAABDDDCCCC,DDCCCCCCBAA,AABCCDDDCBA,ABCDDDDBAAB
400,BBCCDDBAACD,DBABCDDDCAA,AABDDDDCBBA,AABCDDDDCBA,BBAAABDDDDC,AABCDDDDCBA,BAAABCDDDCC,BBCDCAAACDD
401,AAABBCCDDDD,DCDDCBCBAAA,DDDDCCBAAAA,AAABBCCDDDD,DDDCCBBAAAA,DDDCBAAABCC,AAABBBCDDDD,DCCCCCBDBAA
402,CDDDCCBBAAA,DDCCCCBBAAA,AAABBBCCDDD,ABBBBBDDDCA,CBAAAABCDDD,ABBCCDDDCBA,DDDBBBBBAAA,AAAABCCCDDD
403,DDDCBABBAAB,AABBDDCDBCB,CBBAAAABDDD,AAABBCCCDDD,DDCAAAABCCD,DDDCDCCCAAA,DDCCBBBAAAA,AAABCBDCDCA
404,CCCCBAAACDD,CBAAABDDDCB,AAABCDDDCBC,BBDDDCAAAAB,CAAACDCBBDD,BABCDDDBBAA,DDDBAAABDDB,AAACDDDBABC
405,AABBCDDCABD,DDDCCCBAAAA,ADDDCCBAAAB,AABBABCCDDD,DDDCBBBAAAB,BAAAABCDDDC,BAAABBCDDDD,DCBAAABCDDD
406,DDDDDCBBCAA,BACDDDCAAAC,AAAABBDDDDD,DDDDCBAAABC,DDBAAABBCDD,CDDBABDCCAA,DDDDBAAABBC,CBAAACCDDCD
407,DDDBABBBBBA,AABBBCCDDDD,BCDDDDCBAAA,DDDDCBAAAAB,ABCDDDCBAAA,AAAABCCCDDD,ABDCCDDCBAA,DDDDCCBAAAA
408,ABBCBCDDDBA,ACDDDCCBAAA,ACDDDBAAABC,ABAAABCCCDD,DDDCCBAAAAA,CCDDDBAAABD,DDDDCBAAABC,DDDCBAAABCD
409,AAAACDDCCDD,DDBBAAABDDD,DDCBAAACCCC,AAAABCCDDDD,ABDDDCCCBAA,DDDDCBAAAAB,DDDCAAACDBA,ABDDDAAABDD
410,CCCCCBCDCBA,BAADCBBADDD,AABBBBDCDDD,BADDCDDCBAA,AAAABDDDDDD,DDDDCCBBAAA,DDCCBCCABAA,AABCDDDBBAA
411,DDDCBBAAAAA,BAAABCCCDDD,ABDDDCCBBAA,CBAAAABCDDD,DDCBBAAABCD,AABCDDDDCBA,DDDDCBBBAAA,AABBCDDDCCB
412,AABCDDDDCBA,DDDCCCBAAAA,AAAABBCDDDD,DDDDCCCBAAA,BBBBAABBDDD,CCDDDCCBAAA,DDCBAAAABCC,AAAABBCDDDD
413,BAACDCBDDCA,BDDDCAAAACD,DCBAAAABDDD,BAABBCDDBCD,BABDBCDDBAB,BCDBBAAACDD,DCBABDDDBAA,ABDDCAAABDD
414,AABCCDDDCCB,DDDCCBBAAAA,AAAABBCCDDD,CDDDDCCBAAA,BABBAABCDDD,CCCDDDCCBAA,DDCBBAAABBB,AAAABCCDDDD
415,DDCCBBAABDD,CBABAABBCDD,AAABCDDCCDD,DDDDCCBBAAA,AAAABCDDDDD,DDDCBBBAAAA,AABBBBBCDDD,DCBDCBAABCA
416,CCBAAABCDDD,DDCBBAABBCD,CCDDDCCBBAA,BAAABBCCDDD,CDDDCCBBAAA,BBAAAABCDDD,BDDDDCBAAAA,BBBDDDCDAAA
417,AAACCCDDDCC,DDCCBBBBBAA,DDDCBAAAABB,AAABBCCCDDD,BCDDDCBAAAA,ABBCAAABDDD,DDCCCBAAABA,AAAAABCCDDD
418,BCCDDDCCBAA,BBAABCCCCDD,DDDCCAAAAAB,AAAABCCDDDD,CDDDCBBAAAA,DDDCCBAAABC,CDDDCABBABA,ABBCBABDCCD
419,AABCDCDDDBA,CDDCBAAABCD,DCACDCBAABC,CCAAACDDDCA,AAABCDDCCCD,CCDDDCCBAAA,DCAAAAACDDC,AABCCAACDDC
420,CCCBACDDBBB,DDDCCBBBAAA,DDCBAAABBCC,AAABBBCCDDD,DDDCBBAAAAB,AAAABCCDDDD,CCDDDCABBAA,AAAAACCDDDD
421,AAABBBCCDDD,AAAABCDDDDD,DDDCCBBAAAA,AAABCCCDDDD,AAABDDDCCCC,DDDDCCBBAAA,AAABBCCDDDD,DDCDDBBBAAA
422,BBCDDCBDCAA,DDDCBCBAAAC,AAABBCCCDDD,DDCBAABCDDC,DDBAAABBCCD,DCCCDDDCAAA,ABBCCCDDCBA,AAABCDDCBCD
423,ABBDDDDCBAA,DDDCBCCBAAA,DDDDCBBBAAA,AABBBBBBCDD,CDDDCCBAAAB,ABCDDDCAAAB,DDDCCBBAAAA,CBBAAAACCDD
424,AAABBCCDDDD,DDCAAABCBBB,DDDDCCBBAAA,DDBAAABBCCC,AAAABBCDDDD,DDDCCCCBAAA,DCAAAABBCDD,AABBCDDDCCC
425,BAABDDBABDD,DCAAABDDDCA,AABCDDDBABB,ACDDDCBAAAB,CAABDDBBCDD,CBAAAABDDDC,CBBABDDDCAA,ABCDDDCAAAB
426,ABBAABDDDDC,BAAABCDDDCB,AAAABBCDDDD,DAABBABBCDD,CBDDCCCBAAA,CCCDDDBAAAC,DDDDCCBAAAB,ABCDDDCAAAB
427,DDCBAAABCDD,ADCCCCDDBBA,DDDDCCBBAAA,AAABBCCDDDD,DDDCCBBAAAA,AAAAABCDDDD,ADDAABCCCCD,DDDDCCCBAAA
428,BBAAAACDCDD,DDCCCBBBAAA,AAAABBCDDDD,ABBBBBCDDDA,DDCBAABBABB,BBCDCCDDAAA,DDDCBBBBAAA,ABCBAABCDDD
429,AAAABCCBCDD,DDCCCDDBAAA,AAABBCCCDDD,DDDDCCBBAAA,DDCBBAAAACD,AAAABCCDDDD,CCCDDDCBAAA,DCCCDDCBAAA
430,BBBBAABCDDD,DDDBAAABAAD,DDDDCCBBAAA,AAABBCCDDDD,BBDDDCBBAAA,DDDCBAAAACD,AABBCCDCCDD,CCCCDDCCBAA
431,ABBCBADDBDD,BAADDDCBCCB,DDCCBAAABCC,AAABBCCDDDD,DDDDCBBAAAA,DDDCCBBAAAB,AAACCDDDDCB,CCCAABDDABD
432,ACBBDDCCCBA,DDDCCCBBAAA,DCBBAAABCDD,AABBCBBACDD,CDDDCBBAAAA,AAAAABBCDDD,CBCDDDAABBB,AABBBABCDDD
433,DDCAADDBAAB,AAABDDDCCBC,CBAABCDDCBA,DCCDDCBBAAA,BBCDDDCBAAA,AAABCDCCCDD,DDCCAABCBAC,DDDDCBBAAAA
434,CCBBDDCBAAB,DDDBAAAABDD,DBAAABDDDCB,BCCDDDBABAA,AAACDDCBCCC,AAACDDDBBCA,CDDDCBAAAAB,DDCAAAABDDC
435,AAABBCCDDDD,CDBBBCDDCAA,DDCCBAAABCC,AABBCCCDDDD,AABDDCCCCCC,DDDDCCBBAAA,AAABBBCCDDD,ABAACDDBCCB
436,AABCBDDBADD,CCBAAABCDDD,DCBAAAABCDD,CDDDDCBAAAB,AABDDDCCBAA,ABCCDDDDCAA,CDDDCAAABCD,CDDCAAABCDC
437,BABBCBAACDD,CDDCBBCBAAC,DDDCCBAABAA,AAABBCCDDDD,DDDCCBBBAAA,AAAABCDDDDD,BCDDCBAABCA,CCDDDCBBAAA
438,DDDBAABBABB,BBABBBBBCDD,AABBBBCCDDD,AABCCCCDDDB,CBABCDDDCAA,DDDDDCBAAAA,AAABBBDDCDD,DDBABBBBDBA
439,ACDDDCBCBAA,BAAABBCCDDD,DDDCBBAAAAB,AAABCCCDDDD,DDDDCBAAAAA,DDDDCCBAAAA,AAABBCCDDDD,ABBCAACDBCD
440,AABCDDDDCBB,DDDCCCBAAAA,AAAABBCDDDD,CDDDDCCBAAA,ABBBAABCDDD,CCCDDDDCBAA,DDDCBBAAABB,AAAABBCCDDD
441,DDDCBAABBBA,BAABCBCCBCD,AAABBCDCDDD,BBCDDDCCAAA,DCDCBCDCAAA,DDDDCCBBAAA,ADCBCAACDCC,BCCCCCCBCBA
442,CDDCAABCBBA,DDCBBDBABBA,DDDCBAAABCD,AAAABCDDDDD,DCAAAABCCDD,DDDDDCBBAAA,DDDCBBAAABC,ABDBCCCACDA
443,CDDDCCCCAAA,DDDDCBBAAAA,AAAABCDDDDD,BBCBBBCDDBA,AAAAABCCDDD,BCCDDCCCBAA,DDDCCBBAAAA,AAABBBCCDDD
444,DDDDBBBCBBA,CABDDBDBABC,AAABBCDDDDD,ADDBDDBBBBA,AAAABCDDDDD,DDDDCCBBAAA,DDCBBBAAABC,AABCDCCDCBA
445,CCBBDDDBAAB,DDCBAAABCDD,BAAABCDDDCB,ABCDDCAAACC,DBBCBAAABDD,BBBABCDDDBA,BABDDDCBAAB,BDDCAAAACDD
446,AAABBCDDDDD,BBBACCDDDCA,DDDCBAAABCD,AABCCCDDCCC,AABDCCBCCDD,DDDDCCCBAAA,AAABBCCDDDD,DDDCBBBBAAA
447,ABCDDDCCAAA,DBBDBCCBBAA,DCDDCCAAAAC,BCCCCCAAACD,CDDDDCBBAAA,DCCDDDCAAAA,AACBABCDDDC,AAAABCBCDDD
448,BDDDCABBBBA,CCBABAABDDD,CDDDCBBBBAA,DDDCCCAAAAB,AAACDDDCCBB,DDDDCBBAAAA,AAAACDDDDCC,AAABBCCCCDD
449,AAACCCCCDDD,DDDCCCCCAAA,DDCBAAAABCD,AABCCDDDCCC,DDDCBAAAABB,DDDDCCBBAAA,AAABBCCDDDD,BCCCCDDDBAA
450,AABCDDDDCBA,DDDCCBBAAAA,AAAABBCDDDD,DDDDCCBBAAA,BBBBAABBDDD,CCDDDCCBAAA,DDCBAAAABCD,AAAABCCDDDD
451,DDDCBAAAAAB,AABBBBBCDDD,DDDDDCCBAAA,BAAABBCCDDD,DDDDCBBBAAA,AAAABCCDDDD,CDDDCBCABAA,DDDABBBBABA
452,DDCBAAACCCC,DDDCCCBAABB,AAABABBCDDD,AABBCCCDDCB,DDCAAABBBCC,DDDCDCCBAAA,DDDCCCABAAA,AAABBCCDDDC
