,0,1,2,3,4,5,6,7,8,9
265,CCCCCCBAAA,AAACCBBCCC,CCAAABBBBB,AAAAAACCCC,AAABBBBCCC,AAAAABCCCC,AABBCCBBBC,CCCCBAAAAA,BBBBBCCCAA,AAABBCCCCC
266,CCCCCBBBAA,CCCBAAAAAB,AAABBCCCCC,CCCCBAAAAA,BAABCACCCC,CCBBBBAAAA,CCCCCCAAAA,AAABBCCCCC,AAAAAACCCC,AAABBBCCCC
267,AAAAAAABCC,CCCBBAABBC,CCCAAAAAAB,ACCCCBBAAA,ABABAACCCC,CCCBBBAAAA,BAAAABCCBC,AAAABBCCCC,CCCAAAAABB,AAABBBCCCC
268,CCCCCCBAAA,BBAAAACCCC,AABCCABBBA,BBAAAAABCC,ACCCCBBAAA,CCCCBBAAAA,CBAAAACCCC,AAAAABBCCC,AAAAABBCCC,CCCCAAAAAA
269,AAAAAAABCC,CCCBBAABBC,CCCCAAAAAA,ABCCCCBAAB,AABBABCCCB,CACAABBBCC,CBBABBABCC,AAAABBCCCC,CCCCCAAAAA,AAABBCCCCC
270,CCCCCCBAAA,AAAACCCCCC,CCCBAAAAAA,AAAAACCCCC,AAAABBBCCC,AAABBBCCCC,AAABCBBCBC,CCCBAAAAAB,CCCCCCAAAA,AAABBCCCCC
271,CCCCCCBAAA,AAACCBBCCC,CCCAAABBBB,AAAAAABCCC,CCBBAAABAB,CCAABBBBAA,CCCCCAAAAB,AAAABBCCCC,AAAAABBCCC,CAABBBBBBB
272,AAAAAAABCC,CCCBBAABBC,CCAAAAAABC,BCCCCBAAAA,ABAAABCCCC,CBAABCABCC,BAABAABCBC,AAABBBCCCC,CCCCCBAAAA,AAABBCCCCC
273,CCCCCCBAAA,AAABCCBBBB,ABBBABCCCB,AAAAAABCCC,ACCCCBBAAA,CCCBBAAAAA,CCCCBAAAAA,AAAAABBCCC,AAAAABBCCC,CCCAAAAAAA
274,CCCCCCBAAA,BAAAAACCCC,BABCCAABBA,BBBAAAAACC,AABCCCCBBB,CCCCBBBAAA,CCBABBAABC,AAAAABCCCC,AAAAABBCCC,CCBAAAAABB
275,CCCCCBBBAA,CCCCBAAAAA,AAABBCCCCC,BBBBBCCAAA,AAABBCACCC,CBACACBACA,CCBAAACBAC,ACABACBCCB,AAAAABBCCC,AAABBCCCCC
276,CCCCCCBAAA,AAAABCCCCC,CCCBAAAAAA,AAAAAABCCC,CCCBBBAAAB,BCCCCBAABB,CABBBBAABC,AAAABBCCCC,AAAAABBCCC,CCCCCAAAAA
277,CCCCCCBAAA,AAAAACCCCC,CCCCBAAAAA,BAAAAAACCC,CCCBAAAAAA,CCCCBBBAAA,BCBAABAACC,AAAABBCCCC,AAAAABBCCC,AAABBCCCCC
278,BCCCCBBBAA,ABCBBAACCC,BBBCCCCAAA,CCCBBBBBAA,AAABABBBCC,BBAAABCCCC,BBABCCCCAA,AAACCCCCCC,AAAAABBCCC,AAABBBCCCC
279,CCCCCCBAAA,AAAACCCCCC,CCCBAAAAAA,AAAAACCCCC,AAAABBCCCC,AAAABBCCCC,AABBBBBCBC,CCCAAAAABB,CCCCCCAAAA,AAABBCCCCC
280,AAAAAAABCC,CCCBBAABBB,CCCAAAAABC,CCCCBBAAAA,AABBABCCCC,CCABAABCCA,ABABBBABCC,AAAABBCCCC,CCCCCCCBAA,AAABBCCCCC
281,CCCCCCBAAA,AAABCCBCCC,CCCAAABBBB,AAAAACCCCC,CCCBBAAAAA,AABCBCCBBA,CBCBBBAAAC,AAAABBCCCC,CCCCCCCAAA,AAABBCCCCC
282,BCCCCBBBAA,CCCAAAAAAB,AAABBCCCCA,CCCBBBBBAA,AAABBCCCCC,AAAAAABBCC,AABCCCBCCB,AABBCCCCCC,AAAAABBCCC,AAABBBCCCC
283,CCCCCCBAAA,AAAAACCCCC,CCCCBAAAAA,BBAAAAABCC,AAAABBCCCC,AAABBBCCCC,AAABBCCCCC,AAABBCCCBA,BBAAAABCCC,CCCCCCBAAA
284,CCCCCCBAAA,AAAAACCCCC,CCCCCAAAAA,BBBAAAABCC,CCBBBABBBA,ABBCBCCAAA,CCBABAAACC,AAAABBCCCC,CCCCCBAAAA,AAABBCCCCC
285,CCCCCCBAAA,BBBAAACCCC,AABCCCAAAA,BBBAAAAACC,ABCCCCBBAA,CCCCBBBAAA,CCABBBAABC,AAAAABCCCC,AAAAABBCCC,CCCAAAAAAA
286,CCCCCBBBAA,CCCCCAAAAA,AAAABCCCCC,CCCCCBBBAA,CCCBBBAAAA,CBAAABBBBC,CAAAABBBBC,AAAAABBCCC,AAAAABBCCC,AAABCCCCCC
287,CCCCCCBAAA,AAACCBBCCC,CCCAAAABBA,AAAABCCCCC,AAAABBCCCC,AAAABBCCCC,BCCACCBBAA,CBAAAABBBB,CCCCCAAAAA,AAABBCCCCC
288,CCCCCBBBAA,BBBBBCCAAA,AAAABBCCCC,BBBBBAAAAC,CBBBBBBBBB,CCACCABBAA,AABBBBBBCC,AAAABCCCCB,AAAAABBCCC,AAABCCCCCC
289,CCCCCCBAAA,BBAAAACCCC,AABCCABBBA,BBBAAAAACC,AABCCCCBBA,CCCBBCBAAA,CBAAAAABCC,AAAAABBCCC,AAAAABBCCC,CCCCBAAAAA
290,CCCCCCBAAA,AAAAACCCCC,CCCCBAAAAA,AAAAABCCCC,CCBAABBBBB,CCBBBBAAAC,CBBBBBBAAC,AAAABBCCCC,AAAAABBCCC,CCCCCBAAAA
291,CCCCCBBAAA,BCCCCBBBAA,AAAABBBCCC,CCCCBBAAAA,BCBACBCAAA,AAABBCCCBB,CCBBBAAAAB,CCCAAAAAAA,AAAAABBCCC,AAABBBCCCC
292,CCCCCCBAAA,AAAABCCCCC,CCCCAAAAAA,BBBBBAAABC,AAABBBCCCC,AAABBBCCCC,AAABBBCCCC,BBBBCCCCAA,AAAAABBCCC,CCCAAAAAAA
293,AAAAAAABCC,CCCBBAABBC,CCCAAAAAAB,ACCCCBBAAA,ACBCBAABCC,AACBAACABC,CCAAAABBBC,AAAABBCCCC,CCCCCCCAAA,AAABBCCCCC
294,CCCCCCBAAA,AAACCCBBBB,BCBAABCCCB,AAAABCCCCC,CCCBBBAAAA,CCCCCAAAAA,CAABAAACCC,AAABCCCCCC,CCCCCCCBAA,AAABBCCCCC
295,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BAAAAAACCC,CCCBBBBAAA,BBCCCCBABA,CCCCAABABB,AAAABBCCCC,AAAAABBCCC,CCAAABBBBB
296,CCCCCBBBAA,CCBBBCAAAA,AAAABCCCCC,BBBBBBBCAA,ABCBBBBCBC,BABBCBBCAA,BBBBBCCBBB,AABABBBCCB,AAAAABBCCC,AAAAABCCCC
297,CCCCCCBAAA,AAAABCCCCC,CCCCBAAAAA,BAAAAAACCC,CCCBAAAABB,BCCCAAAABA,CBCCBAAAAB,AAAABBCCCC,AAAAABBCCC,CCCCAAAAAA
298,CCCCCBBBAA,CCCCAAAAAB,AAAABCCCCC,CCCCBBBABA,CCBBBBAAAA,CCCCCCBAAA,BBBCCCCBAA,AAABBBBCCC,AAAAABBCCC,AAABCCCCCC
299,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBBAAAAACC,AAABBBCCCC,AAAABBCCCC,AAAABCCCCC,BBBBCCCCAA,AAAAABBCCC,CCCCBAAAAA
300,CCCCCCBBAA,CCCAAAAAAB,AAABBCCCCC,CCCCCBAAAA,CAABABCCCB,BCBBBCCCBA,CBBBAABCBA,AAAABCCCCC,AAAAAABBCC,AAABBBCCCC
301,CCCCCCBAAA,AAAAACCCCC,CCCCBAAAAA,BBBBBAAABC,AAAABBCCCC,AAABBBCCCC,AAABBCCCCC,BBBBCCCBAA,AAAAABBCCC,CCCCAAAAAA
302,CCCCCBBBAA,CCCBBCBAAA,AAAAACCCCC,BBBBBBBAAC,CBBBBBBBBB,BABCCCCCAA,AAAAABBBCC,AAABCCBBCB,AAAAABBCCC,AAAABCCCCC
303,CCCCCCBAAA,BBBAAACCCC,AABCCCAAAA,BBBAAAAACC,AABCCCBBBB,CCCCCBAAAA,CCCAABAAAB,AAAABBBCCC,BAAAAABCCC,CCCCCAAAAA
304,CCCCCCBBAA,CCCAAAAAAB,AAABBCCCCC,CCCCBAAAAA,CABBABCBBB,CCBBACBAAA,BABABCCABC,AAABBCCCCC,AAAAABCCCC,AAABBBCCCC
305,CCCCCBBBAA,CCCCCBAAAA,AAAABCCCCC,BBBBBBBCAA,AAABCBBCCC,CCCABAABBB,AAAAAACBCC,AAABAACCCC,AAAAABBCCC,ABBBBBBBBB
306,CCCCCCBAAA,AAACCCBAAA,BBBAABCCCC,AAAABCCCCC,CCCCCBAAAA,CCCBCCAAAA,BAABCABBCC,AAAABCCCCC,CCCCCCCBAA,AAABBCCCCC
307,AAAAAAABCC,CCCBBAABBC,CCCAAAAAAB,ABCCCBBAAA,AABAABCCCC,CCAABCCACA,CBABBCCAAB,AAAABBCCCC,AAAAABBCCC,AAABBCCCCC
308,CCCCCCBAAA,AAACCCBAAA,BBAABBCCCC,AAAAACCCCC,CCCCBBAAAA,BCCBBCCAAA,BBBAAAABCC,AAABCCCCCC,BBBBBBCCAA,AAABBCCCCC
309,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBBAAAAACC,AAAABBCCCC,AAABBBBCCC,AAABBCCCCC,BBBBCCCCAA,AAAAABBCCC,CCCCAAAAAA
310,AAAAAAABCC,CCCBBAABCC,CCCCCAAAAA,AABCCCCBBB,ABABCBBCCC,CBABABABCC,BCCCCBAAAA,AAAABBCCCC,AAAAABBCCC,CCCCAAAAAA
311,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBAAAAABCC,AAABBBCCCC,AAAABBBCCC,AAAABBBCCC,AAABBCCCBA,BBAAAABCCC,CCCCCCCAAA
312,CCCCCCBAAA,AAABCCBBBB,BBAAABCCCC,AAAABCCCCC,CCCCBAAAAA,CCBBAABAAB,BBBAABBCBC,AABBBBBCCC,CCCCBAAAAA,AAABBCCCCC
313,CCCCCCBAAA,AAAABCCCCC,CCCCAAAAAA,BAAAAAACCC,BCCABAABBB,CBBABBBBAA,CCCBBBBCAA,AAAABBCCCC,AAAAABBCCC,CCCCCCBAAA
314,CCCCCCBBAA,BBBBBCCAAA,AAAABBCCCC,BBBBBBAAAC,CBBBBBBBBB,BCCCCAABBB,BBBABBBBCC,AAAABBCCCC,AAAAABBCCC,AAAABCCCCC
315,CCCCCCBAAA,AAABCCCBBB,CCCAABBBBB,AAAAACCCCC,CCCCBAAAAA,CCBBAAAABB,AAAABCBBBC,ABBAABBCCC,CCCCCAAAAA,AAABBCCCCC
316,CCCCCBBBAA,BBCCBBAAAA,AAABBCCCCC,CCCCCCAAAA,ABCCCBBCBA,AAABBCBCCC,ABCACBBCAB,AAABCBBCCB,AAAAAACCCC,AAABBCCCCC
317,CCCCCCBBAA,BCBAAABCCC,AAABBCCCBA,CCCBBBBBAA,AAABCCCCCC,BCBBBCCCBA,AAAABBCCCC,AAABBBBBCC,AAAAABBCCC,AAABBBCCCC
318,CCCCCCBAAA,ABCCCBBBBB,CBAABBBBBB,AAAABCCCCC,CCCBBAAAAA,CCCCAAABBA,CCBBBAAAAC,AAAABBCCCC,CCCCCCCBAA,AAABBCCCCC
319,CCCCCCBAAA,AAAAAACCCC,CCCCCCAAAA,BBBBAAAABC,AAAABBCCCC,AAAABCCCCC,AAABBBCCCC,CCCCCCAAAA,BBBBBBBCCA,AAABBCCCCC
320,CCCCCBBBAA,BBBBBBCBAA,AAAABBCCCC,BBBBBBAAAC,CBBBBBBBBB,BBBABBCBAA,ABABBCBACC,AABBBBCCBB,AAAAABBCCC,AAAABCCCCC
321,CCCCCCBAAA,AAACCBBCCC,CCCAAAABBA,BAAAAABCCC,AAAABBCCCC,AAABBBBCCC,AAABBCCCCC,CCCCCBAAAA,AAAAABBCCC,AAABBCCCCC
322,CCCCCCBAAA,BCCCCBBAAA,AAAABBBCCC,CCCCBBAAAB,ACBAAABBCC,ABBBABCBCB,CCCCBAAABA,CCCCAAAAAA,AAAAABBCCC,AAABBCCCCC
323,CCCCCBBBAA,CCCCBAAAAA,AAABBCCCCC,BBBBBCBAAA,ACCBBBBBAB,CBAAAAABCC,BBAACABCCB,BBAABBCCBB,AAAABBBBBC,AAABBBCCCC
324,AAAAAAABCC,CCCBBAABCC,CCCCCCAAAA,AAABCCCCBC,AAAABBCCCC,BCACCBBABB,ABCCCBAAAB,AAAABBCCCC,AAAAABBCCC,BBCCCCCBAA
325,CCCCCCBBAA,CCCBAAAABB,AAABBCCCCC,CCCCCBBAAA,CBACBBBCAA,CCBBBBBBAA,AAAAABBCCC,AAAAABCCCC,AAAABBBBBC,AAABBBCCCC
326,CCCCCBBBAA,CCCBBBAAAA,AAABBCCCCC,BBBBBCCAAA,AAABBCCCCC,CBBBBBBBAA,BCCCBAAAAA,BBBCACACBA,AAAABBBCCC,AABBBBCCCC
327,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBAAAAABCC,AAAABBCCCC,AAAABBCCCC,AABBBCCBCC,BBBBCCCCAA,AAAAABBCCC,CCBAAAAABB
328,CCCCCBBBAA,CCCCBAAAAA,AAABBCCCCC,CCCCBBCAAA,CCACBBBAAA,AABBABCCBB,CACBCBAACC,AAABBBCCBC,AAAAAAACCC,AAABBBCCCC
329,CCCCCCBAAA,AAAAACCCCC,CCCCBAAAAA,BBBAAAAACC,AAAABBCCCC,AAAABBCCCC,AABAABBCCC,AAAABBCCCC,CBBAAAABCC,BBCCCCCBAA
330,CCCCCCBAAA,AAABCCBBBB,BBBAABCCCC,AAAABCCCCC,CCCCCBAAAA,CCCBABAAAA,ABCCBBBAAC,AABCBBBCCC,CCCCCBAAAA,AAABBCCCCC
331,AAAAAAABCC,CCCBBAABBC,CCCAAAAABC,CCCCBBAAAA,ABAABABCCC,BBBCCBBBBA,CCBBBBBAAA,AAAABBCCCC,CCCCCAAAAA,AAABBCCCCC
332,AAAAAAABCC,CCCBBAABBC,CCCCAAAAAA,ABCCCCBBAB,ABABAACCCC,CAAAACCCCB,BBBAABBABC,AAAABBCCCC,AAAAABBCCC,CCCCAAAAAA
333,AAAAAAABCC,CCCBBAABBB,CCCCBAAAAA,AACCCCBBBB,ACACACCCBB,ABCBABBBBC,AACBBBAACC,AAAABBCCCC,BBBBBBBCCA,AAABBCCCCC
334,CCCCCBBBAA,CCCBAAAAAB,AAABBCCCCC,CCCCCBAAAA,CBCCBBBAAA,CCBBBBAAAA,CCCCBAAAAA,AAAAABBCCC,AAAAABBCCC,AAAABCCCCC
335,CCCCCCBAAA,AAAAAACCCC,BCCCCCAAAA,BBAAAAABCC,ACCBBBBBBA,CCCBBBAAAA,AAACCBBABC,AAAABBCCCC,AAAAABBCCC,CCCCBAAAAA
336,CCCCCCBAAA,AAABCCCCCC,CCCAAABBBB,AAAABCCCCC,CCBBBABBAA,CCCBBBAAAA,CCBBBAAABC,AAAABBBCCC,AAAAABBCCC,CCCCAAAAAA
337,CCCCCCBAAA,AAAACCBCCC,CCCAAAAAAA,AAAAACCCCC,AAAABBCCCC,AAABBBCCCC,AABBCCBABC,CCCCBBAAAA,BBBBBBBCCA,AAABBCCCCC
338,CCCCCCBAAA,AAAAACCCCC,CCCCBAAAAA,BBAAAAACCC,BCCBAABBBB,CCCCAAABBB,CCCCCBAAAB,AAAABBCCCC,AAAAABBCCC,CAABBBBBBB
339,CCCCCCBAAA,AAACCCBAAA,BBBAABCCCC,AAAAABCCCC,CCCCBBAAAA,CCBBBABBAA,AABBBBBBCC,AAABCCCCCC,BBBBBBCCAA,AAABBCCCCC
340,CCCCCCBAAA,AAACCCBBAA,BBBAABCCCC,AAAAACCCCC,CCCCBBAAAA,CCBBBAABAA,AAABBBBBCC,AABBBBCCCC,CCCCBAAAAA,AAABBCCCCC
341,CCCCCCBAAA,AAAAAACCCC,BBCCCCAAAA,BBAAAAACCC,BCCBBABABB,CCBBBBAAAA,CCCBAAAAAB,AAAABBCCCC,AAAAABBCCC,CCAAABBBBB
342,AAAAAAABCC,CCCBBAABBC,CCCCBAAAAA,ABCCCCBBBB,ABAABCCCCB,AAAAABCCCC,BBBBAACABC,AAAABBCCCC,BBBBBBCCCA,AAABBCCCCC
343,AAAAAAABCC,CCCBBAABBC,CCCCBAAAAA,AACCCCBBBB,AAABBABCCC,BBBBAABBCC,CCCBAAAABC,AAAABBCCCC,AAAAABBCCC,CCBAAAAAAB
344,AAAAAAABCC,CCCBBAABCC,CCCAAAAAAB,ACCCCBBAAA,BAABABCBBB,AAACCCCCCC,CCCBAABBBB,AAAABBCCCC,BBBBBCCCAA,AAABBCCCCC
345,CCCCCCBAAA,ABCCCBBBBB,AAABBCCCCC,AAACCCCBBC,CCCBAAAAAB,BCCCBCCAAA,BCCCCBAABB,AAAABBCCCC,CAAAABBBBB,AAABBCCCCC
346,CCCCCCBBAA,BBBBBCCAAA,AAAABBCCCC,BBBBBAAACC,AACABABCCC,AABCCCCBBC,CBBCCAAACB,AAAABBBCCC,AAAAABBCCC,AAABCCCCCC
347,CCCCCCBAAA,AAAABCCCCC,CCCCAAAAAA,AAAAABCCCC,BCCBAAAAAA,CCABBBACBA,BBBBCBAABC,AAAABBCCCC,BBBBBBCCAA,AAABBCCCCC
348,AAAAAABCCC,CCCCCBBBAA,AAABBCCCCC,CCCCBBAAAA,ABAABCCBBB,CBAACCCBAA,BCBBBBAAAC,CCCCBAAAAA,AAAAABBCCC,AAABBCCCCC
349,CCCCCCBBAA,CCCCCBAAAA,AAAABBCCCC,CCCCBBAAAA,CBBBBBBBBB,CCCBBBBAAA,CCBBBBBABB,AAAAABCCCC,AAAAABBCCC,AAABBBCCCC
350,CCCCCCBBAA,CCCBAAAABB,AAABBCCCCC,CCCCCBAAAA,CAAABBAABC,BCBBBCCCAA,CCAAABCBCB,AAABCCCCCC,AAAAAACCCC,ABCCCCBBAA
351,CCCCCCBAAA,AACCCBBAAA,BAAABCCCCC,AAABCCCCCC,CCCBBAAAAA,BBABCCCCAA,AAAAABBCCC,AAABCCCCCC,BBBBBBBBCA,AAABBCCCCC
352,CCCCCCBBAA,CBBBBBBAAB,AAABBCCCCC,CCCCBAAAAA,AAABBBBCCC,BBAAABCBCC,AAAAABBBCC,AAAABCBCCB,AAAAAABBCC,AAABBBCCCC
353,CCCCCCBBAA,CCCCCBAAAA,AAAABBCCCC,CCCCBBBBAA,CCCBBABAAA,CCCCAAAAAA,CCAAAABCBA,AAAABBCCCC,AAAAABBCCC,AAABBBBBBC
354,CCCCCBBBAA,CCCBAAAABB,AAABBCCCCC,CCCCCBAAAA,CAABABBCCC,CAABCCAABB,AAAAABBCCC,AAAAABCCCC,AAAAABBCCC,AABCCCCCBA
355,CCCCCCBAAA,AAACCCBAAA,BBAABBCCCC,AAAABCCCCC,CCCBBAAAAA,CCBBCBBAAA,CCBCAAAABB,AAAAABCCCC,AAAAABBCCC,CCCCAAAAAA
356,CCCCCCBAAA,AAAABCCCCC,CCCBAAAAAA,AAAAAABCCC,CCCBAAAAAA,BABCCBAAAB,CCBAAABBBC,AAAABBCCCC,BBBBBBBBCA,AAABBCCCCC
357,AAAAAAABCC,CCCBBAABBC,CCCCCAAAAA,AABCCCCBBB,AAAAACCCCC,BCCAABBABB,ABBBBCBABC,AAAABBCCCC,AAAAABBCCC,CBAAABBBBB
358,CCCCBBBBAA,CCCCBAAAAA,AAABBCCCCC,BBBBBBBCAA,CBBBACBAAC,ABCCCAACAA,BBCBBBBBBB,AABBBCBACC,AAAAABBCCC,AAABCCCCCC
359,CCCCCCBAAA,AAACCBBCCC,CCAAABBBBB,AAAAACCCCC,AAABBBCCCC,AAABBBCCCC,AAAABBCCCC,BBCCCCBAAA,AAAAABBCCC,CCCCBAAAAA
360,AAAAAAABCC,CCCBBAABBC,CCCCBAAAAA,ABCCCCBBBB,ABABBCCBBB,CBAAAAACCC,BAAAABBCCC,AAAABBCCCC,AAAAABBCCC,CCCCCBAAAA
361,CCCCCBBBAA,BBCCBBAAAA,AAABBCCCCC,CCCCCAAAAA,BBBAABCABC,BBCCBCBBAA,CBAACBBCBB,AAAABACCCC,AAAAACCCCC,AAABBBCCCC
362,CCCCCCBAAA,AAAACCCCCC,CCCAAAAAAA,AAAAAACCCC,AAABBBCCCC,AABBBCCCCC,ABBBCCCBAA,CCCCBAAAAA,BBBBBCCCAA,AAABBCCCCC
363,CCCCCBBBAA,CCCBBBAAAA,AABBBCCCCC,CCCCCCAAAA,BBCBAAABBC,ABCBBBABCC,ABCCCBBAAB,AAAACCCCCB,AAAAAACCCC,AAABBBCCCC
364,CCCCCBBBAA,CCCBAAAAAB,AAABBCCCCC,CCCCCCBAAA,CBBBBCBBAA,CCBBBCAAAA,CBCCBAAAAB,AAAABCCCCC,AAAAAABBCC,AAABBBCCCC
365,CCCCCCBAAA,AAACCBBCCC,CCAAABBBBB,AAAABCCCCC,AAAABBBCCC,AAAABCCCCC,BCCAABBABB,CCCAAAAAAA,CCCCCCCAAA,AAABBCCCCC
366,AAAAAAABCC,CCCBBAABCC,CCCCCCAAAA,AAABCCCCBC,AAABBCCCCB,CABBAABCCC,BBACBACABC,AAAABBCCCC,AAAAABBCCC,CCAAAAABBB
367,CCCCCCBAAA,AAABCBBCCC,CAAABBCCCC,CCCCBBAAAA,CCCCBBAAAA,AAAAAAACCC,BCBAAABABC,CCCCCCBAAA,AAAAABBCCC,AAABBCCCCC
368,CCCCCBBBAA,CCBCCAAAAA,AAABCCCCCC,BBBBBCCAAA,BBAAAAACCC,BBBAABCBCC,BBBBBBBBAA,BBBACABBCB,AAAAABBBCC,AAABBBCCCC
369,CCCCCBBAAA,BCCCBBBBAA,AAAABBBBCC,CCCCBBAAAB,ACAAABBCCC,BABCCBCCAA,CCCCAAAABB,CCCCCAAAAA,AAAAABBCCC,AAABBCCCCC
370,CCCCCCBAAA,AAACCBBCCC,CCCAAABBBB,AAAACCCCCC,CCCBBAAAAB,ABCACCBBBA,CCCBBAAAAC,AAAABBCCCC,BBBBBBCCAA,AAABBCCCCC
371,BCCCBBBBBA,BAAAABCCCC,BBBBBCBBAA,CCCCBBBBAA,AAABBCCCCC,AABCABBBCC,CCBABBBABC,AAACCCCCCC,AAAAABBCCC,AAABBBCCCC
372,AAAAAAACCC,CCCCBAAAAA,AAAABCCCCC,CCCCBBAAAA,CCCBBAAAAA,ABBCCCBBAA,BBBBBBBBBA,CCAABBBBBB,AAAAABBCCC,AAABBCCCCC
373,AAAAAAABCC,CCCBBAABBC,CCCCAAAAAA,ABCCCBBAAB,AAACBCCCBB,BACCCAAACC,CCBBAAAAAC,AAAABBCCCC,AAAAABCCCC,AAABBCCCCC
374,AAAAAAACCC,CCCCAAAAAA,AABBBCCCCC,CCCCBBAAAA,BBBBBBBBCA,CCCCBBAAAA,CCCCBBBBBA,ABBBBBBCCB,AAAAABBCCC,AAABBCCCCC
375,CCCCCCBAAA,AAABCCBCCC,CCCAAABBBB,AAAAAABCCC,BCBBAABBBB,CCBBCBCAAA,CCBBBAAABC,AAAABBCCCC,AAAAABBCCC,CCCAAAAAAA
376,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBBAAAAACC,AAABBBCCCC,AAABBBCCCC,AAABBBCCCC,CCCCCCBAAA,AAAAABBCCC,CCAAABBBBB
377,AAAAABCCCC,CCCCCBBBAA,AAABBCCCCC,CCCCBBAAAA,CCBAABBBCA,ABBCACBBCC,BBBBBBBBBA,BAAABBCCCC,AAAAABBCCC,AAABBCCCCC
378,AAAAAAABCC,CCCBBAABBC,CCCCCAAAAA,AABCCCCBBB,ABCBACBBBB,BBAACACBAC,CBAAAAAACC,AAAABBCCCC,BBBBBBBCCA,AAABBCCCCC
379,CCCCCCBAAA,AAAAAACCCC,CCCCCCAAAA,BBBAAAAACC,AAABBBCCCC,AAAABBCCCC,AAABBBCCCC,BBBBCCCCAA,AAAAABBCCC,CCCCBAAAAA
380,CCCCCCBAAA,AAAAACCCCC,CCCCBAAAAA,BBAAAAACCC,CCCBAAAAAB,CCCCBBCAAA,BBBBAABACC,AAAABBCCCC,CCCCCCAAAA,AAABBCCCCC
381,AAAABCCCCC,CCCBBAABBB,CCAAAAABBC,CCCCBBAAAA,AAABABCCBC,CCABBCBAAA,CCCABBAACB,AAAABBCCCC,AAAAABBCCC,CCCAAAAAAA
382,CCCCCCBBAA,CCCCAAAAAB,AAAABCCCCC,CCCCCCBAAA,CAABCBCBCB,BCBBBCCCAA,BBBBBCABAC,AAAAABCCCC,AAAAABBCCC,ABBBBBBBBB
383,CCCCCBBBAA,CCCCAAAAAB,AAAABCCCCC,CCCCCBBAAA,CBABABCAAA,BBBBBBABCC,CCAAAABCBC,AAAAABCCCC,AAAAABBCCC,AABCBCCCBB
384,CCCCCCBAAA,AAAABCCCCC,CCCBAAAAAA,AAAAABCCCC,BCCBBBBAAA,CBBCCCBBAA,CCCAAAABBC,AAAABBCCCC,AAAAABBCCC,CCCAAAAAAA
385,AAAAAAABCC,CCCBBAACCC,BBBCCCCAAA,AAABCCCCCC,ABBBBBBCCC,BCCAAAAAAC,CCBBBBAACB,AAAABBCCCC,AAAAABBCCC,CCCCBAAAAA
386,CCCCCCBAAA,AAAAABCCCC,CCCCCAAAAA,BBBAAAAACC,AAAABBCCCC,AAAABBCCCC,AABABCCBBC,CCCBAAAAAA,CCCCCBAAAA,AAABBCCCCC
387,CCCCCCBAAA,AAAABCCCCC,CCCCAAAAAA,AAAAAACCCC,AAAABBCCCC,AAABBBCCCC,ABCBBAAACC,CCCBAAAAAA,CCCCCCCBAA,AAABBCCCCC
388,CCCCCBBBAA,CCCCAAAAAB,AAAABCCCCC,CCCCBBBBAA,CBBCBBBABA,CCCBAAAAAB,CCCBBAAAAB,AAAAABBCCC,AAAAABBCCC,AABBBBBCCC
389,CCCCCCBAAA,AAAAACCCCC,CCCCBAAAAA,BAAAAABCCC,AAAABBCCCC,AAAABBCCCC,AAABBCCCCC,CCCCBAAAAA,BBBBBCCCAA,AAABBCCCCC
390,AAAAABCCCC,CCCBBAABBB,CCAAAAABBC,CCCCBBAAAA,ABABBBBCCC,CCCBBAABCA,BBBCAAAABC,AAAABBCCCC,AAAAABBCCC,CCCCAAAAAA
391,CCCCCCBAAA,AAAAACCCCC,CCCCCAAAAA,BBBAAAAACC,AAABBBCCCC,AAAABBCCCC,AAABBCCCCC,CCCCCBAAAA,BBBBBBBCCA,AAABBCCCCC
392,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBBAAAAACC,AAABBBCCCC,AAABBBCCCC,AAABBCCCCC,BBBCCCCBAA,AAAAABBCCC,CCBAAAABBB
393,CCCCCCBBAA,BBBBBCCAAA,AAAABBCCCC,BBBBBBABCA,ABAAACCCCB,ACBBBBBBBB,BBBBBBBBCA,AAAABBCCCC,AAAAABBCCC,AAABCCCCCC
394,CCCCCCBAAA,BBAAAACCCC,AABCCABBBA,BBAAAAABCC,AABCCCCBBB,CCCCBAAAAA,CCCBAAAABC,AAAAABCCCC,AAAAABBCCC,CCAAABBBBB
395,BCCBBBBAAB,CBBBAAAACC,AABBBBCCAA,CCCCBBAAAA,BAAABCBCBC,CBAAABBBCC,AAAAAABCCC,AAAACCCCCC,CCCBBBAAAA,CCCCBBBAAA
396,CCCCCBBBAA,CCCBAAAAAA,AAABBCCCCC,CCCCCBAAAA,CAACBBCAAA,CCCBBBBBAA,AAAAABBCCC,AABBBCCCCC,AAAAACCCCC,AAABBBCCCC
397,CCCCCCBAAA,AAAACCBCCC,CCCAAAAAAA,AAAAAABCCC,AAABBBBCCC,AAAABBBCCC,AAAABBCCCC,BBBCCCCBAA,BAAAABBCCC,CCCCCBAAAA
