,0,1,2,3,4,5,6,7
452,DCAABDC,DDCCAAA,AABACDD,ABCCDDB,DCAABBC,DDDCCAA,DDCBAAA,AABBDDC
453,BCDDCBA,CBABCCD,AABCBCD,DDBABBA,DDCBAAA,BBABCCD,DCABDCA,BCBABDD
454,BCCCDCA,CDBCCBA,AABCDDD,CDDCBAA,BDDCBAB,DDDBBAA,CBCDDBA,AACDBCD
455,CDCBDBA,DDCCAAA,AABBCDD,ABBBCDB,DBAABCD,CCCCCBA,DDDBAAA,BBABCDD
456,ABCDDCB,DDCBBAA,AABCCDD,DDDCBAA,ABBABDD,CCDCCAA,DCAAABC,AABCCDD
457,DDCAABA,ACDCBCC,AAABCDD,ABBBCDD,DCAAABC,DDDCBAA,DDCBAAA,CCBCBBB
458,AABCCDD,AABDDDB,DDCAABC,AACCDDC,ACDBBBC,DDDCBAA,AABCDDD,DCBCCBA
459,BABCBBD,BDCBCAA,DDCCBAA,AABCCDD,CDDCBAA,DCBAACD,ABBDDBC,DCDDBAA
460,CBABDCC,CBCAACD,CBAABCD,DCCCAAB,DAABBBD,DDDCBAA,ABCDBBD,CBACDCA
461,DCBBAAD,ADDBBBA,BDDCBBA,DDCBAAB,CDDCBAA,AABBCDD,DDAABBC,DDBAABC
462,BCBAADD,DCBBBAA,DDDCBAA,AABCCDD,DDCBBAA,BBAABDD,DDCCCAA,AACDDCA
463,DBADBCC,ABCACDD,ABCBBDD,DCCDCAA,DCAABCD,CBAACDD,DBAABCD,CCAACDC
464,DDBBABA,CADDBBB,AABCCDD,DDCCBAA,AABDDDC,DBAAACD,AABCDDB,ACDDBBA
465,DCBBDBA,AACDCBB,BDDCBAA,BAABCDD,DDCBAAB,ABBBCDD,DDAACBC,DDCBAAA
466,AABCCDD,DBCCCAA,DDCBBAA,AABCCDD,CDDCBAA,DDCBAAB,AABCCDD,BCCDDBA
467,AABCDDD,DDBBBAA,BBAABDD,AABCCDD,DCABBBC,CDDCBAB,DDDDAAA,AABBCDD
468,DDDBBAA,AABDCCD,AAAACDD,BDDCABB,AAABCDD,DDDCBAA,DDCBAAA,AAABCDD
469,DDDBBAA,BADDCDA,AABBCDD,BDDDBAB,DDCAABC,DDCCBAA,DDBBABD,AABBCDD
470,ABDDDCA,DDCBAAA,AABCCDD,DDCCBAA,ABBABDD,CDDCCAA,DBAAACD,AABCCDD
471,AABCBCD,CDBBCAC,DDCBCAA,AABCCDD,CDDCBAA,CBAACDD,ABCDBBD,CCDCBAA
472,DDCBAAA,AABCCDD,CCDDCAA,DCBAABD,DDDCBAA,AABCDDD,CDCCCAA,DDCBBAA
473,ABBADDB,ACDDCBA,ABDDCBC,CDDCBAA,AABCDDD,DDCBAAA,AAACCDD,BABCDDA
474,ABDDCAC,CAABDDD,CCAABDD,DBABDDA,AAABDDD,DCCCCAA,BCCDCAB,DDAACDB
475,ABBBCDD,DDCCBAA,AAABCDD,AABBCDD,DBAABBC,DDCCCAA,DDBABAB,ABACDDC
476,DDCBABA,BABDCBC,AAABCDD,AABBCDD,DBAABCD,CCCCCBA,DCCBBAA,CCABBCC
477,BDDDBAA,DBABACC,ACCCDCB,CDDBAAD,BDDCBAA,DDCBAAA,AABCCDD,AABBCDD
478,DDCBBAA,DDCAACD,AABBCDD,DDDCBAA,CBBBBCD,DCCCBBA,DDBBAAB,AABCCDD
479,ABCDDCB,DDCBBAA,AABBCDD,DDDCBAA,BBBABDD,CDDCCAA,DCAAABC,AABCCDD
480,DDBABAA,AABCCDD,AABCCDD,DDDCBAA,AAABCDC,DCDCBAA,AABCDDD,BADCBCB
481,DDCAABA,BCDDBAA,BAAABDD,ABABDDC,DBAABDD,DCCCCAA,DDCCBAA,BCDDBAA
482,DDBABBB,BDCAADC,DDCCBAA,AAABCDD,DDCBBAA,AABCCDD,DDBBAAB,BABDDCA
483,DDCBAAB,DCDCAAA,AABDDDC,DDCAAAB,ABDDCBA,DCBAACD,AABCDDC,BDCDDBA
484,AAABCDD,AABCCDD,DDCBAAB,AABCDDD,DDCBAAA,DDCBAAB,AABCDDD,DDCBBAA
485,DDAAABD,ABBCCDD,DDCCBBA,DCAABBC,ABDDCBA,BBAACDD,ACCDDCA,DDCCBAA
486,CCCCCCA,BDCAACC,ABDCCBB,DCBCCAA,AABCDDC,CBCDDBA,BCCCDBA,AABDCCD
487,BAADCDB,DDCCBAA,DBAABCD,AABBBDD,DDCBAAA,AABCCDD,DCBCBBA,BAABCDD
488,ABDDCCB,DCBAABB,CCDDCAA,CDDCBAA,AABDDCC,CDDCCAA,DCBAACD,AAABCDD
489,CDDCBAA,DCBBABA,AABCDDD,DDDCCAA,ABDDCBC,DDCCBAA,DCBAACC,AAABCDD
490,DDCBBBA,CDDBAAC,AABCCDD,CDDCBAA,BABDCBA,DDCCBAA,AABCCDC,ABBDCCC
491,ABBBDDC,BAABCCD,DDCAABB,DDCCBAA,ABDDCBA,DDCCBAA,AABCCDD,AABBCDD
492,DDCBBAA,CABCBBD,AABCCDD,DDCCCAA,CBAADDB,BDDCBAA,DBBAABD,AABCDDD
493,AABCBBD,ADDCDBA,DDCCABA,BAABCDD,AABCDDC,DDCCBAA,ABBCCDC,CCDDCAA
494,DDDCBAA,DDCCAAA,AABCCDD,CCDDCAA,AAABCDD,ABCDDCA,DDCCAAA,AAABCDD
495,DCAABDC,AABCDCD,AABCDDD,ACABDDD,DDDBBBA,DDDCBAA,AABBCDD,CDDDBAA
496,ACBBCDD,DDCCBAA,DDCBAAB,AABCCDD,DDCBAAA,CCBAACD,AACDDCC,ABCCDCA
497,ACABDCB,DCBBBAA,BBBAADD,AACDDDB,ACDBABD,DDCCBAA,DCCBBAA,AABBCDD
498,BBBDDBA,ACDDCBA,AABDDDC,AABCCDD,DDCBAAA,AABDDCA,BCDDCAA,ACDDAAC
499,BDDDCAA,BAABBDD,DDCBAAB,AABCDDD,DDCBAAA,DDCBAAB,AABDDDC,DBAAACD
