,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
476,DDCBBA,DDDCBA,AAACCD,DDCDAA,CCBAAD,AABCCD,AAABCD,DDDBAA,DDCBBA,AABCDD,DDCBAB,AACDBD,ABCDDB,ABCDCC,BBBBDA,CBAADD,CCBACD,CAACCC,DAACDC,AAABDD,AAABCD,AAABCD,AAADCD,AAABBD,AABBCD,AABBCD,AABBCD,DCBBBB,AABCDD,AABCAD
477,ABDCDB,DDDCBA,DDDBAA,BBBBAD,DCBAAD,AABBDD,DDDDAA,AACCDC,DDCCBA,AAAABD,DDCBAB,AACCCD,AAAADD,AABBDD,AAAACD,AABCBD,BBBBAD,CDDDAA,ACCADB,DCBDDA,DDCBAA,AABCDD,AAACCD,AAABBD,AABBCD,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
478,DCACAB,DDDCCA,DDDBAA,AAADDD,DCBAAD,DDDDAA,AABBCD,ABCCDB,ABCCCC,DDCCBA,DDCBAC,ABCDCC,DDCBAA,DCBBAC,DCBDCA,DCBAAD,CBBDCA,CBBADD,CDDBBA,BAACAD,BCCADA,DDCABA,DCADAB,AAABAD,AABBCD,AABBCD,AABBCD,AABCCD,DDCDBA,DDCBDA
479,ABDCDB,DDDCBA,DDDBAA,BBBBAD,DCBABD,DDCBBA,DDDAAA,AACCDC,DDCCBA,BBBBAD,DDCBAB,AACCCD,BAABBD,AABCBD,AACDCD,AABBBD,AABCCD,AAABAD,DDCBDA,BAABDD,AAABDD,DDCBBA,AAABCD,AAABBD,CCCCDA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
480,ABDCDB,DDDCBA,DDDBAA,BBBBAD,DCBAAD,AABBDD,DDDAAA,AACCDC,DDCCBA,DDCCBA,CDDCAC,AACCCD,ABBABD,AABCCD,AAACBD,CAAAAD,AABDAD,BBBADD,DDCBAA,BAACDA,DDCCBA,AAABCD,AAACDD,AABAAD,DDDDAA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
481,DCBBCA,AAABBD,CDDCBA,DDCCAA,DCBABD,DDDDBA,AAACBD,AABCCD,ADDDCA,DDCCBA,DDCBAB,ABCDCC,CBABAD,BBBDCB,BBBBAD,DBAADC,DDDDCA,DDBBAB,DDDCAA,AABCDB,BBACAD,DDDCAA,ACDADB,AAABBD,AABBCD,AABBCD,AABBCD,AABCCD,AABCCD,BCCADA
482,DDCBDA,DDCCBA,DDDBBA,DDCCBA,BBCDBA,AABBCD,AAABCD,ABCCCC,CDDCBA,DDCCBA,DDCBAA,CDDBAA,AAAADD,ABCDCC,BDDCAB,ABCCCC,CCBACD,ABCADC,ACDDDA,CAAADD,BBAACD,BAADCC,CAAACD,AABBBD,AABBCD,ABCCCD,AABBCD,AABCCD,AABDDC,DDDCCA
483,DCBBAB,DDCCBA,DDDBBA,BBBADA,DDDDBA,AABDCD,AAACDD,AABDCD,ADDCBA,DDDCAA,DDBBBA,BABCDA,AABBCD,AABDDC,CCCDAA,AAADDD,DCBBBB,ABCADC,ABCDAD,AAAADD,BBBCAD,BBBBDA,BDDBBB,CCCAAD,AABBCD,AAAADD,ABBACD,AACCCD,AABDCB,DDDCCA
484,ABDCDB,DDDCCA,DDDBAA,CDDCDA,AAABDD,AABBDD,AAABCD,DCBBBB,DDCCBA,DDCCBA,AAAABD,AACCCD,AABCCD,AABBBD,AABBDD,AABCCD,AABCDD,ABBABD,AAAADD,AABBDD,AAABCD,AABCDD,DDDCBA,DCBAAC,AABBCD,AABBCD,AABACD,DCBBBB,AABCDD,AABCAD
485,ABDCDB,DDDCBA,DDDBAA,AAAADD,DDBAAC,AABBCD,DDDAAB,AACCDC,DDCCBA,BBBBAD,DDCBAB,ABCDCC,DDCADA,BBCDAB,DDDDAA,DDCCBA,DCCDAC,BBBBAD,DDBBCA,AABCDD,AAABCD,AABCDD,AAABCD,AAABCD,AABBCD,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
486,BCDDDA,DDCCBA,DDDBBA,DDCCAA,DDDDBA,AABCCD,AAACDD,AABDCD,ACDCBA,BBBBAD,DCBBBA,DDCCDA,BAABDC,AABBAD,ACDCCC,AABBCD,AABCCD,ABCADC,ABCDAD,AAAADD,CBAADC,ABCDCC,DCBABB,ABBABD,BBBBAD,AABBCD,ADDBCB,DDDCBA,DDCCBA,DDCCBA
487,DDCBBA,DDDCBA,AAACCD,DDCDAA,DCBAAD,AABBDD,DDDDAA,ABCCDC,AAACCD,CDDCCA,DDCBAB,AACDCD,DBAAAD,ABBDBB,DBADDA,AAABDD,AABDBD,DDCCDA,DBAADC,BAABDC,AAAACD,AAACDD,AABADD,AAABCD,DCAABC,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
488,ABDCDB,DDDCBA,DDDBAA,AAADDC,DDCCBA,AAABCD,AAABCD,AACCDC,DDCCBA,BBBBAD,DCCAAD,ABCDCC,DDCCBA,DDCBBA,DDDBBA,DCBADB,BBCDBA,CCBACD,ABCDDA,AAABCD,AAABCD,AACCDC,AAADDC,BAABAD,AABBCD,AAABCD,AABBCD,AABBCD,AABCDD,AABCAD
489,ABCCBD,DCCDAA,DDDBBA,CCCCDA,CDDDBA,BBBBAD,AAABCD,AABDCD,ADDCBA,CCCDAA,DDDCDA,DCBDAB,CBBDDA,BCCDAD,ABBBDB,ACDDBB,ACDACC,DCBACC,ACDDAC,CCCADA,AABCDC,AABDCC,BBAABD,BBBBAD,AAABDD,AABBCD,ABBACD,AACDCD,ABCDCB,DDDBCA
490,ABDCDB,DDDCBA,DDDBAA,CDDCDA,ABDDCC,DDCBAA,ABBCDA,AACCDC,DDCCBA,DDCCBA,AAACCD,AACCCD,DDCCBA,DDCCAA,DDCBCA,DDCBCA,DDDCAB,DDBAAB,BAAADC,AAADDC,AAABCD,AABCDD,BDDBAB,BAABBD,AAABCD,DDDDAA,AABBCD,AABBCD,AABCDD,AABCAD
491,DDCAAB,DDCDAA,DDDBBA,DDCCAA,DDDBAA,AABBCD,AAABCD,AACDCD,ACDDCB,DDCCBA,CBBAAD,DCBBBB,DCCDAA,AABDDC,DCBCAB,AABBCD,AABCCD,DCBBBB,AABDAD,BBBBDA,AAACDC,AAACBD,AAACCD,AABBBD,AAABCD,AABBCD,AAADDD,AACDCC,AABCCD,AABBCD
492,DCCCAC,DDCCBA,DDDBBA,DCCCDA,ACDBAD,AABBCD,AAABDD,AABDCD,ABDDCB,DDDCBA,DDDCAA,DDBBBA,BCDDAB,DDDBAA,DCBCAB,AABBCD,CCCDDA,DBBDAA,AAAADD,ABCDDB,AAAACD,AABCCD,ABBBAD,AAABBD,AABBCD,AAAADD,ACCAAD,AACDCC,ABCDCA,DDDBCA
493,DCBBAB,DDCCBA,DDDBBA,DDCCAA,CDDBAA,AABCCD,AAABCD,AABDCD,ACDCCB,DDCBCA,CCBADA,DDCACA,AAAADD,CCDDBA,BCCADD,AABBCD,AABCCD,ABCADC,AAADDD,AAAADD,BBBBDA,AAACDD,DCBACC,AABCAD,AAABCD,AABBCD,ABBACD,AACDCD,ABCDCA,DDDBCA
494,DCAADB,DDCCCA,DDDBBA,DCCCDA,CDDCAA,AABBCD,AAACDD,AABDCD,ACDCBC,DDCCAA,DDCCCA,DDBBBA,BCDDAA,BCCDAD,CCCDAA,DCABBB,AABCCD,DDDAAA,AABDAD,BBBBDA,AAAACD,AAACDD,ABDCCC,AABBAD,BBBBAD,AABBCD,CDDABA,DDDCBA,DDCCBA,DDCCBA
495,DCBCAC,DDDCBA,DDDBBA,DDDDAA,DDDAAB,AABBCD,AABBCD,AABDCD,ABDDCB,DDCCBA,DCBBCA,DCBBBB,ABCDDA,AABDDC,CCCDAA,DDDDAA,AABCCD,DCBBBB,AABDAD,AAAADD,AAAACD,AAACDD,CBBAAD,AAABBD,AAADDD,AABBBD,DDDABA,DDDCBA,DDCCBA,DDCCBA
496,CDDDAA,DDCCBA,DDDBBA,DDCCAA,DDDCAA,AABCCD,AAABCD,AACDCD,ACDCCB,DDCCBA,DDCCDA,DDBBBA,DCCDAA,DCABBB,DCBCAB,DBAAAD,DCABBB,ABCADC,AABDAD,CCCADB,ABBAAD,AABBDD,DDBBBA,AAABAD,AABBCD,ABCCCC,AABBBD,AACDCD,ABCDCA,DDDBCA
497,ABDCDB,DDDCBA,DDDBAA,BBBBAD,DDCBBA,DBAAAD,DDDAAB,AACCDC,DDCCBA,DDCCBA,ABBCAD,AACCDC,BCCCDA,DDCBBA,DDCCAA,DDCBAA,AABBDB,DDCCAA,DDCAAC,AAACDD,AAABBD,DDCBAA,AAABBD,AAABBD,AABBCD,AAABCD,AABBCD,AABBCD,BABDDA,DDCCAA
498,ABDCDB,DDDCBA,DDDBAA,BBBBAD,DDCCBA,DBABAC,DDDAAB,AACCDC,DDCCBA,BBBBAD,DDCAAC,ABCDDC,DDBACB,DDCCBA,DDCAAA,CDDDCA,DDDDCA,DDCBAB,ACDDBB,AAABBD,AAAACD,AABBDD,AABCBD,AAABAD,CCCCDA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
499,ABDCDB,DDDCBA,DDDBAA,CDDCDA,AAACDD,AABBDD,AAABCD,AACCDC,DDCCBA,DDCCBA,CCDDDA,ABCCCC,DCBAAD,BBBADB,DDDDAA,AAADDC,DCCCDA,DDCCAA,DDCBDA,AAACDD,AAABCD,AABBDD,AAABCD,AAABAD,AABBCD,AABBCD,CCCCDA,AABCCD,AABCDD,AABCAD
500,DCBBAB,DDDCDA,DDDBBA,DDCCAA,DCABBB,AABCCD,AAABBD,AABDCD,ACDCDA,DDCCBA,DDCDBA,DDBBBA,DCCDAA,BCBADD,DDDDAA,AABBCD,DDDAAA,ABCADC,AABDAD,AAAADD,AAAACD,AAACCD,DDBBBA,AAABBD,AABBCD,AAAADD,ABBACD,AABCCD,AABCCD,AABBCD
501,ABDCDB,DDDCBA,DDDBAA,CDDCDA,DDDCBA,DDBBAB,BCDDAA,AACCDC,DDCCBA,DDCCBA,AAAABD,AABCCD,DDCCBA,DDCCAA,DDCBAA,DDCBDA,AAACAD,DDCADA,BCDDDA,CAAADD,AAABCD,AABBCD,AABBCD,CBBAAD,AAABCD,AABBCD,ABBABD,DDDAAA,AABCCD,AABCAD
502,ABDCDB,DDDCBA,DDDBAA,AAAADD,DDBAAC,AABBCD,DCAABB,AACCDC,DDCCBA,AAAADD,DDCBAB,ABCDDC,DCCDAA,DDCBAC,BAADDC,DDCACC,DDCBBA,DDCCAA,DCCDBA,CAABDD,AAABCD,AABBDD,AABCDD,AAABBD,DDDAAA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
503,DDCBBA,DDDCCA,AAACCD,DDCDBA,DCBAAD,AABBDD,DDDAAA,ABCCDC,AABBCD,DDDCBA,DDCBAB,ABCDBD,ABCACD,ABDDAD,ACDDAC,AAAADD,DBADCA,AABDBD,DCCDBA,CAABDD,BAAACD,AABCCD,AABBCD,CCCCDA,AAABCD,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
504,DBAAAD,DCCDCA,DDDBBA,DCCCDA,ACDDAC,AABBCD,AAAADD,AABDCD,ACDDBA,DDCCBA,DDCBBA,DDBBBA,ABBCDA,ABCDAD,DCBCAB,AABBCD,CCCDDA,CCCCDA,BBBADB,DCBBCA,AABABD,AABCDD,DDBBBA,AAABBD,AAAADD,AAAACD,ABBACD,AACDCC,ABCDCA,DDDBCA
505,DCBBAB,DCBBDA,DDDBBA,BBBADA,CDDDBA,AAAADD,AAACDD,AABCCD,CDDBBA,DDCBAA,DDBBBA,AABDDB,AAAADD,CCBACC,CCCDAA,AAAABD,AABCCD,DDCADA,DCBBBB,AAAADD,BBBCAD,CCCDAA,DDBABA,AAAACD,AAABBD,AABBCD,ABBACD,AACDCD,ABCDCB,DDDBCA
506,ABDCDB,DDDCBA,DDDBAA,DDDCDA,AAACCD,AABBDD,AAABCD,AABCDC,DDCCBA,DDCCBA,AAAABD,ABCDCC,AABCCD,BAABBD,AABBCD,AABBDD,AABBCD,AABBCD,ABDDBB,BAACDD,DDDDCA,CAABDD,AAABCD,AAABBD,CCCCDA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
507,DBACBC,DDCCBA,DDDBBA,DDCCAA,DDDDAA,AABBCD,AAAADD,AABDCD,ACDCCB,DDDCBA,DDBBBA,DDBBBA,CCDDAA,AABDDC,DDDDAA,AABBCD,DDDAAA,ABCCCC,CCCCDA,AAAADD,AAAACD,AAABDD,AABBBD,AABBBD,AABBCD,AAABCD,AAADDD,ABCBCD,BBCDCA,DDDBDA
508,CDDBDA,DDDCCA,AAACCD,DDCDAA,DCBAAD,AABBDD,DDDDAA,ABDCDC,AAACCD,BDDDCA,DDCBAA,AACDCC,DCCCDA,AABDBD,DCBADB,CCCCDA,DCBCAC,CCCDDA,DAACDC,BAABDD,AAACCD,AAACCD,AABDCD,AABBBD,AABBCD,DCBBBB,AABBCD,AABBCD,AABCDD,AABCAD
509,ABDCDB,DDDCBA,DDDBAA,CDDCDA,AAAADD,AABBDD,AAABDD,DCBBBB,DDCCBA,DDCCBA,CCDDDA,AACDCD,AABCCD,AABBCD,AABCCD,AABBCD,AABCCD,AABBDD,ABBADC,AAABDD,AAABCD,AABDDA,DDCBAA,AAABBD,AABBCD,AABBCD,DDDAAA,AABBCD,AABCDD,AABCAD
510,DCAAAD,DDCDAA,DDDBBA,DDCAAB,DDCBAA,AABCCD,AAABDD,AABDCD,ACDCCB,DDDBAA,CDDDDA,DCBBBB,DCBBDA,DDDBAA,CCCDAA,AABBCD,CCCDDA,DDDAAA,AAAADD,CBAABD,AAABCD,AAABDC,BCCADC,BAABAD,ABCCCC,AABBCD,ABBACD,AACDCC,ABCDCA,DDDBCA
511,DCBABC,DDCCBA,DDDBBA,DDCCAA,ABCDCC,AABBDD,AAAADD,AABDCD,ACDDBA,DDCCBA,DDCBBA,DCBBBB,BCDDAB,DCABBB,CCCDAC,AABBCD,AABCCD,ABCADC,CAACCC,AAAADD,AABBDD,AAACDD,DDBACC,AAABBD,AAADDD,AABBCD,ABBACD,AACDCD,ABCDCA,DDDBCA
512,ABDCDB,DDDCBA,DDDBAA,AAADDD,DDBAAC,AABBCD,AAABCD,AACCDC,DDCCBA,DDCCBA,DDCBAC,ABCDCC,DCBAAD,ABCCBD,CCCBDA,BBBBAD,DAACCC,DDCCAA,DDDABA,AAADDC,AAABCD,AABBDD,AABCCD,AAABBD,AABBCD,DDDAAA,AABBCD,AABBCD,AABCDD,AABCAD
513,CBADDA,DDCCBA,DDDBBA,BBCDBA,CDDDBA,AABCCD,AACCCD,AABDCD,ACDCCA,CCDDAA,CDDDDA,DCAACB,DAACAD,AABDBB,CAACCD,CBADDA,CCCADA,AACDDB,DCAAAC,ACDBDB,BCCAAD,CAAADC,BDDADA,AAABBD,AABBCD,AABBCD,ABBACD,AACDCD,ABCDCB,DDDBCA
514,ABDCDB,DDDCBA,DDDBAA,CDDCDA,AAAADD,AABBDD,AAABCD,DCBBBB,DDCCBA,DDCCBA,CCDDDA,AACCCC,AABBBD,AAAADD,AABCDD,AACCCD,AABCBD,AABBCD,AABACD,AAAADD,AAABCD,AAABDD,DDDCBA,BAABAD,AABBCD,AABBCD,AABACD,AABBCD,AABCDD,AABCAD
515,DDCBBA,DDDCCA,AAACCD,DDCDAA,DCBAAD,AABBDD,DDDDAA,ABDCDC,AAACBD,CDDDCA,DDCBAB,ABCDDC,DCAADB,AABCDC,ACCBDA,AAAADD,DDCBAD,DDCBDA,ABCADC,AAACDD,AAABCD,AABCDD,ABCBCD,ABBAAD,DDDDAA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
516,ABDCDB,DDDCBA,DDDBAA,CDDCDA,DCBAAD,AABBDD,DDDDAA,AACCDC,DDCCBA,DDCCBA,CDDBAC,AACCCD,BAABAD,AABBCD,AAABCD,AAAACD,AAAACD,AABBBD,ABCBDC,BAABDD,CCCDDA,DDCCAA,AAABCD,AAABBD,AABBCD,DCBBBB,AABBCD,AABBCD,AABCDD,AABCAD
517,DDCBBA,DDDCCA,AAACCD,DDCDAA,CCBAAD,AAAADD,AAABCD,DDDDAA,DDCBBA,AAACDD,DDCBAA,AACDBD,DBAAAC,AABDCD,BBBCAD,DDCAAD,BCDDCA,ACDDDA,AABCDD,BAAADD,AAABCD,AAABDD,AAACDC,AAABAD,AABBCD,AABBCD,AABBCD,DCBBBB,AABCDD,AABCAD
518,DDBBBA,DDCCBA,DDDBBA,DDCCBA,DCBBBA,AABBCD,AAAADD,AABDCD,CDDCBA,DDCBBA,BAAADC,CCCDAB,AAAADD,AABDCC,AABDDA,BBBBAD,AABDCD,ABCADC,ABDDAC,AAAADD,AAAACD,ABBCAD,DDCADA,AAADAD,AABBCD,AABBCD,AAADDD,DAABBD,AABDCC,DDDCCA
519,ABDCDB,DDDCCA,DDDBAA,BBBBAD,DDCCBA,DBABAC,CCDDAA,AACCDC,DDCCBA,BBBBAD,DCCAAD,AACDDC,DDCBCA,DDDBDA,DDCACA,DDDBAA,CCDDBA,DDBAAB,DAABCC,AAABBD,AAABCD,ABCDDB,AABCCD,AABCCD,DDDDAA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
520,DCBBAB,DDCCBA,DDDBBA,DDCCAA,ACDDAB,AABCCD,AAAADD,AABDCD,ACDCDB,DDDCBA,DDDBAA,DDBBBA,DDDAAB,DCABBB,AABDDA,DDDAAA,AABCCD,ABCADC,AABDAD,AABBDD,BBBBAD,AAACBD,AABCBD,AABBCD,AABBCD,AABBBD,BBBBAD,AABDCD,ABCDCC,DDDBDA
521,CDDCCA,DDDDBA,AAACCD,DDCDAA,DCBAAD,AABADD,DDDAAA,ABCCDC,AABBDD,DDDCBA,DDCBAB,ABDCCC,DCCCDA,AABDCD,DBAACC,DCBBDA,BBBBAD,DCAADA,BBBADA,AAABDC,AAABDD,AAABDD,DDDDAA,AAABAD,AABBCD,AABBCD,AABBCD,AABCCD,AABCDD,AABCAD
522,DCACAB,DDDCCA,DDDBAA,AAADDD,CCBABD,DDDAAA,AAABCD,AACCDC,AACDCC,DDDCBA,DDCBAB,ABCDCC,CCBADA,CBACAD,ABCDCC,ABCBCD,CCCCDA,DCCBAD,CAADBC,AAACAD,BBCADA,DDCABA,DCACAB,AAABBD,AABBCD,AABBCD,AABBCD,AABCCD,AABDCC,CCCADA
523,ABDCDB,DDDCBA,DDDBAA,AAAADD,DCBAAD,AABBDD,DDDAAB,AACCDC,DDCCBA,DDCCBA,ACDCAD,AACCCD,AABBCD,AABBBD,AABBBD,AAABCD,AABBCD,ABCCDA,DDDCAA,AAACDC,CCCDDA,DCBBBA,AABCCD,AAABBD,AABBCD,AAABCD,AABBCD,AABBCD,AABCDD,AABCAD
524,ABDCDB,DDDCBA,BBBBAD,DDCCBA,DDCCBA,DDDAAA,AAABCD,AACCDC,DDCCBA,ACDDDA,DDCAAC,AACCDC,DDCBBA,DDCCAA,DDDDAA,BBAABD,DDBBBA,ABBADD,AABBDD,AABCDD,BAABCD,AABCDD,AABCCD,DCBBBB,AABBCD,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
525,ABDCDB,DDDCBA,DDDBAA,AAAADD,DCBAAC,DDCBBA,DDDAAB,AACCDC,DDCCBA,AAAADD,DDCBAB,ABCCCC,AABCCD,AABCCD,AABBBD,AAABCD,CBAADC,AABBAD,ABCCDA,AAACDD,BBCDDA,DDCBBA,AABCDD,AAABBD,DDDDAA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
526,ABDCDB,DDDCBA,DDDBAA,CDDCDA,ABCCCD,AABBDD,CCCCDA,AACCDC,DDCCBA,DDCCBA,AAACDD,AACCCD,AABBCD,AABCCD,AABDAD,AABACD,AACBBD,AAACCD,CCBADB,BAABDD,AAABCD,BBCDDA,DDCCBA,CBAAAD,AABBCD,AABBCD,CCCCDA,AABBCD,AABCDD,AABCAD
527,DCBBAB,DDCCBA,DDDBBA,DDCCAA,DDBCBA,AABBCD,AAAADD,AABDCD,ACDCCB,BBBBAD,DCBBBB,CBAABD,BDDCAA,BCBADD,BBBADC,CDDBCA,DBABAD,DCBBAB,BBBBAD,CCDDCA,AAABDD,AAACDD,DCBBBB,BBBAAD,BBBBAD,AABBCD,ADDACB,DDDCBA,DDCCBA,DDCCBA
528,DCBBAB,DCCCCA,DDDBBA,DDCCBA,DCABBB,AABBCD,AAABBD,AABDCD,ACDDAB,DDCCBA,DDDDBA,DDBBBA,BCDDAB,BCCDAD,CCCDAA,DBBDAB,AABCCD,ABCADC,BBBADB,AAAADD,AAABBD,AABCDD,ABDCCC,AAABBD,BBBBAD,AABBCD,BBBABD,AACDCD,ABCDCB,DDDBCA
529,CDDBDA,DDDCCA,AAACCD,DDCDBA,DCBAAD,AABBDD,DDDBAA,ABCCDC,AABBCD,DDDCBA,DDCBAB,AACDDC,DDCAAB,ABCCDC,BBBBDA,ACDBCC,AABDBD,AABDAD,DCBBAD,BAACCD,AAABCD,AABCDD,BAAABD,AAAABD,DDDDCA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
530,CDDBDA,DDCCBA,AAACCD,DCCDAA,DCBAAD,AABBDD,DDDDAA,ABCCDC,AAABCD,DDDCBA,DDCBAB,ABCDCB,AABBDD,AABDCC,DDDBAA,DCBBBB,BBBDBB,DBADBB,DBADBB,DBAAAD,AAACAD,AABBCD,ABDCBD,AAABAD,CCCCDA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
531,ABDCDB,DDDCBA,DDDBAA,CDDCDA,DDDCBA,DCBBAB,CCDDAA,AACCDC,DDCCBA,DDCCBA,AABCCD,AACCDC,DDCCBA,DDDCBA,DDCBBA,DDCBBA,DBAAAD,DDDBAA,CCCADA,BAABBD,AAABBD,ABCCDC,BAAACD,AAABBD,AAABCD,DDDAAA,AABBCD,AABBCD,AABCDD,AABCAD
532,ABDCDB,DDDCCA,DDDBAA,CDDCDA,AAAADD,DDCBBA,AAABCD,DCBBBB,DDCCBA,DDCCBA,AAAABD,AABCCD,ABCDDA,DDCBBA,DDDCBA,DDCCCA,DDCDAA,DDCACA,DCCDCA,AABDCD,AAABCD,AAABCD,AABDCD,AABABD,AAABCD,AABBCD,DDDDAA,AABBCD,AABCCD,AABBBD
533,ABDCDB,DDDCBA,DDDBAA,CDDCDA,DCBAAD,AABBDD,DDDDAA,AACCDC,DDCCBA,DDCCBA,ABCCCD,AACCCD,AABBCD,AABBBD,AAABBD,AAABCD,AABCCD,AABCCD,CDDABB,AAADCD,AAABCD,DDDDCA,DCBBBA,AAABBD,AABBCD,AABBCD,DCAABC,AABBCD,AABCDD,AABCAD
534,ABDCDB,DDDCBA,DDDBAA,CDDCDA,DDDCBA,DDBBAA,BCDDAA,AACCDC,DDCCBA,DDCCBA,BBBBAD,AABCCD,AACDDC,DDCCAA,DDCCBA,DDDDAA,BCDDDA,DCBBAC,CDDADA,AAABCD,AAABCD,AABCDD,DDCBAA,AAABBD,AAABCD,DDDDAA,AABBCD,AABBCD,AABDDB,DDCCAA
535,CDDBDA,DDCCBA,DDDBBA,DDCCBA,BDDBBB,AABBCD,AAABCD,AABDCD,DDDCCA,DDCBBA,BBBADB,CBADDA,AAABCD,AAADDD,AABDCD,AABBDD,DDDDAA,AAADDD,DDCABB,CAADCB,AAABCD,AABBDB,ACCADB,AABCAD,AABBCD,AABBCD,ABCCCC,AABCCD,AABDDC,DDDCCA
536,DCBBAB,DDDDBA,DDDBBA,DDCCAA,CDDBAA,AABCBD,AABBAD,AABDCD,ACDDCB,DDCBAA,BBBBAD,DCBBBB,CCBACD,AAAADD,CCCDAA,AABBCD,AABDCD,BBBBAD,DCBBBB,AAAADD,AAAACD,CCCDAA,BAAADD,CCBAAD,AAACAD,AABBCD,AAADDD,AACCCD,AABDCB,DDDCCA
537,ABCDDB,DDCCAB,CDDADA,BBBCDA,DCBDAA,AABABD,AABBCD,ABCBDB,BBBDDA,DCBCAA,DDDCCA,DCABAC,AAADCD,AABDDC,CBCDAC,CCCAAD,ABCCAD,BABDDB,ACDBDA,CBAADD,CAABCD,AAAACD,ABDADC,AAABBD,AABBCD,AABBCD,AABBCD,AABCCD,AABDDC,DCBDAD
538,ABDCDB,DDDCBA,DDDBAA,CDDCDA,DDDCBA,DDBBBA,BCDDAA,AACCDC,DDCCBA,DDCCBA,AAACCD,AACCCD,DDDBBA,DDCCBA,DCCDCA,DCBDDA,CCBAAD,DDDBAA,CCCCDA,CAACBD,AAABBD,AABCDD,DCBDDA,AAABAD,AAABCD,DDDAAA,AABBCD,AABBCD,AABCDD,AABCAD
539,DCACAB,DDDCDA,DDDCAB,ABCDCB,DDCCBA,DDBABB,AAABCD,AACDCD,AAACDD,DDDCBA,DDCAAC,ABCDCC,DDDCAA,DDCAAC,DCAAAD,BDDAAC,AAABDD,DDCCAB,DDDBAA,DBBCDA,BBBDAD,DDDCAA,ACDADB,AAABBD,AABBCD,AABBCD,AABBCD,AABBCD,AABCCD,ABCADB
540,ABCDDB,DDCCBA,DDDBAA,CDDCDA,ABCCCC,AABBCD,AAABCD,AACCDC,DDCCBA,DDCCBA,BBBBAD,AACDDC,DDCBAA,BCCDAD,DDDDAA,CCCBDA,DDCCBA,DDCCAA,DDCBDA,ABBAAD,AAABCD,AABBDD,AABCCD,AAABBD,AABBCD,AABBCD,ABBACD,DDDAAA,AABDBD,DDCCAA
541,ABDCDB,DDDCBA,DDDBAA,CDDCDA,DDDCBA,DCBBAB,BCCDAA,AACCDC,DDCCBA,DDCCBA,AACCCD,AACCDC,DDCCBA,DDCCAA,DCBBCA,DDCCBA,CDDADA,DBBDAC,BBAADD,AAADCC,AAABCD,AAABCD,AABBDD,AAABBD,AABBCD,AABBCD,ABBACD,DCBBBB,AAACDD,DDCCAA
542,ABCCCC,DDCCBA,BBBADB,DDDCCA,DDDDBA,ABCCCC,AAABCD,AABDCD,CCCBDA,DDCCBA,DDDCDA,DDBBAB,BAADDB,ABDDAD,DBBDAC,DBAADD,AAADDD,DBADBB,BBBADB,DDCBAD,AAACDD,AABCDD,AAABCD,AAABBD,AABBCD,AABBCD,AABACD,AABCCD,AABDCC,DDDCCA
543,ABDCDB,DDDCCA,DDDBAA,CDDCDA,AAAADD,AABBDD,AAABCD,DCBBBB,DDCCBA,DDCCBA,CCDDDA,AABCDD,AABBCD,AABBCD,AABCCD,AAACBD,AAABCD,AABCDD,AABBDD,AAACDD,AAABCD,AAABDD,CCDDDA,DDCBAB,BAAABD,AABBCD,AABACD,AABCDD,DDDAAA,AAABCD
544,ABDCDB,DDDCBA,DDDBAA,AAAADD,DDCCBA,CAACBD,DBAABD,AACCDC,DDCCBA,BBBBAD,DCCAAD,ABCDCC,DDCCBA,DDCBBA,DDCACA,BBCDDA,BBBDAD,DDCCBA,DDDBAB,AAABBD,AABCDD,BAAADD,AABBCD,CCCCDA,AABBCD,AABBCD,AABBCD,AABBCD,AABCCD,AABBBD
545,DDDCCA,DDDCCA,AAACCD,DDCDAA,DCBAAD,AABBDD,AAABCD,DCBBBB,DDCBBA,AABDDC,DDCCAA,ABCCBD,CAACCD,DCACAB,CCCDAA,BCDDCA,AAADDD,DDDAAA,BBBBAD,AAABCD,AAABCD,AAACCD,AABCDC,AAABBD,AABBCD,AABBCD,AABACD,DDDCAA,AABCDD,AABCAD
546,DCBBAB,DDCCBA,DDDBBA,DDCCBA,CDDBBA,AABCCD,AABBAD,AABDCD,ACDCBA,DDCCCA,BBCDAA,AAAACD,AABBCD,DDCAAD,CCCACC,DDCADA,AABCCD,ABCADC,ABCDAD,CCCDAD,DDDDAA,ACDBCC,BDDBBB,AAABBD,AABBCD,AAAADD,ABBACD,AACCCD,AABDCB,DDDCCA
