,0,1,2,3,4,5,6,7,8,9
468,DDDCA,DECAA,ABDDD,DDDBA,DCCCA,ABCCE,CDACD,ABCEC,AABEE,ABCDE
469,DDDBA,BBAEE,BDEBB,CBBBE,ACDDC,EDDBA,EDCAA,ABBDE,BABCE,EECAA
470,DDDCA,EEBAB,AADEE,DDDCA,EDDBA,BCDDB,CCBBE,AACDE,ABBDE,AADEE
471,DDDCA,CCBEB,ABCEE,CCBBE,ADBCD,ACCDD,DDDCA,AACEE,AABDE,ABDDE
472,BBBDE,EDAAD,EEBBB,AEDCB,ABCEE,ECBBB,DBDBD,AACEE,EEBAB,ABDDE
473,DDDCA,ECBBB,ABDEE,EECAA,ECCCA,DDDAA,ABCDE,AADEE,BBBDE,ABCDE
474,DDDBA,AADDE,ECBBB,BABEE,ABCDE,ABCEE,BBDBD,EEBAA,CCCDA,ABDDE
475,DDDCA,BDBBE,CDECA,EDCCA,ABDDE,DCDDA,BBCDC,ADDDD,ABCDE,ABCDE
476,BBBCE,DCABD,DDEBA,AADDD,ABDDE,BCBED,BCBCE,AACDE,AABDE,DDDCA
477,DDDBA,AADDE,EEABB,AADEE,ABCDE,ABDED,DCCCB,ECBBB,DEDAA,ABDDE
478,DDDBA,ADDDD,ABCDE,EECAA,EDBBA,DCBCB,DEDAB,DDDAA,BABDE,ABDDE
479,DDDBA,AADDD,ECBBB,BACEE,ABCDE,ABCDE,ACECD,DDDBA,DDDDA,ABDDE
480,DDDBA,AADDE,ECBBB,BABEE,ABCDE,ABCDE,BCECB,EDBBB,DDDDA,ABDDE
481,BBBDE,ECABD,AACEE,EECAA,CBBDD,BCBEC,CBCBD,DDDBA,AABDE,ABDDE
482,DDDCA,CCDDB,ABCEE,EECBA,EBBBB,BADED,DDCCB,AACEE,AABDE,ABDDE
483,DDDCA,DEBBB,ABDDD,CCDDA,DBBCC,BBDEB,ABCCE,BBDEC,ABBDE,ADDDD
484,DDDBA,BBAEE,DDEAA,CBBBE,ABCDE,ABCDE,ABCDE,ABCEE,DAACE,DDDCA
485,DDDBA,ACDDD,ECBBB,AACEE,EDCBB,EDABB,DCCAD,AACEE,CCDDA,ABDDE
486,DDDCA,EEBAA,ABDDD,CCEBA,EBDBC,BCCCD,ABCCE,BACED,BBBCE,ADEDB
487,BBBCE,EDABD,EEBBB,AEDBB,BCBCE,DDBBB,DBCDB,AACEE,DEDAA,ABDDE
488,DDDBA,BEDBB,BACEE,AACEE,EDCBA,EDBBB,BADDD,ABCEE,CCDDA,ABDDE
489,DDDCA,EEBAA,ABDDD,EECBA,EDDAB,CDEBB,CBCBD,ACCDD,AACEE,ABCDE
490,DDDBA,BBCEC,BEBCC,BBBCE,DEDBA,EDCBA,DAACE,AABEE,ABBDE,EBBBB
491,DDDCA,EDCAB,ABCEE,EDCBA,ECBBB,EDBBB,EBBBC,ABBDE,ABBDE,AADEE
492,DDDCA,EDABB,ABDEE,EDDBA,ECCBA,EABCD,BBBDE,ABBDE,ABBDE,ADDDD
493,DDDCA,DDDAA,AACEE,DDCCA,BABED,ACDDD,BABEE,BABDE,BBBCE,ABCDE
494,DDDCA,EDBBB,ABDEE,EEDAA,DBCCC,EEBAB,EBBBC,AACEE,BBBCE,ADDDB
495,DDDCA,ECBBB,ABDEE,EEDAA,BBECD,EDDAA,EBBBC,AACEE,BBBDE,AEDDB
496,DDDCA,EDCAB,ABCEE,DDDCA,EDCBA,EDADB,CCDDB,AABDE,AABDE,ABDDE
497,DDDBA,BBECB,CABDD,BABEE,CDDCA,EDBAB,EBBBB,ABEDD,CCDDA,ABDDE
498,DDDBA,BBECB,CABDD,AACEE,EDCBA,EDDAA,CACCE,AADEE,DDDDA,ABDDE
499,DDDBA,BBAEE,DECAA,EDCCA,EBBCC,ECBCB,CDCBD,AACEE,ABBDE,DEDAA
500,DDDCA,EDBAB,AADEE,DDDCA,EDBBB,EBCCA,ABCDE,AABDE,ABBDE,ADDDD
501,DDDBA,BAEDC,BDADD,CBBBE,ADDCB,EECAA,ECCBA,ABCDE,ABBDE,DDDDA
502,DDDBA,ACDDD,EABCC,AADDD,EDBBB,BECCC,DCDAC,ABCDE,DDDBA,ABDDE
503,BBBCE,EDABD,ECBBB,CEDBA,CCBCD,AADED,ADEBC,AACDE,EEDAA,ABDDE
504,DDDCA,EDBBB,ABDEE,EEDAA,EABBD,EDABB,BBBDD,AADEE,BBBCE,ACCDE
505,DDDCA,EEBBA,ABDDD,DCDCA,DABDC,DCAED,ECCBB,BBEDB,BBBCE,ABCDE
506,DDDBA,BBAEE,DECAA,CBBBE,AACDE,ABDDE,ABDDE,EEBAA,DDDDA,ABDDE
507,DDDCA,EEBAB,ABDEE,DDDBA,ECDAB,EBCCA,BDECA,ABBDE,ABBDE,AADEE
508,BBBCE,EDABD,EEBBB,AEDCB,CCBCD,CDECA,CDCCA,ABCEE,AABDE,ABDDE
509,DDDBA,BBAEE,DDDAA,DCBBC,ACDDD,ABCDE,ABCDE,BCDEA,BABDE,EEBAB
510,DDDCA,EBBBB,ABDEE,EEBBA,EDDBA,BABDE,EAADC,ABDEE,BBBEE,ABCDE
511,DDDCA,EEBAB,ABDEE,EDDBA,CCECA,EDCBA,CCADE,ABDED,BBBDE,ABCDE
512,DDDBA,ADDCD,EACCC,BABEE,EDBBB,EDACB,DDCAC,AACDE,ABBDE,DBCCC
513,DDDCA,DEBBB,ACDDD,EEBBA,DDDBB,ACDDD,ACCCE,BACDE,ADDDD,ABCDE
514,DDDBA,BBADE,DDEAA,EDCBB,ACCDD,AADDE,ABCDE,ABCEE,CABCE,DDDAA
515,BBBCE,EDABD,EEBBB,AEDCB,DBABE,DCADC,DCBDB,ABCEE,DDDDA,ABDDE
516,DDDBA,AADDE,EEABB,BABEE,ABCDE,ABCEE,ABCDE,EECAA,ABBDE,ABDDE
517,BBBCE,DCABD,DDECA,AADED,ACCDE,CCABE,ABBED,AACEE,ABBDE,DDDCA
518,DDDCA,DDDAA,ABDEE,CCBCE,CBDDC,BBADE,BBBCE,ABCCE,AABDE,AADEE
519,DDDBA,ABECB,BCADD,BACEE,EEBBA,EDCAA,CABCE,AADEE,DDDDA,ABDDE
520,DDDCA,EEBAB,ABDEE,DDDCA,ECCBA,EEBAB,CBBBE,BBBCE,ABCDE,AABEE
521,BBBCE,EDABD,ECBBB,CEDBA,ECBAD,EEBAB,DBABE,ABCDE,EBBCD,ABDDE
522,DDDBA,ADDDC,ABCDE,EECAA,ECBBB,ABCEE,DDABD,DDDAA,AABDE,ABDDE
523,DDDBA,ABDDD,ECBBB,BABEE,ABCDE,ABCDE,ACCCE,EECAA,CCCDA,ABDDE
524,DDDBA,EDCBA,ABDEE,ADDDD,EECBA,DABEC,BBBCE,BABDE,EDBBB,ABDDE
525,DDDBA,ACDDD,ECBBB,AADDD,ABCDE,ABCEE,ABDDE,EEDAA,DDDDA,ABDDE
526,DDDBA,AABEE,EEBAA,BBBCE,ABCDE,AABDE,ABDDE,BCDEA,CABDE,DEDAA
527,DDDCA,EECAA,ABDEE,DCEBA,BECBB,BEDBB,DABCE,ABCED,BBBCE,ADEDB
528,DDDCA,EDBAB,AADEE,DDDCA,ECBBB,EDCAB,EEABB,AACEE,BBBCE,ACCDE
529,BBBCE,EDABD,EDBBB,BEDBA,BDCBD,DCDBC,DEBAC,AACEE,DDDDA,ABDDE
530,BBBCE,EDABD,EEBBB,BEDBB,BACDE,ECABD,DDBBD,ABCDE,DDDDA,ABDDE
531,DDDBA,BAEDC,BCADD,BABDE,DECBA,EDBBA,EDBAC,AACEE,AABDE,DBCCC
532,DDDBA,BBAEE,BDEBB,CBBBE,ADEDB,EDCBA,EDBAB,ABCDE,ABBDE,EECAA
533,DDDBA,AADDE,EEABB,BAAEE,ABCDE,ABCDE,ABCCE,DDDDA,AABDE,EDBBB
534,DDDBA,BAEDC,BDADD,CBBBE,ACDDC,EDCAB,ECCBB,AABEE,BBBDE,EBBBB
535,DDDCA,CCEBB,AACEE,DCBBD,CABCE,ADDDC,BEDBB,AACEE,ABBDE,ABDDE
536,DDDCA,DDDAA,AADEE,CCBBE,EBBCD,CABDE,DECAA,ABEEB,ABBDE,AADEE
537,DDDCA,CEBBB,ABDED,ECBBB,ABDDE,DCBCD,ACCDC,BBBCE,ABBDE,ABDDE
538,DDDBA,BAEDC,BDADD,BBBCE,BEDBA,EDBBA,EDCAA,AACEE,AABDE,DBCCC
539,DDDBA,CEDBA,ABDEE,DECAB,EDBBA,CCDBB,EDDAB,DDDBA,ABBDE,ABDDE
540,DDDBA,BABEE,DECAA,CBBBE,CCBCD,DCDBB,ECBAD,AACDE,ABBDE,DDDDA
541,DDDBA,BAEDC,BDADD,BBADE,EECBA,EDBAA,BBBCE,ABCDE,BABCE,DDDBA
542,CCCBE,ECBAD,ABCEE,ECBBA,ABDDD,CCADD,BBCEC,BBBBE,ABBDE,ABDDE
543,DDDBA,BBADE,DDEAA,EDCCA,ACDDD,ABCDE,ABCDE,ABCDE,EBAAD,ABDDE
544,DDDBA,ADECB,CACDD,BACEE,EECBA,ECDBA,ECBAD,ABDDE,EECAA,ABDDE
545,BBBCE,EDABD,DDDAA,ACDDD,ABCEE,CBDAE,EBBCC,ABCEE,AABDE,CDDDA
546,DDDCA,DDEAA,AADEE,DCCEA,BECCB,CCBBD,ABCCE,BCBDE,AABDE,ADDDD
547,DDDBA,AADDE,ECBBB,AADEE,ABCDE,ABDEE,ABDDD,EEBAA,DDDDA,ABDDE
548,BBBDE,ECABD,BABEE,EECAA,ABCED,DBDBD,DBBBE,DDDCA,AABDE,ABDDE
549,BBBCE,EECAA,AACEE,EECAA,EDBBB,EBDCA,DCCCB,EBBBB,AABDE,ABDDE
550,DDDCA,EDDAA,ABCEE,EECAB,ECBBB,EDCBA,DDBBC,AADED,ABCDE,BBBCE
551,DDDBA,BBAEE,DDEAA,CBBBE,ECBCC,EBCCB,CDCBD,AACDE,ABBDE,EDBBB
552,BBBCE,EDAAD,EECAA,ADDDC,AADDE,AADDD,DBACE,AACEE,ABBDE,EBBBB
553,DDDBA,ACDDD,ABDDE,EECAA,ECBBB,CECBA,CABDE,DDDBA,ABBDE,ABDDE
554,DDDBA,ACDDD,AADDD,DECAB,EDBBB,EDBBB,DCBCD,DDDCA,BABDE,ABDDE
555,DDDBA,AADDE,EEABB,BABEE,ABCDE,ABDDE,ABEDD,EECAA,CCCDA,ABDDE
556,DDDBA,ACDDD,ECBBB,AADDD,ECBAB,DDDBA,ECDBB,AACDE,DDDAA,ABDDE
557,BBBCE,EDABD,EEBBB,AEDCB,ECCBB,CDCAD,DCDAC,ABCEE,DDDAA,ABDDE
558,DDDBA,BBBCE,DDEBA,DCBBC,ACCDD,ABDDE,ABCDE,BBDEB,BABDE,EECAA
559,BBBCE,EDABD,EEBAA,ADDCC,DBBBE,DBBEC,BDBCD,AACEE,EECAA,ABDDE
560,DDDBA,BBCEC,BEBCC,BBBCE,DEDBA,EDCAA,CBDAD,ABBDE,BABDE,EDBBB
561,DDDCA,EDCAB,ABCEE,DDCCA,ECBBB,DECAB,DDDBA,ABBDE,ABBDE,AADEE
562,BBBCE,EDAAD,EEBBB,AEDCB,ABCED,ECCBB,DABDC,AACEE,DDDDA,ABDDE
563,DDDBA,AADDE,EEABB,BACEE,ABCDE,ABCDE,BECBD,ECBBB,DDDAA,ABDDE
564,DDDBA,ACDDD,ECBBB,AACEE,EDBBB,BCDCC,CDCBD,AACDE,ABBDE,EEBBB
565,DDDBA,ABDDD,ECBBB,BACEE,ABCDE,ABCDE,BCBCE,EEBAA,CCCDB,ABDDE
566,BBBCE,DDBAD,EEBAA,ADDDC,ABDED,DCCCB,DCABD,AACEE,ABBDE,CDDDA
567,DDDBA,ADEBB,DACDD,AADDE,EECBA,EDBAA,BCBBE,ACCDE,DDDAA,ABDDE
568,BBBCE,EDABD,EEBBB,AEDCB,ABBEE,EBCCB,AEDBB,AACEE,CCCDB,ABDDE
569,DDDBA,ACDDD,ECBBB,BBBCE,ECBBC,DEBBB,DCBAD,AACDE,ABBDE,EEBBB
570,BBBDE,EEBAA,ACDDD,EECAA,BBBBE,EDCBA,DDCCA,ACCDD,AABDE,ABDDE
571,DDDBA,AADDE,ECBBB,BBADE,EDBBB,BBDCC,DCBAD,ABCDE,CCDDA,ABDDE
572,DDDCA,ECBBB,ACDDD,DEDBA,ABCDE,DCCDA,ABDDD,CCBEB,BBBDE,AACEE
573,DDDCA,EECAB,AACEE,DDCBA,EDDBA,EDCBA,ABCDE,BABDE,ABBDE,AADEE
574,DDDCA,EDBAB,AADEE,DDDCA,ECCAB,ECDAB,DCACE,AABDE,AABDE,ACDDD
575,DDDBA,ACDDD,EABCC,AAEDD,EDBBB,CDCDA,ECBAC,ABCDE,EEBAB,ABDDE
576,DDDCA,EDDAA,ABCEE,EDCBA,ECBBB,ECCBA,ECCBB,ABCEE,ABCDE,ABDDE
577,DDDCA,EECAA,ABDDD,DDDBA,EBBCD,BDCDB,DDDBA,ABCDE,AABDE,ADDDD
578,DDDCA,EDCAA,ABCEE,EECAA,ECCBB,BDEBB,DDDAA,AACEE,ABBDE,AACEE
579,DDDCA,EDDBA,AACEE,CCBCE,DBCBD,BDDCB,BBBCE,ABCEE,BABDE,ABBCE
580,DDDBA,ABECC,DABDD,BACEE,EDDBA,EEBBA,CACBE,ABDDE,DDDCA,ABDDE
581,DDDBA,ABDDD,DACDD,AAEDD,ABCDE,ABDDE,DDDDA,BABDE,EDBBB,ABDDE
582,BBBCE,ECABD,DDEBA,ABDDD,ABCDE,ADEDA,ACCDD,ABCEE,ABBDE,EEBAA
583,DDDCA,CCDDB,ABCEE,CCBBE,ACDDD,CBBDE,BBBCE,AACEE,AABDE,ABCDE
584,BBBCE,DCABD,DDEBA,ABDDD,BABEE,BACDD,ECBAD,ABCEE,ABBDE,EDBBB
585,DDDCA,ADCCD,EABCC,ACEDD,ABCDE,ABCDE,DDDCA,AACEE,BABDE,ABDDE
586,DDDBA,BABEE,EEBAA,DCBBC,ACCDD,ABCDE,ABCDE,CCDEA,BABDE,EEBBB
587,DDDCA,EECAA,ABDEE,CCCEA,BDBDB,ACCCD,DACCD,BBCCE,ABBDE,ADDDD
588,DDDBA,CDDDA,ABCCE,EECAA,ECBBC,BCACE,CCCBD,EEBAA,AABDE,ABDDE
589,DDDBA,ACDDD,ABCDE,EECAA,EDBBB,EDDBA,CCCCD,EBBBB,AABDE,ABDDE
590,DDDBA,BBAEE,DDEAA,BBBBE,CDCCC,ECCCB,EDBBC,AACDE,ABBDE,CDDDA
591,DDDCA,EDBBB,ABDEE,EDBBA,CADDC,EDBBC,BBBCE,ABCDE,ABDDD,ABCDE
592,DDDBA,BBAEE,DECAA,CBBBE,ABCDE,ABCDE,ABDDE,CDDDA,ABBDE,EDBBB
593,DDDCA,EEBAB,AADEE,EDDBA,EDCBB,EBBCB,ABDCE,ABBCE,AABDE,AADDD
594,DDDBA,BBAEE,BDEBB,CBBBE,ADEDC,ECCBA,ECACD,ABBDE,BBBDE,EBBBB
595,BBBCE,EDABD,EDBBB,BEDBA,EACCC,BDDCA,ECCAC,AACEE,DDDCA,ABDDE
596,BBBCE,EDABD,ECBBB,BEDBA,ACCCE,EDBAB,BBDBE,AACEE,DDDDA,ABDDE
597,DDDBA,BBAEE,DDEAA,CBBBE,ECCBB,CEEAA,ABCBE,AACDE,ABBDE,EEBBB
598,DDDBA,EDDBA,ABBDE,EECAA,ECABC,EDABC,CCBBE,EEBBB,AABDE,ABDDE
599,DDDBA,ADECB,DABDD,BABEE,BDDCB,BECAD,ABBCE,ADCDE,EECAA,ABDDE
600,DDDCA,EBBBB,ABDEE,EEDAA,EBBDB,ECABD,CDCCB,AABDE,AABDE,ACDDD
601,DDDBA,BAEDC,BDADD,BBBBE,AEDDB,EDBAA,EDBAC,AABDE,BABDE,EEBBB
602,DDDBA,AADDE,ECBBB,BABEE,EDBBA,BEEBB,ECBAC,ABCDE,EEDAA,ABDDE
603,BBBCE,ECABD,DDEBA,ABDED,BBBDE,ECCCB,BACEC,AACEE,AABDE,CDDDA
604,DDDCA,DDEAA,AADEE,DCCEA,BECCC,ACCEC,DBDBB,CCCDA,ABBDE,ABDDD
605,DDDBA,BEDBA,ABCDE,EECAA,DCBCD,BBBCE,ABBDE,EEDAA,AABDE,ABDDE
606,DDDCA,BCBCE,CCDEA,EDCCA,ABDDE,BBDEC,ABCDE,AADEE,ABBDE,ABCDE
607,DDDBA,BBADE,DDEBA,DCBBD,ABCDE,ABCDE,ABCDE,ABCED,DAACE,DDDCA
608,DDDBA,ADCCD,EABCC,AAEDD,ABCDE,ABCDE,ABCDE,EDBBB,DDDCA,ABDDE
609,DDDBA,ABECB,CABDD,AADDE,EDCBA,EDCBA,ABBDE,ACDDE,EEDAA,ABDDE
610,BBBCE,DCABD,DDEBA,ABDDD,AACEE,EDCBB,BCCCD,ABCEE,ABBDE,ABDDE
611,DDDCA,EDBBB,ABDEE,EECAA,EDDAA,EEBAB,ABCDE,ABDEE,BBBDE,ABCDE
612,DDDBA,BBAEE,BDEBB,CBBBE,ACEDC,EDCBA,DCBBC,ABEDD,DDDDA,ABDDE
613,DDDBA,AADDD,EEABB,BBBCE,ECBBB,EDCCA,BBCCE,AACDE,ABBDE,EEBBB
614,DDDBA,BBAED,BDDBB,CBBBE,ADDDB,EDCBA,CEBBC,ABCDE,ABBDE,CCDDA
615,DDDBA,AAEDC,DBBDD,BABEE,EDCBA,EEBBA,ECABD,ACDDD,DDDCA,ABDDE
616,DDDCA,EDCAB,ABCEE,DDCCA,EDCAA,EBBBB,EBBBC,AACEE,ABCDE,ABDDE
617,DDDBA,BBADE,DDEAA,CBBBE,ABCDE,ABCEE,ABBDE,BCDEA,BABDE,EECAA
618,DDDBA,ACDDD,ECBBB,BABEE,EDBBB,CDDBB,BCCBE,AACDE,DDDDA,ABDDE
619,DDDCA,EEBAB,ABDEE,EEDAA,EDCBA,EBBBC,EBCCB,BBBDE,ABCDE,BBBCE
620,DDDBA,BBCEC,BEBCC,BBBBE,ADECB,EECAA,DEABC,ABBDE,ABBDE,EBBBB
621,BBBCE,DDABD,EEBBB,AEDCB,ABCED,EBBBC,DBACE,AACEE,ABBDE,DBCCC
622,DDDBA,AADDE,ECBBB,BABEE,ABCDE,ABCEE,BBDCD,EDBAB,DDDBA,ABDDE
623,CCCBE,EDCCA,ABDEE,AEDCC,ABCDE,ADDCC,ACBEC,EEBAB,EECAB,ABDDE
624,DDDBA,BBCED,BEBCC,CBBBE,ADDDB,EDBBA,EDCAB,ABBEE,ABBDE,EBBBB
625,DDDBA,BBBED,BDDBB,CBBBE,ACDDC,EDCBA,ECBAD,ABBDE,BABDE,EBBBB
626,DDDBA,BBECB,CABED,BBADE,DEDBA,EECAA,DCBBE,ABBDE,BBBDE,EDBBB
627,DDDBA,BBCEC,BEBCC,BBBBE,ADEDC,EDCBA,ADCCE,AABEE,AABDE,EBBBB
628,BBBCE,EDAAD,EEBBB,AEDCB,BBEBC,EDCBA,BBDDC,AACEE,AABDE,ABDDE
629,DDDCA,EDDAA,ABCEE,EECAA,ECBBB,ECBBB,CDDDA,AACDE,AACDE,BBBCE
630,DDDCA,EDABB,ABDEE,EDDBA,DCBBD,ECBBC,DEDAA,ABBEE,AABDE,ACCDD
631,DDDCA,ECBBB,ABCEE,ECCBA,BBCCE,DBDDB,ABCCE,BBBCE,ABBDE,ABCDE
632,DDDCA,DDEAA,AADEE,CCBEB,DBCCC,DDDBA,BBCCD,ABCDE,AABDE,ACDDD
633,DDDBA,ACDDD,EABCC,AADDD,ECBBB,DCCCB,CDCBD,AACDE,DDDBA,ABDDE
634,DDDBA,BAEDC,BDADD,BBADE,EECBA,EDBAA,BBDDC,AACEE,ABBDE,DBCCC
635,DDDBA,BABEE,DECAA,BBADE,ABCDE,ABCDE,ACCDE,CCDEA,CABDE,DEDAA
636,DDDBA,AADDE,EEABB,CBBBE,ABCDE,ABDDE,ABCDE,DDDCA,ABBDE,EBBBC
637,DDDCA,EDABB,ABDEE,EECAA,DBDBC,DCDCA,ABCDE,AACEE,BBBCE,ACCDE
638,DDDBA,EECBA,ABDEE,ABDDD,EDCAA,ABCDE,ABCDE,ABDEE,DDDDA,ABDDE
639,DDDBA,ABECB,CABDD,BACEE,EDCBA,EDCAB,CABBE,ABDDD,DDDDA,ABDDE
640,DDDCA,DCDCA,ABCEE,CCCCC,BBDDD,DEBBB,ACCDE,CACDD,BBBCE,ABDDE
641,DDDBA,AADDE,EEABB,BBADE,ABCDE,ABCDE,ABCDE,CCEDA,CABDE,DDDCA
642,DDDCA,EDBAB,AADEE,DDDCA,ECCBA,ECBBB,ABCDE,ABBDE,AABDE,ADDDD
643,DDDCA,ECBAC,BBCCE,EDCBA,ABDDE,CBCDB,CBCDC,AABEE,ABBDE,ABCDE
644,BBBCE,EDABD,DDDAA,ACEDD,AACEE,CECCA,BBBBE,AACDE,ABBDE,EEBBB
645,DDDBA,AADDD,ECBBB,BBADE,EDBBB,EBBBB,CDCBD,AACDE,ABBDE,EBBBB
646,DDDBA,ABDDD,EABCC,AADDD,ABCDE,ABCEE,ABCDE,EEDAA,ABBDE,EBBCC
647,DDDBA,BABEE,EEBBB,CCBBD,ECBBB,BEDCB,DDBAC,AACDE,ABBDE,EECAA
648,BBBCE,EDAAD,EEBBB,AEDCB,BABDE,ECBAD,CCCBD,AACDE,DDDDA,ABDDE
649,DDDBA,ABEDC,DBBDD,BABEE,BEDCA,EDCBA,BABDE,AABEE,ABBDE,EDBBB
650,DDDBA,AADDE,EEABB,BBBCE,EDBBB,BDDCB,EACBD,ABCDE,ABBDE,EBBBC
651,DDDBA,AADDE,EEABB,AACEE,EDBBB,ECDAB,DCAAE,ABCDE,EEDAA,ABDDE
652,CCCBD,DDCCA,ABDEE,BEDBB,EDBBA,DDDCA,CCDAD,ABCDE,EBBBB,ABDDE
653,BBBCE,EDABD,ECBBB,BEDBA,BDDBD,EDBAB,ECBAD,AACDE,CCCDB,ABDDE
654,DDDBA,BBBED,BDDCB,CBBBE,CEDBA,EDCAA,EDCBA,ABCDE,BBBDE,EDBBB
655,BBBCE,DCABD,DDEBA,ABDED,ABCDE,DCACD,BBCBE,AACEE,ABBDE,DDDDA
656,DDDBA,BBAEE,BDEBB,CBBBE,ACDDD,EDBBA,ECACC,ABBEE,BABDE,EBBBB
657,BBBCE,ECABD,DDEBA,AADED,ABDDD,DAADD,BCECC,AACDE,AABDE,EDBBB
658,DDDBA,AADDE,EEABB,BACEE,ABBDE,ABCDE,ACDDD,EEBAA,CCCDA,ABDDE
659,DDDCA,EDBAB,AADEE,EDDBA,ECCCA,ABDDE,EBBCC,BBBDE,ABBDE,ABDDD
660,EDDBA,EDDCA,ABBDE,EECAA,EDBBB,EDCBA,EDBAC,EEBBB,AABDE,ABDDE
661,DDDCA,DBBAE,ABCEE,ECBBB,BBCBE,BBBCE,BDACE,ABCED,AADDD,ABCDE
662,DDDBA,BABEE,EEBAA,CBBBE,ABCDE,ABCDE,ABDDD,DDECA,ABBDE,EBBBB
663,DDDBA,AADDE,EEABB,BBBCE,ECBBB,DDBBB,DCCBD,ABCDE,ABBDE,DBCCC
664,DDDBA,BDEBB,CACED,AADDD,EDCBA,EDBBA,EBACD,ADDDD,EECAA,ABDDE
665,DDDCA,EEBAA,ABDDD,CCCEA,ADDCC,BBDCD,ADDDC,BADDE,BBBCE,ABCDE
666,DDDCA,CCDDB,ABCEE,DDCBB,CEBCB,BCBDE,ACDCD,AACEE,BBBCE,ABCDE
667,EDDBA,EDCBA,ABBEE,EECAA,EBBCB,ABCDE,BBCCE,EDBBB,AABDE,ABDDE
668,DDDBA,AADDE,EEABB,BABEE,EDBBB,BCEBC,BBCCD,AACEE,DDDDA,ABDDE
669,DDDCA,ECBBB,ABDEE,EEBBA,DDCBA,EDBBA,ABCDE,ABDDE,BBBDE,ABCDE
670,BBBBE,EDCBA,ABCDE,EECAA,EDBBA,EDBCB,ABBDE,AACDE,AABDE,ABDDE
671,DDDCA,EDDAA,AADEE,EDDCA,ECCBB,DDDAA,EDCAB,AACEE,AACDE,BBBBE
672,DDDCA,EDCAB,AACEE,EECAA,ECBBB,EDCBA,DCDCA,ABCDE,ABBDE,AADEE
673,DDDBA,BBADE,DDEAA,CBBBE,CDBCC,EDCCA,CBBCD,AACDE,ABBDE,EEBBB
674,DDDCA,DECBB,ABDEE,DCCEA,BDCDB,BBECB,ABDDD,CDADC,ABBDE,ACDDD
675,BBBCE,EDAAD,EEBBB,AEDCB,CBDBD,EBBBD,EDCBA,AACDE,CCCDB,ABDDE
676,BBBCE,EDAAD,EEBBB,AEDCB,CBBEC,DCDAD,EDAAD,AACEE,DDDDA,ABDDE
677,AADEE,ECABC,ABBDE,EECAA,AACEE,CBACE,CCCBD,AACEE,AABDE,DBCCC
678,DDDBA,AADDE,EEABB,BACEE,ABCDE,ABDDE,CEDAC,EBBBB,DEDAA,ABDDE
679,DDDBA,AADDE,ECBBB,AACEE,EDBBB,DDDBA,CCBBE,AACDE,DDDAA,ABDDE
680,DDDBA,BBADE,DDEAA,CBBBE,EDCBB,DDCCA,DDEAB,AACDE,DDDDA,ABDDE
681,DDDBA,AADDE,ECBBB,BBADE,ABCDE,ABCDE,ABDDD,EECAA,ABBDE,DBCCC
682,BBBCE,DDBBD,EEBBB,AEDCB,BBCDD,EDAAC,BABDE,AACEE,CCCDB,ABDDE
683,BBBDE,EDBAD,EEBBB,AEDCB,ABBDE,BCBDD,DDABE,ABCEE,ABBDE,EEBAB
684,DDDBA,BBAEE,BCEBB,CBBBE,ACEDC,EDCBA,ECBAD,AABEE,BBBDE,EBBBB
685,DDDCA,EDCAB,AACEE,EDDBA,DBDBC,EDBCA,ABCDE,ABBDE,AABDE,ADDDD
686,DDDBA,BBAEE,DECAA,CBBBE,ABCDE,ABCDE,ABDDE,CDDDA,ABBDE,EDBBB
687,BBBBE,EDBBD,EECAA,ADDDC,DEBBB,BECDA,CCBBE,ABCEE,EECAB,ABDDE
688,DDDBA,BBAEE,BDEBB,CBBBE,ACDDC,EECBA,CCBBE,AACEE,ABBDE,ABCDE
689,DDDBA,ADEBB,CABED,AADEE,EECBA,EEBAB,BBBCE,ACDDD,DDDDA,ABDDE
690,DDDBA,BBAED,BDDBB,CBBBE,ACEDC,ECCBA,EDCAC,ABBDE,BBBDE,EBBBB
691,BBBCE,EDBAD,EECAA,ADDDD,ABCDE,CBDBD,CDDBB,AACEE,ABBDE,EEBAB
692,DDDBA,ACDDD,EABCC,AACEE,EDCBA,CDCCB,DCBAD,AACDE,DDDDA,ABDDE
693,DDDBA,BBAED,BDDBB,CBBBE,ACDDC,EDCBA,EDDAA,ABBDE,BBBDE,EDBBB
694,DDDCA,EEBAB,AADEE,DDDCA,EDCBA,DCDDA,EECAB,AABDE,ABCDE,BBBDE
695,BBBCE,ECABD,DDEBA,ABDDD,ADECB,DCBCC,DBDAD,AACEE,CCCDB,ABDDE
696,DDDBA,AEDCB,ABCCE,EECAA,ECBBA,AECCB,DDDAB,EECAA,AABDE,ABDDE
697,DDDBA,BACED,BEBCC,BBBCE,AEDDB,EDCBA,ABCDE,AACEE,ABBDE,ABDDE
698,DDDBA,ABDDE,ECBBB,BACEE,ABCDE,ABCDE,ACDCE,EEBAA,CCCDA,ABDDE
699,DDDBA,ADDDD,EABCC,AADED,ABCDE,ABCDE,ABDDE,DDECA,BABDE,EECAA
700,DDDBA,ACECB,DABDD,AACEE,EDCAA,EDBBA,AADCE,ABDDD,CCDDA,ABDDE
701,DDDBA,ADEBB,CACDD,AAEDD,EDCBA,EDBBB,BBBCE,ACDDE,EECAA,ABDDE
