,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
498,ADCDB,DDCBA,DDBAA,BBBAD,DCBAA,DABBC,DDAAB,ACCDC,DCBAA,BBBBD,DCAAC,ACDCC,DCACB,DCBAA,DCAAA,CDCBA,DDCBA,DCBAB,ADDBB,AABCD,AABDD,AACDD,AACCD,AABCD,CCCCA,AABDD,ABCDD,ABCDD,AACDD,AACBD
499,ADCDB,DDCBA,DDBAA,CDCBA,AADDD,AACDD,AABDD,ACCDC,DCBAA,DCCAA,CDDCA,ACCCC,DBAAD,BBBDB,DDCAA,AADDC,DCCCA,DDCAA,DDBCA,AACDD,AABDD,ABCDD,AACDD,AABCD,AABDD,AABCD,CCCCA,ABCCD,AACDD,AACBD
500,DBBBB,DDBBA,DDBAA,DCCAA,DABBB,AACDD,AABCD,ABDCD,ADCCA,DDBBA,DCDAA,DCBBA,DBCAA,BCADD,DDDAA,ABBDD,DDAAA,ACBDC,ABDAD,AABDD,AABDD,AACDD,DBBBA,AABCD,ABBDD,AAADD,ACACD,ABCDD,AACDD,AABDD
501,ADCDB,DDCBA,DDBAA,CDCBA,DDCAA,DBBAB,BCDAA,ACCDC,DCBAA,DCCAA,AAACD,ABCDD,DDCAA,DDCAA,DCBAA,DCBCA,AACCD,DDACA,BCDCA,CABDD,AABDD,AACDD,AACDD,CBABD,AABDD,AABCD,ABACD,DDAAA,AACCD,AACBD
502,ADCDB,DDCBA,DDBAA,AAADD,DCABC,AACDD,DABBB,ACCDC,DCBAA,AAADD,DCAAB,ACDCC,DCDAA,DDBAC,BADCC,DCACC,DDBAA,DDCAA,DCDAA,CABDD,AABDD,AACDD,ABCDD,AABCD,DDAAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
503,DCBBA,DDCBA,AACDD,DCCAA,DBABD,ABBDD,DDAAA,ACCCC,ABCDD,DDCBA,DCBAB,ACDCD,ACADD,ACDAD,ADDAC,AAADD,DADCA,ABDCD,DCDAA,CABDD,BAADD,AACCD,ABBDD,CCCCA,AABCD,AABDD,ABBDD,ABCDD,AACDD,AACBD
504,DAAAD,DCCBA,DDBAA,DCCCA,ADCBC,AABDD,AABDD,ABDCD,ADDBA,DDCBA,DCBBA,DBBBA,ABDDA,ACDAD,DBBAB,ABBDD,CCDDA,CCCCA,BBBDB,DBBBA,ABBCD,ABCDD,DCBBA,AABCD,AAADD,AABDD,ACACD,ACDCC,ABDBA,DDBBA
505,DBBBB,DBBCA,DDBAA,BBBDA,CDDAA,AABDD,AACDD,ABCDD,CDBAA,DDBAA,DCBBA,ABDDB,AAADD,CCACC,CCDAA,AAACD,AACCD,DDBDA,DBBBB,AABDD,BBBAD,CCDAA,DBBBA,AABDD,AABCD,AABCD,ACACD,ABDCD,ABDCB,DDBBA
506,ADCDB,DDCBA,DDBAA,DDCBA,AACDD,ABBDD,AABDD,ABCDC,DDBAA,DCCAA,AAACD,ACDCC,AACDD,BABCD,ABCCD,ABCDD,ABBCD,AACDD,ACDBB,BACDD,DDCBA,CABDD,AACDD,AABCD,CCCCA,AABDD,ABCDD,ABCDD,AACDD,AACBD
507,DABBC,DDBAA,DDBAA,DCCAA,DDCAA,AACDD,AABDD,ABDDD,ADCBB,DDCAA,DCBBA,DBBBA,CCDAA,ABDCC,DDDAA,ABBDD,DDAAA,ACCCC,CCCCA,AABDD,AABDD,AABDD,ABBCD,ABBCD,ABBDD,AABCD,AADDD,ACBDD,BBDBA,DDBBA
508,CDBCA,DDCBA,AACDD,DCCAA,DBABD,AABDD,DDDAA,ADCDC,AACDD,BDDBA,DCBAA,ACDCC,DCCDA,ABDCD,DBADB,CCCCA,DBCAC,CCDBA,DACCC,BACDD,AACDD,AACCD,ABCCD,AABCD,ABBDD,DBBBB,ABCDD,ABCDD,AACDD,AACBD
509,ADCDB,DDCBA,DDBAA,CDCBA,AABDD,ABBDD,AABDD,DBBBB,DCBAA,DCCAA,CDDCA,ABDDD,AACDD,AABDD,AACDD,AABCD,ABCCD,AABDD,ABBDC,AACDD,AABDD,ABDDA,DDBAA,AABCD,AABDD,AABCD,DDAAA,ABCDD,AACDD,AACBD
510,DAAAD,DCCAA,DDBAA,DDABB,DDBAA,AACDD,AABDD,ABDCD,ADCBB,DDBAA,CDCCA,DBBBB,DBCCA,DDBAA,CBDAA,ABBDD,CCDDA,DDAAA,AAADD,CAACD,AACDD,AACDC,BDADC,BABCD,ACCCC,ABBCD,ACACD,ACDCC,ABDBA,DDBBA
511,DCABC,DCCBA,DDBAA,DCCAA,ACDCC,AACDD,AABDD,ABDCD,ADDBA,DDCAA,DDBAA,DBBBB,BCDAB,DABBB,CCDAC,ABBDD,AACCD,ACBDC,CACCC,AABDD,ABBDD,AACDD,DCACC,AABCD,AADDD,AABCD,ACACD,ACDCD,ABDBA,DDBBA
512,ADCDB,DDCBA,DDBAA,AADDD,DCABC,AACDD,AACDD,ACCDC,DCBAA,DCCAA,DCAAC,ACDCC,DCAAD,ACCCD,CCCDA,BBBAD,DACCC,DDCAA,DDABA,AADDC,AABDD,AACDD,AACDD,AABCD,AABDD,DDAAA,ABCDD,ABCDD,AACDD,AACBD
513,CADDA,DCCBA,DDBAA,BBDBA,CDDAA,ABCCD,ACCCD,ABDCD,ADCBA,CCDAA,CDCBA,DABBB,DACBD,ABDBB,CACCD,CADDA,CCADA,ABDDB,DAAAC,ADBDB,BDABD,CABDC,BDACA,AABCD,AABDD,AABCD,ACACD,ABCCD,ABDCB,DDBBA
514,ADCDB,DDCBA,DDBAA,CDCBA,AAADD,ABBDD,AABDD,DBBBB,DCBAA,DCCAA,CDDCA,ACCCC,ABBCD,AABDD,AACDD,ABCCD,ABCCD,AACCD,ABBDD,AABDD,AABDD,AACDD,DDCAA,BABCD,AABDD,AABCD,ABBDD,ABCDD,AACDD,AACBD
515,DCBBA,DDCBA,AACDD,DCDAA,DBABD,ABBDD,DDDAA,ADCDC,AACCD,CDDBA,DCBAB,ACDCC,DAACB,ABCDC,ADCDA,AAADD,DDBAD,DDBCA,ADBDC,AACDD,AABDD,ABCDD,ACBCD,ABBCD,DDDAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
516,ADCDB,DDCBA,DDBAA,CDCBA,DBABD,ABBDD,DDDAA,ACCDC,DCBAA,DCCAA,CDBAC,ABCCD,BABCD,ABCCD,AABDD,AABDD,AAADD,AACCD,ACBDC,BACDD,CCDBA,DCBAA,AABDD,AABCD,AABDD,DBBBB,ABCDD,ABCDD,AACDD,AACBD
517,DCBBA,DDCBA,AACDD,DCCAA,CBABD,AABDD,AABDD,DDCAA,DCBAA,AACDD,DDBAA,ACDCD,DAABC,ABDCD,BBCAD,DDAAD,BDDBA,ADDDA,ABCDD,BAADD,AABDD,AACDD,AACDC,AABCD,ABBDD,AABCD,ABBCD,DBBBB,AACDD,AACBD
518,DBBBA,DCCBA,DDBAA,DCCAA,DBBBA,AACDD,AABDD,ABDCD,CDCAA,DDBBA,BAADC,CCDAB,AABDD,ABDCC,AADDA,BBBBD,AADCD,ADBDC,ACDAC,AABDD,AABDD,ABCAD,DDADA,AADCD,ABBDD,AABCD,AADDD,DABCD,AADCC,DDCBA
519,ADCDB,DDCBA,DDBAA,BBBAD,DDBAA,DABBC,CCDAA,ACCDC,DCBAA,BBBBD,DCAAD,ACDCC,DCBBA,DDBCA,DDABA,DDBAA,CDDAA,DCAAB,DACCC,AABCD,AABDD,ACDCB,AACDD,ABCCD,DDDAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
520,DBBBB,DCCBA,DDBAA,DCCAA,ADCBB,AACDD,AABDD,ABDCD,ADCCB,DDCBA,DDBAA,DBBBA,DDAAB,DABBB,AADDA,DDAAA,AACCD,ACBDC,ABDAD,ABBDD,BBBAD,AACCD,AACCD,ABBDD,ABBDD,ABCCD,BBBBD,ABDCD,ACDCC,DDBBA
521,CDCBA,DDCBA,AACDD,DCCAA,DBACD,ABBDD,DDAAA,ACCCC,ABCDD,DDCBA,DCBAB,ADCCC,DCCCA,ABDCD,DAACC,DBBCA,BBBBD,DAADA,BBBDA,AACDC,AACDD,AACDD,DDDAA,AABCD,ABBDD,AABDD,ABBDD,ABCDD,AACDD,AACBD
522,DACBB,DDCBA,DDBAA,AADDD,CBACD,DDAAA,AACDD,ABCDC,ABDCC,DDCBA,DCAAB,ACDCC,CCADA,CACAD,ACDCC,ACBCD,CBCDA,DCBAD,CADCC,AACCD,BCBDA,DDAAA,DACAB,AABCD,ABBDD,AABDD,ABBDD,ABCDD,AADCC,CDBDA
523,ADCDB,DDCBA,DDBAA,AAADD,DBABD,ABBDD,DDAAB,ACCDC,DCBAA,DCCAA,ADBAD,ACCCD,AABCD,ABBCD,AABCD,AABDD,ABBDD,ACCDA,DDCAA,AACDC,CCDBA,DBBBA,AACDD,AABCD,AABDD,AABCD,ABCDD,ABCDD,AACDD,AACBD
524,ADCDB,DDCBA,BBBBD,DDCAA,DDCAA,DDAAA,AACDD,ACCDC,DCBAA,ADDCA,DCAAC,ACCDC,DCBAA,DCCAA,DDCAA,BAACD,DBBBA,ACADD,AABDD,AACDD,BABDD,ABCDD,AACDD,DBBBB,ABBDD,AABDD,ABCDD,ABCDD,AACDD,AACBD
525,ADCDB,DDCBA,DDBAA,AAADD,DCABC,DCBBA,DDAAB,ACCDC,DCBAA,AAADD,DCBAB,ACCCC,AACDD,AACCD,AABCD,AABDD,CAADC,ABBBD,ADCDA,AACDD,BBDDA,DCBAA,ABCDD,AABCD,DDDAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
526,ADCDB,DDCBA,DDBAA,CDCBA,ACCCD,ABBDD,CCCDA,ACCDC,DCBAA,DCCAA,AACDD,ABCCD,AABDD,AACDD,AADBD,ABBDD,ACCCD,AACCD,CCADB,BABDD,AABDD,BCDDA,DCBBA,CAABD,AABDD,AABCD,CCCCA,ABCDD,AACDD,AACBD
527,DBBBB,DCCBA,DDBAA,DCCAA,DBCAA,AACDD,AABDD,ABDCD,ADCBB,BBBBD,DBBBB,CAACD,BDCAA,BCADD,BBADC,CDBBA,DABBD,DBBAB,BBBBD,CCDBA,AABDD,AADDD,DBBBB,BBBBD,BBBBD,AABCD,ADBBB,DDCAA,DDCAA,DDBAA
528,DBBBB,DCCBA,DDBAA,DCCAA,DABBB,ABCDD,AABCD,ABDCD,ADDAB,DDCBA,DCDAA,DBBBA,BCDAB,BCDAD,CBDAA,DADAB,AACCD,ACBDC,BBBDB,AABDD,AABCD,AACDD,ADCCC,AABCD,BBBBD,AABCD,BBACD,ACDCD,ABDBB,DDBBA
529,CDBCA,DDCBA,AACDD,DCCAA,DBACD,ABCDD,DDBAA,ACCCC,ABCDD,DDCBA,DCBAB,ACDDC,DCAAB,ACCDC,BBCDA,ADCCC,AADCD,AADAD,DBBAD,BACCD,AABDD,AACDD,BAACD,AABCD,DDDBA,AABCD,ABCDD,ABCDD,AACDD,AACBD
530,CDBCA,DDCAA,AACDD,DCDAA,DBABD,ABBDD,DDDAA,ADCCC,AACDD,DDCBA,DCBAB,ACDCB,ABBDD,AADCC,DDBAA,DBBBB,BBDBB,DADBB,DACBB,DAAAD,AACBD,ABBDD,ADCBD,AABCD,CCCCA,AABCD,ABCDD,ABCDD,AACDD,AACBD
531,ADCDB,DDCBA,DDBAA,CDCBA,DDCAA,DBBAB,CCDAA,ACCDC,DCBAA,DCCAA,ABCCD,ABCDC,DCCAA,DDCAA,DDBAA,DCBBA,DAACD,DDBAA,CCBDA,BABCD,AABCD,ACCDC,BABCD,AABCD,AABDD,DDAAA,ABBDD,ABCDD,AACDD,AACBD
532,ADCCB,DDCBA,DDBAA,CDCBA,AABDD,DCBAA,AABDD,DBBBB,DCBAA,DCCAA,AAACD,ABCCD,ACDCA,DDBBA,DDBAA,DDCBA,DCCAA,DDABA,DBCBA,AADCD,AACDD,AACDD,AADCD,ABBCD,AABDD,AABCD,DDDAA,ABCDD,AACDD,AACCD
533,ADCDB,DDCBA,DDBAA,CDCBA,DBABD,ABBDD,DDDAA,ACCDC,DCBAA,DCCAA,ACCCD,ACCCD,ABBCD,ABBCD,AABCD,AABDD,ABCDD,ABCCD,CDABB,AADCD,AABDD,DDCBA,DBBBA,AABCD,AABDD,AABCD,DAABC,ABCDD,AACDD,AACBD
534,ADCCB,DDCBA,DDBAA,CDCBA,DDBAA,DCBAA,BCDAA,ACCDC,DCBAA,DCCAA,BBBBD,ABCDD,ACDDC,DCCAA,DCBAA,DDDAA,BDCCA,DBBAC,CDADA,AACDD,AABCD,AACDD,DCBAA,AABCD,AABDD,DDDAA,ABCDD,ABCDD,AADDB,DCCAA
535,CDCCA,DCCBA,DDBAA,DDCAA,BDBBB,AABCD,AACDD,ABDCD,DDCBA,DDBAA,BBADB,CADDA,AACCD,AADDD,ABDCD,ABBDD,DDDAA,AADDD,DDABB,CADCB,AABDD,AACDB,ADADB,ABCCD,ABBDD,AABDD,ACCCC,ABCDD,AADCC,DDCBA
536,DBBBB,DDCAA,DDBAA,DCCAA,CDBAA,AACCD,AABBD,ABDCD,ADCBB,DDBAA,BBBBD,DBBBB,CCACD,AAADD,CCDAA,ABBDD,AACCD,BBBBD,DBBBB,AABDD,AABDD,CCDAA,BAADD,CCABD,AACCD,AABCD,AADDD,ABCCD,ABDCB,DDBBA
537,ACDDB,DCCAB,CDBCA,BACDA,DBDAA,ABACD,AABDD,ACCDB,BADCA,DACAA,DDCBA,DABAC,AADCD,ABDDC,CBDAC,CDAAD,ABCBD,BADDB,ADBDA,CAADD,CABCD,ABADD,ADBDC,AABCD,AABDD,AABCD,ABBDD,ABCCD,AADCC,DBCAD
538,ADCDB,DDCBA,DDBAA,CDCBA,DDCAA,DCBAA,BCDAA,ACCDC,DCBAA,DCCAA,AACDD,ABCCD,DDBBA,DDCBA,DCCBA,DBDCA,CCABD,DDBAA,CCCCA,CACCD,AABCD,ABCDD,DADBA,AABCD,AABDD,DDAAA,ABCDD,ABCDD,AACDD,AACBD
539,DACBB,DDCBA,DDBAB,ACDCB,DDBAA,DBABB,AACDD,ABCCD,AACDD,DDCBA,DCAAC,ACDCC,DDBAA,DDAAC,DAABD,BDABC,AABDD,DCBAB,DDBAA,DACDA,BACAD,DDCAA,ADBCB,AABCD,ABBDD,AABDD,ABBDD,ABCDD,AACDD,ACBDB
540,ACDCB,DDCBA,DDBAA,CDCBA,ACCCC,AACDD,AABDD,ACCDC,DCBAA,DCCAA,BBBBD,ABDDC,DCBAA,BCCAD,DDDAA,CCCDA,DDBAA,DDCAA,DDBCA,ABACD,AABDD,AACDD,AACDD,AABCD,AABDD,AABCD,ABADD,DDAAA,AADCD,DCCAA
541,ADCDB,DDCBA,DDBAA,CDCBA,DDCAA,DBBAB,BCDAA,ACCDC,DCBAA,DCCAA,ACCCD,ACCDC,DDCAA,DDBAA,DBBBA,DCCBA,CDACA,DADAC,BAADD,AADCC,AABDD,AABDD,AACDD,AABCD,AABDD,AABCD,ACACD,DBBBB,AACDD,DCCAA
542,ACCCC,DCCBA,BBBDB,DDCBA,DDDAA,ACCCC,AABDD,ABDCD,CCCDA,DDCAA,DDCBA,DBBAB,BADDB,ACDAD,DADAC,DAADD,AADDD,DADBB,BBBDB,DDBAD,AACDD,ABCDD,AACDD,AABCD,AABDD,AABCD,ABBDD,ABCCD,AADCC,DDBBA
543,ADCDB,DDCBA,DDBAA,CDCBA,AAADD,AABDD,AABDD,DBBBB,DCBAA,DCCAA,CDDCA,ABCDD,AACDD,ABBCD,AACCD,AACCD,AABDD,AACDD,ABCDD,AACDD,AABDD,AACDD,CCDBA,DCAAB,BAACD,AABCD,ABBDD,ABCDD,DDAAA,AABCD
544,ADCCB,DDCAA,DDBAA,AAADD,DCBAA,CACCD,DAACD,ACCDC,DCBAA,BBBBD,DCAAD,ACDCC,DCBBA,DCBBA,DCBBA,BCDCA,BBCAD,DCCAA,DDBAB,AABCD,AACDD,BABDD,AABCD,CCCCA,ABBDD,AABDD,ABCDD,ABCDD,AACDD,AACCD
545,DDCBA,DDCBA,AACDD,DCCAA,DBABD,AABDD,AABDD,DBBBB,DCBAA,AADDC,DDBAA,ACCCD,CACCD,DACBB,CCDAA,BDDBA,AADDD,DDAAA,BBBBD,AABDD,AABDD,AACDD,ABCDC,AABCD,AABDD,AABCD,ABBDD,DDCAA,AACDD,AACBD
546,DBBBB,DCCBA,DDBAA,DCCAA,CDBAA,AACDD,AABBD,ABDCD,ADCBA,DDCBA,BBDAA,AABDD,AACDD,DDAAD,CCACC,DDADA,AACCD,ACBDC,ABDAD,CCCAD,DDDAA,ADBCC,BDBBB,AABCD,ABBDD,AAADD,ABACD,ABCCD,ABDCB,DDBBA
547,ADCDB,DDCBA,DDBAA,BBBBD,DBABD,ABBDD,DDAAA,ACCDC,DCBAA,AAACD,DCBAB,ABCCD,AACCD,AABCD,ABDCD,ABCDD,ABDBD,AAADD,BDABB,BADDC,DDCBA,DABCC,AABCD,AABCD,DDDAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
548,DBBBA,AABCD,CDCAA,DCCAA,DBACD,DCDBA,AACDD,ABCDD,ADCBA,DDCBA,DCBAB,ACDCC,DAABB,CDAAB,BCDAA,ADDAB,AACDD,DCADA,DDACB,AABCD,ACBDB,DCDBA,DACAB,AABCD,ABBDD,AABDD,ABBDD,ABCDD,AACDD,BCBDA
549,DACBB,CDBDA,BDCBA,DCCAA,DCDAA,AACDD,AABCD,AADCD,ADCCB,DDCBA,DCAAC,ACDCC,DCBAA,ADDAA,DDBAA,ADACB,CADCA,DCAAC,CBCAD,CCCDA,ADBDC,AACDD,DCBBA,AABCD,ABBDD,AABDD,ABBDD,ABCDD,AACDD,BCBDA
550,DACAC,DCCBA,DDBAA,DCCAA,DDCAA,AACDD,AABDD,AADDD,ADCBC,DDBBA,DCAAC,DBBBB,DBCAA,DABBB,DBBAB,DDAAA,CDADA,DAADA,ABDAD,AABDD,AABCD,CACDD,BAADD,ABBCD,ABBCD,ABBCD,ABBDD,AAADD,BDBBA,DDBAA
551,ADCDB,DDCBA,DDBAA,CDCBA,AACDD,AACDD,AABDD,DBBBB,DCBAA,DCCAA,AAADD,ACDCC,DBAAD,CDBAD,CDCAA,AADDC,BDDAA,DDCAA,DDBCA,AACCD,AABDD,AACDD,AACDD,AABCD,AABDD,AABCD,ABCDD,ABCDD,AACDD,AACBD
552,DCBBA,DDCBA,AACDD,DCCAA,DBABD,ABBDD,AABDD,DDBBA,BBBAD,ABDDC,DCBAA,ACDCC,ACCCD,ABDCD,DABAD,ACCCC,CACCC,CCCCA,AACCD,AADDB,AACDD,AACDD,BAACD,AABCD,AABDD,CCCCA,AABDD,ABCDD,AACDD,AACBD
553,DACBB,DDCAA,DDBBA,AABDD,DBABD,DDCAA,ABBDD,ABDCD,AACDD,DDCBA,DCAAB,ACDCC,DDBBA,ACDCC,ABDBC,DBAAC,BAADD,DCABB,AADDC,BACDC,BACAD,DDCAA,ADBDB,AABCD,ABBDD,AABDD,ABBDD,ABCDD,AACDD,BCBDA
554,DACBB,DDCAA,DDBBA,AABDD,DCABC,DCDBA,AACDD,ACCDC,AACDD,DCCAA,DCAAC,ACDCC,DCBAB,DCBAC,DABAC,DCBAA,CCADA,DDBBA,ABDDB,AACCD,BCBDA,DCDAA,DACAB,ABBCD,ABBDD,AABDD,ABBDD,ABCDD,DCCAA,DDBCA
555,ADCDB,DDCBA,DDBAA,CDCBA,DBABD,ABBDD,DDDAA,ACCDC,DCBAA,DCCAA,CDBAC,ACCCD,ABBCD,AABDD,AACDD,AACDD,BABCD,BABCD,ADCBA,AACDD,DCCBA,DABBB,AABDD,AABCD,AABDD,AABCD,ABCDD,ABCDD,AACDD,AACBD
556,ADCDB,DDCBA,DDBAA,AAADD,DCABC,AACDD,DDAAB,ACCDC,DCBAA,AAADD,DCAAB,ACDCC,DBDCA,AAADD,BBDDA,DDDAA,DBADA,DDBAA,DDCAA,CABDD,AABDD,AACDD,AACDD,AABCD,DBBBB,AABDD,ABCDD,ABCDD,AACDD,AACBD
557,DCBBA,DDCBA,AACDD,DCCAA,DBABD,ABBDD,DDDAA,ADCDC,AACCD,BDDBA,DCBAB,ACDBC,DACDA,CCDCA,AADCC,DDAAA,AACDD,BDBAC,DDBBA,BAADD,AABDD,AACDD,AABDD,AABCD,DBBBB,ABBCD,ABBDD,ABCDD,AACDD,AACBD
558,ADCDB,DDCBA,DDBAA,CDCBA,BBBBD,ABBDD,AABDD,DDAAA,DCBAA,DCCAA,CDDCA,ABCCD,ABCCD,ABCCD,AABCD,AACDC,ABCCD,ABDAD,ABCDC,AABDD,AABDD,ABDDB,DCBAA,AABCD,AABDD,AABCD,DDDAA,ABCDD,AACDD,AACBD
559,DDBBA,DDCBA,AACDD,DCDAA,DBABD,ABBDD,CCCDA,ADCDB,BAADD,ADDCA,DCBAA,ACDDC,DAAAD,ABBCD,DCAAC,CCACD,DDBAB,ACBDB,CADCB,AACDD,AABDD,AABDD,AACCD,CCCCA,AABDD,AABDD,ABBDD,ABCDD,AACDD,AACBD
560,ADCDB,DDCBA,DDBAA,CDCBA,ADDCB,DCBAA,ABCDA,ACCDC,DCBAA,DCCAA,AACDD,ABCCD,DDCAA,DDCAA,DDAAA,DCCCA,DABBB,BDACC,DDCBA,AACDD,AABDD,AABDD,DBBBA,BABCD,AABDD,AABCD,ABCDD,ABCDD,AACDD,AACBD
561,DAAAD,DCCBA,DDBAA,DCCAA,DDBAA,ABCDD,AABDD,ABDCD,ADDBB,DDCAA,DCCDA,DCBBA,DDAAC,DABBB,DCACC,DDAAA,AACCD,ACBDC,CCCCA,CCDCA,AABDD,AACDD,AACDD,AABCD,ABBDD,AABDD,AADDD,ABDDD,ABDBA,DDBBA
562,CDBCA,DDCBA,AACDD,DCCAA,DBABD,ABBDD,DDDAA,ADCCC,AACCD,ADDBA,DCBAA,ACDCC,BADBC,CDBAB,BDDBA,DADDA,BBACD,CDACA,ACCDB,AABDD,AABDD,AACDD,ABADD,AABCD,DDDAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
563,ADCDB,DDCBA,DDBAA,BBBBD,DBABD,ABBDD,DDDAA,ACCDC,DCBAA,BBBBD,DCBAB,ACCCD,AACDD,ABCCD,AACDD,AACDD,AACCD,AACDD,DBAAC,DCCCA,DCBAA,AACDD,AABCD,AABCD,DBBBB,AABDD,ABCDD,ABCDD,AACDD,AACBD
564,ADCDB,DDCBA,DDBAA,AAADD,DCAAC,AACDD,DDAAB,ACCDC,DCBAA,BBBBD,DCBAB,ACCCC,DBBAB,BCCAD,CCABD,ADCCC,BADDA,DDCAA,DDBCA,AACDD,AABDD,AACDD,AACDD,AABCD,AABDD,ABBCD,DBBBB,ABCDD,AACDD,AACBD
565,ADCDB,DDCBA,DDBAA,AAADD,DBABD,ABBDD,DDAAB,ACCDC,DCBAA,BBBBD,DCBAB,ACCCD,ABCCD,AAADD,ABBDD,ABBDD,ABDDC,ADDBC,CCADA,BACDC,DDCBA,DAACC,AACDD,AABCD,AABDD,DAABD,ABCDD,ABCDD,AACDD,AACBD
566,DCBBA,DDCBA,AACDD,DCCAA,DBABD,AABDD,CCCDA,ADBCA,BAADD,ADDCA,DDBAA,ACDCC,ABBCD,BCDDA,CCDAA,CCCAD,CCCAD,CCCCA,BBDDA,BAADC,AABCD,AACDD,BABDD,AABCD,AABCD,AABCD,ABBCD,DDDBA,BACDD,AACBD
567,ADCDB,DDCBA,DDBAA,AAADD,DCBAA,BABCD,DAACD,ACCDC,DCBAA,AAADD,DCAAC,ACDCC,DCBBA,DCCBA,DCCBA,DCCAA,DACCA,BACDA,BACAD,AABCD,ADBBB,ABCDD,AABDD,AABCD,DBBBB,AABDD,ABCDD,ABCDD,AACDD,AACBD
568,DCBBA,DDCBA,AACDD,DCCAA,DBABD,ABBDD,DDDAA,ADCDC,AACCD,BDDCA,DCBAA,ABDDC,BBADD,CDADA,DCDAA,AAADC,ABCCD,ACCCC,CBDAA,AABCD,AABCD,ABCCD,AABDD,AABBD,AABDD,BABCD,ABCDD,ABCDD,AACDD,AACBD
569,ADCDB,DDCBA,DDBAA,AAADD,DCAAC,AACDD,DDAAB,ACCDC,DCBAA,DCCAA,AADDD,ACDCC,DBACD,AAADD,BBBAD,DBBBB,DCACC,DDCAA,DDBCA,AACDD,AABDD,AACDD,ABBDD,AABCD,AABDD,AABCD,DBBBB,ABCDD,AACDD,AACBD
570,DACAB,CDBDA,DDBAA,DCCCA,CDDBA,AACDD,ABCDD,ABDCD,ADCBA,DDCBA,DCAAC,ACDCC,CCCDA,AABDD,DBBAA,DDBBA,DADBA,CCCDA,BBCAD,DDCAA,ADBDC,AACDD,DCBBA,AABCD,ABBDD,AABDD,ABBDD,ABCDD,AACDD,BCBDA
571,ADCDB,DDCBA,DDBAA,BBBBD,DCABC,AACDD,DDAAB,ACCDC,DCBAA,DCCAA,ADCCC,ACCCC,DCBAA,DDBAC,DDACC,ADADC,AADDD,DDCAA,DDBCA,AACDD,AABDD,AACDD,AABDD,AABCD,AABDD,AABDD,ABCDD,ABCDD,AACDD,AACBD
572,DBBBB,DBADB,DDBAA,CDBAA,CDDBA,AACDD,AABDD,ABDDC,BDBAD,BBDBA,DCCBA,DBBBB,ABBDB,ABDCC,CCDAA,ABBDD,DDADA,BBDBB,ACDAD,CCCDA,AABDD,AADCB,AADDA,DAABD,AABDD,AABCD,AAADD,ABDCD,ABDCB,DDBBA
573,DACAB,DDBAA,DDBAA,DCCAA,DDAAA,AACDD,AABDD,ABDDD,ADCBC,DDCBA,DCAAC,DBBBB,DBCCA,DCAAA,CCDCA,ABBDD,AACCD,ACBDC,ABDAD,BBCDA,AABDD,ABBCD,AABDD,ABBCD,AABDD,ABBDD,AADDD,DACBC,AACDD,AABDD
574,DAAAD,DCBAA,DDBAA,DCCAA,DABBB,AACDD,AABCD,ABDCD,ADCCB,DDCBA,DCDAA,DBBBA,DBCCA,ABDCC,CCDCA,DDDAA,AACCD,CCCCA,AAADD,AABDD,BBABD,AACDD,ADCCC,AABCD,ABBDD,AADDD,ACACD,ACDCD,ABDBA,DDBBA
575,ADCDB,DDCBA,DDBAA,AAADD,DCABC,AACDD,DABBB,ACCDC,DCBAA,AADDC,DCAAB,ACDCC,DCBAA,DDBAC,ADCCC,BBBAD,DBBBB,DBBAB,DDBCA,AACDD,AABDD,AACDD,AACDD,DDDAA,ABBDD,AABDD,ABCDD,ABCDD,AACDD,AACBD
576,DACAC,DCCBA,DDBAA,DCCAA,DDBAA,AACDD,AABDD,ACCCC,ADCCC,DDCBA,DBAAD,DCBAA,DCAAB,DABBB,DDBAA,CCCAD,AACCD,DBBBB,CCCCA,ABCDD,AABDD,BACDD,DCACC,ABBCD,ABBDD,AABCD,ABBDD,ABADD,AAADD,DAADC
577,DACCA,DCDAA,DDBAA,BBBAD,DCDAA,ABBDD,AACDD,ABDCD,ADCBB,BBBDA,DDDBA,CDDAA,CDAAB,ABBBD,ACCBD,DBBBB,DBACC,ACBDC,DDAAA,ADADB,ADACC,DAACC,DBABA,BACCD,ABCCD,AAADD,CDABC,ABCDD,AACDD,AABDD
578,DAAAD,DCCBA,DDBAA,DCCAA,DDCBA,ABCDD,AABDD,AADDD,ADDCB,DDCBA,DCAAC,DCBBA,DDBCA,DBCCA,ADADD,CCCDA,AACCD,ACBDC,DDDAA,AABCD,BAADD,AACDD,AABDD,AACCD,ABBDD,AABDD,AAADD,ADCBC,ABDBA,DDBBA
