,0,1,2,3,4,5,6,7
362,CCBAABCDD,CBAAABCDD,CCDDBAABD,DBABCDCAA,CCAAADDCD,DCBCDCBAA,AABDDCDCA,CDCAAACDC
363,DDDDCBAAA,AABBBCCDD,ACDCDCCAA,DCCBAABCD,AACDDCCBA,DDCBBAABC,CCCDDDAAA,CAABBBDDD
364,DDDCBBAAA,AAACDCCDD,AABBCCDDD,ABCBCDCCA,DDAADCBBB,ABBABDDBD,DDDCBBAAA,DCBBCACBB
365,BBBBABDDB,DDCBCBABA,AAABBCDDD,AABBBCDDB,DDBAABBCC,CDCDCCAAA,DDCCBAAAB,AAAACDDDD
366,AABACDDCB,ACDDDCBAA,CDDDCBAAA,AAABCCDDD,ACDDCBBAA,CBCCDDCAA,ABCDDDBAA,BCDCAABDC
367,CCCDBBBAC,DDCBAABBC,AABBCCCDD,AACBDDCCC,DDBAAABCD,DDDCCBBAA,ACDCDCBAA,AAABCCCDD
368,CBBBDBAAD,ABDDCCDBA,BDDDCCAAA,AAABCCDDD,DDDCBBAAA,AAABCCDDD,CCCDDBAAC,CCDDDCBAA
369,DDCBAAADB,ABBABCDDD,DDDCCBAAA,AAABCCDDD,BCDDCBBAA,DCBAAABCD,AAABCDDDB,BBCABBBDD
370,ABBDDDCAB,DDCCBBAAA,DCBAABCCD,ABBBABCDD,DDDCBBAAA,AAABCCDDD,DDCCCBAAA,BAABBCDDD
371,DDDBAAABB,AAABCCDDD,DDDCAABCA,DDCAAABCC,CDDDCBAAA,AAABBCDDD,CCCCDDAAA,DDDCCAAAA
372,DDDCBAAAA,ABACBCCDD,AAABBCCDD,DCDCCCBAA,AAACCDDCC,DDDCBBAAA,DABBADCCB,DCDCDBBAA
373,DDDBAABBA,AABCBBDDD,AABBBCDDD,ABDDCCCAA,CBACDDDAA,DDCCCBAAA,DDDBDCAAA,DCCCCBAAA
374,AACDDDDCB,DDCCBBAAA,AAABBCDDD,DDDCCCBAA,BBBAABCDD,CCDDCCBAA,DDBAAABCC,AAABCCDDD
375,CBABDDDCA,AABDDDCBA,ACDDCAAAC,DDDBAAABC,BAAACDCDD,DBACDBBBB,DDCDBACBA,ABCABDBCD
376,DDBAABDCB,AABABCDDD,DDDCCBAAA,AAABCCDDD,DDDCBBAAA,AABCCCDDD,AABCCDDCA,DDDDBBBAA
377,AABCDDABD,DBAACCCCB,BAAABCCDD,DDDDCBAAA,BDDDCBAAB,DDDCBBAAA,BBDDDCBAA,ABCDBACDD
378,CDDCCCBAA,DDBBBBAAB,AAABBCDDD,DDDDCBAAA,CDDDCBAAA,BDDDCBBAA,CCDCCCBAA,AAABBCDDD
379,CBAAACCDD,CCDDDCBAA,CAAABBCDD,AABBBBCDD,CBAABCCDD,DDDDCCBAA,DDDCBAAAA,CAABDDDBB
380,ABDDDDCBA,CAAABBCDD,DDBAAABCD,AACCDDDCB,BCDBAABCD,DDDDCBBAA,AAABCDDDD,DCAAABCDD
381,AACCDDCCB,BAAABCDDD,DDCBAAABB,AABCDDDCC,AAACCCDDD,DDDCCCBAA,AAABCDDDD,AAAABCDDD
382,AAABCCDDD,DCCCCCBAA,DDCCCBAAA,AAABCCDDD,AADDDCBBA,DDDCBAABC,AABBCDDDD,CCDDDBBAA
383,BAABBBBDD,DCABAACDC,DDCDDBBAA,AAABCCDDD,DDDCBBAAA,AAABCCDDD,ABBCDDBAB,DCCDDBBAA
384,AAAABCDDD,DDCCBAAAA,ABBAABCDD,AABBBBDDD,DBAAABCDD,DDDCCCBAA,DDDCCAAAA,ABABCCDDB
385,CCBAACCDD,DDDBAAABB,AAAABCDDD,AABBBCDDA,CAAABCCDD,DDDCCCBAA,DDDCCBAAA,AAABBCDDD
386,AAACCDDDD,DCAAACCDD,DDDCCBAAA,CAAABCDDD,CDDDCBAAA,BBAABBCDD,AABCCDDCC,DDDCCBBAA
387,CDDDCBBAA,DDCCBAAAA,AAABCCCDD,DDDCCCBAA,AABDDDCCC,DDDDCBBAA,DDCBAAABB,AAABBCDDD
388,AABBBDCDD,BBAACDDCC,DDDCAAAAB,AABBCCDDD,BCDDCBAAA,DDDCBBAAA,AAABCDDDD,AABBCDDBC
389,ACDDDCCAA,DAADCCAAD,DDDCBAAAA,AAAABCDDD,ACDDCBBAA,DDDCBAAAA,ABCDDDABA,BAABDCCDD
390,DDDCBAAAA,AACDCCCCD,ABDDDCBAA,DDCBAAABC,CDDDCBAAA,AAABBCDDD,DDDCCBAAA,DDDDBAAAA
391,AAACCDDCB,DDDDBBAAA,AAABCCCDD,AAABCCDDD,BAAABCDDD,CCDDCCBAA,DDCBBAAAA,AAABCCDDD
392,DBACDBDBA,AACCBBDDD,AAABCDDDC,CDDDCBAAA,DCCBAACCB,AAAABCDDD,ABCDDDBAA,BCDDCAAAC
393,AACDDDCCB,DDDCBBAAA,AAABBCDDD,CDDDCCBAA,AABBBCCDD,CCDDDCBAA,DDCBAAABB,AAABCCDDD
394,DDCCBAAAB,BDCAABDCC,DDDDCBAAA,AAAABCDDD,DDCCBBAAB,AAABCCDDD,DDDCBBAAA,AAACCCDDC
395,DDDBBCBAA,DCAABAACD,AAABCCDDD,DDDCCCBAA,BAABDDDDD,DDDDCBBAA,DDCCBAAAA,AAABBCDDD
396,DDCBAAABB,AAABCCDDD,CCCDDDBAA,DDDCCBAAA,AAABDDDCC,AAABCCDDD,DDDDCBBAA,DDDABBABB
397,ACCDCDBAA,DCBDCBBBA,DDDCBAAAB,AAABCCDDD,DDDCBAAAA,AABBBBCDD,DCCDDBAAA,AABABBCDD
398,BBBAABDDD,CBAAABDDD,DDCBAAABC,DDDCAAABB,ABCDDDCBA,CBBDDDCAA,AAABCCDDC,BAABCDDDC
399,AABBABDDD,BAACDDDCB,BAABDDDCC,AAABCCDDD,AAADDDCCC,DDCCCCBAA,AABCDDDCA,ABCDDCAAB
400,BCDDDAABD,CAACDDCBA,ABCDDCCBA,AABDDDCBA,BAAABDDDC,AABCDDCBA,BAABCDDCC,BCDCAABCD
401,AAABCCDDD,DCDCBCAAA,DDDCCBAAA,AABBCCDDD,DDDCBBAAA,DDCBAABCC,AABBBCDDD,CDCDCBCAA
402,CDDDCBBAA,DDBCCBAAA,AAABBCDDD,ABBBCDDDA,CBAAABCDD,ABCCDDCCA,DDCBBBBAA,AAABCCDDD
403,DDDBABBBB,AABCDCCCC,CBAAABCDD,AABBCCCDD,DDBAAACCD,DDCDCCBAA,DDCBBBAAA,ABBCCDDCA
404,CCCBAABDD,CAAABDDDB,AAACDDCBC,BCDDCAAAB,CAACDCBCD,BABDDCBAA,DDCAAACDC,AABDDDAAC
405,ABBCDCBAD,DDDCCBAAA,BDDDCBAAB,AABBBCDDD,DDCBBBAAB,BAAABCDDC,AAABBCDDD,DCAAABCDD
406,DDDDCACBA,BBDDDBAAC,AAAABDDDD,DDDCBAABC,DCBAABCDD,DDCABDCBA,DDDCAAABC,CAAACDDCD
407,DDCABBBBA,AABBCCDDD,BDDDDCBAA,DDDCBAAAB,ABDDDCBAA,AAABCCDDD,ACDCDDBAA,DDDCCAAAA
408,ABBBCDDBA,BDDDCCAAA,ADDDBAABC,ABAABCCDD,DDDCBAAAA,CCDDBAAAD,DDDCBAABC,DDDBAABCD
409,AAACDCCCD,DCBAAACDD,DDCAAACCC,AAABCCDDD,ABDDCCBAA,DDDCBAAAB,DDDBAACCA,BCDDAABCD
410,CCCCBCDBA,AABDBACDD,AABBCDDDD,BBDCDCCAA,AAABDDDDD,DDDCCBAAA,DDCCCCAAA,ABCDDDBAB
411,DDDCBAAAA,BAAACCCDD,ACDDCBBBA,CBAAABCDD,DDCBAAACC,AABDDDDCA,DDDCBBAAA,AABCDDDCB
412,AACDDDCCB,DDDCBBAAA,AAABBCDDD,DDDDCBBAA,BBBAABCDD,CCDDCCBAA,DDBBAAABC,AAABBCDDD
413,BAADCBDDA,BDDCAAABD,DCAAABCDD,BAAACDCCD,BADBCDCAB,BDCBAABDD,DBABDDCAA,ACDCAAACD
414,AABCDDDCB,DDDCBBAAA,AAABBCDDD,CDDDCCBAA,BBBAABCDD,CCDDDCBAA,DDCBAAABB,AAABCCDDD
415,DCCBBAACD,CABBABCDD,AAACDDCCD,DDDCCBAAA,AAABCDDDD,DDDBBBAAA,ABBBBCCDD,DCDDBAABB
416,CBAAABCDD,DDCBAABBD,CDDDCCBAA,BAABBCDDD,CDDDCBAAA,BBAAACDDD,BDDDCBAAA,BBCDDCCAA
417,AABCCDDCC,DCCBBBBAA,DDDBAAABB,AAABCCCDD,BCDDCBAAA,ABCBAACDD,DDCCBAAAA,AAAABCDDD
418,BCDDDCCAA,BAAACCCDD,DDDCBBAAB,AAABCCDDD,DDDCBAAAA,DDCCBAAAC,CDDCABBBA,ABBBACDCD
419,ABBDCDDBA,CDDBAAACD,DBBDCBAAC,CBAACDDCA,AAACDDCCD,CDDDCCBAA,DCAAABCDC,ABCCAADDC
420,CCCACDCBB,DDCCBBAAA,DDCAAABBC,AAABBCDDD,DDCBBAAAB,AAABCCDDD,CDDDCABBA,AAAACCDDD
421,AABBBCDDD,AAABCDDDD,DDDCBBAAA,AABCCCDDD,AAADDDCCC,DDDCCBAAA,AAABCDDDD,DDDCBBAAA
422,BCDDCBDBA,DDCBCBAAC,AAABCCDDD,DDCAABCDC,DCAAABCCD,DCCDDDBAA,ABCCCDDBA,AABCDDBCD
423,ABCDDDBAA,DDCBCCBAA,DDDCBBAAA,ABBBBBBDD,CDDDCAAAB,BCDDDBAAB,DDDCBBAAA,BBAAABCDD
424,AAABCCDDD,DDBAABCBB,DDDCCBAAA,DCAAABBCC,AAABBCDDD,DDDCCCBAA,DBAAABCDD,AAACDDDCC
425,BAACDBACD,DBAABDDCB,AACDDCBAB,ADDDCAAAB,BAACDBBDD,CBAAABDDC,CBABDDDBA,ABDDDCAAB
426,ABAABDDDC,BAABCDDDB,AAABBDDDD,CAABABCDD,CCDDCCAAA,CCCDDBAAC,DDDDCAAAA,ACDDDCAAB
427,DDCAAACCD,ADCCCDCBA,DDDCCBAAA,AABBCCDDD,DDDCBBAAA,AAAABCDDD,ADCABDCCC,DDDCCCBAA
428,BBAAACCDD,DDCCBBAAA,AAABBCDDD,ABBBBCDDA,DDBAABBBB,BBCDCDCAA,DDDBBBAAA,ABCAABCDD
429,AAABCCBDD,CDCCDCBAA,AAABCCDDD,DDDDCBAAA,DDCBAAABD,AAABCDDDD,CBCDDCBAA,DCCDDCBAA
430,BBBAABCDD,DDCAAABAD,DDDCCBAAA,AABBCCDDD,BCDDCBBAA,DDCCAAABD,AABCCCCDD,CCCDDCCAA
431,ABCBADCCD,BACDDCBCB,DDCBAAABC,AABBCCDDD,DDDCBAAAA,DDDCBAAAA,AABCDDDCB,CCCABDCAD
432,ACBDDCCBA,DDCCCBAAA,DCBAABCCD,AABCBBBDD,CDDCBBAAA,AAAABBDDD,CCDDCAABB,AABBABDDD
433,DCBACDBAB,AABDDDCBC,CBAACDDCA,DCDDCBAAA,BCDDDCBAA,AABCDCCDD,DDCAABCAB,DDDCBBAAA
434,CBADDCAAB,DDCAAABCD,CAAABDDCB,CCCDDBAAA,AAADDBBCC,AABDDDBCA,CDDDBAAAB,DDBAAACDC
435,AAABCCDDD,CCBBCDDBA,DDCBAABBC,AABCCCDDD,AACDCCCCC,DDDCCBAAA,AAABBCDDD,ABACDDCCC
436,AACBDCACD,CBAAABDDD,DCAAAACDD,CDDDCAAAB,ABCDDCBBA,ABCDDDCBA,CDDCAABCD,CDDAAACCD
437,BAACBAADD,CDDCBCAAB,DDCCBABBA,AAABCCDDD,DDDCBBAAA,AAABCDDDD,BCDDBAACA,CCDDCBBAA
438,DDCAABBBB,BBBBBBCDD,AABBBCDDD,AACCCCDDC,CBBCDCDAA,DDDDCAAAA,AABBBDDCD,DCABBCCCA
439,ACDDCBCAA,BAABBCCDD,DDDBBAAAA,AABBCCDDD,DDDCBAAAA,DDDCCBAAA,AAABCCDDD,ABBBACDCD
440,AACDDDCCB,DDDCCBAAA,AAABBCDDD,CDDDCCBAA,ABBAABCDD,CCCDDDBAA,DDCBBAAAB,AAABBCDDD
441,DDCBAABBA,BAACBCCCD,AAABCDCDD,BCDDDCBAA,DCCBCDBAA,DDDCCBAAA,BCBCAADCC,BCDCDBCBA
442,DDCAABCBA,DDBBDABBA,DDCBAAACC,AAABCDDDD,DBAAABCDD,DDDCCBAAA,DDCBBAAAC,ACCCCBBDB
443,CDDCCCBAA,DDDCBBAAA,AAABCDDDD,BCBBBDDCA,AAAABCDDD,CCDDCDBBA,DDCCBBAAA,AAABBCDDD
444,DCDCBCBBA,CACDBDAAC,AAABCDDDD,ADCCDBBBA,AAABCDDDD,DDDCCBBAA,DDCBBAABC,AACCCDCCA
445,CBADDCAAB,DDCAAABDD,BAAACDDCB,ABDDCAABC,DBCBAAACD,BBABCDDBA,ABCDDCAAB,CDDBAABCD
446,AABBCDDDD,BBABCDDDA,DDCBAAABD,AABCCDDCC,AACCCBCDD,DDDCCBBAA,AAABCCDDD,DDDBBBBAA
447,ACDDDCBAA,DBCCCCBBA,DDDDCAAAC,CCCCBAABD,CDDDCBAAA,CDCDDCAAA,ABBABCDDC,AAABCBCDD
448,BDDDACABA,DCBBAACDD,CDDCBBBAA,DDCCBAAAB,AABDDDCCB,DDDCBAAAA,AAABDDDDC,AABCCCBDD
449,AABCCCDDD,DDCCCCBAA,DDCAAABCD,AACCDDDCC,DDDBAAABB,DDDCCBAAA,AAABCCDDD,BCCCDCDBA
450,AACDDDCCB,DDDCBBAAA,AAABBCDDD,DDDCCBBAA,BBBAABCDD,CCDDCCBAA,DDBAAABCD,AAABBCDDD
451,DDDBAAAAB,AABBBBCDD,DDDDCCBAA,BAABBCDDD,DDDCBBAAA,AAABCCDDD,CDDCBCABA,DDCBBBBAA
452,DDCAAADCB,DDCCCBAAA,AABBBBCDD,AABCCCDDB,DDBAABBCC,DDDDCCBAA,DDCBBAAAA,AAABCCDDC
453,ABDDDCCAA,DBAABCCCD,AABBCCBDD,DDCBABBAA,DDDCBAAAA,BBAABCCDD,CDBABDDBA,BCCBAACDD
454,BBCDCCDBA,CDDBCDBAA,AAABCDDDD,CDDDCBAAA,BDDDCBAAB,DDDCBBAAB,CBBDDDBAA,AABCDCBCD
455,CDCCBCDAA,DDDCCAAAA,AAABCCDDD,ABBBBCDDA,DCAAABCDD,CCCCCCCBA,DDDDBAAAA,BCABBBDDD
456,AACDDDDCB,DDDCBBAAA,AAABCCDDD,DDDCCBBAA,ABBAABCDD,CCDDCCBAA,DDBAAABCD,AAABCCDDD
457,DDDBAABBA,ABDDCACCC,AAABBCDDD,AABBBCCDD,DDBAAABBC,DDDDCBAAA,DDDCBBAAA,CCCBCBBCB
458,AABBCCDDD,AABCDDDDA,DDCBAAABC,AABCCDDDC,ABDCBBBCC,DDDCCBAAA,AAABCCDDD,DCBCCCBAA
459,BAABCBACD,BDDCBCBAB,DDCCCBBAA,AAABCCDDD,CDDDCBAAA,DCBAAABDD,ABBBDDCBC,DCCDDCAAA
460,CBAABDDBC,CBCCAABDD,CBBAAACDD,DDBCCBAAB,DCAABBABD,DDDDCBAAA,AACDDCBCD,DBABCDDBA
461,DDBBBAABD,ACDDBBBBA,ACDDCBBAA,DDDCBAABB,CDDDCBAAA,AABCBCDDD,DDCAABBBC,DDCAAABCC
462,BCCAAACDD,DDBBBCBAA,DDDDCBAAA,AABBCCDDD,DDDCBBAAA,BBBAABCDD,DDCCCCBAA,AAACDDDBA
463,DCAADBADC,AACBABDDD,AACCBBCDD,DCCDDCAAA,DDBAAACDD,CBAAABDDD,DCBAAACDD,CCBAABDDC
464,DDCBBABBA,BBADDBABB,AABCCCCDD,DDDCCBBAA,AAABDDDCC,DCBAAABCD,AAABCDDDB,ABDDDBBBA
465,DCBBADCAA,AABDDDCBB,BCDDCCAAA,BAABBCDDD,DDCCBAAAB,AABBBCDDD,DDBAABCBC,DDDCBBAAA
466,AAABCCDDD,DCCCCDBAA,DDDCBBAAA,AABBCCDDD,CDDDCBAAA,DDDCBAAAB,AAABCCCDD,BCCCDCDAA
467,AAABCDDDD,DDDBBBBAA,BBBAABCDD,AABBCCDDD,DDBABBBBC,CDDDCBAAB,DDCDDAAAA,AAABBCDDC
468,DDDCBBAAA,AAABDCCCD,AABAACDDD,BCDDCBACB,AAAABCDDD,DDDCCBAAA,DDDCBAAAA,AAAABCDDD
469,DDDCBBAAA,BACDDCCCA,AAABBCDDD,BCDDDDAAB,DDDBAAACC,DDDCCBBAA,DDCABAACD,AAABBCDDD
470,AACDDDCCA,DDDCBBAAA,AAABCCDDD,DDDCCBBAA,AABAABCDD,CDDDCCBAA,DCAAAABCD,AAABCCDDD
471,AAACCBBCD,CDCBBCAAC,DDCBBCBAA,AAABCCDDD,CDDCCBAAA,CBAAABDDD,ABBDDCABD,CCDDCBBAA
472,DDDCBAAAA,AABBCCDDD,CCCDDCBAA,DDCAAABCD,DDDDCBAAA,AABBCDDDD,CCDCCDBAA,DDDCBBBAA
473,ABBAADDDB,ABDDDDBAA,AACDDCCCC,CDDDCBAAA,AAABCDDDD,DDDCBBAAA,AAABCCDDD,BAABCDDCA
474,ABCDDDAAC,CBAABCDDC,DCBAAADDD,DCAABCDCA,AAAABCDDD,DCCCCCBAA,BBCDDDAAB,DDCAABDDB
475,ABBBBCCDD,DDCCCBAAA,AAABBBDDD,AAABBCCDD,DCBAABBCC,DDDCCCBAA,DDCBABABB,ABAACDDDB
476,DDDCBABAA,BBACDDABC,AAABBBDDD,AABABCDDD,DCAAABCCD,CCCCCCCAA,DDCCBBBAA,CCABBBCCC
477,BCDDDBABA,DDABBABCC,ABDBCDDCB,CCDCBAABD,BCDDCBBAA,DDDCBAAAA,AABBCCCDD,AABBBCCDD
478,DDDCBBAAA,DDCBAAADC,AABBBCDDD,DDDDCBAAA,CBBBBBBDD,DCCCCBBAA,DDCBBAAAB,AAABCCDDD
479,AACDDDCCA,DDCCBBAAA,AAABBCDDD,DDDCCBBAA,BBBAABCDD,CCDDCCBAA,DDBAAABCD,AAABCCDDD
480,DDCBBBBAA,AAACCCDDD,AAABCCDDD,DDDCCBBAA,AAAABBDDC,DCCDCBBAA,AAABCDDDD,BACDCBBCB
481,DDDBAABBA,BCDDDCBAA,BAAAABCDD,ABBABDDDB,DCAAAACDD,DCCCCDBAA,DDBCCBAAA,BCCDDCAAA
482,DDCAABBBB,BCDBAACDC,DDCCCBBAA,AAAABCDDD,DDDCBBAAA,AABCCCDDD,DDCBAAAAB,BBABDDDCA
483,DDCBBAABB,DDDDCBAAA,AABCDDCDC,DDDBAAABB,AACDDDCBA,DCBBAABCD,AAABCDDCC,BCCBDDDAA
484,AAAABCDDD,AAACCCDDD,DDCCBAAAB,AABBCCDDD,DDDCBAAAA,DDDCBAAAB,AABBCDDDD,DDDCBBAAA
485,DDCAAABBD,AABBCCDDD,DDDCCBBAA,DDBAAABCC,ABCDDDBAA,BBAAABCDD,ABCCDDDAA,DDDCCBAAA
486,CCCDCCDBA,BDDBAABDC,AADDCCBBB,DDBBCCBAA,AAABCDDDC,CBCDDDCAA,BCCCCDCAA,AABCDCBDD
487,BAABDCDDB,DDCCCBAAA,DCBAABCDD,AAABBBCDD,DDDCBBAAA,AABBCCDDD,DDBBCBBAA,BAAABCCDD
488,AACDDCCBB,DCBBBABBB,CCDDDCBAA,CCDDDCBAA,AAACDDDCC,DCDDCCAAA,DDCBAABCD,AAAABBCDD
489,CDDDCBBAA,DDCBBBABA,AAABCDDDD,DDDDCCAAA,AACDDCBBC,DDDCCBAAA,DDBAAABCC,AAAABCDDD
490,DDDBBBBAA,CDDDBAABC,AAABCCDDD,CDDDCBBAA,BABCDDBBA,DDDCCBAAA,AAABCDDDC,AAACDDBCC
491,AABCBCDDC,BBBABCDDD,DDDBAABBB,DDDCCBAAB,AACDDCCBA,DDDCBBBAA,AABBCCDDD,AAABBCDDD
492,DDDCBBBAA,CAABCBACD,AAABCCDDD,DDDCCCBAA,DBAAACDCB,BDDDCCAAA,DCBBAAACD,AAABCDDCD
493,AAACCCBCD,ABDCCCCAA,DDDCCBBAA,BAABBCDDD,AAABCDDDC,DDDCCBAAA,AABBCCDDC,CDCDDCBAA
494,DDDCCBAAA,DDDCCBAAA,AAABCCDDD,CCCDCDAAA,BAAABCDDD,ABBCDDDAA,DDCCCBAAA,AAAABCDDD
495,DCBAABDCC,AABACDDDD,AABBCDDDD,ABABBCDDC,DDCDBABAA,DDDDCBAAA,ABACBBDDD,CCDDDBBAA
496,ABCBACDDD,DDCCCBAAA,DDDCBAAAC,AABBCCDDD,DDDBBBAAA,CCBAAABDD,AABCDDCCC,ABCCCDDCA
497,ACCABDDCB,DDCBBBAAA,BBBBAACDD,AABCCDDCB,ABDDBAADD,DDDCCBAAA,DDCBBCAAA,AAABBCDDD
498,BBBCDDCBA,ABCDDDCBA,AAACDDDCC,AAABCCDDD,DDCBBAABA,AAACDDDCA,BBCDDDBAA,ACDDDBABC
499,BCDDDCBAA,BAAABBCDD,DDDCBAAAB,AABCCCDDD,DDDCBAAAA,DDDCBAAAB,AABCDDDDC,DCAAAABDD
