,0,1,2,3,4,5,6,7,8,9,10,11
203,AABCDEEEEFE,FFFEDDCBAAA,FFFEDCBBBAA,AABBBCDEEFF,AABCDDEEEEE,FFFEEDCBBAA,CCBEFEBBACF,AABCDDEEEFF,FFEEEDDBBAA,FFEDCCBBBAA,AABBCCDEEFF,AABBCDEEEFF
204,FFFEDCBBAAB,DECABEECCDF,CBBAABCDEFF,AABABCEEFFF,CEEFEDDDCAA,FFFEEDCBAAA,AABBBCDEFFF,FFEEDDCBBAA,AABBBCDDEFF,ACBDDDDEFDB,CBABCDFFFCB,CDCEECAABEF
205,FFEEDCBAACC,FEFECAABBED,EFEFDBBDBBA,ABBABCDEEFF,AAABCDEEEFF,DCEDEEEECAA,BBBAABCEFFF,FFECCCCBBBA,FFEEEDCBAAA,FCCACBADDEF,ABCABEEDFFD,FCEFEEDBABA
206,AABDEFEDEDB,FFDEEDBAACA,ECBABEFFDDA,FFEEEDDBAAA,AABBBCDEFFF,AABCDDEEEEF,FFFFDCBBBAA,FFEEEEDCBAA,CBBBBBBCDFF,AABBCCDEFFF,FEDEDDDDDAA,ACECBDFEACF
207,DCBACFFFDBA,AAACDEFFEDC,BBAABCEFFFE,CBAABBCDEFF,FECAABCBCEF,FECAABBCEFD,BBCEFFFDBAA,ADEDBBCBBEF,FFFECBCBAAC,EFFFECBBAAB,CEFFFECBAAA,BDEFFFDBAAA
208,AAABCDEEEFF,FFFDCCDDAAA,ABDDCBDFECA,FFFEEDCBAAA,DDBBAABCEFF,CBAAABDDEFF,AABCEFFEDCC,FFFEDDCBBAA,FFEEDDCBBAA,AAABCDEEFFF,AABCCCCDFFF,AAABCCDEFFF
209,CCDEDEEBCDA,FFEECCCBABA,FFEEECBBBAA,BABBBCCDEFF,AABBCDEEEFF,CCCDEEFFEBA,FFEDCBBBBBB,AABBBCEEFFF,ACEDEEDCEEA,FFEEDCCBAAA,CABDBBCBEFF,ABAABDEEEFF
210,FFEECBBBAAC,DDFEDCBAAEE,DBDBABCCFEF,AABCCDDEEEF,ABCCBBDEEEF,EEFEEDDBAAA,CBBAABCEFFF,FFECAACDDBB,FFEEEECBAAA,ABEEEEEEDCA,EDCECABCDFA,FFBCEDBBCAB
211,CEFFEDCBAAB,FEEEEDBACBA,FCCFFDBAABE,FFEDCCBBBBA,AAABBCDEFFF,AAABCDDEEFF,FFFEDCBBBAA,AAABCDEEEFF,AAABCDEEFFF,CAABCDDEFFB,FFEEDCBBBAA,AABCCDEFFFD
212,AABBCDEEFFF,FECBDEEEBBA,CABBBCCDEFF,ABBBEEDEEEC,FEEEEEDCBAA,FFFEDCBAABB,AABBBCDEFFF,FFEEDDCBBAA,FBABBBCDEEF,AABCDEEECDF,AAABCCDDEFF,AAEFFEBACEB
213,ACEFFFDCBBA,FFFEDDCBAAA,FEFDBABDCBA,AAACEEEEEEE,AABBBDEFFFF,FFFFEDBAAAB,AABCFFFEDCB,CBAADFFEEDC,FFEEEDCBBAA,FBAABEEDFDB,AAACCDDDEFF,AAABCDDEFFF
214,BCEFFFECBAA,FFFEDCBABAB,BCDBBBACFFF,AABBBCDEEFF,AAABDDEEEEF,EEEEEEECAAA,AAABCEFFEEE,CBADFFEECCA,FFEEEDCBAAA,FFEEDCCBAAA,BBCCBABCEFF,AABBCDEEEFF
215,AABDEEEEEEE,AACBBBDEFFF,AABBCDEEFFD,FFEEDDCBBAA,AAABCDDEFFF,AABCDEEEEEE,AABDFFFDCCB,EEEEEDDCBAA,FFFEDDCBAAA,AAABCDDEFFF,FFFEEDBBAAB,ABBABCDEEFF
216,AABBCDDDEFF,FFDDCBABCBC,EEEEEDDCBAA,FFEDCBBAABC,AABBCDEEEFF,ABDEEEDDFCA,FFFFECBBAAA,DBCDEEEEDBA,FFFEDCBBBAA,AAABCDDEEFF,ABCEEEEEEEB,DFEEDDBABBC
217,FFFEEDCBAAA,CDCBBAACEFF,AADFFEEEBBB,ABABCDDFFFE,FFFEECCBBAA,ABBCEEFFEBA,FEDBBAABDEF,AABCDDEEEFF,DFEEDCBBAAD,FEFEEDBBAAA,FFEECCCBBAA,EFFFECBABAB
218,ECABBACFFED,AABEFFEDDCC,DECBAABDFFE,FEFEBABDECA,CBAABCDEFFF,AABBCDDEEFF,FFEEDCBBBAA,FFEEDCCBAAB,AABCDDDDEFF,BBDEFFECBAA,BDFEBABCCDF,FFFEDCBAABB
219,CDFFFEDCBAA,FFFEDCBBAAA,FFFEDBABBBB,AAABCDDEFFF,ACDCCCBBCFF,DDEFFEDCAAA,DEEFFECBAAA,AABDDDEEEEE,EEFFFECCBAA,FEEEDCCBBAA,FFECDDCBAAB,AAABBCDEEFF
220,BEFFFECBAAB,AABCEEFEEED,ABAACDEEFFD,FFFEEDCBBAA,FFDCBAABCDE,AABBCDEEEFF,EEFFEDCBAAA,FFEEDDCBBAA,AAABCDEEEFF,FBADCABDEDE,AACDCBCEFFF,CCDEEFFDBBA
221,FFEDCCCBAAE,ABABCDDFFFE,EEDDEEBAABE,ABDFFEDCBBC,FDBCDEFDBAA,FFEDDEDBAAA,BAAABCDEEFF,AABBCDEFFEE,FFEEEDCBBAA,BAAABCDEEFF,DAABDDCDEEF,FFFECBAABBD
222,AAACDDDDEFF,FFFCBABDCBC,FFEDEEDCBAA,FFEEDCBBAAB,AAABCDDEFFF,AABCEFEDEEE,BBCFFFDBBBB,DDEFEEDCCAA,FFEEDCBBAAA,AAABBCDEFFF,AABBCDEEEFF,FBEDDEEDAAA
223,FFFEDDCBAAA,BAADDCCCEFF,ABABBCCEFFF,DDEFEEDCBAA,FFEEDDCBBAA,AAABCCDEFFF,ABCEFFEDCBA,FFEDCBBAACE,AABCDEEEEEE,FFEDDCBAABD,DEFFEDDCBBA,FDECDCAABBD
224,AAABCDDEFFF,CFEDDEECBAB,FEEEEEDBAAA,FFEEEDCBAAA,AABBCDEEEFF,AAABCDEEEFE,FFFECCBBBAA,FFEEDDDCBAA,BABBBCCDEFF,AABCDDDDEEF,FCCDCCDEEAA,EFEDCDEEBAA
225,FEEEDCBAADB,FEFEECBABAB,ADFECDECBBE,AABDDCCCFFF,AAACDEEEEFE,BECEEEFEBAA,BBBBBBCDFFF,FFEEDDCBBAA,FFEEEDCBAAA,EFFAABDECBD,ABABCCDEFFF,FFDDEECBAAA
226,BAABBBCFFFE,ACCBCEFFDBD,AABCCBDFFFD,DEEECABFEAB,FFEEDCCBBAA,FFEEDBAABBC,AAABBCDEFFF,FFEEDCCBBAA,CBAAABCEFFF,AAABBDDEEFF,FFEEECABBBA,AABBDEFFDDF
227,BEEEFFDCBAA,FFFEDCCBBAA,FFEBAAABDDF,AABBBCDDFFF,AAACDEEFFED,FFEEEDDCBAA,BAAABCEFFFF,FEBABBCDDCD,DDEFEEDCBAA,FFEEDDCBBAA,EBBBABBCDEF,AABBCCDEEFF
228,AABCDDDDEFF,EDCEFEECBAA,FFFDCBBBBAB,FCFDDCBAACF,AAABCCDEFFF,AABDEDDEEEE,FFEBAABCCDE,AABBCEEEDEF,FFFEDDCCBAA,FFFDDCBBBAA,ABADBBDDDFF,DFCBBBCEEFA
229,AAAEEDDCDEE,EEFFEECBAAA,FBCBBBBBEFF,AABCDEEFEFC,EDEFEEDCBAA,FFFEEDCBAAA,AABBBCDEEFF,FFEEDDCBBAA,EBABBBCDEFF,AABCEEEEEEE,CBBABBCDDFF,EFDDDDDEDAA
230,AAABCDDEEFF,AACCBDFEEFD,FEDEFECAABA,FFEEEDCBAAA,AAABCDEEEFF,AABCDEEEEEE,EEFFEDBBAAA,DEEEEEDCBAA,FFFEDCBAABB,AABBCDDEFFF,ABCAACDEEFF,EFFDDEDCCAA
231,FFFEDCBBABA,BBABBCDEFEF,ACBEEDCDCDF,EEEEEEDCAAA,FFFEEDCBBAA,AABBCDDEEFF,AACDFFFECBA,FFEEDCCBAAA,AAABCDEEEFF,FFEEEDCBBAA,FFFDCCBABCB,FFFEDCCCBAA
232,DDCBAABDFFF,ECBBAABDEFF,FFDCBBAABDF,DEEFFEDBAAA,AAABCDEFFFD,FDBABBBCEFF,EDBAAABCEFF,ABCCBBDFFFE,ABEEDBBDFFD,FFDCBAABCDE,FFFEDCBAAAB,AABCEEDDEFE
233,AABDEEEDFEB,FFFEDBAABCD,FFEECBAAACE,FCABEFEECBA,AADEFFEDDCB,CBAAACDEFFE,DBAAABCDEFF,FFFEDCBAABB,AAACDDDEFFF,FFEDBAABCDE,FFEDBAABBCD,BDDAABDEFFD
234,BDEFFEEDBAA,FFFEDCBBABB,AABDDCCCBFF,AAABDDEEEFF,AAABCCDEEFF,EEEEEEEDBAA,AABDFFFEDBB,ABBBBBDEFFF,FFEEEDCBBAA,FFEEDCCBBAA,FFEEDDCBAAA,AABBBCDEEFF
235,BAABCDDCDFF,AABEFEEECCD,FDBAADFFECA,FFEDDEDCBAA,AAABCDEEFFF,AABBCDEEEFF,EEFFEDCBAAA,FFEEEDCCBAA,FFEDBAAACEE,ACCBABCEEFF,ECAAACEFEDF,EEFFEDCBAAA
236,BCDEFFEDBAA,FFFEEDBBAAA,FECCBABCCCC,AABBCDEEEFF,AABCCDDEFFF,FFEEECAABBC,DEFFFECBAAA,AAACDEEEEEE,FFEDEDCCBAA,FFFECBBBBBA,FDFECCCDBAC,AAABBDDDEFF
237,FFFEEDCAAAB,AABBBCDEFFF,AAABDFEDDFE,EEFEEDCCBAA,FFEDCBAABBC,AABBCDDEEFF,EEFFEDCBAAA,FFEEDDCBBAA,AAABCCDEEFF,AABDDEEDDEF,FFECCCCCBAC,FFEEEDCBBAA
238,FFEEDCBAAAB,EFEFFDBBBAA,BBBACCCDEFF,AACCCCCDEFF,EFFFEDBBBAA,FFFECBAABBC,AAABBCDEFFF,FFEEDDCBBAA,DBBBBBBCEFF,AABCDDDEDFF,ABDEEFEAADF,FFFEDBAABBC
239,EFFEEDCBAAA,FFFECBBBABB,FDDDBAABDFF,AAABBCDEFFF,AABCDDEEEFE,FEEEEDDCBAA,AABBBCDEEFF,CEEFFECAABB,EFEEEEDCBAA,FFFEDCCBBAA,CCCCAABCEFF,AABBCDEFFEF
240,FFEDBBBCBCA,CCBBABDDEFF,CEFEAACBCCE,CCEECDFFDBA,DCBBAABDEFF,FFFEDCCBBAA,AABBCDDEFFF,AAACDDEEEFF,BBABDFFECEE,DFCEDBCEDAA,DFCBBDCACEF,EFEEEDCBBBA
241,FFFEDDCBAAA,BABABCDEFFF,AAABCDEEEFF,BCDEFEEECAA,FFEEEDCBBAA,EDBAABCDEFF,AABCDEFFEDC,FEDCBBAACEF,AABBCDEEFFF,AACBDEDCDFE,FFEDEDCCBAA,FFFECBBAABB
242,AABCDEEEEEE,FFFEDCBBBAA,FFFEDCBBBAA,AAABBCDEFFF,AABCDEEEEEE,FFEEEDCBBAA,EDDFFDAAABD,AAACDDEEEFF,FFEEEDCBBAA,FFEDCBBBBBB,AABBCCDEEFF,AABBCDEEFFF
243,ACCDFFEDCCC,AFFDDDBCDAB,EECEDAABBEF,FFECDEDBABA,AAABBCDEFFF,AAABCDDEEFF,EFFFDCBBAAA,FFEEEDCBBAA,FEDCBAABCEF,AACCCCDDFFF,DCDEEDEDAAD,CEEFECBBDDA
244,DEFFEECBBAA,FFEDBAAABDF,ABDFFFEDCBA,FEDBAAABDEF,AABCDEFFEED,FFEECBBBABB,AAABCDEEFFF,FEEDCBAAADF,FFFEEDCBAAA,AABBCDDEEFF,FFEDCAAABCD,CDEFFFDCAAA
245,DCCBAABDFFF,EFFEDDECBAA,AAAABDEFFEF,FFDBAABCBDE,EFFECBAABBB,EFFFEDBAAAB,FFFECBAABCD,DBAAADEFFEC,BBBBBBCDEFF,FFEDBBAABCD,EFFFEDBAAAA,AABDEECCEFE
246,EEEFEECBAAA,FFDFDBBBABA,FEDDAADDDDC,AABBCDDEFFF,AABCCDEEFFF,FFEEEDCBAAA,BAAABCDEFFF,FEEEDEECBAA,FFEEEDCBBAA,FFFCCCCCBBA,EEACECBDCDE,AAABDDEEDFF
247,AAADEFEDDFD,DCAAACEFFEE,FFEDCCBBAAC,AABCCCCCDFF,ABDEFFEDCBA,FFECBAABCDE,FFFEDCBAAAB,AABBCDDEEFF,FFFEDDCBAAA,BABCDEFFFDA,AABCCDDEFFF,DBAABCEFFFD
248,AACEEFFFCBB,FFFEDCBBAAA,FEFEDAABCBB,ABBBBCDEFFF,AADEEFFECDA,FFFEDCBBBAB,AAABCDFFEEE,EEEEEEDCBAA,FFEEDDCBBAA,BBBAACDDFFF,AAABCCDDFFF,AABCCDDDEFF
249,AACEFFEEDCD,FEEEDBAADCC,FEDFEDDCBBA,FEEFEDCBABA,BAABBCDEFFF,AABCDEEEEEE,BCDFFFDBBAA,EEEEEEDCBAA,FFEDCCBBBAB,AAACCDEEFFD,DFEEEEDAABC,ABCBBCEFEEF
250,AAABCDEEDEF,EDBABEFFECA,EDCBAAACEFF,DFFFEDCBAAA,EDDDBAABDFF,FFEDDDDCBAA,AAABBCDEFFF,EDCBAABDEFF,ABCDEFFEEBA,FFEDCCBBBBA,DDBAABCDEFF,AABDEEDBCEF
251,DFFEDEDAACB,FEFEEDCBBAA,ACBACDBCEFF,AABBBCDEEFF,ABDCDEEEEDE,FEEEEEDBBAA,DCBAABBDEFF,BDFFFECBAAB,FFEEEDCBBAA,FFDBBCCCBCB,ABCCDBBEFEF,AABBCDEEFFF
252,AAACDEEEEEE,FFFEDCBBBAA,FFFEDCBBBAA,AAABBCDEFFF,AABCDEEEEEE,FFEEEDCBBAA,FEEFECAAABD,AAABCEEEEFF,EFEEEDDCBAA,FFEDCCBBBAB,AABBCCDEEFF,AABBCDEEEFF
253,FDABBDFFDBA,AABCEFFEDED,CEDCAAACEFF,FFEEDCBAABC,EFFFDCCBAAA,AABBCDDEEFF,BCEFFFEDBAA,FFEEDCCBBAA,AABBCCDDEFF,AABCCCCDFFF,EBAACEFECDE,FFFEDDCBAAA
254,AAABCDEEEFF,BAADDEEDFEB,BFFECCEEBAB,FFEEEDBBBAA,FECAAABCEEF,AABBCDDEEFF,CDEFFEDBAAA,FFEEDDCCBAA,FECAAABCDEF,AABBCCCEEFF,FEAAADEDCDF,CEBBEFCBDEA
255,AABCDEEEEEE,FFFEDCCBAAA,FFFEDCBBBAA,AAABBCDEEFF,AABCDEEEEEE,FFEEEDCBBAA,CBCEFEBABCE,AABBDDEEEFF,EEEEEDDCBAA,FFFDCBBBBAB,AABBCCDEEFF,AABBCDEEFFF
256,AABDDEFFDBE,FEDCAAACDEE,FFEDCBBAABD,BEFFEDCBAAA,AABCDFFEEDC,FFECBAABCEF,FFFEDCBBAAA,AABBCDEEFFF,FFEDBBAABCE,FEDCBBBBBDD,BCDDDEFFDBA,ABBDDCBCEFF
257,AAABCCDEFFF,AACCDFFEEDC,EFFEDCABDBA,FFFEEDCBBAA,ECAAABCDEFF,AABBCDDEEFF,AABEFFEDDCB,FFEEDDCBBAA,FFFEDCBAABB,AABCCCDEFEF,AABDEDDDEFE,DEDEEEEEBAA
258,FFEDCBAABDB,CCBAABCEFFF,CEFFECCCBAA,EFFECBAABCE,FFEEDCBBAAB,AABBCDEEFFE,FFEEDCBBBAA,AAABCDEFEEF,AABBCDEFFED,CAAABDFFEDE,CCCCEFFFCAA,FFECBAABCCD
259,AABDEEEEEDD,FFFDCBBABBC,BCBDDCCEEFA,FFEDCBBAABC,AABBCDEEEFF,AABCEFFEDCD,FFFFECBBAAA,CDEEEEEDCAA,FFFEDBAAABC,AABBCDDEFFF,FEFEEDCBABA,FFEDDDCBBAA
260,AABDDDDFFEC,DEFFEEDBAAA,AACEFFEEDCB,EFEEDBAABDF,AABDDCCDDFF,EEEEEEDCBAA,AAABBCDEFFF,FEDCBAABDEF,FFEEEDCBAAA,FFFEDBABBBB,CDCDEFFECAA,AABDEEEDCEF
261,ABCEEEEEDCC,BBFFDBACECC,AABBCDDEEFE,EFEDEEDCBAA,FFEDCCBAABC,AABBCDEEEFF,CDEFFECBAAA,FFEEDDCCBAA,BABBBBDEEFF,AABCDCCEFFF,DDEEFFDAAAB,CEFBACDFFBB
262,CBBBBBBCFFF,BAAABDEEFFF,DCBAAACDFFF,FEFDCBDEBAA,AAABCDDEFFF,AAABCDEEEFF,FFEEDCBBBAA,FFEEDCBBAAC,AABCDDDCEFF,BCEFFECBAAC,ACDBBBCDDFF,FFFEDCBAAAB
263,FFFECBBBAAD,BABBDDCEEFF,BFDEBACFEDB,FFDBBCDCCAB,BAABCCDEFFF,ACDFFECAACF,AAABCDDEEFF,DFFEEDCBAAD,FFFEEDCBAAA,FFEECBBBBAB,ACCCCDFFDEA,DEFEDEDCDAA
264,FFFEDDCBAAA,FDEEBCCABCC,FFFEDCAABBC,ABBEFEEECAC,FFEDDDCCBAA,AABBCDDEEFF,FFFEDCBBBAA,BAAABCDEFFF,AABDDEEEFCB,FFFDCBBBBBC,EFAABCCCEFE,AACDDDEFCFD
265,FFFEDCBAABA,FCDBBBBBBFF,CFDFECBCAAE,BACCCBBCEFF,AABBCDEEEFF,ABABBCFFEEF,FFEDBABBCBD,EEFEEEDCBAA,FEEEEDDCBAA,EEABDEEEEBA,EFDDEDBCABA,ACAACCDFFFD
266,ABEFFFDBBBC,FFFEDCBBAAA,DCCBAABEFFF,DEDFFCBBAAC,AABBCDDEEFF,EEEFFEDBAAA,BCEFFFDCBAA,AAABCDEFFEE,FEEEDDDCAAA,EEEEEDDDBAA,ECEECAAABDF,AABBCDEEFFF
267,FFEEEDBAAAC,AABCDEFEEEE,DFEEDDDAABD,FFFEDCCBAAA,FFEDCBAABCD,AABBCDDEEFF,DEFFFDCBAAA,FFEEDDCBBAA,AABBCCDEFFF,FFFEDCBBAAA,EBAABCDDDEF,FFDCDECAACA
268,EDDCAAADEEF,AAABCEFFEEE,AAABCDEEEFF,FFFDCCCCBAA,FFFEEDCBBAA,FFEDCBAABCC,AAABCDEFFFE,FFEEDDCBBAA,AAABCDEEEFF,BBBBBBCDFFF,FCECBBBCCAF,FFFEDCBBBBA
269,AABBCEEDEFD,EDCDFFEDBAA,AABCDEFFEEC,ACCBABDFFFE,EEEFEDCAACB,BAABCDEFFEC,DCBBAABCEFF,CFFFEDCBBAA,ACDEFFEDCBA,DEFFFEBAABC,DEECABDFFCA,AABCEFFDCDF
270,CDFFFDBAABC,EFEEECBBAAA,FEECAACBBEE,AAABBCEEEFF,AAADDDEEDFD,FFEEEDCCBAA,BBBABBCDEFF,FFFEDBBBBBA,FFFEDCBBAAA,CFEEDEEDCAA,DABBBBCDEFF,AAABDDDEFFF
271,EEEFFECCBAA,FFFEDCBBBAA,FDDBAABCEFF,BCABBCCCDFF,AABCCDDEFFF,DEEFFEDBAAA,BCEFFFDCBAA,AABDEEEEDEE,FFFEDDCBAAA,FFEDDDDCBAA,DFECBAABCEF,AAABCDDDEFF
272,FFEDCBBBBAB,FFFEDCCBAAA,BEDCAABDDEF,AAABCDDEFFF,ACABEEEFEDA,FFFEEDCBBAA,AAABBCDEEFF,FFFEDDCBBAA,FFFEBABBABE,AABDDDDDFEE,AACEFFEDBBD,EFDCDBBCECA
273,FFEEEDCBAAA,FEEECAACCCB,ABBBBCEFFEE,AAAACEEEEEF,AAACDDEEEFF,FEEDCDDCBAA,DBABBCDEEFF,ABBDECCFFCD,EDEDCCEFDAA,FFFFDBBABBA,CDEECCDDEEA,EFDABBACDED
274,BABBBCDDDFF,BFFECDDBABD,CBAABDEFFEE,DFFEBAACEDB,FFEDBAABCDE,AABBCDDEEFF,EEFFEDCBAAA,FFEEDDCBBAA,AABBCDEFFFE,BDBCDEFFDBA,AACEEDCDEEF,FFEEECBAAAB
275,AABABCDEFFF,EFFEEDCBAAA,FFFEDCBBBAA,ACABCDEFFED,FFDCCCCCBBA,FFEDDDDCBAA,AAABBCDEFFF,FDDCAAADEEE,FEEEEDDCAAA,FFFEDCCBBAA,FFEEDCBBAAA,AABBBCDEFFF
276,AACDEEEFEDC,FFEDDCCBAAA,FFFEECBBBAA,CBAABCCCEFF,AAABCDDEFFF,BAAACEEEEFF,FFFEDCBBAAA,AAAABCEFFFF,FFEEDCBAABB,BBBABCDEFFF,ECAABCCCEEF,AABBCDEEEFF
277,EDBAACEFECB,BACEFFECBBA,BBDEFFECBAA,ABCEFFEDBBB,BABDFFEDBBB,DCDFFFDBAAB,ACCAABEFFEC,ACEDCBBBDFF,DCBBAACEFFE,DCBAACEFFEB,BABCEFFFEBA,ABDFFFDBABC
278,FFFEDCBAABB,AABBBCDEFFF,AAABDEEEEEF,BDDEEDCEFCA,FFEEEDCBBAA,FDBAAABDEEF,CDEFFEDCBAA,EECBBAABDFF,AABBCDEEEFF,AACEEEDEEEA,FEEDCCCCBBA,FFFDCCCCBAA
279,FFFEDCBAAAB,AABBCDEFFEE,AAABCDEEFFE,FFFEDCCBBAA,FFEEDCBBAAA,AABBCDDEEFF,AABDFFFEDBA,FFEEDDCBBAA,AAABCCDEFFF,DEFFFDBABAA,EEEFEEDBAAA,FEDCDEEDCAA
280,AABBCDDEEFF,AABBBDDEFFF,EDEEEEEDBAA,FFEEDCCBAAA,AAABCDEEFFF,AABDEEEFEDE,AABCEFFEDDC,DEEEEEDDBAA,FFEEEDCBBAA,AAABCDDEEFF,ACEEFFEDBBA,ECAAEECEEBC
281,DBAADCCFFDD,FEDFDBBBDAA,DDCEEBAADFF,FDEEEEEDBAA,ECBBABBCDFF,AABBDEEFFED,FFEEDCBBAAB,AABCCDEEEEF,AAABCDEEFFE,FFFEEDCBBAA,ABAABDEFEFE,AABBCDDDEFF
282,ABBCCBDFFED,BBAABDEFFFE,FFEEDCCBBAA,AAABCDEFFEE,FFFEDCBBAAB,AACCCCDEFFE,AABDFFFEDCB,FFEEDCCBBAA,EDCBAABCDFF,BCDEFFEDCAA,CBAABCDEFFF,EFFDBAABCDE
283,FFEEDCBAABB,BAECDCDFDAE,FDEDEEBBDBA,BABBBCEDDFF,AAABCDEEEFF,CBEFEFFCAAA,ABBBBCDEEFF,FFEEDCCBBAA,FFFEDCBBAAA,ABDBDDDEBFE,BEBDEEEFDAB,BDFEFECDBAA
284,FFEEDCBBAAC,BCDCAAEFEDB,FFFDBCCCBAA,BBBBBBCDEFF,ABBCCEEEEFE,FEEEDCCCBAA,BBBBBBCDEFF,FFFEDCBBAAA,FFEEDCBBAAA,FFFDDCCCAAA,AABCDCDEDEF,DFDEDDDBBDA
285,AAAABDFFFEE,BBBABBDEFFF,FFEEDDDDCAA,AACDFFFECBA,FFEEEDCBAAA,AABBCCDEFFF,AABBBCDEEFF,FFFEDDCBAAA,FFFEDDCBAAA,AABCEEDEFFC,AAACDEEEEFF,FFECAAABCDE
286,AAACDEEEEEE,FFFEDCCBAAA,FFFEDBBAABB,AABBBCDEEFF,AABCDEEEEEE,FFEEDDCBAAA,DBDEFEBAACE,AABBCDEEEEF,FEEEEDCBBAA,FFEDCBBBBBB,AABBCCDEFFF,AABBCDEEEFF
287,FFEFEDBAAAA,FFFECBBBBBB,BBACCBDDDFF,AABBDDDEEEF,ABBBBCDEEFF,AABBCCDEFFF,FFEDCBBBBBB,AABBDEEEEEE,FFEDDDCBBAA,FFEEEDCBAAA,FEFECCBABAC,AACCCDDDEFF
288,FFFEECCCBAA,AABDEFFEECB,AABBBCDEFFF,EEFEEEDCAAA,FFFEDBBAABC,AABBCDDEEFF,BCEFFFDCBAA,FFEEDDCBBAA,BAAABCDEFFF,AABBCDEEEFF,EEEFEDDBAAA,EFFFDCCBBBA
289,ADDCCBCFFCA,AADEFFFECBA,BBAABCDEFFF,FFEEDDCBAAA,AAABCDEEFFE,EBAAABDEEFF,AABCEEDCDEF,FFEDCBAACEE,FFFEDCBBAAA,BAABBCDEFFF,FFDBAABBCDF,BBCDEFFEDBA
290,CBCEEBAEFEB,AACEFFEDCBB,FFFEDDCBAAA,AABCDEEEEEE,CBAAABDFFFF,FFEEEDCBBAA,BBBBBBCDFFF,FCABCDEFEBA,FFDBBBBBCDC,DDBACEFFECA,ACEEFFEDBAB,AABCBBDEFFF
291,AABBBDFFEEE,FFFEDBAAACE,FFEEEDCBBAA,AABCEEEEEDD,FFECBBBBABB,ABDBABDEFFE,AABBBCDEEFF,FFEDBCECBAA,FFFEDCBBAAA,FFDAAACCDDD,BBDEEEFEDBA,AACDEFFECBC
292,CEFFEDBABAB,FFFECCBBBAA,FDCBAACDCFF,AAACCDDDEEF,AABCDDDEEFF,BBBABBCEFFF,FEDCBBBBBCC,AAACCDEEFFE,FEEFEDDCBAA,FFEEDDDDAAA,FDDEDCBABDB,AAABCDDEFFF
293,ABDEFEEDCCC,FFEEDCBBBAA,FFFEDCCCAAA,EEDAADECACF,AABBCCDEFFF,FFFEEDCAAAB,AAABDEFFEED,BAACDDEEEFF,FFEEEDCBAAA,FFFEDBBBBBA,AABBCCCEEFF,AAABCDEEFFE
294,FFEEECBBBAB,EFEEEDDBAAA,FEFECBBBADB,ABAABDDEFFF,AABCDDEEFEE,EFFDCCCCBAA,FFEBBAABCDE,AAABCDFEEEE,EEEEEEECAAA,FFEDDCBCCAA,FADDDEDDEAC,AABCEEFEDED
295,FFFEDCCBAAA,BABBBBCEFFF,AABACEEEEFF,AAACCDEEFFD,FFFEDCCCBAA,DBAABBDEEFF,ABCDFFFECBA,FFEEDCBAABC,AABBCDDEEFF,AABDEEEFFBB,FEEDEEDCBAA,FFEEEDAABBB
296,ACCBDFFECBA,EFFEDBAAACE,EEFFEDCBBAA,BAABBCDEEFF,EFFFEDCBAAA,FCCDDCAABCE,AAABBCDEFFF,CFFFEDCBBAA,EFEDDDDDCAA,BBBABBCDEFF,FFFEEDCBAAA,AABCDEEFFEC
297,EEEEFEDCAAA,FFFEDCBBAAA,AAABCCDEEFF,ECEFEDCCEBA,BAABBDEEFFE,EEFEEDDCBAA,ABCEFFFDCBA,DAAACEEEEEE,FFFEBAAABCD,ABDDCBBCCEF,ACCCCBBDEDF,AABBCCDEFFF
298,EFFEEECAAAA,FFFEDCBAABD,AABCCCCDEFF,FEDBABDEEDA,FECBCDDCCBA,FFECBBAABCE,AAABCDEFFEE,FFEEDDCBAAA,FFEDCBBABBB,ABBBBBCEFFF,ABABEFFFFBC,CABBBDDBEFE
299,BDFFEDDCAAD,ECDBDFFDBAA,ACFFFEDDCAB,FFEEEDCBAAA,FEDEEDDCAAA,AABBCDDEFFF,ABBEEEEFEBA,FFEEDCCBAAA,AABBBCDDEFF,AABDDDDEFEE,FFEFEDCBAAA,BDEEBABEFEC
300,FFFEDCBAACB,FFFECBBBBBB,ABCABDCDFFE,ABBABCDDFFF,AABCCDDEEFF,EFFEEDCCBAA,FFEBAACDEDB,AFFFDCCCBCB,FFFEDDCBAAA,ACADEEEDECB,ACCCBCDEDDF,ACABEDCCEEF
301,ABCBBBDFFED,AAABDEFFEED,FEECBAAACEF,EFFFEDCBAAA,AABBDEFFEED,FFDBAABCDDC,AAABBCDEFFF,FFEEEDCBAAA,FFEDDCBBBAA,FECAAABCDEF,CDEEFFECBAA,ABCDEEFFEBA
302,FFFEEDCBBAA,FFEDCBABDCB,AABCDDDEEEF,AABCCCDEFFF,EEEEEEDCBAA,FFFEDCBAABB,AAABDEFFEED,FECBAABCDFF,BBEEFFECAAB,EFFFDBCCABA,FFEEDCABBBA,ABBABCEEEFF
303,AAACDEEEEEE,FFFEDCCBAAA,FFEEDBBBBBB,AAABCCDEFFF,AABCDEEEEEE,FFEEEDCBBAA,EDDFFDAAACE,AABCDEEEEEE,FFEEEDCBBAA,FFEDCBBBBBB,AABBCCDEFFF,AABBCDEEEFF
