,0,1,2,3,4,5,6,7,8,9,10,11
202,DDDDCCBAAAA,BAABBBBCDDD,AAABBCCDDDD,CDDCCCBACBA,DDDDCCBBAAA,CBAAABBCDDD,AAAABCDDDDC,DDDCCCBBAAA,AAAABBCCDDD,AAABBCCCDDD,DDDDCCBAAAA,DDDCBBBBABA
203,AAABCCDDDDD,DDDDCCBAAAA,DDDCCBBAAAA,AAAABBCCDDD,AAABCCDDDDD,DDDCCCBBAAA,BBBCDDBAABD,AAABCCCDDDD,DDDDCCCBAAA,DDDCBBBAAAA,AAABBBCCDDD,AAABBCCCDDD
204,DDDDCBBAAAA,CCBAACCBBCD,BBAAABBCDDD,AAAAABCDDDD,BCCDDCCCBAA,DDDDCCBAAAA,AAAABBCCDDD,DDDCCCBBAAA,AAABBBCCDDD,ABBCCCCDDCA,BAAABCDDDBA,BCBCDBAABDD
205,DDDCCBAAABB,DDDDBAABACC,CDDDCABCBAA,AAAABBCCDDD,AAABBCDDDDD,CBDCCCCCBAA,BBAAABBCDDD,DDCBBBBBAAA,DDDDCCBBAAA,DBBABBACCCD,ABBAACCCDDC,DBCDDCCBAAA
206,AABCDDDCDCA,DDCDCCBAABA,DBAABDDDCCA,DDDCCCCBAAA,AAAABBCDDDD,AABBCCCDDDD,DDDDCBBAAAA,DDCCCCCBBAA,BBABBBBBCDD,AAABBBCDDDD,DCCCCCCCCAA,ABDBBCDDABD
207,CBAABDDDCAA,AAABCDDDCCB,AAAAABCDDDC,BBAABBBCDDD,DCBAABBBBCD,DCBAAABBCDC,AABCDDDCBAA,ACDCBBBBADD,DDDCBBBAAAB,DDDDCBBAAAA,BCDDDCBAAAA,BCDDDDCBAAA
208,AAAABCCCCDD,DDDCBBCCAAA,ABCCBBCDDBA,DDDDCCBAAAA,CCBAAAABDDD,BAAAABCCDDD,AAABDDDCCBB,DDDCCCBBAAA,DDDCCCBBAAA,AAAABCCDDDD,AAABBBBCDDD,AAABBBCDDDD
209,BBCDCDDABCA,DDDCBBBBAAA,DDDDCBBAAAA,AAAABBBCDDD,AAABBCCCDDD,BBBCCDDDCAA,DDDCBBAAAAA,AAABBBDDDDD,ABCCCDCBCDA,DDCCCBBBAAA,BABCBBBBCDD,AAAABCCDDDD
210,DDDCBBAAAAB,CCDCCBBAACC,CACBAABBDCD,AAABBCCDDDD,ABBBBBCCDDD,DDDDCCCAAAA,BAAAAABCDDD,DDDBAABCCBB,DDDCCCBAAAA,ABCDCCDDCBA,DCBDBAABCDA,DDBBCCAABAB
211,BCDDDCBAAAB,DCCDDCAABAA,DBBDDCAAABC,DDDCBBBAAAA,AAAABBCDDDD,AAABBCCDDDD,DDDDCBBAAAA,AAAABCCDDDD,AAAABCCDDDD,BAAABCCDDDB,DDDDCBAAAAA,AAABBCDDDDC
212,AAABBCCDDDD,DDBACDCCBAA,BABABBBCCDD,ABAACDCDDDB,DDDDDCCBAAA,DDDDCBAAAAB,AAAABBCCDDD,DDDCCCBBAAA,DAAAABBCCDD,AAABCDDCBCD,AAABBBCCDDD,AADDDDBABCA
213,ABCDDDCBBAA,DDDCCCBAAAA,DDDCBAACBAA,AAABCDDCCCD,AAAABCCDDDD,DDDDCCBAAAA,AAABDDDCCBB,BAAACDDDCCB,DDDDCCBBAAA,DAAABCDCDCA,AAABBCCCDDD,AAABBCCDDDD
214,BBCDDDCBBAA,DDDDCBAAAAA,ABCBAAABDDD,AAAABBCCDDD,AAABCCCDDDD,DDCCDDCBAAA,AAAABCDDDCC,BBACDDDDBBA,DDDDCCBAAAA,DDDCCBBBAAA,ABBBBAABDDD,AAABBCCDDDD
215,AAACCDCCCDD,AABAABCDDDD,AABBBCDCDDC,DDDCCCBAAAA,AAAABCCDDDD,AAABCCDDDDD,AABCDDDCBBB,DDDDCCCBAAA,DDDDCCBAAAA,AAABBCCCDDD,DDDCCCBAAAA,ABAAABCCDDD
216,AAABBCCCCDD,DDCCBAAABAB,DDDDCCCBAAA,DDDCBBAAABB,AAABBCCDDDD,ABCCDDCCDBA,DDDDCBAAAAA,CBBCCDDCCBA,DDDCCBAAAAA,AAAABCCCDDD,AABCCCDDDDA,CDDDCCBAAAB
217,DDDDCCBAAAA,BCBBBAABCDD,AACDDDDCBBB,AAAABCCDDDC,DDDDCBBBAAA,AABBCDDDCBA,DDCBAAAACDD,AAABCCCDDDD,CDDDCBBAAAC,DDDDCCBAAAA,DDCCBBBBBAA,DDDDCBBABAA
218,CBAAAABDDDC,AABCDDCCCBB,CCBAAABCDDD,DCDCBAACDBA,BAAAABCCDDD,AAABBCCDDDD,DDDCCBBAAAA,DDDCCBBAAAA,AAABCCCCCDD,ABCDDDDBAAA,ACDDBAABBCD,DDDCCBAAAAB
219,BCDDDDCBAAA,DDDDCBBAAAA,DDDDCAAABAA,AAAABCCDDDD,ABCBBBBBBDD,CCDDDDCBAAA,CCDDDCBBAAA,AABCCCCDDDD,CDDDDCBBAAA,DDDDCBBBAAA,DDDBCCBBAAA,AAAABBCCDDD
220,BCDDDDBAAAB,AAABCDDDCCC,AAAABCCDDDC,DDDDCCBBAAA,DDCBAAAABCD,AAABBCCDDDD,CDDDDCBAAAA,DDDCCCBBAAA,AAAABCCDDDD,DBACBABCCCC,AABCBBBCDDD,BBCDDDDCAAA
221,DDCCBBBAAAC,AAAABCCDDDC,DDCCDCBAABD,AACDDDCBABB,DCBBCDDCBAA,DDCCCCCBAAA,BAAAABCCDDD,AAABBCDDDDD,DDDDCCBBAAA,BAAABBCCDDD,CAAACCBCCDD,DDDCBAAAABC
222,AAABCCCCCDD,DDDBBAACBAB,DDDCCCCBAAA,DDDDCBBAAAA,AAABBCCCDDD,AAABCDDCCCC,AABDDDCBBAA,CCDDDDCBBAA,DDDCCBBAAAA,AAAABBCDDDD,AABABCCCDDD,DBCCCCDCAAA
223,DDDDCCBBAAA,AAACCBBBDDD,AAAABBBCDDD,CCDDDCCBBAA,DDDDCCBBAAA,AAAABBCDDDD,ABBCDDDCBAA,DDCCBBAAABD,AAABCCDDDDD,DDCCCBAAABC,CCDDCCCBBAA,DCCBCBAABBC
224,AAAABCCCDDD,BDDCCDDBAAA,DDDDDCCBAAA,DDDDCCBBAAA,AAABBCCDDDD,AAABBCDDDDD,DDDCBBBAAAA,DDDCCCCBBAA,AAAABBBCDDD,AAABCCCCDDD,DBBCBBCDCAA,CDDCBCCCAAA
225,DCDDCBBAACA,DDDCCBAAAAA,ACDDBCCBBBC,AAACCBBBDDD,AAABCCCCDDD,BCBCDDDCBAA,BABAAABCDDD,DDDCCCBAAAA,DDDDCCBAAAA,CDDAAACCBBC,AAAABBCDDDD,DDCCDCBBAAA
226,BAABBBBDDDD,ABBABCDDCBC,AABBBBCDDDC,CCDCBABDCAB,DDDCCBBBAAA,DDDCCBAAABB,AAAABBCCDDD,DDDCCBBBAAA,BAAAABBDDDD,AAAABCCCDDD,DDCCCBAABAA,AAABCDDDCCD
227,ACDDDDCBAAA,DDDCCBBAAAA,DDCBAAABCCD,AAABBBCCDDD,AAABCCDDDCC,DDDDCCCBAAA,AAAABBCDDDD,DDBAABBCCBC,CCDDDCCBBAA,DDDCCCBBAAA,DBBAAABBCDD,AAABBBCCDDD
228,AAABCCCCDDD,DCBDDDDBAAA,DDDCBBBBAAA,DBDCCBAAABD,AAABBBCCDDD,AAACCCCDDCD,DDDAAAABBCC,AABBBCDDCCD,DDDDCCBBAAA,DDDCCBAAAAA,AAACBBCCCDD,CDBAAABCCDA
229,AAADDCCBCDD,CDDDDCBAAAA,DBBBAAABDDD,AAABCCDDDDB,CCDDDCCBAAA,DDDDCCBAAAA,AAAABBCCDDD,DDDCCCBBAAA,DAAAAABCCDD,AAABCCCDDDD,BAAAABBCCDD,DDCCCCCCCAA
230,AAAABCCCDDD,AABBBCDDCDC,DDCDDCBAAAA,DDDCCCBAAAA,AAABBCCDDDD,AAABCCDDCDD,CDDDDCBAAAA,CCDDDCCBAAA,DDDCCBAAAAB,AAABBCCDDDD,ABBAABCDDDD,CDDCCCCBBAA
231,DDDDCBBAAAA,AAAAABCDDDD,ABACDCBCBCD,DDDDDCCBAAA,DDDDCCBAAAA,AAABBCCCDDD,AABCDDDCBBA,DDDCCBBBAAA,AAABBCCDDDD,DDDDCCBBAAA,DDDCBBAAABA,DDDCCBBBAAA
232,CCBAAAACDDD,CBBAAABCDDD,DDCBBAAABCD,CCDDDCCBAAA,AAABBCCDDDC,DCAAAAABCDD,CCBAAABBDDD,ABBBAACDDDD,ABCCCAACDDC,DDCBAAAABCD,DDDDCBBAAAA,AAABCCCCDDD
233,AABCCDCCDDB,DDDDCBAAABC,DDDCBBAAABC,DBABDDDCBAA,AACDDDCCCBA,BAAAABCDDDD,CBAAABBCDDD,DDDCCBAAAAA,AAABCCCCDDD,DDDCBAAABCC,DDDCBAAABBC,ACCAAACDDDC
234,BCDDDDCCBAA,DDDCCBAAAAA,AAACCBBBBDD,AAABCCCDDDD,AAABBBCCDDD,CCCDDCCCBAA,AABCDDDCCBA,AABBABCDDDD,DDDCCCBBAAA,DDDCCBBBAAA,DDDCCCBBAAA,AAAABBCCDDD
235,AAAABCCBCDD,AABDDDDCBBC,DCAAACDDCBA,DDCCCCCBAAA,AAAABCCDDDD,AAABBCCDDDD,CDDDDCBAAAA,DDDDCCBBAAA,DDCCBAAABCD,ABBAAABCCDD,DBAAABCDCCD,DDDDCCBBAAA
236,ABCCDDDCBAA,DDDDCCBAAAA,DCBBBAABBBB,AAAABCDDCDD,AAABBCCDDDD,DDDDDBAAABB,CCDDDCBAAAA,AAABCCDDDDC,DDDCCCBBBAA,DDDDBBBABAA,DCDDBBBCAAB,AAAABCCCDDD
237,DDDDCCBAAAA,AAABBBCDDDD,AAAACDDCCDD,CDDDCCBBBAA,DDDCBAAAABB,AAABBCCDDDD,DDDDCCBAAAA,DDDCCCBBAAA,AAAABBCCDDD,AABCCDDCCCD,DDCBBBBBAAB,DDDDCCBAAAA
238,DDDCCBAAAAB,DDCDDCBAAAA,BAAABBBCCDD,AABBBBBCDDD,DDDDCCBBBAA,DDDCBAAAABB,AAAABBCDDDD,DDDCCCBBAAA,CBBBAAABCDD,AABBCCCCCDD,ABCCCDCAACD,DDDDCAAAAAB
239,DDDDCCBAAAA,DDDDBBBAAAA,DCCCAAAACDD,AAAABBCDDDD,AAABCCCDDDD,DDDDCCCBBAA,AAAAABCCDDD,BCCDDDBAAAA,DDDCCDCBAAA,DDDCCBBBAAA,BBBBAABBCDD,AAABBCCDDDD
240,DDDCBABBBBA,BBAAAACCDDD,BDDDAABBBBC,BBCCBCDDCAA,CBBAAABCDDD,DDDDCBBBAAA,AAABBCCDDDD,AAABCCCCCDD,AAAACDDCBCC,CDBDCBBCCAA,CDBAACBABDD,DDDDDCBAAAA
241,DDDCCCBBAAA,AAAAABCDDDD,AAABBCCDDDD,BBCDDDDCBAA,DDDDCCBBAAA,DCAAAABCDDD,AAABCDDDDCB,DDCBBAAABDD,AAABBCCDDDD,AABACDCBCDD,DDDCCCBBAAA,DDDCBBBAABB
242,AAABCCDDDDD,DDDCCBBAAAA,DDDCCBBAAAA,AAAABBCCDDD,AABBCCDDDDD,DDDDCCBBAAA,CCCDDCAAABC,AAABCCCDDDD,DDDDCCBBAAA,DDDCBBAAAAA,AAABBBCCDDD,AAABBCCDDDD
243,ABBCDDCCBBB,ADDCCCBBCAA,DDBCCAAABDD,DDDBCCCAABA,AAAABBCCDDD,AAABBCCDDDD,DDDDCBBAAAA,DDDCCCBBAAA,DCCBAAAABCD,AABBBBCCDDD,CBCDDCCCAAC,BCDDDBBBCCA
244,CDDDDCBBAAA,DDCCBAAABCD,AACDDDDCBBA,DDCBAAAACDD,AAABCDDDDCC,DDDCBBAAAAA,AAAABCCDDDD,DDDCBBAAACD,DDDDCCBBAAA,AAABBCCCDDD,DDDCBAAAABC,BCDDDDCBAAA
245,CBBAAAACDDD,CDDCCCCBAAA,AAAABCCDDDD,DDCBAAABBCD,DDDDBAAABAB,CDDDCCBAAAB,DDDCBAAAABC,CBAAACDDDCB,BABAABBCDDD,DDDCBAAABBC,DDDDCCBAAAA,AABCDCBBDDC
246,DCDDDCBAAAA,DDCDCBBBABA,DDCCAACCCCB,AAAABCCCDDD,AAABBCCDDDD,DDDDCCBBAAA,AAAAABCDDDD,DCDCCDCBAAA,DDDCCCBBAAA,DDDBBBBBAAA,CCABCBBCBCD,AAABCCCDCDD
247,AAACCDDCCDC,CBAAABCDDDC,DDCCBBBAAAB,AABBBBBBCDD,AACDDDDCBAA,DDCBAAAABCC,DDDCCBAAAAB,AAABBCCDDDD,DDDDCCBAAAA,AAABCDDDDCA,AAABBCCDDDD,CBAAABCDDDC
248,AABCDDDDBBA,DDDDCBBAAAA,DCDDCAABBBA,AAAABBCCDDD,AACCDDDCBCA,DDDDCBAAAAA,AAAABCDDDDD,DCDDDCCBAAA,DDDDCCBBAAA,ABAAABCCDDD,AAABBBCCDDD,AAABBCCCDDD
249,AABCDDDCCBC,DCCDCBAACBB,DDCDCCCBBAA,DCDDCCBBAAA,AAAABBCCDDD,AAABCCDDDDD,BBCDDDCBAAA,DDDDDCCBAAA,DDDCBBBAAAA,AAABBCDDDDC,CDDDCCCAAAB,AABAABDDDCD
250,AAAABCCDCDD,DCAAACDDCBA,DCBBAAABCDD,CDDDCCBAAAA,CCCCBAAACDD,DDDCCCCBAAA,AAAABBCDDDD,DCBAAAACDDD,AABCDDDDCAA,DDDCBBBAAAA,CCBAAABCDDD,AABCDDCBBDD
251,CDDCCCCAABA,DDDDCCBAAAA,ABAABCBBDDD,AAABBBCDDDD,ABCBCCCDCCC,DDDDCCCBAAA,CBAAAABCDDD,ACDDDCBAAAB,DDDDCCBBAAA,DDCBBBBBBBA,AABBCAACDDD,AAAABCCDDDD
252,AAABCCDDDDD,DDDDCBBAAAA,DDDCCBBAAAA,AAAABBCCDDD,AABBCCDDDDD,DDDDCCBBAAA,DCCDDBAAAAC,AAABBCCDDDD,DDDDCCCBAAA,DDDCBBBAAAA,AAABBBCCDDD,AAABBCCDDDD
253,DCAAACDDCBA,AABBCDDCCCC,BDCBAAABDDD,DDDCCBAAABB,CDDDCBBBAAA,AAABBCCCDDD,ABCDDDCCBAA,DDDCCBBBAAA,AAABBBCCDDD,AAABBBBCDDD,CAAABDDDBCD,DDDDCCBAAAA
254,AAAABCCDDDD,AAACCDDCDCA,BDDCBBCDBAB,DDDDCCBAAAA,DCBAAABBCDD,AAABBCCCDDD,BCDDDDCBAAA,DDDCCCBBAAA,DCBAAAABCDD,AAABBBBCDDD,DCAAACDCBCD,BDABDDBBCCA
255,AAABCCDDDDD,DDDDCBBAAAA,DDDCCBBAAAA,AAAABBCCDDD,AAABCCDDDDD,DDDDCCBBAAA,BBBDDDAAABD,AAABCCCDDDD,DDDDCCCBAAA,DDDCBBBAAAA,AAABBBCCDDD,AAABBCCDDDD
256,AAACCCDDCAC,DDCBAAABCDD,DDDCBBAAABC,BDDDDCBAAAA,AAABCDDDCCB,DDCBAAAABCD,DDDDCBBAAAA,AAABBCCDDDD,DDCCBAAAABC,DDCBBAAABCC,ABCCCCDDCAA,AABCCBBBCDD
257,AAAABBCCDDD,AABBCDDCDCB,DDDCCBAACBA,DDDCCCBBAAA,DBAAABBCDDD,AAABBCCCDDD,AABCDDDCCBB,DDDCCCBBAAA,DDDCCBAAAAB,AAABBBCDDCD,AAACCCCCDDD,CDCCDCCCAAA
258,DDDCBBAAACB,BBBAAABCDDD,BDDDCBBBAAA,DDDCBAAAABD,DDDCCBBAAAA,AAABBCCDDDD,DDDCCBBAAAA,AAAABCDDDDD,AAABBCDDDDC,BAAABCDDDCC,BBBBCDDDBAA,DDDBAAAABBC
259,AAACDDDDCCC,DDDCBBAAAAB,BBBCCBBDDDA,DDDCBBAAABB,AAABBCCDDDD,AABBDDDDCBC,DDDDCBAAAAA,BCCDDDCCBAA,DDDCCBAAAAB,AAABBCCDDDD,DDDDCCBAAAA,DDCCCCBAAAA
260,AAACCCCDDCB,CCDDDCCBAAA,AABCDDDCCBA,DDCCCBAAACD,AABCCBBCCDD,DDDDDCCBAAA,AAAABBCDDDD,DDCBAAAACDD,DDDDDCBBAAA,DDDDCAAAAAB,BCBCDDDCBAA,AABCCDCCBCD
261,AABCDDDDCBB,ABDDCAABCBB,AAAABCCDDDC,CDDCCCCBAAA,DDDCBBAAAAB,AAABBCCCDDD,BCDDDDBBAAA,DDDCCCBBAAA,AAABABCCDDD,AAABCBBCDDD,CCDCDDCAAAB,BCDAABCDDBA
262,BBAABBBBDDD,BAAABCCDDDD,CBBAAABCDDD,DDDCBBCCBAA,AAAABCCDDDD,AAABBCCDDDD,DDDCCBBAAAA,DDDCCBBAAAB,AAABCCCBCDD,BBDDDDBAAAB,ABCAABBCCDD,DDDCCBAAAAA
263,DDDCBBBAAAC,AABBCCBCDDD,ADCCBABDDCB,DDCBABCBBAB,BAAABBCDDDD,ABCDDDBAABD,AAABBCCCDDD,CDDCCCBBAAC,DDDDCCBBAAA,DDDCBAABBAA,ABBBBCDDCDA,CCDCCCCBCAA
264,DDDDCCBAAAA,DCCCBBBAABB,DDDDCBAAABB,AABDDDDCBAB,DDDCCCBBAAA,AAABBCCCDDD,DDDCCBBAAAA,AAAABBCDDDD,AABCCCDDDBA,DDDCBBAAAAB,CDAAABBBCDC,AABCCCDDBDC
265,DDDDCBBAAAA,DBCABBABBDD,BDCDDBBBAAD,AABBBBABDDD,AAABBCCCDDD,AAAAABDDCDD,DDCCAAAABBC,CDDDCCCBBAA,DDCDCCCBAAA,CCAACCDDDBA,DDCCDCBBABA,ABAABBCDDDC
266,ABDDDDCBABB,DDDDCBBAAAA,CBBAAAADDDD,CDCDDBBAAAB,AAABBCCCDDD,CDDDDCCBAAA,BBCDDDCBAAA,AAABBCDDDDD,DDDDCCCBAAA,CDDDCCCCBAA,DBDCBAAABCD,AAABBCCCDDD
267,DDDDCCBAAAB,AAABCCDDDDC,CDDCCCCAAAC,DDDDCBBBAAA,DDDCBAAABBC,AAABBCCCDDD,CCDDDCBBAAA,DDDCCCBBAAA,AAAABBCDDDD,DDDDCBBAAAA,DAAAABCCCDD,DDCBCCBAABA
268,DCCBAAACCCD,AAAABCDDDCC,AAAABCCDCDD,DDDCBBBBBAA,DDDDCCBBAAA,DDDCBAAABBB,AAAABCCDDDD,DDDCCCBBAAA,AAABBCCDDDD,ABBAABBCDDD,DBDBAABBBAD,DDDCCBBBAAA
269,AABABDDCDDC,DCBCDDDCAAA,AAABCDDDDCB,ABBAAACDDDC,DCDDDCBAABA,AAAABCDDDDB,CBBAAAABCDD,BDDDDCBBAAA,ABCDDDCCBAA,CCDDDCBAAAB,CCDBAACDDBA,AAABCDDCBCD
270,BCDDDCBAABB,DDDDDBBAAAA,DDCBAABABDD,AAAABBCCDDD,AAACCCDDCDC,DDDDDCBBAAA,BAAAABBCDDD,DDDCCBAAAAA,DDDDCBBAAAA,BDCCCCCCBAA,CAABAABCCDD,AAABCCCDDDD
271,CCDDDCBBAAA,DDDDCBBBAAA,DCCBAAABCDD,BBABBBBBCDD,AAABBCCDDDD,CCDDDDCAAAA,BBCDDDCBAAA,AAACDDDCCCC,DDDCCCBAAAA,DDDCCCCBAAA,CDCBAAAABDD,AAABBCCCDDD
272,DDDCBBBBAAA,DDDCCBBBAAA,BCCBAAACCDD,AAAABCCDDDD,ABABCDDDDCA,DDDDCCBBAAA,AAAABBCCDDD,DDDDCCBBAAA,DDDCBAAAABC,AABCCCCCDDD,AABCDDCCBBC,DDCBCBABDBA
273,DDDDCCBAAAA,DDDDBAABBBB,ABBBBBCDDDD,AAAABCCCDCD,AAABCCCCCDD,DCDCBCCBAAA,CAAABBCCCDD,ABBCCBBDDBC,DCCCBBCDCAA,DDDDCBAABBA,BCCDBBCCDCA,DDCAAAABCCC
274,BABBABCCCDD,ADDCBCCAAAC,BAAABCCDDDC,CDDCBAABDCA,DDDCAAAABCC,AAABBCCCDDD,CDDDCCBAAAA,DDDCCCBBAAA,AAABBCCDDDD,ACABCDDDCAA,AABCDCBCDCD,DDDDCBBAAAA
275,AAAAABCDDDD,DDDDCCBBAAA,DDDCCBBAAAA,ABABBCCDDDC,DDCBBBBBBAA,DDDCCCCBAAA,AAAABBCDDDD,DCCBAAACCDD,DDDDDCCBAAA,DDDDCBBBAAA,DDDCCBBAAAA,AAAABBCDDDD
276,AABCDDDDCCB,DDDCCBBAAAA,DDDDCBBBAAA,BBAAABBBCDD,AAABBCCDDDD,BAAABCCCDDD,DDDDCBBAAAA,AAAAABDDDDD,DDDCCBAAAAA,AAAAABCDDDD,CBAAABBBCDD,AAABBCCDDDD
277,DCBAABDDDBB,BABCDDDBBAA,ABCDDDCBBAA,AABDDDDCBAB,AABCDDDCBAB,CBCDDDCAAAA,ABBAABDDDCB,ABDCBBAACDD,CBAAAABCDDC,CBAAABCDDDB,AAABCDDDCBA,ABCDDDCAABB
278,DDDDCBBAAAA,AAAAABCDDDD,AAABCCDDCCD,BCCCCCBCDBA,DDDDCCBBAAA,DCBAAABCCDD,BCDDDDCBAAA,DCBBAAAACDD,AAABBCCCDDD,AABCDCCCDCA,DDDCBBBBAAA,DDDCBBBBAAA
279,DDDCCBBAAAB,AAAABCDDDDD,AAABBCDDDDD,DDDCCBBBAAA,DDDCCBBAAAA,AAABBCCCDDD,AABCDDDCCBA,DDDCCCBBAAA,AAAABBCDDDD,CDDDDCBAAAA,CDDDDCCBAAA,DCCBCCCCBAA
280,AAABBCCCDDD,AAAABCCCDDD,CCCDCCCCBAA,DDDDCBBAAAA,AAABBCCDDDD,AAACCCDDDCC,AAABDDDCCCB,CCCDDDCCBAA,DDDDCCBBAAA,AAAABCCDDDD,ABCCDDCCBAA,CBAADDBCCBB
281,CBAACBBDDCC,DDCDCBABCAA,CCBDCAAACDD,DCDCCCCCAAA,DBBAAABBCDD,AAABCCDDDDC,DDDCCBBAAAA,AAABBCCDDDD,AAABBCCDDDD,DDDDCCBAAAA,AAAAACDDDDD,AAABBCCCDDD
282,ABBBBACDDDC,AAAAACDDDDD,DDDCCBBBAAA,AAABBCDDDDD,DDDCCBBAAAA,AABBBBCDDDD,AABCDDDCCBB,DDDCCBBAAAA,DCBAAAABCDD,ABCDDDDCBAA,BAAAABCCDDD,DDDCAAAABCD
283,DDDDCBAAAAB,BACBCBCDCAC,DCCCCCBBCAA,BAABABCCCDD,AAABBCCDDDD,BBCDDDDBAAA,AAAABBCCCDD,DDDDCBBBAAA,DDDCCBBAAAA,AACBCCCCBDD,BDBCDCCDCAA,BCDCDCBCBAA
284,DDDDCBBAAAB,BBCBAADDDCB,DDDCBBBBBAA,ABAAABBCCDD,AABBBCDCCDC,DDDDCBBBBAA,AAAABBBCDDD,DDDDCBBAAAA,DDDCCBBBAAA,DDDCCBBBAAA,AAABCBCDCDD,CDCDCCCABCA
285,AAAABCDDDDD,BAAAABCDDDD,DDCCCCCCBAA,AABCDDDCBAA,DDDCCCBAAAA,AAABBBCCDDD,AAAABBCCDDD,DDDDCCBAAAA,DDDDCCBAAAA,AAABCCCDDDB,AAABCCCCDDD,DDCBAAABBCC
286,AAABCCDDDDD,DDDDCBBAAAA,DDDCCBAAAAA,AAAABBCCDDD,AAABCCCDDDC,DDDDCCBBAAA,CBCDDDAAABD,AAABBCDDDDD,DDDDCCBBAAA,DDDCBBBAAAA,AAABBBCCDDD,AAABBCCDDDD
287,DDDDDCBAAAA,DDDDBAABAAA,AAABBBCCCDD,AAABCCCDDDD,AABAABCCDDD,AAABBBCDDDD,DDDCBBAAABB,AAABCDDCDCD,DDDCCCBBAAA,DDCDDCBBAAA,DDDCBBBABAB,AABBBCCCDDD
288,DDDDCBBBAAA,AABCDDDDDBA,AAAABBCDDDD,DCDDDCCBAAA,DDDCCBAAAAB,AAABBCCCDDD,BBCDDDCBAAA,DDDCCCBBAAA,AAAAABCDDDD,AAAABCCCCDD,DDDDCCCBAAA,DDDDCBBAABA
289,ACCBBABDDBA,AACCDDDCBAA,BAAAABCDDDD,DDDCCCBBAAA,AAABBCDDDDD,DBAAAACCDDD,AAABDDCBCDD,DDCCBAAABCC,DDDCCBBAAAA,AAAABBCDDDD,DDCBAAABBCD,ABBCDDDDCAA
290,BABCCAACDCA,AABDDDDCBBB,DDDDCCBAAAA,AAABCCDDDDC,BBAAAACDDDD,DDDCCCBBAAA,BAAAAABCDDD,DBABBCCDCAA,DDCAAAABBCB,CCAABCDDDBA,ABCDDDDCAAB,AABBBBCDDDD
291,AAAABCDDDCD,DDDCCBAAABC,DDDDCCBBAAA,AAABCDDDDCC,DDDBBBBAAAB,AACAABCDDDD,AAAABBCCDDD,DDCCBBCBAAA,DDDDCBBAAAA,DDCAAABBCCC,ABCCDDDDCAA,AABCDDDDBAB
292,BCDDCCBABAB,DDDCBBBAAAA,DCBAAABCBDD,AAABBCCCCDD,AAABCCCCDDD,AAAAABBCDDD,DDCBBAABABB,AAABBCCDDDD,DDDDCCCBAAA,DDCCCCCCAAA,DCCCCBAABCA,AAAABCCCDDD
293,AACDDDCCBBB,DDDDCBBAAAA,DDDDCBBBAAA,DCCAACDBABD,AAABBBCCDDD,DDDDCCBAAAA,AAABCDDDDCC,AAABCCCCDDD,DDDCCCBBAAA,DDDDCBAAAAA,AAABBBBCDDD,AAABBCCCDDD
294,DDDDCBAAAAB,DDDDCCCAAAA,DDDCBAAAACA,AAAABCCCDDD,AAABCCCDDDD,DDDCBBBBBAA,DDCBAAAABCC,AAABBCDDDDC,DDDCCCCBAAA,DDCCCBBBBAA,DACCCCCCCAB,AAABCDDDCDC
295,DDDCCBBAAAA,BABAAABCDDD,AAAABCCCDDD,AAABBCCDDDC,DDDDCBBBAAA,CBAAABCCDDD,AABCDDDCBBA,DDDCCBAAAAB,AAABBCCCDDD,AABCDDDDDBA,DDDCCCCBBAA,DDDCDCAABAB
296,ABBBCDDDBBA,CDDDCBAAABD,CDDDDCBBAAA,AAAABBCCDDD,CDDDCCBBAAA,DBBCCBAAABC,AAAABBCDDDD,BDDDDCBBAAA,DDCCCCCCBAA,BAAAABBCDDD,DDDDCCBAAAA,AAABCCDDDDB
297,CCCDDDCBAAA,DDDDCBBAAAA,AAABBBCDDDD,CBDDCCBBCAA,AAAABCCDDDD,DDDDCCCBAAA,AABCDDDCBBA,CAAABDDCCDC,DDDCBAAAABC,AACCBBBBBDD,ABBBBAACCCD,AAABBBCDDDD
298,CDDDCCBAAAA,DDDCCBAAAAC,AAABBBBCCDD,DDCAAACCDCA,DDBBBCCBBAA,DDDBAAAAABD,AAAABCDDDDD,DDDCCCBBAAA,DDDCBBAAABB,AABBBBBCDDD,AAAACDDDDBB,BABABCCBDDD
299,ACDDCCCBAAC,DBCBCDDCAAA,ABDDDCCCBAA,DDCCCCBAAAA,DCCDCCCBAAA,AAABBCCCDDD,AABCDDDDDBA,DDDCCBBAAAA,AAAABBCCDDD,AAACCCCCDDD,DDDDDCBAAAA,ACCDAABCDCB
300,DDDDCBAAABA,DDDCBAABAAA,AABABCBCDDD,AABAABCCDDD,AAABBCCCDDD,DDDDCCBBAAA,DDCAAABCCCB,ADDDCBBBABB,DDDCCCBAAAA,ABACCDDCDBB,ABBBBBCDCCD,ABABCCBBDDD
301,ABBBAACDDDC,AAABCDDDDCC,DDCBBAAABCD,DDDDDCBBAAA,AAABCDDDDCC,DDCBAAABCCB,AAAABBCCDDD,DDDDDCBAAAA,DDDCCBBAAAA,DDBAAABBCDD,BCCDDDCBAAA,AABCCDDDCBA
302,DDDDCCBBAAA,DDDCBAAACBB,AAABCCCCCDD,AAABBBCDDDD,DDDDDCCBAAA,DDDCCBAAAAB,AAABCDDDDCC,DCBAAAABCDD,ABCDDDDBAAA,DDDDCBBBAAA,DDDCCBAAABA,AAAAABCDCDD
