,0,1,2,3,4,5,6,7,8,9
264,DDDDDDDAAA,BBBAAEDEEE,EEEEBABBBB,BBBBBBAEEE,DEDCBBBBBC,EEDDDDAABB,DCCCBCCABE,AAABCCDEEE,AAABBCDDEE,EEBBBBBBBB
265,DDDDDDDAAA,AAADDDDDDD,EEBABBBBBB,BBAAABEEEE,AABBBCDDEE,AAAABDDEEE,ABBCEDDDDE,EEEDCBAAAB,DDDDDDDDBA,AABCCDDEEE
266,DDDDDDCCAA,EEEBABBBBB,AAACCDEEEE,EEEEBBBBAA,CAACDBEDDD,EEDCCCAAAB,DDDDDEBAAA,AABCDDDEED,BBBBBBDEEE,AABCCDDEEE
267,BBBBBBBDEE,EEDCCAACDD,EEEBBBBBBC,AEEEDCBAAB,BBBCABDDEE,EEEDDCAAAB,CABABCDEBE,AAABBCDEEE,EEEBABBBBC,AABCCDDEEE
268,DDDDDDDAAA,BBBAABEEDD,BBCEEABBBB,CBBBBBBDEE,ADEEEDBBAA,EEEDCBBBAA,DDBAABEDDE,AAABBCDEEE,AAABBBDDEE,EEEDBBBBBB
269,BBBBBBBDEE,DEDCCAACDD,EEEDBBBBBB,ABEEEDCBBB,ABCBBBEEEC,DAEABBCDDD,DDCACBACEE,AAABCCDEEE,EEEEEAAAAB,AABCCDDEEE
270,DDDDDDDAAA,AAAADDDEEE,EEEDABBBBB,BAAAADEEEE,AABBCCDDEE,AAABCCDEEE,BBADDCCDDD,EEDCBABBBB,DDDDDDBAAA,AABCCDDEEE
271,DDDDDDDAAA,AAAEDDDDDD,EEEAABBBBB,BBBBBADEEE,EEDCBBBBBB,EEABCCCBBB,EDDDEAAAAC,AAABCCDEEE,AAABBCDDEE,EBBBBCCCCC
272,BBBBBBBDEE,EEDCCAACDD,EEBABBBBCD,CEEEDCBAAA,BBAAACDEEE,EDAABDBCDE,DBBCABDECE,AAABCCDEEE,EEEEEBAAAA,AABCCDDEEE
273,DDDDDDDAAA,BBACEEDBBB,BBDCACDDDD,BBBBBACEEE,BEEEDDCBAA,EEECCBBBAA,EEDECBBAAA,AAABBCDEEE,AABBBCCDEE,EEEBBBBBBB
274,DDDDDDDAAA,BBBAABEEDD,BBCEEABBBB,CCBBBBBBEE,AACDEEDDCC,EEDDCBBBAA,DECBBBAABE,AAABBCDEEE,BAAABCCDEE,EEBBBBBBBB
275,DDDDDDDCAA,EDEEBBBAAB,AAACDDDDDD,DDCCCEEBAA,BBABDDBDDE,DBADBEBAEB,EDBBBBDBBE,BDBCAECDDC,BAABACCDEE,AABCCDDEEE
276,DDDDDDDAAA,AAAADDDDEE,EEEDABBBBB,BBBBBACEEE,EEDCBCAABB,BEDDDCBACB,DBCCCBBACE,AAABCCDEEE,AAABBCDDEE,EEEEEAAAAA
277,DDDDDDDAAA,BBBAAEDEEE,EEEEBABBBB,BBBBBBAEEE,EEDCBBBBBB,EEDDDCCBAA,CDCBBCAADE,AAABBCDEEE,AAABBCDDEE,AABCCDDEEE
278,DDDDDDDCAA,ADDCCBADEE,CCCDEEDAAA,EEDDCCCCBA,AABCBCCCDE,BCAABCDDEE,DBADDDDEBA,AAADDDDDDD,AABBBCDDEE,AABCCDDEEE
279,DDDDDDDAAA,AAABDDDEED,EEEDABBBBB,BAAAAEEEDE,AAABBCDEEE,AAABCDDDEE,ABDCCCCECE,EEDBABBBBB,DDDDDDBAAA,AABCCDDEEE
280,BBBBBBBDEE,DEDCCAACDD,EEEAABBBCD,EEEDDBBAAA,ABCCABDEDE,DDACAADDEA,ACBDDCBCDE,AAABCCDEEE,DDDDDDDDAA,AABCCDDEEE
281,DDDDDDDAAA,AAABEDDDDE,EEEAABBBBB,BAAAAEEDDE,DEDCCBBABB,BADDDDDCDA,DCDCCCABBD,AAABBCDEEE,DDDDDDDAAA,AABCCDDEEE
282,DDDDDDDCAA,EEEBBBBABB,AABCCDEEEA,EEDDCCCCBA,BAABCDDEED,BBBBBBBCEE,ABCDDDDDDC,AADDDDDDDD,AAABBCDDEE,AABCCDDEEE
283,DDDDDDDAAA,BAAAADDEEE,EEEEBABBBB,CBBBBBADEE,AAABCDDEEE,AABBCDDDEE,AABCCDDDEE,ABBCDDEEDA,DCAAABCDEE,DDDDDEBAAA
284,DDDDDDDAAA,BBBAADDEEE,DDDEEAAAAA,CBBBBBBBEE,DECCBBBCCB,BCCDCEDBAA,EDBABBBADE,AAABBCDEEE,EEEEEDAAAA,AABCCDDEEE
285,DDDDDDDAAA,BBBBAADEED,BBBDEEBBBB,CCBBBBBBEE,ABDEEDCCBB,EDEDDCBBAA,EDBCBBAABE,AAABBCDEEE,BBBBBBCDEE,EEEBBBBBBB
286,DDDDDDDCAA,EEEDDAAABB,AAABCDEEEE,EDDDDDCCAA,EEDDCBBBBA,EBABBBCCDD,EBBBBCBCCD,BBABBBCDEE,AAABBCDDEE,AAABDDDDDD
287,DDDDDDDAAA,AAADDDDDDE,EEEABBBBBB,AAAADEEDDE,AABBBDDEEE,AAABCCDEEE,CDEBDECCAA,EDAABBCCCD,EEEEEAAAAB,AABCCDDEEE
288,DDDDDDDBAA,CCCCCEEAAB,AAABBCEEEE,DDCCCBBAAE,EBBBBBCCCC,EEBDDBCDAB,AACCDDDDDE,AAABCDDEED,AAABBCDEEE,AAABDDDDDD
289,DDDDDDDAAA,BBBAABEEDD,BBCEEABBBB,CCBBBBBBEE,ABCDEDDDCB,EEDDDDCAAA,DCBBAABCEE,AAABBCCDEE,ABBBBBCDEE,EEEEBAAABB
290,DDDDDDDAAA,BBBAAEDEEE,EEEEBABBBB,BBAAABEEEE,EECBABBBBB,EDCCCBBBAD,DDCCBCCABE,AAABCCDEEE,AAABBCDDEE,DDEEEDAAAA
291,EDDDDDDBAA,CEEDDDDBAA,AAABBCCDEE,EEEDCBBAAB,CECBEDEBAB,BAADCEEDDC,EDDCCBBBBD,EEEBBBBBBB,AAABBCDDEE,AABCCDDEEE
292,DDDDDDDAAA,AAAACDDEEE,EEEDABBBBB,DCCBBBBBCE,AABBCDDEEE,AAABCDDDEE,AAABCDDDEE,CCCDDDEDAA,AAABBCDDEE,EEEBBBBBBB
293,BBBBBBBDEE,EEDCCAACDD,EEEABBBBBC,AEEEDCBAAB,ADDDBAACDE,BBEBBBDBDE,EEABBBCCCD,AAABCCDEEE,DDDDDDDAAA,AABCCDDEEE
294,DDDDDDDAAA,AABEEDCBBB,DDDAACDDDD,AAAACEEDDE,EEEDCBBAAA,EEDDDABAAB,EBBBBBBDEE,AABDDDDDDD,DDDDDDDCAA,AABCCDDEEE
295,DDDDDDDAAA,BBBAABEEEE,DDDEEAAAAA,BBBBBBAEEE,DEDCCBBBAA,BCDEDDCABB,EEEDBABABD,AAABBCDEEE,AABBBCDDEE,EDBBBBBBBC
296,DDDDDDDCAA,DDDDCEBAAA,AAABCDEEEE,DDCCCCCEAA,ACEBDCCDCD,CACDEDDEAA,BBBBBDEBCC,AACBBCDEED,AABBBBDDEE,AAABBCEEEE
297,DDDDDDDAAA,AAAACDDDEE,EEEEBABBBB,BBBBBBBEEE,DEDCABBBCC,DEEEBBBBCA,EDEECBAABD,AAABCCDEEE,AAABBCDDEE,EEEDBBBBBB
298,DDDDDDDCAA,EEEDAAABBB,AAABCDEEEE,EDDDDCBBBA,EECDCCBBAA,DEDDDEBAAA,DDDDDDDDAA,AABBBBCEEE,AAABBCDDEE,AAABDDDDDD
299,DDDDDDDAAA,BBBAABEEEE,DDEEEAAAAA,CCBBBBBBEE,AABBCDDEEE,AAABBCDEEE,AAABCDDDEE,CCCDDDEEBA,BAAABCCDEE,EEEEBAAABB
300,DDDDDDDCAA,EEEABBBBBB,AAACCDEEEE,EEEDDCBAAA,DAACBCDEEC,CDCCCDDDBA,EDDDAABDCA,AAABCDEEEE,BBBBBBBCEE,AABCCDDEEE
301,DDDDDDDAAA,BAAAADDEEE,EEEECAABBA,DCCBBBBBBE,AAABBDDEEE,AAABCCDDEE,AAABDDDDEE,CCCDDDEDAA,AAABBCDDEE,EEEDABBBBB
302,DDDDDDCCAA,DDDDDDDAAA,AAABBDEEEE,CCCCBBBBBE,EBCBBBBBBB,CADDDDDDAA,BABBBCCCEE,AABCDEDCEC,ABBABBDEEE,AAAADDEEEE
303,DDDDDDDAAA,BBBBAADEED,BBBDEEBBBB,CBBBBBBBEE,ABDEEDDCCB,EEDDECBAAA,EEDBBBBAAC,AAABBCCDEE,CBBAABCDEE,EEEEEAAAAA
304,DDDDDDCCAA,EEEABBBBBB,AAACCDEEEE,EEEEDBAAAA,DABCABECDD,EDDDADBAAB,DACBCDDBCD,AAABCDDEED,AAAAACEEEE,AABCCDDEEE
305,DDDDDDCCAA,EEEDDDAAAA,AAAACDEEEE,CCCCCCBEBA,AABCDDCDDE,EDEBBAACCC,BBBBBBDCEE,AABBBBEDEE,AAAABCDEEE,ACCDDDDDDD
306,DDDDDDDAAA,BBBEEDCBBB,BCCAACDEED,AAAACEEDDE,EEEDDCBAAA,EEDDDDBAAA,DABDDBCBDE,AAABBDEEEE,DDDDDDDDAA,AABCCDDEEE
307,BBBBBBBDEE,DEDCCAACDD,EEEBBBBBBC,ADEEEDCAAB,ABBBABDEEE,DEABCDDADA,ECBCDDDAAC,AAABCCDEEE,AAABBCDDEE,AAABCDDEEE
308,DDDDDDDAAA,BBBEEDCBBB,CCAABDDEED,BAAAADEEEE,EEEDCCBAAA,CEECCEDBAA,CBBBAABDDE,AAACDDDDDD,DDDDDDDDBA,AABCCDDEEE
309,DDDDDDDAAA,BBBAABEEEE,DDEEEAAAAA,CCBBBBBBEE,AAABCCDEEE,AABCCCDDEE,AABBCDDDEE,CCCDDEEDAA,BAAABCCDEE,EEEDBBBBBB
310,BBBBBBBDEE,DEDCCAACDD,EEEEEAAAAA,AACDEDDDCD,ABACDCCDDD,DCACBCACEE,CDEEEBBBAB,AAABCCDEEE,AAABBCDDEE,EEEDBBBBBB
311,DDDDDDDAAA,BBBAABEEEE,DDEEEAAAAA,CBBBBBADEE,AAABCCDDEE,AAABCDDDEE,AAABCDDDEE,ABBCDDEECA,DCBAABCDEE,DDDDDDDAAA
312,DDDDDDDAAA,BBACEEDBBB,CCAABDDEED,AAAACEEDDE,EEEDCBBAAA,EEDBBACBBC,BCCAABDDCE,AACCCCDDEE,EEEEBAAABB,AABCCDDEEE
313,DDDDDDDAAA,AAAADDDDEE,EEEDABBBBB,BBBBBBBEEE,BEEBBBBCCC,EDBBCCCBBB,EDDDCCBDAB,AAABBCDEEE,AAABBCDDEE,DDDDDDBAAA
314,DDDDDDDBAA,CCCCCDEBBB,AAABCDEEEE,CCCCBBBBBE,EBBBBBCBBB,CEEEEAABBB,CCBACCCCDE,AAABCDEEEE,AABBBCDDEE,AAAACDEEEE
315,DDDDDDDAAA,AAABEEDCCC,EEDAABDDDC,BAAAADEEEE,EEEDCBAAAA,EECBBBBABC,ABBBCDCBCE,ACCBBBCDEE,EEEEEAAAAB,AABCCDDEEE
316,DDDDDDDCAA,DCDEBBBBBB,AAACDDDEDD,EEEDDDAAAA,ACEDEBDDBA,BABDBDDDDE,BCDBEDBDAB,AABCDCCEDD,BBBBBBDEEE,AABCCDDEEE
317,DDDDDDDCAA,DDDBAABDEE,BBBCDDEEDA,EEDDCCCCAA,AAACDDDDED,CDCCCDDDBA,AAAACDEEEE,BBBBBBBBDE,AABBBCDDEE,AABCCDDEEE
318,DDDDDDDAAA,ABEDDCCCDD,ECABBCCCCC,AAAADEEDDE,DEECCABBBB,EDDEBABCBB,DDDCCBBABE,AAABBCDEEE,DDDDDDDCAA,AABCCDDEEE
319,DDDDDDDAAA,BBBBABDEEE,DDDEEDAAAA,CCCBBBBBCE,AAABCCDEEE,AAABCDDDEE,AABBCDDDEE,DDDEEDBAAA,CCCCCDDDDA,AABCCDDEEE
320,DDDDDDCBAA,CCCCCBEDBB,AAABBCDEEE,CCCCCBBBBE,EBCBBBCBBB,DCDADBEBBB,ACBCCDBBEE,AACBCCEECD,AAABBCDDEE,AAAADDEEEE
321,DDDDDDDAAA,AAADDDDDDD,EEEABBBBBB,BBBBAACEEE,AABBCDDEEE,AABBCCDDEE,AABCDDDDDE,EEEEDCAAAA,AAABBCDDEE,AABCCDDEEE
322,EDDDDDDBAA,BDEEDCCBBA,AAABBCCDEE,EEEDCBBAAB,BECBABBDEE,BBCCACECDB,DDEEBABBCA,EEEEBBABBA,AAABBCDDEE,AABCCDDEEE
323,DDDDDDCCAA,DDDEDBBAAA,AAACDDDDDD,DDDCCEBAAA,ADEBCCCCBC,ECBBBBBBEE,BCAADADEEC,CCBACCEDDC,BBBBBBCCCE,AABCCDDEEE
324,BBBBBBBDEE,EEDCCAACDD,DDDEEDAAAA,AABDEDDDDD,ABABBCDEEE,CDBEDBCBCC,BCDEECAABC,AAABCCDEEE,AAABBCDDEE,CDDDDDDDAA
325,DDDDDDCCAA,EEECABBBBB,AAACCDEEEE,EEEDDDCAAA,EBBDCCDDAA,EEBBCCCCBA,AAABBCCDEE,AAAABCDEEE,BBBBBBCCCE,AABCCDDEEE
326,DDDDDDDCAA,EEDCBBBABB,ABBCCDDEED,CCCCCDEBAA,AAADDDDDDD,ECCCCCCCAA,CEEECBBBBB,BBCDAEBDCB,AAABBCDEEE,AABCCDDEEE
327,DDDDDDDAAA,BBBAABDEEE,DDEEEAAAAA,CBBBBBADEE,AABBCDDEEE,AAABCDDDEE,AABCCDDDDE,CCCDDDEDBA,BAABBCCDEE,EECBBBBBBB
328,DDDDDDDCAA,EEEECBBAAA,AAADDDDDDD,DDDDDCEAAA,DEBEBCCABB,ABCCBCDECD,DADCDBAADE,AAACCDEEDD,BBBBBBBEEE,AABCCDDEEE
329,DDDDDDDAAA,BAAAADDEEE,EEEEBABBBB,CCBBBBBBEE,AAABCDDEEE,AAABCDDDEE,ABBBBBCDEE,AAABCCDEEE,ECBBAABCEE,DDDDDDDDAA
330,DDDDDDDAAA,AAACEEDCBB,CDCAACDDDD,AAAACEEDDE,DEEDDBBAAA,EEEBBCBBAA,BDEEDBCAAE,AABDDCDDDE,EEEEEDAAAA,AABCCDDEEE
331,BBBBBBBDEE,DEDCCAACDD,EEEAABBBBD,EEEDDBBAAA,ABABCBDEED,CDCEECCBBA,DDDDCCCBAA,AAABCCDEEE,EEEEEAAAAB,AABCCDDEEE
332,BBBBBBBDEE,DEDCCAACDD,EEEDBBBBBB,ABEEEDCBBB,ABBCABDEEE,DBAAAEEDEB,DCCABCBBDE,AAABBCDEEE,AAABBCDDEE,EEEDBBBBBB
333,BBBBBBBCEE,EEDCCAACDD,EEEECAAAAA,ABDEDDDCCC,BDADADEDCC,BCDDACCBCE,AADCCCBADE,AAABBCDEEE,CCCCCDDDDA,AABCCDDEEE
334,DDDDDDCCAA,EEECBBABBB,AAACCDEEEE,EEEDDDBAAA,ECEDCCCAAA,EEDBCCAABB,EEEEBAAABB,AAABBBCEEE,AABBBCDDEE,AAAACEEEEE
335,DDDDDDDAAA,BBBAABEEEE,DDDEEDAAAA,CBBBBBBBEE,AEDCCBBCCB,EEECBBBBAA,AAADDCCBDE,AAABBCDEEE,AAABBCDDEE,EEEEBAAABB
336,DDDDDDDAAA,AAABEDDDDE,EEEAABBBBB,AAAADEEDDE,DEDDCBBBAB,EEDDCCBAAA,DDDCCBBABE,AAABCCDEEE,AABBBCDDEE,EEEDBBBBBB
337,DDDDDDDAAA,AAABDDDEEE,EEEAABBBBB,BAAAAEEEDE,AAABCDDEEE,AABBCDDEEE,AABDDEDBCE,EEEEDBAAAA,CCCCCDDDDA,AABCCDDEEE
338,DDDDDDDAAA,BBBAAEDEEE,EEEEBABBBB,BBBBBBAEEE,CEEBBBBBBB,EEEDAABCCB,EEDDDCBAAC,AAABBCDEEE,AAABBCDDEE,EBBBBCCCCC
339,DDDDDDDAAA,AABEEDCBBB,CCCAACDEED,BAAAACEEEE,DEEDCCBBAA,EEDCCBBCAA,AACDDCCCEE,AAABDDDEEE,DDDDDDDDBA,AABCCDDEEE
340,DDDDDDDAAA,AABEEDCBBB,CDCAACDDDD,BAAAADEEEE,EEEDDCBAAA,EECCCBBCBA,AABBBBCDEE,AACCDDDDDD,EEEEBAAABB,AABCCDDEEE
341,DDDDDDDAAA,BBBAABEEEE,DDDEEDAAAA,BBBBBBAEEE,DEDBCBCBBB,EECCCCBBAA,EEEDBBAABD,AAABBCDEEE,AAABBCDDEE,EDBBBBBBBC
342,BBBBBBBDEE,EDDCCAACDD,EEEEBABAAA,ABDEDDDCCC,ABAACEDDDC,BBAAABEEEE,CCBBBBEBCE,AAABCCDEEE,BBBCCDDEEA,AAACCDDEEE
343,BBBBBBBDEE,DEDCCAACDD,EEEECAAAAA,ABDDDDDCCC,AAADBBDEEE,CCBBABCCEE,EEECAAAACD,AAABBCDEEE,AAABBCDDEE,EECBBBBBBB
344,BBBBBBBDEE,DEECCAACDD,EEEBABBBBC,ADEEDCBAAB,CBACBCEDDD,ABADDDDDDD,EDDBAADCCC,AAABCCDEEE,DDDDDDDDBA,AABCCDDEEE
345,DDDDDDDAAA,ABEDDCCCDD,AAABCDEEEE,AAAEEDDCCD,EEECBBBBBB,CDEDDDDAAA,CDEDDDBABD,AAABBCDEEE,EBBBBBCCCC,AABCCDDEEE
346,DDDDDDDBAA,CCCCCDEBBB,AAABCDEEEE,CCCCBBBBEE,AAEBCBCDEE,BACDDDDBCD,DBDDDAAADD,ABAABCDEDE,AAABBCDDEE,AAADDDDDDD
347,DDDDDDDAAA,AAAADDDDEE,EEEDABBBBB,BBAAABEEEE,CEECBBBBBB,EEACCBBDCA,CCDBDCBADE,AAABBCDEEE,DDDDDDDDBA,AABCCDDEEE
348,BBBBABCEEE,EDDDDDDCAA,AAACDDEEEE,EEEDCBBAAA,BDAABEEDCC,DBBBDEEDAA,CDDDDCAABE,EEEECAAAAA,AAABBCDDEE,AABCCDDEEE
349,DDDDDDDCAA,EEEDDCAABB,AAABBDEEEE,EEEDCBBAAB,EBCCCBBBBB,EEDCCCBBAA,EECBBBBACC,AAABBBDEEE,AABABCDDEE,AABCCDDEEE
350,DDDDDDDCAA,EEECABBBBB,AAACCDEEEE,EEEDDDBAAA,EBBBCCABCE,CDCCCDDDBA,DDAAABEBEC,AAACDDDEEE,BBBBBBDEEE,ABEEDDDCBA
351,DDDDDDDAAA,BBEEECBAAB,CAABCDDEED,AAACDEDDDE,EEECCBBBAA,DCACDEEDAA,BABBBCCDEE,AAABDDEEDD,CCCCCDDDDA,AABCCDDEEE
352,DDDDDDDBAA,ECCCBBBBBB,AAABCDEEEE,DDDECBBBBA,AABCCBCDED,BDAABCDDEE,BBBBBCBCEE,ABABCDDEED,BBBBBBCCEE,AABCCDDEEE
353,DDDDDDCCAA,EEEDDCAABB,AAABBDEEEE,DDDDDCCCBA,EDDDCBBABA,EEEEBAAABB,EEBAABCDCB,AABBCCDEED,AAABBBCEEE,BBBBCCCCCE
354,DDDDDDDCAA,EEEBABABBB,AAACCDEEEE,EEEDDDBAAA,EAABBCCDDD,DBBDDEBBBC,AAABBCCDEE,AAAABCDEEE,AAABBCDDEE,AABEEEDDCB
355,DDDDDDDAAA,BBBEEDCBBB,CCAABDDDED,AAAADEEDDE,EEDCCBBBAA,EEDDEDCAAA,EECDBABACD,AAABBCDEEE,ABBBBBCDEE,EEEDBBBBBB
356,DDDDDDDAAA,AAAADDDDEE,EEEDABBBBB,BBBBBADEEE,EEECBBBBAB,DBCEEBBBAC,DDBBBACCCE,AAABBCDEEE,CCCCCDDDDA,AABCCDDEEE
357,BBBBBBBDEE,EEDCCAACDD,DEEEEAAAAA,AACDDDDDCD,ABABBDEDEE,CEEBBBBBBB,ACCBBEDBCE,AAABBCDEEE,AAABBCDDEE,ECBBBBBCCC
358,DDDDDDDCAA,DDEEBBBAAB,AAACDDDDDD,DDDCCCCEAA,EBCCADCBBD,ADEEEAADBB,BBEBBBBBCC,BBBCCDCAED,AAABBCDDEE,AAABDDDDDD
359,DDDDDDDAAA,AAADDDDDDD,EEBABBBBBB,BAAAAEEEDE,AABBCCDDEE,AABBCDEDEE,AAABCDDDEE,DDDDEDDBAA,BAAABCDDEE,EEEEBAAABB
360,BBBBBBBDEE,DEDCCAACDD,EEEEBABAAA,ABDEDDDCCC,ACBDDDECCC,EDAAABBDEE,CBBABCCDDE,AAABBCDEEE,AAABBCDDEE,DEEEECAAAA
361,DDDDDDDCAA,DDDEBBBBBB,AAACDDDDDD,EEEDEBAAAA,DCCBACEACE,CCDEDDCCAA,EDAADDBDCC,BBBBCBDDEE,AAAAAEEEEE,AABCCDDEEE
362,DDDDDDDAAA,AAAADDDEEE,EEEAABBBBB,BBAAABEEEE,AABBCCDDEE,AABCCDEDDD,BBDCDEDDBA,EEEDCAAAAB,DDDDDDDDBA,AABCCDDEEE
363,DDDDDDDCAA,EEECBBBAAB,AACCDDDDDD,DDDDDEAAAA,CCEBBBABCD,ACDBCDBCEE,BCDEDCDBAD,AAABDDEEDC,BBBBBBDEEE,AABCCDDEEE
364,DDDDDDDCAA,EEECABBBBB,AAACCDEEEE,EEEDDDCAAA,EBCCDEDCBA,EDCDDDBAAA,DCEEBBBBBB,AAABCDEEEE,BBBBBBBCEE,AABCCDDEEE
365,DDDDDDDAAA,AAADDDDDDD,EEBABBBBBB,AAAADEEDDE,AAABCCDEEE,AAABCEEDEE,BEEBBCCACC,EEDBBBBBBB,DDDDDDDAAA,AABCCDDEEE
366,BBBBBBBDEE,EEDCCAACDD,DDDEEDAAAA,AABDEDDDDD,AABCCEDEDC,DBDCAACDEE,CBBDCBDBCE,AAABCCDEEE,AAABBCDDEE,EEBBBBBBBB
367,EDDDDDDBAA,AAACDDDDEE,DAABCDDDDE,DEEDDBBAAB,EEDDDCAAAA,BBBBABBEEE,DDCABACBCE,DDDDDDDAAA,AAABBCDDEE,AABCCDDEEE
368,DDDDDDDCAA,DDDEEBBAAB,AAABDDEEEE,DDCCCDEBAA,CCAABBBEEE,DDCABDDDDD,CCCCCDDDAB,CCBAEBCDED,BBBBBBBCEE,AABCCDDEEE
369,EDDDDDDAAA,CEEDDCCBAA,AABBCCCCEE,EEEDCBBAAB,BEBAABBDEE,CABEECDDAB,EEEDBAAACC,EEEEEBAAAA,AAABBCDDEE,AABCCDDEEE
370,DDDDDDDAAA,AAAEDDDDDD,EEEAABBBBB,AAAADEEDDE,EEDCCBAABB,ADDBEDDCBB,DEDDCABBAD,AAABBCDEEE,DDDDDDDDBA,AABCCDDEEE
371,DDDDDDDCBA,CBBAACDEEE,BBCCBEDBBB,EEDDCCCBAA,AABCBDEDDE,ABCEBDBBEE,DEBBBBBBBE,AABDDDDDDD,AAABBCDDEE,AABCCDDEEE
372,BBBBBBBEEE,EEEECBBAAA,AAABBEEEEE,EEEDCBBAAB,EEDCBBBBBA,ACCEEDCCAA,CCCCCCCDCA,EDBBBBBBBB,AAABBCDDEE,AABCCDDEEE
373,BBBBBBBDEE,DEDCCAACDD,EEEDBBBBBB,ACEEEDCBBB,ABADBDEEDD,CBDEDAABED,EEDCBBBBAE,AAABBDDEEE,AAABBCDEEE,AAABCDDEEE
374,BBBBBBBEEE,EEEDBBBAAA,AABCDDDDDD,EEEDCBBAAB,CCCCCCCBEA,EEEDCBBAAA,DDDDCCCCCA,ACCCCDDDDD,AAABBCDDEE,AABCCDDEEE
375,DDDDDDDAAA,AAABEDDDDE,EEEAABBBBB,BBBBBADEEE,DECCBABCCC,DDCCECDBAB,DDDCCBBABE,AAABBCDEEE,AAABBCDDEE,EEEBBBBBBB
376,DDDDDDDAAA,BBBAABDEEE,DDEEEAAAAA,CCBBBBBBEE,AABBCCDEEE,AABBCDDDEE,AAABCDDDEE,DDDDEDCAAA,AAABBCDDEE,EDBBBBBBCC
377,BAAAACEEEE,EDDDDCDCAA,AABCDDDDDD,EEEDCBBAAB,EECBABCCDB,ACCDADBCDE,CCCCDCCDDA,CAAABCDEED,AAABBCDDEE,AABCCDDEEE
378,BBBBBBBDEE,EEDCCAACDD,EEEEEAAAAA,AACDEDDDCD,ADEDBDCCCC,DDABDBDDBD,DBBBBBBBEE,AAABBCDEEE,CCCCCDDDDA,AABCCDDEEE
379,DDDDDDDAAA,BBBBABDEEE,DDDEEDAAAA,CCBBBBBBEE,AABBCDDDEE,AABBBDDDEE,AABBCCDDEE,CCCDDDEEBA,BAAABCDDEE,EEEEBAAABB
380,DDDDDDDAAA,BBBAAEDEEE,EEEEBABBBB,BBBBBBAEEE,DEDCBBBBBC,DDDEDCDBAA,CCCBBBCADE,AAABCCDEEE,DDDDDDBAAA,AABCCDDEEE
381,AAABCDEEED,EEDCCAACCD,EEAABBBBDD,DEEEDCBAAA,ABADBCDDDE,EEBCCECBAA,DDDBCCBADD,AAABCCDEEE,AAABBCDDEE,EEDBBBBBBB
382,DDDDDDDCAA,EEEDAAABBB,AAABCDEEEE,EEDDDDCAAA,EAACDCDCDD,CDCCCDDDBA,CCCCDDABAE,AAAABBDEEE,AAABBCDDEE,ACCDDDDDDD
383,DDDDDDCCAA,EEEDAAABBB,AAABCDEEEE,EEEDDDCAAA,ECBCBCDBBB,CCBBCCACEE,DDAAAACEDD,AAAAACDEEE,AAABBCDDEE,AACDCEDDDC
384,DDDDDDDAAA,AAAADDDDEE,EEEDABBBBB,BBAAABEEEE,DEECCBBAAB,ECDDDEBCAA,EEDAABBBDE,AAABCCDEEE,AAABBCDDEE,EEEBBBBBBB
385,BBBBBBBDEE,EDDCCAADDD,DDDDDEDAAA,AAABDEEDDD,ABCDBCDDEE,DEEABBBBBE,DDDDDDAADD,AAABCCDEEE,AAABBCDDEE,EEEECAAABB
386,DDDDDDDAAA,BBBAABDEEE,DDEEEAAAAA,CCBBBBBBEE,AAABBCDEEE,AABBCCDEEE,ABDBDEDDDD,EEECBABBBB,DEEEEDAAAA,AABCCDDEEE
387,DDDDDDDAAA,AAAACDDEEE,EEEDABBBBB,BBAAABEEEE,AABBBCDEEE,AABBCCDEEE,ACDCCBABDE,EEECBABBBB,DDDDDDDDAA,AABCCDDEEE
388,DDDDDDCCAA,EEEDAAABBB,AAABCDEEEE,DDDDDDCCAA,ECBECDBBBA,EEECAABBBB,EEECBAABBB,AAABBBCEEE,AAABBCDDEE,AADDDDDDDD
389,DDDDDDDAAA,BAAAADDEEE,EEEEBABBBB,BBBBBABEEE,AAABCDDDEE,AABBCDDDEE,AABBDEDDDE,EEEEDBAAAA,DDDDDDDDBA,AABCCDDEEE
390,AAAABCEEEE,EEDCBAACCC,EDAABBBBDE,EEEEDCBAAA,ACABBCCDEE,EEDBCAADDB,CCCEBBBBCE,AAABCCDEEE,AAABBCDDEE,EEEDBBBBBB
391,DDDDDDDAAA,BAAAADDEEE,DDEEEAAAAA,CCBBBBBBEE,AABBCCDEEE,AABBBDDEEE,AABBCDDDEE,EEEEDBAAAA,CCCCCDDDDA,AABCCDDEEE
392,DDDDDDDAAA,BBBAABDEEE,DDEEEAAAAA,CCBBBBBBEE,AABBCCDDEE,AABBCDDDEE,AABCDDEDDE,DDDDDDDCAA,AAABBCDDEE,EEBBBBBBBB
393,DDDDDDDBAA,CCCCCDEBBB,AAABCDEEEE,CCCCBBBCEB,BCAAADEDEC,AECBCCCCCD,BBBBBCCCEB,AABBCDEEED,AAABBCDEEE,AAADDDDDDD
394,DDDDDDDAAA,BBBAABEEDD,BBCEEABBBB,CBBBBBBDEE,ABCDDDDDCC,EEEDBBBBAA,EEECBAAACE,AAABBCEEEE,AAABBCDDEE,EDBBBBBBBC
395,CDDDDCCBAB,ECBBBBBBDD,BBBCCCDEBB,EEEDCCBBAA,CABABDCDDE,DCAABCDCDE,BBBBBBDEEE,AAABDDDDDD,EEEDCBBAAA,EEEDDCBAAA
