,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
509,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,BBBDE,ABCDE,ABBDE,ABCDE,EBCDA,EDCBA,EDBBA,EDBAC,CBBBE,ACDDD,ABCEE,ABCDE,ABCDE,ABBDE,ABCDE,ABCDE,ABCDE,AABDE,ACCCE,ABDDE,BABDE,ABCDE,EDCBA,EDBBB,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
510,ECBBB,EECAB,EECAA,EDBAB,EBBBC,EDCBA,ABCDE,AACEE,ABCDE,ACDDD,ADDCC,DDDCA,EDBAB,EDCBA,ECCCA,EBACD,CDDDA,BACEE,EBBBC,ABCDE,ABCEE,DDDCA,BABDE,ACDDD,AACDE,ABCDE,ABBCE,ECBAC,ACDDD,ABBDE,ACDDD,ABCDE,ABCDE,ABCDE,ADDCD,ABDEB,EDCBA,EDDCA
511,EDBAC,EECBA,EECBA,EDBAA,EECAA,ACDDD,ABCDE,ABBDE,ACDDE,ADDDD,ADEDB,EDCBA,DDDCA,EDCBA,ECCCA,BCEDA,EECAB,BACEE,EBCDA,ABCDE,ABCEE,CABED,DDDCA,CABDE,AACED,ABCDE,ABBCE,EECBA,ACDDD,ABCDE,AACEE,ABCDE,ABCDE,ABCDE,ADDCD,ABDEB,EDCBA,EDDCA
512,ACDDD,EDDBA,EECAB,EDCBA,ACDDD,EDBAB,ABCDE,EECAA,ABCDE,ACDDD,EDCBA,EDBBA,AACEE,BABDE,ADDCC,EDCBA,EBBCC,ACDDD,DECAA,BBBCE,DABDD,EDCBA,DEDBA,BCBBE,ACDDC,AABDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,DDDCA,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
513,CABDD,EECBA,EECBA,EDBAA,CEDBA,DDDCA,ABCDE,BBBCE,ABCDE,ACDDD,ADECB,BBBCE,ECBBB,EDCBA,ABDED,EABDC,EBABC,CCDDA,ABCDE,ADEDA,DDBAE,CABDE,DBDEA,BBDEB,ECCDA,CECAC,DEBAC,ECABE,BBBCE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ACDDE,ABDEC,EDCBA,EDDCA
514,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,BBBCE,ABCDE,ABBDE,ABCDE,EBCDA,EDCBA,EDBBA,EDBAC,CCBBE,ACDDD,ABCDE,ABCDE,ABCEE,ABBCE,ABCDE,ABDEE,ABDDE,ABCDE,ABCDE,AACEE,ABBDE,ABCDE,DDDBA,EDCBA,ABBDE,ABCDE,ABCDE,ABCDE,DDDCA,ABCDE,AACEE,ABCDE,ACBCE
515,EDBBA,DDDBA,AACED,ABCEE,DECAB,EDBAD,AACEE,AABDE,ECBBB,ECDCA,AACEE,ABDED,EDCBA,CABCE,BEECA,EBABD,AACDE,EDBAD,CEDAA,AACEE,EEDBA,ADEDA,EBACE,BDECA,ABDED,AABDE,AABDE,BBBBE,ABCDE,BBBDE,DDDCA,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
516,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,EDBAD,ABCDE,ABBDE,ECBBB,ACDDD,EDCBA,EDBBA,AACEE,BABDE,ACDDE,CABDE,ABCDE,ABDEE,ABCDE,AACDE,BBBCE,ABCDE,ABCCE,ACCCE,ABDED,DDDDA,EDCBA,EDBBB,ABCDE,ABCDE,ABCDE,EECAA,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
517,EDBAB,DDDCA,AACED,ABDDE,DECAA,EDBAD,ECBBC,ABBDE,ABCDE,EECAA,EDCBA,BBBCE,ABDED,DBABE,ACCCE,EBBBC,ABCDE,AACEE,CBCEB,EBABE,ADEDA,ABDEE,EBABE,ADEDB,AACED,AABDE,ABBDE,ABCDE,ABBCE,ABBDE,ABCDE,ABCDE,ABCDE,ABDEC,ECBBC,AACEE,ABCDE,ACBCE
518,ECBBB,EECBA,EECAA,EDCAA,EECBA,ECBBB,ABCDE,ABCDE,ACDDD,ACDDD,CEDBA,EDDBA,EDCBA,BEECA,DECAB,BBBCE,ECBBB,AACEE,EECAA,BBBCE,ABDEE,EABDB,BABDE,CBBCE,ABDED,BBBDE,EBABD,AEDCB,BEDBB,ACCCE,ABCDE,ABCDE,ABCDE,ABCEE,ABCDE,ABDED,EDCBA,EDCCA
519,ACDDD,EDDBA,EECAB,EDCBA,BBBCE,EDCBA,EDBAB,ABBCE,EBBBC,ACDDD,EDCBA,EDBBA,ABDDD,BABDE,ADEDB,EDCBA,CDDCA,EDBBA,CEDBA,EDBBB,CDDDA,DEDBA,ABDED,BBBCE,ABCDE,ABBDE,ABDDE,CABDE,ABCDE,ABCDE,DDDCA,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
520,ECBBB,EECBA,EDCBA,EDBAA,EECAA,ADEDB,ABCDE,ABCDE,ACDDE,ACDDD,ADDCD,EDDBA,CBBCE,EDCBA,EDCBA,DECAB,EECAB,EECAA,EECAA,ECBBB,ABDEE,ECBBB,BABDE,CABDE,AACED,CCDDA,CBACE,ABCDE,AABDE,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ACDDD,ACDDD,EDCBA,EDDCA
521,CEDBA,EDCBA,AACED,ABCDE,EECAA,EDBAD,ABCDE,BBBDE,DAACE,BCDEA,ABCDE,ADEDB,EDCBA,CABDE,EDBAB,ECBBB,AABDE,CDDDA,ACDDD,CCDDA,ABDEC,EDBAA,ECBBB,ADCBD,ABDED,ABCDE,ABCDE,ABBDE,ECBBB,ABBDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
522,EBBCB,EDCBA,EECAB,EDCBA,ACDDD,EDBAD,DDDCA,ABCDE,ABCDE,ACDDC,ABDDD,EDCBA,EDCBA,BABDE,AEDCB,CCBBE,ECBAC,BCBBE,EDBBA,CABDE,CABCE,BEDCA,CEDBA,CBBCE,ACCCE,BCBCE,DDDCA,EBBCA,EBBCB,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,BACED,ECDCA,DCDDA
523,ACDDD,EDDBA,EECAB,EDCBA,AACEE,EDBAD,ABCDE,BBBCE,ABCDE,ACDDD,EDCBA,EDBBA,AACEE,BABDE,ACDDE,ABCDE,ABDDE,ABCDE,AACDE,ABCDE,ABCDE,AACDE,DABDD,CBBCE,ACDED,DDDCA,EDBBA,EBABE,ABBDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
524,ACDDD,EDDBA,EECAB,AACDE,EDCBA,EDCBA,DDDCA,ABCDE,ABCDE,ACDDD,EDCBA,ACDDD,EDCCA,BABDE,ABDEC,EDCBA,EDCBA,ECBBB,EBABD,BABDE,ECBBB,ECBCA,AABDE,ABBCE,ACDDD,DABDE,ABCDE,AACDE,ABCDE,ECBBC,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
525,ACDDD,EDDBA,EECAB,EDCBA,AACEE,EDBAC,EDCBA,EBABE,ABCDE,ACDDD,EDCBA,EDBBA,BDEDA,BABDE,ACDDD,ABCEE,ABCDE,ABCDE,AACEE,ABCDE,DBABE,ABCDE,ABCDE,CECAC,ABDED,AACEE,EDCBA,ECABD,ABCDE,ABCDE,DDDCA,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
526,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,ACDDD,ABCDE,ABBDE,EECAA,ACDDD,EDCBA,EDBBA,EDBAC,ABCDE,ABDDE,ABCDE,ABCDE,ABDEE,CABDE,AACDE,ACDDE,ABCDE,ABDEE,ACCCE,ABCEE,AABDE,ABBDE,EDCBA,EDCBA,ABBDE,ABCDE,ABCDE,ABCDE,EECAA,ABCDE,AACEE,ABCDE,ACBCE
527,ECBBB,EECBA,EDCBA,EDBAA,EECAA,ECBBA,ABCDE,ABCDE,ACDDD,ACDDD,ADECB,EDDBA,BEDCA,EDDBA,AACDE,BEDBA,DDDDA,EECAA,ADDCD,ECCBA,EBBCC,DEDAA,ACDDD,AACEE,DEDBA,BBBDE,CBBCE,EECBA,BBBCE,BBBCE,ABCDE,ABCDE,ABCDE,CEDCA,EDCBA,EDCBA,EDCBA,EDCBA
528,ECBBB,EECAB,EECBA,EDBAA,EECBA,EBBBB,ABCDE,ABCDE,ABCDE,ADDDD,ADEDA,EDDBA,EDCBA,EDBBA,ECBBA,BCEDA,ABCDE,AEDBB,EBBBC,BEDBB,ABCEE,CABED,EECAA,BEDBB,AACED,AACDE,ABCDE,DDBAD,CCBBE,ABCDE,ABCDE,ABDDE,ABDEE,ABCDE,ADDCD,ABDEC,EDCBA,EDDCA
529,CECAB,DDDBA,AACED,ABCDE,EECBA,EDBAD,ABCDE,ABBDE,ECBBB,ECDDA,ABCDE,ADEDB,EDCBA,CABCE,ADEDC,EDBAA,DABDD,EBBBB,DEDBA,ECBBB,AADED,BBBCE,DEDBA,BABDE,ACDDE,BABDE,ABBDE,ABDED,ABBDE,ABBDE,DDDCA,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
530,BEDBB,DEDBA,AACED,ABCDE,DECAB,EDBAD,ABCDE,ABBDE,ECBBB,EDDCA,BABDE,ADEDB,EDCBA,CABCE,CEDBA,ABCDE,CBBCE,ABCEE,CBACE,ABDEE,BBDEB,DDBAD,DDDDA,CBABE,BBBCE,AACED,ABCEE,ABCDE,BABDE,ABCDE,ABCDE,DABDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
531,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,DEDBA,EDCAA,BBBDE,EBBBC,ACDDD,EDCBA,EDBBA,AABDE,BABDE,ACDDD,EDCBA,ECCCA,EDCBA,EDCBA,EDCBA,EBABD,DDDCA,EECAA,BDBBE,ABCDE,BABDE,ABCEE,EDBBA,ABDEE,ABCDE,ABBDE,DDDCA,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
532,ACDDD,EDCBA,EECAB,EDCBA,EDDBA,ABBDE,EDCBA,EBABE,ABCDE,ABDED,EDCBA,EDBBA,EDBAC,ABCDE,ABCDE,ABDEC,EDCBA,EDCBA,EDBAA,EDCBA,EDCBA,BEECA,EDCBA,EDCBA,ACDDD,AACDE,ABCDE,ABCDE,BABDE,AABDE,ABBDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,ABCCE
533,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,EDBAD,ABCDE,ABBDE,ECBBB,ACDDD,EDCBA,EDBBA,AABDE,BABDE,ACDDD,ABCDE,ABCDE,ABDEE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,BBBCE,ACDDD,AABDE,CDDCA,EDCBA,ECBAD,ABCDE,ABCDE,ABCDE,EECAA,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
534,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,DEDBA,EDCBA,BBBCE,ECBBC,ACDDD,EDCBA,EDBBA,EDBAC,AACDE,ABDDE,ABDDE,EECBA,EECBA,EDBBB,EECAA,ADDDC,EECAA,ADCBD,BECBC,ABCDE,AABDE,ABCDE,EDCBA,ECBBB,ABBDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,AACED,EDCBA,DDBAD
535,AECBD,EECBA,EECAA,EDCAA,EECBA,BEDBB,ABCDE,ABCDE,ABCDE,ACDDD,DEDBA,EDDBA,EDCBA,BEDCA,ADEDA,ABCDE,BBBCE,EEBAB,EBBBC,ABCDE,DDDCA,BBBCE,BABDE,ACDDD,ADDDC,BBBDE,ABBDE,EBACD,AEDBC,ABBCE,ABCDE,ABCDE,BBBCE,ABCDE,ABCDE,ABDED,EDCBA,EDCBA
536,ECBBB,EECBA,EDCAB,EDBAA,EECAA,DEDBA,ABCDE,ABCDE,AACEE,ACDDD,ADDDC,EDDBA,EDDCA,BADEC,EDBBA,DDBAD,ABCDE,AACEE,EBBBC,ABCDE,ABDEE,DABDC,CEDBA,CABCE,AACED,BBBDE,ABBCE,EECBA,ACDDD,DAACE,AACEE,ABCDE,ABCDE,ABCDE,ACDDE,ABDEC,EDCBA,EDDCA
537,ACDDD,EECBA,DDBAC,BDBBE,ACEEA,ECCCA,BACED,ACDDE,ABCDE,CCDEA,BACED,ADDBC,DECAA,EDCBA,ACBBE,BACED,BABDE,BACED,EBBCA,EBABE,ACDDC,EBABE,DABDD,BCBBE,BACED,DABDE,DBDEA,ADDCD,ACDCE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABDED,EDBAC,BCBBE
538,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,DEDBA,EDCBA,BBBCE,ECBBC,ACDDD,EDCBA,EDBBA,EDBAC,ABCDE,ABDDE,EECAA,EDCBA,EDCBA,EDBAA,CDDCA,EDBAC,DDDCA,EECAA,DDBAD,ABDDE,AACDE,ABCDE,ABDEC,EDBAB,ABCDE,ABCDE,DDDCA,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
539,EBBCB,EDCBA,EECAA,ECDCA,CEDBA,EDCBA,DEDBA,AABDE,ABCDE,ACCCE,AACDE,EDDBA,EDCBA,BABDE,BEECA,EECBA,DDDCA,BEECA,ABCDE,EBACD,BBBDE,DEDBA,ADDDC,DBABE,BDEDA,DBDEA,DCDDA,ADDCD,ADDCD,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,AADED,DCDDA
540,ACDDD,EECBA,EECAB,EDCBA,EDDBA,ACDDD,ABCDE,ABBDE,DDDCA,ACDEC,EDCBA,EDBBA,EDBAC,AACEE,ACEDC,EDCBA,ACDDD,ABDDD,ECBBB,CCDDA,EDCBA,EDCBA,DEDBA,BCBBE,CABDE,AABDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ECBBB,ABDED,EDCBA,EDBAB
541,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,DEDBA,EDBAA,BBBCE,ECBBC,ABDED,EDCBA,EDBBA,BBBCE,AABDE,ACDDD,EDCBA,EDCBA,DEDBA,EDDBA,EEDBA,CECAC,ADDCD,ADDDC,ABCDE,ADDDD,AABDE,ABBDE,ABCDE,BDEDA,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,DABCE,AACEE,EDCAA,CDBAE
542,ACDDD,EECBA,EECAA,BEDBB,EDCBA,DDDCA,AACEE,ABCDE,ABCDE,ACDDD,BBBCE,EDBBA,EDCAA,EECBA,EDBAC,CABDE,BABEE,ACEDC,EABDD,AACEE,AACEE,DDBAD,AACEE,BEDBB,ECAAE,BABDE,AACDE,AACEE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABDED,EDCBA,EDCCA
543,ACDDD,DEDBA,EECAB,EDCBA,EDDBA,BBBCE,ABCDE,ABBDE,ABCDE,EBBCB,EDCBA,EDBBA,EDBAC,EEDBA,ACDDD,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,AABDE,ABCDE,AABDE,ABBCE,ABDDE,AABDE,ABCDE,AACDE,EDDBA,ECAAC,CBBCE,ABCDE,ABCDE,ABCDE,ABDDE,EECAA,CBBCE,CDBBE
544,ACDDD,EDDBA,EECAB,EDCBA,AACEE,EDCBA,BDCBE,DDDCA,ABCDE,ACDDD,EDCBA,EDBBA,ABDDD,BABDE,ADDCC,EDCBA,EDCBA,EDCBA,CECAC,CEDCA,DCDDA,EECAA,CABDE,CABDE,ABCDE,ABCDE,CECAD,BABDE,ABCEE,DDDCA,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE
545,EECAA,DDDCA,AACED,ABCDE,DECAB,EDBAC,ABCDE,ABBDE,ABCDE,ECBBA,EDCBA,ABCDE,EDCBA,EBABD,CCBAE,DABDD,ADDCD,AACEE,ECBBC,EEDBA,AACEE,DDDCA,ACCBE,AADEC,ABCDE,AABDE,ABBDE,ABCDE,ACCCE,ABCDE,ABCDE,ABCDE,ABCDE,ABDDE,EDCAA,AACEE,ABCDE,ACBCE
546,ECBBB,EECBA,EECBA,EDBAA,EECBA,CEDBA,ABCDE,ABCDE,AACEE,ACDDD,ADECB,EDCBA,ECBCB,ECBBB,ABCDE,ABCDE,DDDCA,ACDDD,ACDDD,EBCDA,ABDEE,DABDC,BABDE,CABCE,DDBAE,DDDCA,BACEC,AABDE,ABBCE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ACDDE,ABDEC,EDCBA,EDDCA
547,ACDDD,EDDBA,EECAB,EDCBA,BBBCE,EDBAD,ABCDE,AABDE,ABCDE,ACDDD,EDCBA,EDCBA,ACDDD,BABDE,ACDDD,ABCEE,ABCDE,ABCDE,DAACE,ABDEE,ABDEB,ABDED,ABBDE,ABBCE,ACDDC,EDDBA,EDBAB,ECBBC,ABCDE,ABCDE,DDDCA,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
548,ECBBB,BCBBE,ABCEE,EDBAB,EECAA,EDBAD,BCBBE,ECBBB,ABBDE,ABDDE,ADECB,EDCBA,EDCBA,CABCE,ADDBD,ECBBC,ACEEB,DEBAC,ECBBB,EDBAB,AACDE,DEDBA,EABDD,ACCDE,ABCDE,ACBCE,BCBBE,ECBBB,EBBCB,ABBDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCEE,DBDDA,DCDDA
549,EBBCB,ECDCA,AACDE,EDCAA,EECAA,EDDCA,ABCDE,ABCDE,ABBDE,ACDDD,ADDDC,EDDBA,EDCBA,BABDE,BEDBA,EDCBA,ABCDE,EECAA,DCABE,EBBDC,DABEC,EEDBA,ADEDA,DBCDA,DCDDA,ADCCE,ABCCE,EECBA,BCBBE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCEE,DBDDA,DCDDA
550,EBBCA,EECBA,EDCBA,EDBAA,EECAA,EDCBA,ABDDE,ABCDE,ABCDE,ACDDD,ADEDC,EDDBA,EDCBA,BABDE,ECBBB,ECCCA,EDBAB,DDDCA,EBBBC,ECBBB,DDBAD,BEDBB,ECBBB,CABDE,AACED,BBBCE,CDBAD,EECBA,ABCDE,ABCDE,ABCDE,ABDDE,ABCDE,ABCDE,AACEE,BEDBB,CEDBA,EDCBA
551,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,AACEE,ABCDE,ABCDE,ABCDE,ACDED,EDCBA,EDBBA,EDBAC,ABDDE,ADECB,EDCBA,BDEDA,ABBCE,ECBBB,ACDDD,BDEDA,ACDDD,DEDBA,BCBBE,ABCDE,AABDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,EECAA,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
552,EDBBA,EDCBA,AACED,ABCDE,EECAA,EDBAC,ABCDE,BBBDE,DDDCA,EDCBA,EDCBA,ABDDE,EDCBA,DBACE,AEDBC,ACDDD,ABCDE,CDDDA,BABEE,ABCEE,DABDD,ECBBB,ECBBB,AADEC,ACEDB,AACDE,ABCDE,ABDED,ABBDE,ABBDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
553,EBBCB,EDCBA,EECAB,DDBAD,ABCEE,ECBAD,DCDDA,ACCCE,ABCDE,ACCCE,AACEE,EDCBA,EDCBA,BABDE,AEDCB,EDCAA,BABDE,ECBAD,DAACE,DCABE,CBBCE,EEDBA,DECAB,BCBBE,ABDEC,DBDEA,DCDDA,ADDCD,ADDCD,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCEE,DBDDA,DCDDA
554,EBBCB,EDCBA,EECAB,EDBAB,AACEE,EDBAC,ACBBE,EBBCB,ABCDE,BBDEA,BABDE,CEDBA,EDCBA,BABDE,AEECB,EDCBA,ADDDC,CEDCA,CACED,EECBA,CDBAE,ADEDB,ECABD,EDCAA,ACCDE,BCBCE,BCBBE,EBBCB,EBBCB,ABBDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,EDCBA,EDCCA,DCDDA
555,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,EDBAD,ABCDE,EEBAB,ECBBB,ACDDD,EDCBA,EDBBA,AACEE,BABDE,ACDDE,ACDDE,ABCDE,CEDAB,ABCDE,ABDED,BABDE,CCBBE,ACCCE,EDCAA,ACDDD,DDDCA,EDBAA,AACDE,ABCDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
556,ACDDD,EDDBA,EECAB,EDCBA,AACEE,EDBAB,ABCDE,ABBDE,ABCDE,ACDDD,EDCBA,EDBBA,EDCBA,BABDE,BEDBA,EABDC,DDDCA,ACDDD,DDBAD,EECAA,EBABD,BDEDA,AACEE,ECAAD,ABDED,AABDE,ABCDE,ABCEE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
557,EDBBA,DDDBA,AACED,ABCDE,EECAB,EDBAD,ABCEE,BBBDE,ECBBB,ECCDA,AACEE,ABDED,EDCBA,CABCE,DECAC,DABDD,ABCDE,DABDD,ECBBB,ECBBB,AABDE,BBDEB,ABCDE,DCAAE,AACDE,ABBDE,ABBDE,ABCDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
558,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,ABDEB,ABCDE,ABBDE,ABCDE,ECBBB,EDCBA,EDBBA,EDBAC,CBBBE,ACDDD,ABCDE,ABCDE,ABCDE,ABCDE,ACDEC,ABDED,ABDDE,ABCDE,ACBCE,ABDDE,AABDE,ABCDE,EDCBA,EDBAA,ABCDE,ABCDE,ABCDE,ABCDE,ECBBB,ABCDE,AACEE,ABCDE,ACBCE
559,EDCAA,EDDCA,AACED,ABDDE,DECAA,EDBAC,ABCDE,AABDE,EECAA,ECDCA,CBBCE,ABDDD,EDCBA,CABCE,BDEDA,ECBBB,EABCD,ADEDB,BABEE,DABDE,EEDBA,DABDD,EDCBA,ECABC,ACDDD,BABDE,ABCDE,BDCAD,AABDE,DDDCA,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
560,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,ACDDD,EDCBA,BBBCE,DECAA,ACDDD,EDCBA,EDBBA,EDBAC,ABCDE,ACDDD,EDCBA,EDCBA,EDCBA,EDDCA,EDDCA,EBBCC,CCDDA,AACEE,ECAAE,ACDDE,ABBDE,ABBDE,ADEDB,DEDBA,ABCDE,ABCDE,ABCDE,EECAA,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
561,ECBBB,EECAB,EDCBA,EDBAA,EECAA,EDCBA,ABDDE,ABCDE,ABCDE,ACDDD,ADEDB,EDDBA,EDCBA,DEDBA,ECBBB,DECAB,EECAB,BACEE,ACDDD,ECBBB,ABCEE,DABED,BABDE,EECAA,DEDBA,BBBCE,ABBDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ACDDE,ACDDD,ABDEB,EDCBA,EDDCA
562,BEDBB,DEDBA,AACED,ABCDE,EECAB,EDBAD,ABCDE,ABBDE,ECBBB,ECCCA,AACEE,ABDEE,EDCBA,CABCE,BECAC,BBDEB,ACEEB,AACDE,EDBAC,ADEDA,CCBBE,ECCCA,DBABE,CEDBA,ABDED,ABBDE,ABCDE,CECAD,ABCDE,ABBCE,DDDCA,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
563,ACDDD,EDDBA,EECAB,EDCBA,BBBCE,EDBAD,ABCDE,ABBDE,ECBBB,ACDDD,EDCBA,EDCBA,ACDDD,BABDE,ACDDE,ABCDE,AABDE,ABCEE,ABBDE,ABDED,ABCEE,EBABD,EDDBA,ABBDE,DDDCA,EDCAA,BBBDE,BBDEB,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
564,ACDDD,EDDBA,EECAB,EDCBA,AACEE,EDBAB,ABCDE,ABBDE,ABCDE,ABDED,EDCBA,EDBBA,ACDDD,BABDE,ADEDC,ECBBB,ABDED,ACDDD,ABDEC,EECBA,AACEE,ACDDD,DEDBA,BCBBE,ABDDD,AABDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,DDDCA,ABCDE,ABCDE,AACDE,ABCDE,ACBCE
565,ACDDD,EDDBA,EECAB,EDCBA,AACEE,EDBAD,ABCDE,DDBAD,ABCDE,ACDDD,EDCBA,EDBBA,ACDDD,BABDE,ACDDD,ABDDE,ACDDD,ABCDE,ABCDE,ABCDE,ABDED,ABDDD,DEDBA,ACCCE,ABDED,EDDBA,ECBBB,AACDE,ABCDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
566,EDCBA,EDDBA,AACED,ABDDE,EECAA,EDBAC,ABCDE,BBBDE,EECAA,ECCBA,CBBCE,ACDDD,EDCBA,EBABD,AEDBC,ACDDE,EBABD,CABDD,ECBBC,DDBAD,DDDCA,ECCBA,ECBBB,DDBAE,AADEC,AABDE,ABBDE,ABDEC,ABCDE,ABBDE,ABCDE,ABCDE,ABCDE,ABCDE,EEDBA,BABDE,ABCDE,ACBCE
567,ACDDD,EDDBA,EECAB,EDCBA,AACEE,EDCBA,ADCCE,DDDCA,ABCDE,ACDDD,EDCBA,EDBBA,ACDEC,BABDE,ADEDB,EDCBA,EDCAA,EABDC,EDCBA,DEDBA,EABDC,ABCDE,ECBBB,BABDE,ABBDE,AEDCB,AACDE,BACEE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
568,EDBBA,EDCBA,AACED,ABCDE,EECAB,EDBAD,ABCDE,BABDE,ECBBB,ECCDA,AACEE,ABDED,EDCBA,DAACE,ADEDB,CCBBE,ACEDB,ECCCA,ECBAC,AADED,ACDDD,CABDE,DDDCA,ECBBB,ABCDE,AABDE,AACDE,ADDCD,ABCDE,ABBCE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
569,ACDDD,DEDBA,EECAB,EDCBA,AACEE,EDBAB,ABCDE,ABCDE,ABCDE,ACDED,EDCBA,EDBBA,EDBAC,BABDE,AEDCC,ECAAD,ECBBB,ACDDD,BACEE,EECBA,DDBAD,EDCBA,DEDBA,BCBBE,ABDDD,AABDE,ABCDE,ABBDE,ABCDE,ABCDE,ABCDE,ABCDE,DDDCA,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
570,EBBCB,ECDDA,AACEE,EDCAA,DDDCA,CDDDA,ABCDE,AACEE,ABCDE,ACDDD,ADECB,EDDBA,EDCBA,BABDE,BEDBB,BABDE,BBBBE,BCEDA,EDCBA,EDCBA,DBCDB,ECCDA,EDBBA,DCDDA,EDBAB,ADDCE,ACCCE,EECBA,BCBBE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCEE,DBDDA,DCDDA
