,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
498,AEEEC,FEDBA,EFCBA,BCBBF,FECBA,FACBE,EFABC,ADEEE,FECBA,CBBBF,FDBAE,ADEED,FDADC,FECBA,FEBBB,EEECA,EEEBA,FECAB,AFECC,BACDF,BABEF,ABDEF,ABDDF,BBCDF,EEEEA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
499,AEEEC,FEDBA,EFCBA,EEECA,AAEEE,ABDEF,ABCEF,ADEEE,FECBA,FEDBA,DEEDA,AEEEE,FCBAE,BBBFC,FEEAA,AAFEE,EEDDA,FEDAB,FECDA,BADFE,AACEF,ABDFE,AADEF,ABCDF,ABCEF,ABCEF,EEEEA,ABDEF,ABEEF,BBDCF
500,FBBBC,FECCA,FFCBA,FEDAA,FABCC,ABDEF,ABCEF,ABEEE,AFDDB,FECBA,EEEBA,FDBBB,FCEAB,CDAEE,EEFAA,ABCEF,FFBBB,ADCFE,ACFBF,BBBFE,BBBEF,AADEF,FCBBB,ABCDF,ABCEF,BBBFF,ADAEF,ABDEF,ABDEF,ABCEF
501,AEEEC,FEDBA,EFCBA,EEECA,EFDBA,FCBBB,CEFAB,ADEEE,FECBA,FDDBA,BBBEF,ACEEE,FEDBA,FEDBA,FDBBB,FDCDA,BADDF,FEADA,BEFDA,EABEE,AACEF,ABDEF,ABDEF,DCACF,ABCEF,ABCEF,ACBEF,FFBBB,ABEEF,BBDCF
502,AEEEC,FEDBA,EFCBA,BBBFF,FDABD,ABDEF,FBBCC,ADEEE,FECBA,BBBFF,FDBAC,ADEED,FDFAA,EECAE,CAEEE,EEADD,FECBA,FEDAB,FDEBA,DACFE,AACEF,ABDFF,ABDEF,BACEF,FFBBB,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
503,FECBA,FEDCA,AAEEF,FEDBA,ECACF,ACCFF,FFBBB,AEEED,ACDEF,EFDBA,FEBAB,ADEDE,AEAEF,AEEAE,BEFAD,BBBFF,FAFDA,ABFDF,FDEBA,DACFE,CABEF,ABDEF,ABCEF,EEEEA,ABCEF,ABCEF,ABCEF,ABDEF,ABEEF,BBDCF
504,EBBBF,FDEBA,FFCBA,EEEDA,AFEBD,ABCEF,ABCFF,ABEEE,AFECB,FEDBA,FDCBA,FCCBB,BCEFA,AEFBE,FBCBB,ABCEF,DDEEA,DEEEA,BBCFC,FCCCA,ABBEF,ABEEE,FDBBB,ABCDF,BBBFF,BBBEF,ADAEF,ADEDE,BCFCB,FECCA
505,FBBBC,FCCDA,FFCBA,CCCFA,EEFBA,ABCFF,AAEEE,ACEEE,DFCBA,FEBBB,FDBBB,ACFFC,BBBFF,DEAEE,DDFAB,BBBEF,ABEEF,EEBEA,FBBBB,BBBFE,CCCAF,DEFAA,FCBCB,BBBEF,BBCDF,ABCEF,ADBEF,ACEEE,BBFDB,FECCA
506,AEEEC,FEDBA,EFCBA,EEECA,AAEEF,ABCFF,ABCEF,ACEEE,FECBA,FEDBA,BBBEF,ADEEE,ABDEF,BACDF,ABDEF,ABDFE,ABCEF,ABDEF,AEFCC,CADFE,EEECA,DACEF,ABDEF,ABCDF,DEEEA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
507,FACCD,FECBA,FFCBA,FEDAA,FFDAA,ABDEF,ABCFF,ABEEE,AFECC,FEDBA,FDBBB,FCBBB,DEFAB,ABFEE,EEFAA,ABCEF,FFBBB,AEEEE,DEEEA,BBBFE,BBBEF,AACFF,ACBEF,ABCDF,ABCEF,ABCEF,AAEEE,AECEE,BCFCB,FECCA
508,DFCDA,FEDBA,AADEF,FEEAB,ECACF,ABCFF,EEEAA,AEDED,AADEF,CFECA,FEBAB,ADEEE,EDDEA,ACFDE,FCAEB,EEEEA,FCDAD,DDFCA,EAEED,BADFE,AADEF,AAEEF,ABEEF,ABCDF,ABCEF,FBBBC,ABDEF,ABDEF,ABEEF,BBDCF
509,AEEEC,FEDBA,EFCBA,EEECA,ABCFF,ABCFF,ABCEF,FBBBB,FECBA,FEDBA,DEEDA,ACEEE,ABDEF,ABCEF,ABEEF,ABCEF,ABDEF,ABCFF,ACBFD,AADFF,BACEF,ACEFB,FECBA,BBCDF,ABCEF,ABCEF,FFBBB,ABDEF,ABEEF,BBDCF
510,FBBBE,FDEBA,FFCBA,FFABB,FECAB,ABDEF,AACEF,ABEEE,AFECC,FFCBA,EEEDA,FCBBB,FBDEA,EFBBB,DCFAB,ABCEF,DDEEA,FFBBB,BBBFF,DAADF,ABDEF,AADFD,BEAEE,BBBDF,ADEEE,ABCEF,ADAEF,ADEDE,BCFCB,FECCA
511,FDACD,FEDBA,FFCBA,FEDBA,ADFDD,ABDEF,ABBFF,ABFEE,AFECB,FEDBA,FECBA,FCBBB,CEFAB,FACCB,EDEAD,ABCEF,ABEEF,ADCFE,DAEDE,BBBFE,ABCFF,AAEFE,FEADD,BBCDF,AAEEE,ABCEF,ADAEF,ADEEE,BCFCB,FECCA
512,AEEEC,FEDBA,EFCBA,AAFEE,FDABD,ABDEF,ABDEF,ADEEE,FECBA,FEDBA,FEBAD,ADEEE,FDBAE,AEEDE,DDDFA,CBBBF,EAEDD,FEDAB,FFBBA,BAEFD,AACEF,ABDFF,ABDEF,ABCDF,ABCEF,FFBBB,ABDEF,ABDEF,ABEEF,BBDCF
513,DAFFA,FEDBA,FFCBA,CCFBA,EEEBA,ABDEF,ADDEE,ABEEE,AFECB,EEFBA,EEECA,FBBCC,EADCE,BBFCC,DADEF,EAEFA,EEAFB,ACFFC,FBBBE,AFCFB,CFACF,DABFE,CFBDB,ABCEF,ABCEF,ABCEF,ADBEF,ACEEE,ABFDB,FECCA
514,AEEEC,FEDBA,EFCBA,EEECA,BBBFF,ABCFF,ABCEF,FBBBB,FECBA,FEDBA,DEEDA,ADEEE,ABCEF,ABBEF,ABDFF,ACEEF,ABDDF,ABDEF,ACBEF,BABFF,AACEF,ABDFF,FEDBA,BBBDF,ABCEF,ABCEF,ACBEF,ABDEF,ABEEF,BBDCF
515,FECBA,FEDBA,AAEEF,FDEAB,ECACF,ACCEF,EEEAA,AEEED,AADEF,DEECA,FEBAB,ADEED,FBBEB,ACEFE,AEDFA,BBBFF,EEBAE,EECEA,AEBEE,AADFE,AACEF,ABDEF,AECEF,ACBDF,EEEAA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
516,AEEEC,FEDBA,EFCBA,EEECA,ECACF,ABCFF,EEEAA,ADEEE,FECBA,FEDBA,DFCAE,ACEEE,BABDF,ABDEF,AACEF,BBBEF,BBBEF,ABDEF,AECFD,BADFE,EEECA,FECBA,AACEF,ABCDF,ABCEF,FBBBC,ABDEF,ABDEF,ABEEF,BBDCF
517,FEBBA,FEDBA,AADEF,FDEAA,ECACF,AACFF,ABCEF,EFEAA,FECBA,AADEF,FECAB,ADEDE,FABCE,ACFDE,CCDAF,EEAAF,BFFCA,AEEEA,ABDFE,BBBFE,AACEF,ABDFF,AADFE,ABCDF,ABCEF,ABCEF,ACCEF,FCBBB,ABEEF,BBDCF
518,FCBCB,FEDBA,FFCBA,FEDBA,FCCBB,ABDEF,ABBFF,ABEEE,DFDBA,FECBA,BBBFD,EDFAB,BBBFF,ABFEE,BBFFB,BBBCF,ABEEF,AEBFD,AEFAD,BBBFE,BBBEF,BBDBF,EEAEA,AAEDF,ABCEF,ABCEF,AAEEE,EACDF,ABFED,FEDCA
519,AEEEC,FEDBA,EFCBA,BCBBF,FECBA,FACBE,DEFAB,ADEEE,FECBA,CBBBF,FDBAE,ADEED,FECBA,EECDA,FEBCA,FFBBA,DEFBA,FDABC,EADDE,BBCDF,ABCEF,AEEEC,ABDEF,ABDEF,EEEAA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
520,FBBBC,FEDBA,FFCBA,FEDAA,AFEBC,ABDEF,ABCFF,ABEEE,AFDEB,FEDBA,EFCBA,FCCBB,EFABC,FBCCB,BBFEB,FFBBB,ABEEF,ADCFE,ACFBF,ACCFE,BBCBF,AADDF,ABDDF,ABCEF,ABCEF,ABDEF,BBBBF,ACEEE,ADEDD,FECCA
521,DFDCA,FEEBA,AADEF,FEEAA,ECADF,ABCFF,FFBBB,AEEED,ACDEF,FFDBA,FEBAB,AEEDD,FDDDA,ABEEE,FAAEE,FCCEA,BBCBF,FBBFB,CCBFB,ABDFE,ABDEF,ABDFF,EEEAA,BBCDF,ABCEF,ABCEF,ABCEF,ABDEF,ABEEE,BBDCF
522,FADBC,FFDBA,FFCBA,AAEEE,ECADF,FFBBB,ABDEF,ACEEE,ACEEE,FEDBA,FDBAC,ADEED,DDAFB,DADBF,ADFDD,ADBEF,ECDFA,FDCAE,EAEDE,BADDF,BDBFA,FFBBB,FADBC,BBCDF,ABCEF,ABCEF,ABCEF,ABDEF,BAFDD,DECFA
523,AEEEC,FEDBA,EFCBA,BBBFF,ECACF,ABCFF,FFABB,ADEEE,FECBA,FEDBA,AFCAE,ADEEE,ABCEF,ABBDF,ABCDF,BACEF,ACCEF,BDEFA,FFDAA,BADFE,EEECA,FCBBB,ABEEF,ABCDF,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
524,AEEEC,FEDBA,CCBBF,FEDBA,FEDBA,FFBBB,ABDEF,ADEEE,FECBA,AFEDA,FDBAD,ADDEE,FECBA,FEDBA,EEEAA,BBBDF,FCBBB,ADAFF,ABCFF,ABEFE,CACEF,ABDFF,ABDEF,FCBBB,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
525,AEEEC,FEDBA,EFCBA,BBBFF,FDACE,FECBA,FFABB,ADEEE,FECBA,BBBFF,FEBAC,ADEEE,ABEEF,ABDEF,ABCDF,AACEF,EAAFD,ABCCF,AEDFB,BADFE,CCFFA,FEBBA,ABDEF,ABCEF,EEEAA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
526,AEEEC,FEDBA,EFCBA,EEECA,AEDEE,ABCFF,DDEEA,ADEEE,FECBA,FEDBA,AAEEF,ACEEE,ABCEF,ABDEF,BAFCF,ABBEF,ADDDF,AADEF,DDAFB,BACFF,AACEF,BDEFA,FECBA,DABCF,ABCEF,ABCEF,EEEEA,ABDEF,ABEEF,BBDCF
527,FBBBC,FEDBA,FFCBA,FEDBA,FCDBA,ABDEF,ABBFF,ABEEE,AFECB,CBBBF,FCBBB,EABEF,CFDBB,CDAEE,BBAFD,EFCCA,EACCF,FCCAC,BBCBF,DEFCA,AACFE,AAEEE,FCBBB,BBBCF,BBBBF,ABCEF,BFBCC,FEDBA,FEDBA,FECBA
528,FBBBC,FDDBA,FFCBA,FEDBA,FACCC,ABDEF,ABCEF,ABEEE,BFFBB,FEDBA,EEEBA,FCBBB,CEFAB,CDFAE,DCFAB,FAFBB,ABEEF,ADCFE,BBCFC,BBBFE,AACEF,ABDFF,AEDED,BBCDF,BBBCF,ABCEF,CCAEF,ADEEE,BCFCB,FECCA
529,EFCDA,FEDBA,BADEF,FEEBA,ECADF,ABDFF,FFCAA,AEEED,ACDEF,FEDBA,FEBAB,ADEED,FDBBB,ADDFD,CCDFA,AFDDD,AAFDF,BBFAF,FCCAE,CADEF,BACEF,ABEEF,CABEF,BBBDF,EEECA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
530,DFCDA,FEDBA,AADEF,FDEAB,ECACF,ABCFF,EEEAA,AEEED,AADEF,FEDBA,FEBAB,AEFDC,ACCFF,ABFDD,FFCAA,FBBBB,BBFBC,FAFCC,FAECB,EBBBF,BBDCF,ABCEF,AFDCE,ABCDF,DEEEA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
531,AEDEC,FEDBA,EFCBA,EEECA,FFDBA,FCCBB,DEFAB,ADEEE,FECBA,FEDBA,ACEEF,ACEEE,FEDBA,EFDBA,FECBA,FDCBA,EAADF,FFBAB,DDBFA,BACDF,BACEF,ADEED,CABEF,BBCEF,ABCEF,FFBBB,ABCEF,ABDEF,ABEEF,BBDCF
532,AEEEC,FEDBA,EFCBA,EEECA,ABCFF,FECBA,ABCEF,FBBBB,FECBA,FEDBA,BBBEF,ACEEE,ADFEA,FECBA,FECBA,FEDBA,FEDAA,FEBCA,FCECA,ABEEE,AADEF,ABDEF,ABEEE,ABBEF,ABCEF,ABCEF,EEEAA,ABDEF,ABDEF,ABDEF
533,AEEEC,FEDBA,EFCBA,EEECA,ECACF,ABCFF,EEEAA,ADEEE,FECBA,FEDBA,ADEDE,ADEEE,ABCEF,ABCDF,AACEF,BACEF,ABDEF,ACDEF,DFABB,AAEEF,AACEF,EEECA,FCCBB,BBCDF,ABCEF,ABCEF,FABCD,ABDEF,ABEEF,BBDCF
534,AEEEC,FEDBA,EFCBA,EEECA,FFCBA,FDBBB,CEFAA,ADEEE,FECBA,FEDBA,BCBBF,ACDEE,ADEED,FEDAA,FECBA,EEEAA,BFEEA,FBBBD,DFBEA,BADEF,AACEF,ABDFE,FECBA,BBBDF,ABCEF,EEEAA,ABDEF,ABDEF,BAFEB,FEDAA
535,DFDEA,FEDBA,FFCBA,FEDBA,CFCBB,ABCEF,ABDEF,ABEEE,EFDBA,FECBA,BBBFC,EAEEA,ABDEF,AAEEE,ABEEE,ABCEF,EEEAA,AAEEE,FFACC,EAFDC,BBCEF,ABDFC,BEBFB,ABDDF,ABCEF,ABCEF,ADDEE,ACDEF,ABFED,FEDBA
536,FBBBC,FEEBA,FFCBA,FEDAA,EFCBA,ABDDF,BBCCF,ABEEE,AFECC,FECBA,CBBBF,FCBBB,DDAEE,BBBFF,DDFAB,ABCEF,ABEEF,BBBBF,FBBBB,BBBFE,BBBEF,DDFAA,BBBFF,DDABF,BBDDF,ABCEF,AAEEE,ACEEE,ABFDC,FECCA
537,ADFEB,FEDAB,EFBDA,CBDFB,FCEAA,ABBEF,ABCEF,ADDFB,CBFEA,FBDBB,FEDCA,FBCBD,AAEEF,ACEED,DCFAD,DFAAF,ACDCF,BAFFB,AFCFB,DBAFE,DACEF,BBBEF,AFCED,BACDF,ABCEF,ABCEF,ACCEF,ACDEF,ABFED,ECEAE
538,AEEEC,FEDBA,EFCBA,EEECA,FFDBA,FDBBB,CEFAA,ADEEE,FECBA,FEDBA,AAEEF,ACEEE,FFCBA,FEDBA,FDECA,FCEEA,EDACF,FFCAA,EEDEA,EADDF,ABCEF,ABEEE,FBECA,BACDF,ABCEF,FFBBB,ABDEF,ABDEF,ABEEF,BBDCF
539,FADBC,EEDCA,FFCAC,ADFDC,FECBA,FCBBB,ABDEF,ACEEE,AADFF,FEDBA,FDBAD,ADEED,FFCAA,FFABD,FBABF,CFACD,BACFE,FECAB,FFCBA,FBDFA,CBEAF,EFDAB,AFBEC,BBCDF,ABCEF,ABCEF,ABCEF,ABDEF,ABDEF,ADBFC
540,AEEEC,FEDBA,EFCAA,EEECA,AEDEE,ABDEF,ABCEF,ADEEE,FECBA,FDDBA,BBBBF,ACEED,FDBBB,CEDAF,EEEAA,DDDFA,FECBA,FEDAB,FECDA,BCADF,AACEF,ABDFF,ABDEF,ABCDF,ABCEF,ABCEF,ACBEF,FFBBB,ABEDF,FEDAA
541,AEEEC,FEDBA,EFCBA,EEECA,EFDBA,FCCBB,CDFAB,ADEEE,FECBA,FDDBA,ADEEE,ADEEE,FEDBA,FECAA,FCCCA,FDDBA,EFADA,FBEAD,BBAFF,BAFEE,ABCEF,ABCEF,ABDEF,BACEF,ABCEF,ABCEF,ADBEF,FBBBB,AAEFE,FEDAB
542,AEEED,FEDBA,BBBFB,FEDCA,EEEBA,ADEEE,ABCEF,ABEEE,DDDFA,FEDBA,EEDCA,FCCAB,CAEFC,AEEAE,EAFAE,EAAEE,AAEEE,FAFCC,BBCFB,EECAE,BADFE,ACDEE,ABDEF,ABCDF,ABCEF,ABCEF,ACBEF,ACEEF,ABFDD,FECCA
543,AEEEC,FEDBA,EFCBA,EEECA,BBBFF,ABCFF,ABCEF,FBBBB,FECBA,FDDBA,DEEDA,ACEEE,ABDEF,ABCEF,ABDEF,ABDEF,AACEF,ABEEE,ACDEF,AADFF,AACEF,AADFF,EEECA,FDBAC,CABEF,ABCEF,ACBEF,ACEEE,FFBBB,AACEF
544,AEEEC,FEDBA,EFCBA,BBBFF,FECBA,DADDF,FABDE,ADEEE,FECBA,CBBBF,FDBAE,ADEEE,FECBA,FECBA,FDBCA,BDFEA,CCEAF,FEDBA,EFCAC,BACEF,ABDEF,CABFF,ABCEF,EEEEA,ABCEF,ABCEF,ABDEF,ABDEF,ABDEF,ABDEF
545,FEDCA,FEDBA,AADEF,FDEAA,ECACF,ABCFF,ABCEF,FCBBB,FECBA,ABEEE,FECAA,AEEDE,DADEF,FADBC,EDFAB,CFFCA,AAEEE,FFBBB,CCBBF,BACEF,AACEF,ABDEF,ABEFE,BBCDF,ABCEF,ABCEF,ACBEF,FFDAA,ABEEF,BBDCF
546,FBBBC,FEDBA,FFCBA,FEDBA,DFCBB,ABDEF,BBCCF,ABEEE,AFECB,FEDBA,CCFBB,BABEF,ABDEF,EEAAE,EEAEE,EEAEA,ABEEF,ADBFE,ACFBF,DDDAF,EEEAA,AFCDD,CFBBB,ABCDF,ABCEF,BBBFF,ACBEF,ACEEE,ABFDB,FECCA
547,AEEEC,FEDBA,EFCBA,BBBBF,ECACF,ABCFF,FFABB,ADEEE,FECBA,BBBEF,FDBAC,ACEEE,ABDDF,ABCEF,ABFDE,ACDEE,ABFBF,ABBFF,CFBBB,BAEFD,FEEBA,FABED,ABCEF,BBCEF,EEEAA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
548,FBCCB,BACEF,DFDBA,FDDAA,ECADF,EEECA,AADEF,ACEEE,BFECA,FEDBA,FEBAB,ADEDE,FBBCC,DFBBB,BDFBB,BFEBB,AAEFE,FDAEA,EFADC,BACEF,ADBFC,EEEBA,FADBC,ABCDF,ABCEF,ABCEF,ABCEF,ABDEF,ABEEF,CEBFA
549,FADBC,DECEA,CFDBA,FEDAA,FDEBA,ABDEF,ABCDF,ABEEE,AFEDC,FEDBA,FDBAD,ADEED,FECBA,BEFBB,FFCBA,BFAEC,EAFEA,FEBAD,DCEAF,DEDFA,AEBEE,BAEEE,FDBBB,ABCDF,ABCEF,ABCEF,ABCEF,ABDEF,ABEEF,CEBFA
550,FADAE,FEDCA,FFCBA,FEDAA,FEDBA,ABDEF,ABCEF,AAEEE,AFECD,FECBA,FDBAD,FCBBB,FCDAB,FBCCB,FBCBB,FFBBB,EEAFA,FBBFB,ACFBF,BBBFE,BBBDF,DADEE,BBBEF,ABCEF,ABCEF,ABCEF,ABCEF,BBBFF,BFCBB,FECBA
551,AEEEC,FEDBA,EFCBA,EEECA,AAEEF,ABDEF,ABCEF,FBBBB,FECBA,FEDBA,BBBFF,ADEED,FCBAE,EECAE,DFDAA,AAFEE,BFFBB,FEDAB,FECDA,BADEF,AACEF,ABDFF,ABDEF,ABCDF,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
552,FDCBA,FEDBA,AADEF,FDEAA,ECACF,ABCFF,ABCFF,FFCBA,CCBBF,ACFED,FECAB,ADEEE,ADDEF,ACFDE,FBCAE,ADEEE,DAEEE,EEEDA,AADDF,BAEFC,AADEF,ABDFF,CABEF,BBBDF,ABCEF,DEEEA,ABCEF,ABDEF,ABEEF,BBDCF
553,FADBC,FFDBA,EFBCA,BABFF,EBACF,EFEAA,ABCEF,ACEDE,AAEEE,FEDBA,FDBAC,ADEED,FECCA,ADEED,ACFCE,FCBAD,CAAFE,FDABC,AAEFE,CADFD,CBDBF,EFDAB,AFBEC,BBCDF,ABCEF,ABCEF,ABCEF,ABDEF,ABEEF,CEBFA
554,FADBC,FFDBA,EFCBA,BABFF,FDACD,EEECA,AADEF,ADDFD,BADFE,FEDBA,FDBAD,ADEED,FDCAB,FEBAE,FBCAD,FDCBA,EEBFA,FFCBA,ACFEC,AAEDF,BDBFB,EEEBA,FAEBC,ABCDF,ABCEF,ABCEF,ABCEF,ABDEF,FDEBA,EECEA
555,AEEEC,FEDBA,EFCBA,EEECA,ECACF,ABCFF,EEEAA,ADEEE,FECBA,FEDBA,DFBAD,ADEEE,ACCDF,AACEF,AADFF,AADFE,BACDF,BACEF,BFDCA,BAEEF,EEECA,FBBCC,ABCFF,ABCDF,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
556,AEEEC,FEDBA,EFCBA,BBBFF,FDABD,ABDEF,FFABB,ADEEE,FECBA,BBBFF,FDBAC,ADEED,ECEDA,BBBFF,BBFFA,EEEAA,FBBFB,FFBBB,FEEBA,DACFE,AACFF,ABDFF,AADEF,BACEF,FBBBC,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
557,FDCBA,FEDBA,AADEF,FEEAB,ECACF,ABCFF,EEEAA,AEDED,AADEF,CFECA,FEBAB,AEFCD,EAEEB,DEEEA,AAFDE,FFBBB,AADFF,BFBBD,EFCBA,BABEF,ABCFF,ABDEF,ABCEF,ABCEF,FBBBC,ABCEF,ABCEF,ABDEF,ABEEF,BBDCF
558,AEEEC,FEDBA,EFCBA,EEECA,BBCBF,ABCFF,ABCEF,FFBBB,FECBA,FEDBA,DEEDA,ACEEE,ABDEF,ABDEF,ABCEF,ABEFD,ABEDF,ACEBF,ABDFD,BACFF,AACEF,ABEFC,FECBA,BBCDF,ABCEF,ABCEF,EEEAA,ABDEF,ABEEF,BBDCF
559,FECBA,EEDBA,AADEF,FDEAA,ECACF,ABCFF,DDEEA,AEDEC,BBAEF,AFEDA,FEBAB,ADEED,FBBBF,ACCEF,FDBAD,DDADF,FFCAC,ADCFC,DAFDC,BAEFE,BACFF,ABCFF,AAEDF,EEEEA,ABCEF,ABCEF,ABCEF,ABDEF,ABEEF,BBDCF
560,AEEEC,FEDBA,EFCBA,EEECA,AEEDC,FDBBB,BCEFA,ADEEE,FECBA,FEDBA,AAEEF,ACEEE,FEDBA,FEDBA,FEBBB,FDDDA,FACCC,CFAEE,EEEBA,BAEEF,ABCEF,ABCEF,FCBBB,BACDF,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
561,FBBBE,FDDBA,FFCBA,FEDAA,FECAB,ABDEF,ABCEF,ACEEE,AFECB,FEDBA,EDDEA,FDBBB,EFABD,FACCB,EEADD,FFBBB,ABEEF,ADCFE,DEEEA,DEFDA,BBBEF,ABDEF,ABEEE,ABCDF,ABCEF,ABCEF,AAEEE,ABEEE,BCFCB,FECCA
562,DFCDA,FEDBA,AADEF,FEEAB,ECACF,ABCEF,EEEAA,AEEED,AADEF,BFFCA,FEBAB,ADEDE,BBFBD,DFBBB,CFFBA,EAEEA,BCAEF,DFADA,ADDFC,BACFE,ABCEF,ABDEF,ABBEF,ABCDF,EEEAA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
563,AEEEC,FEDBA,EFCBA,BCBBF,ECACF,ABCFF,EEEAA,ADEEE,FECBA,CBBBF,FEBAC,ADEEE,ABDEF,ABEEF,AAEEF,ABDFE,ABEEF,AADFE,FCABD,EDEDA,FEBBB,ABDFF,BACDF,ABCEF,FBBBC,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
564,AEEEC,FEDBA,EFCBA,BBBFF,FDABD,ABDEF,FFABB,ADEEE,FECBA,BBBBF,FDBAC,ADEEE,FCBBB,CEDAF,DDACF,AEEDD,BBFFA,FEDAB,FECDA,BADFE,AACEF,ABDFF,ABDEF,ABCDF,ABCEF,ABCEF,FBBBB,ABDEF,ABDEF,BBDCF
565,AEEEC,FEDBA,EFCBA,BBBFF,ECACF,ABCFF,FFABB,ADEEE,FECBA,CBBBF,FEBAC,ADEEE,ACEEF,BBBEF,ABCEF,ABCEF,ABEEE,AFECD,DDAFB,BADFE,EEEBA,FABEE,AADEF,ABCDF,ABCEF,FABCE,ABDEF,ABDEF,ABEEF,BBDCF
566,FECBA,FEDBA,AADEF,FEEAA,ECACF,ABCFF,DDEEA,AFCDB,BBAEF,BEFDA,FECAB,ADEDE,ACCDF,CDFEA,EDFAB,DEEAE,DDEAE,EEEDA,BBFFA,BBBFD,BACEF,ABDFF,BACEF,ABCEF,ABCEF,ABCEF,ACCEF,EEECA,BADEF,BBDCF
567,AEDEC,FEDBA,EFCBA,BBBFF,FECBA,CACEF,FABDE,ADEEE,FECBA,BBBFF,FDBAD,ADEED,FECBA,FEDCA,FEECA,FDEBA,FBEEA,BBEFA,BBEAF,BBCDF,AFCCC,ABDFE,AACEF,BBCEF,FBBBC,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
568,FDBBA,FEDCA,AADEF,FEEAB,ECACF,ABCFF,EEEAA,AEDED,AADEF,BFEDA,FECAB,ACFED,CCAEF,DEAFA,FDFBA,BBBFE,ACDDF,ADEEE,ECFBA,BACDF,BBCEF,ACDEF,ABCEF,BBCCF,ABCEF,BABEF,ABDEF,ABDEF,ABEEF,BBDCF
569,AEEEB,FEDBA,EFCBA,BBBFF,FDABD,ABDEF,FFABB,ADEEE,FECBA,FEDBA,AAEEE,ADEEE,EBAEE,BBBFF,CCCAF,FCBBB,EEADD,FEDAB,FECDA,BADFE,AACEF,ABDFF,ABCFF,BBCEF,ABCEF,ABCEF,FBBBB,ABDEF,ABEEF,BBDCF
570,FADBC,DECEA,EFBBA,EEDDA,DEFBA,ABDEF,ACDEF,ABEEE,AFECB,FEDBA,FDBAD,ADEED,DDEFA,BACFF,FCCBB,FFCBA,EAFBB,DDDFA,CBEAF,EFDAA,AFBED,BAEFE,FDBBB,ABCDF,ABCEF,ABCEF,ABCEF,ABDEF,ABEEF,CEBFA
571,AEEEC,FEDBA,EFCBA,BCBBF,FDABD,ABDEF,FFABB,ADEEE,FECBA,FEDBA,AEDDE,ADEEE,FECBB,EECAE,EEADD,AFAEE,AAEEE,FEDAB,FECDA,BAEEE,AACEF,ABDFF,ABCEF,ABCEF,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
572,FBBBC,FBAFB,FFCBA,DFBBB,EEEBA,ABDEF,ABCEF,ABFEE,CFBAE,CCFCA,EEECA,FCBBC,BBBFC,ABFEE,DDFAB,ABCEF,EEAEA,BBFBB,ADFAE,DDDFA,BBBEF,BBFEB,BBFFB,EABCF,ABCEF,ABCEF,BBBFF,ACEEE,BCFDB,FECCA
573,FBEBB,FECBA,FFCBA,FEDBA,FEBBB,ABDEF,ABCEF,ABEEE,AFDCD,FEDBA,FDBAD,FBCCB,FCDDA,FEBBB,EEEDA,ABCEF,ABEEF,ADCFE,ACFBF,CCDFA,BBBEF,ABCEF,BACFF,ABCDF,ABCEF,ABCEF,AAEEE,FADBD,ABDEF,ABCEF
574,EBBBF,FDCBA,FFCBA,FEDBA,FBBCC,ABDEF,ABCEF,ABEEE,AFDDB,FEDBA,EEEBA,FCCBB,FBDEA,ABFEE,EEEDA,EEEAA,ABEEF,DEEEA,BBBFF,BBBFE,CCACF,ABDEF,AEDED,ABCDF,ABCEF,AAEEE,ADAEF,ADEEE,BCFCB,FECCA
575,AEEEC,FEDBA,EFCBA,BBBFF,FDABE,ABDEF,FBBCC,ADEEE,FECBA,AAFEE,FDBAC,ADEED,FECBB,FEBAE,AEEDD,CCBBF,FCBBB,FCCBB,FECDA,BAEEE,AACEF,ABDFF,ABDEF,EEEAA,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
576,FADAE,FEDBA,FFCBA,FDDAA,FFCAA,ABDEF,ABCEF,ADEEE,AFEDD,FEDBA,FCBAF,FDCBB,FDBBB,FBCCB,FFBAB,DEEAE,ABEEF,FBBBB,EEEEA,ACDFE,BBBEF,BAEEE,FEADD,ABCEF,ABCEF,ABCEF,ABCEF,ACBEF,BBBFF,FAAEE
