,0,1,2,3,4,5,6,7,8,9,10,11
304,ABBACDD,DCAAACD,DDCCBAA,AABCCDD,DDCBBAA,AABCCCD,AACDDCB,DDCCBAA,AABCDDC,DDCBAAA,AABCDDD,DAABCCD
305,DDCBBAA,AAABCDD,DDBAABC,ABCDDBA,DDDCBAA,AABCCDD,BCDDCAA,DDCCBAA,AABBCDD,ABABCDD,DDBBAAB,DDCCBAA
306,BAABDDC,DCCCBAA,ABDDCBA,AACDDCB,AABCDDC,BAACDDB,ACDCAAD,CBAABDD,DCBAABD,DDCAAAB,DDDBAAB,BCCCDBA
307,CBADDCA,AACDDBA,AAACDDC,DDBAACC,ACDCBAB,BCDCAAC,DDAABCB,AAABCDD,DCBBAAC,DDCBAAA,CDDCAAA,CDDCBAA
308,DDDCAAA,AABCCDD,CBDBCCA,CABCBCD,AABBCDD,AABBCDD,DDBAABC,ADDDDBA,DDCCBAA,DDCABAB,AACCCCD,BDCDBBA
309,DDDCBAA,BCDBBBC,DBBAACD,AABCCDD,AACCCDD,DCDDBAA,AAABBDD,DDCCBAA,DDCBBAA,CBBABDD,CDDCBBA,DDCBABB
310,DDCAABB,AABBCDD,DDCBABA,AABDDCB,DCDCBAA,AABCCDD,CDDCBAA,DDCBAAC,ABABDDD,CDDBAAB,CAABDDC,DDCAABB
311,CCBAACD,DCBAABD,DDCBAAB,CDDCAAA,ACDDBAB,BCDDBAA,ABCBBCD,CBABDDC,AABDDDB,BAABDDC,BAABCDD,CBAABDD
312,ABDDDBA,DDCBAAA,ABACDBD,AABCDDC,DBAACDD,DDCCBAB,AACDDCB,DDBBBAA,DDBAABC,AAABBDD,ACBCBBD,AABCCDD
313,AACCCCD,DDDCBAA,CDDCBAA,AABCDDD,BAABCDD,AABCCDD,ABDDCAA,DDCCBAA,CCDDCAA,AABCCDD,DDDBAAB,BCDDCBA
314,BBBBACD,CBABADD,BAACDDB,DDCBBAA,AAABCDD,AABCCDD,CDDCBAA,DDCBBAA,ABBBBDD,AABCBDD,DDDCAAA,DBABBBD
315,AACDDCC,DDDBAAA,CDDCAAB,ACDDCCB,AAACCDD,DDCBAAA,AAABCDD,DDCBBAA,BBABCDD,AACDDCB,DBAABCD,AACDDBB
316,BCDCCAA,DDCBAAA,AACDDCC,AAABCDD,DDCCBAA,AABCDDB,DCAABBC,AABCDDD,CBAABDD,DDCBAAA,AACCDDB,AABCDDD
317,AABCCCD,DBABDCB,DDDBAAB,AAABCDD,ABCDDCA,AABCDDD,DDCBAAB,AABCDDC,AABCDDC,BAABCDD,CDDDCAA,AABCDCD
318,DDDCAAA,DDCBBAA,CBACDCC,AABCCDD,AACCCDD,DDCBBAA,DDDBAAA,ABCCCCD,DDCBBAA,DDCBABA,ABBBBCD,AABCCDD
319,AABBCDD,BAADDCB,DCCDAAB,DDDCBAA,BAABCDD,AABCCDD,BCDCAAA,DDCCBAA,DDCAAAB,AABBCDD,BACCBCD,ABDCDAB
320,DDCBAAA,AABACDD,ACBCDCC,BADCACB,ABBCCDD,CDCDCAA,CCAABCD,CDDBABA,CDCABCA,BCCACDB,DDCCCAA,DDCBAAA
321,AACDDDB,DDCCBAA,ADDCAAD,CCBAACD,DCCBAAD,DDCCBAA,ABDDCBA,AABCCDD,DDDCBAA,BCCAACD,CAACDDA,AABCDDD
322,DDDCBAA,DDCCAAA,DDCBABA,AAABBDD,AABCCDD,DDCCAAA,CDDCBAA,AABDDDD,DDDCBAA,DDBBCAA,DDCAAAB,AABBCDD
323,ACDDCBB,DDCBAAA,ABCCACD,AAABDDD,DDCBBAA,DDCBAAB,AABCDDD,DDCBAAA,DDCCBAA,BBABCDD,ABAABDD,AABCCDD
324,AABBCDD,DDCCBAA,BAAADDD,DCDDBAA,DDCBBAA,AABCCDD,AABDDCC,DDCCBAA,BAABCDD,AACBCDD,DDABBBA,ABCDDCA
325,BCDDBCA,BDDBABB,AADDDBA,BDDCCAA,DCBABDB,BAABCDD,DDBAABB,AABCDDD,DBAABDD,DDDCAAA,BCDAACD,ABBDDBC
326,AAABCDD,ABDBCDB,CBDCCCA,DDCBBAA,DCAAACD,AABCCDD,DDCBBAA,DDCBAAA,AABBCDD,AABDCCD,DDCCABA,CDCDCAA
327,ABDDCBC,BDDDCAA,AABDDDC,DCBAACD,DDCAABC,DDCAAAB,AABBCDD,DDCCBAA,DDDCBAA,AABCDDD,CBAABDD,DDDCAAA
328,AABBCDD,AAABDDD,AACDDCC,DDCCBAA,AAABCDD,AABCCDD,BCDDBAA,DDCCBAA,DCBAABD,AABCCDD,DCDCBAA,DDCCBAA
329,DDDCBAA,DDCBAAA,ABAACDD,AABBCDD,AABCCDD,DDDCAAA,CBAACDD,CBABDCB,ACDCBBA,DDCCBAA,BBBBBCD,AABBCDD
330,CBAABDD,BCBDCAA,DDBBAAB,AABBCDD,AABDCDD,AABCDDA,DDBAABC,AABBCDD,DDDCBAA,CCBBCDA,BBABBCD,AABCDDD
331,AABCDDD,DDCBBAA,DDCBAAA,AABBCDD,AACCDDC,DDCCBAA,CCDCAAC,AABCCDD,DDDCBAA,DDBBAAA,AABBCDD,AABCCDD
332,DDCBAAA,AAACDDD,BCBABBD,AACCCDD,DDCCBAA,BAABCDD,AABCDDC,DDCBAAA,AABCDDD,DDCBAAA,DDDCAAA,AABDDDB
333,DDDCBAA,BAACBBD,AAACCDD,ABDDCCB,DDDCBAA,DBAABDD,AACDDCB,DDCBBAA,AABCDDD,CDDCBAA,DCCCCBA,DDAACBC
334,AACCCCD,AAABDDD,BCCDDBA,DDCBBAA,AABCCDD,AACCDDC,BCDDBAA,CCDDCAA,DDCBAAA,AABCCDD,CDDDCAA,DDBBBAA
335,AADCDBC,DBACDCA,AABCDDC,AADDCBA,AAABCDD,DDCCBAA,AAABCDD,CAABCDD,CDDDBAA,BCDDCAA,ACDDAAC,BAACDCD
336,DCBAADB,AAABCDD,DCBCCAA,ABDDDBA,DBACDBA,DCAABCD,ABDDDBA,DCBAACD,ABDCBBD,BBDDCBA,ABCBBCD,DDCCAAA
337,DDCBAAA,CDCAABB,AACCCCD,BBCDDBA,DDCBBAA,AAABCDD,DDDCBAA,BAABCDD,AABCCDD,CBDDBBA,DDCBBAA,AABBCCD
338,CDDCBAA,DDCABAA,BBBACCD,BABBBCD,AABCCDD,CCDDAAB,CDDCBAA,AABCCDD,DDCCBAA,DDCBBAA,DCCBABA,AAABDDD
339,AABBCDD,BADDBAD,BCDDCAA,DDDCBAA,DCAABCD,AABCCDD,ABDDDBA,DDCCBAA,DDBAABC,AABCDCD,ABDBBCD,CBBCDBA
340,BABACDC,AABCCDD,DCCDBAA,CDDBCAA,DDCAAAB,AABCCDD,ABDDDBA,DDCCBAA,BAABCDD,AACCCDD,CAACDCC,DDCCBAA
341,DDCCBAA,DDCAAAB,ABBABDD,AABCCDD,AABCCDD,DDCCBAA,CAABDCC,DCAABBB,AABCCDD,DDCBAAA,CCCCBCA,AACCDDC
342,DBACCAC,AABDDCC,CCAABCD,DDCCBAA,DDCBAAA,AABCCDD,AABDDCC,DDCCBAA,BAABCDD,CAABCCD,DCAABCC,CDDCBAA
343,AAABCDD,CBBDCAA,BAADDCB,DDDCBAA,DDCBAAB,AABCCDD,AABCDDD,DDCCBAA,DDCAABB,AABBCDD,ABBCCDC,ABCDCBC
344,DDCCAAA,DDCAABC,AAACDDD,CDCCDAA,DDCBBAA,AABCCDD,DDCBBAA,DBAABDD,AABBCDD,ACADDBB,CDCCCAA,BCCBBDA
345,AACCDCC,DCDCCAA,ABCDDCB,CDDCCAA,AAABCDD,DDCCBAA,AAABCDD,DDBAABC,ABCDDDA,DCBBBBB,AABCDDD,BAACDDD
346,AABCDDD,DDCCBAA,DDCBAAA,AAABCDD,AACCDDD,DDCCBAA,AABDBCD,AABCDDD,DDDCBAA,DDCBAAA,AABCCDD,AABCCDD
347,CDDCAAA,DDDCBAA,DDCCAAA,ABABCCD,ABBCDDC,CCABDDA,CBAABDD,AACCDCC,DDCBBAA,DDCCBAA,ABDBBBD,AABBCDD
348,BBCCADC,CBDDCAA,ABDDDBB,CCBAADD,BCDDCBA,AABCCDD,DDCBBAA,AABCDDC,AABBDCC,CDDDBAA,ABCDDCA,AACDDCC
349,AABCCCD,DCDDBAA,AABDDDC,BAABDDD,CAACDDC,DAABCDA,BAABCDD,ABDDCBB,BCDDCAA,DDBBBBA,BCDDCAB,ABCBADD
350,AABBCDD,AABDDCC,AAADDDC,DDCCBAA,DCBAABD,AABCCDD,DDCBAAA,DDCBBAA,AABBCDD,AABBCDD,DDCBAAA,ACCDDBA
351,DDCCBAA,BCBDBAC,DDBABBC,AABCCDD,AAABDDD,DDDCBAA,AABCDDD,DCBAACC,AABCCDD,DDDBAAA,DDDCBAA,DDBABBB
352,DDCBAAA,DDCBAAB,ABABDCD,BAABCCD,AABCDDD,CDDDBAA,DAABDDB,DDABCCB,DCCCBAA,CDCCCBA,BBABDDC,BAACDCC
353,ABCCDBD,DCACCBA,BAABCDD,BAACCCD,AABCDDC,ABCDDCA,DDBAABC,AACDDCC,BCDDAAC,DDDCBAA,AABCDDB,AABCDDC
354,DDDCAAA,BCDBDBA,DDCBAAB,AABBCDD,AABCCDD,BAABDDD,DCBAABB,AACCCCC,DDCCBAA,DDCBBAA,DDDBCAA,ABBCDCC
355,DDCAAAB,DABDCAB,DDBAABD,AABCCDD,DDDCBAA,DBAABCD,AABCDDD,DDCCBAA,BAABCDD,AABCCCD,DDBBABB,AACCDCC
356,DDCCBAA,ABCDCAA,ACCCBDC,CDDDBAA,DDBBAAC,AABCDDC,DDCBAAA,AACCCCD,ACCCDDA,BAACDDD,BAAACDD,AABCDDD
357,CBABACD,BAABCDD,DCBBCBA,CDDDBAA,DDBAABC,AABCCDD,DDCBBAA,CBAAACD,BAABCDD,DDBAABC,BAABDDB,DDBAABD
358,AAABCDD,ACBBDDC,DDDCCAA,DDCCBAA,BAABCDD,AABCCDD,AACDDCB,DDCCBAA,DDCBAAA,AABCCDD,AACCDCD,CCCDCAA
359,CBAABDD,DDDCAAA,ABDDBAB,CCAABDD,BDCAABD,DCBCDBA,DDCBAAB,DDCAAAC,CDDCBAA,ACDDCBA,AABDDCB,AAACDDC
360,DDDCBAA,DDCBAAA,AABCCDD,AABBCDD,AACDDDC,DDCCBAA,DCBBABD,DBAACDC,DDDBAAA,BCADDBA,BCBAADD,ABACCDD
361,DCCABAB,ABBDCBD,BAACDCD,CADCADB,ABBBCDD,DDAACBC,BAABDDD,CABDCCC,DDBBDBA,DBCBABC,ABDDBAB,DCDCACA
362,DDCBAAB,CDDCBAA,AABCCDD,CBDDCAA,ACDDCBA,ACDDBAA,CDBAABD,BABDDCA,DDDCAAA,AABCDDC,DDAABDB,AAABDDD
363,CDDDCAA,DDCBABB,AABCCDD,ABDCDCB,DDCBBAA,BAABCDD,AABCDDC,DDCCBAA,DCBAACD,AACBCCD,DDCCCAA,AAABCDD
364,DDDBAAA,DDBBAAB,ACCABCD,AABCCDD,AABBDDD,BBDDCCA,CDBABDC,CCDCACB,AACDCBD,DDCBBAA,DDCCBAA,BDACCBC
365,CCCDABB,DDCBAAA,DDBACAB,AAABCDD,AABCCDD,BBBCDDA,DDBAAAB,AABCDDD,DDDCBAA,DDCCABA,ABCBBDD,ABCDCCC
366,AABBBDD,DCAABDD,DDCCBAA,ADDDCBA,BAABCDD,AABCDDD,ABDDDBA,DDCBAAA,CDDDCAA,AABCDDC,BAABCDD,DBAACDC
367,CCCDBBA,CADCDBB,CAACCCD,AABCCDD,ABBBCDD,ACDCCBB,DDBBBBA,AACDDCC,DDCCBAA,ABDDBDB,DCDBBAC,ABBBBCD
368,CABADDB,AABCCDD,DCBDCAA,ACDDBBB,DDDBAAB,AABCCDD,DDDCBAA,DDCBAAC,AABDDCC,ACACDDA,AACDBCD,DDCCBAA
369,DDDCAAA,ACCBADC,AAACDDC,DCDCBAA,DCCBAAB,AABCCDD,ABDDDBA,DDCCBAA,AABBCDD,AABBCDD,DDCAAAB,ABCACDC
370,ABBCCDD,DCCCBAA,DDCBAAA,DDBAAAC,AAABDDD,BAABCDD,CDDCBAA,AAABCDD,AABCDDC,DDBBBBA,DCCCBAA,AABCDDD
371,DDDBAAA,AABBDDD,AAACCDD,CDDCBAA,DDDCBAA,BAABCDD,ABDDCBA,DDCBBAA,AABCCDD,BAABCDD,DACDCBB,DDBBAAA
372,DDDCBAA,BCABADD,BACABDD,AABBDDD,AABCDCD,DCCDBAA,AAABDDD,DDDCBAA,DDCCBAA,DBBBBBD,CBBBCBD,CDCCBAA
373,DDDBAAA,DDCBAAC,BAABCDD,AABCDCD,ABBCCDD,DCCCBAA,CAABCDD,DDBBBBA,CDCCABA,CCDBACA,CCCDCAA,DDBBBAB
374,AABCDDD,DDCBBAA,DDCBAAA,AAABCDD,AABCDDD,DDCCBAA,CCDCAAC,AABCDDD,DDDCBAA,DDCBAAA,AABBCDD,AABCCDD
375,CBAACDD,DDCAAAB,CDDCBAA,ABDDDBA,AABCDDC,CAAABDD,CBAABDD,AACDDCC,CDCABAA,DDDCCAA,DCAABDD,AACCACD
376,DDCBABB,BBABDDD,AABCCCD,DDCCBAA,DDCBAAC,AABCCDD,DDCBBAA,BBAABDD,AABCCDD,AABBCDD,DDBCBAA,DDCCBAA
377,AABCCDD,BBDDCBA,ACDCBCB,CAAABDD,AABCDDD,DDCBAAA,ABDDCBA,AABDDDC,DDCBBAA,AABDDDB,BAABCDD,CBABCDC
378,BDDCAAA,DDCBBAA,CDCBABB,BABBCDD,AABCDDD,DDCAABB,BCDDCAA,BAAACDD,DDCBBAA,BADCCBC,DAACCBD,AAABCDD
379,DDBBABD,ABCCBCD,DDDCBAA,DBABBCD,AAACDDD,AAAACDD,DCAABCD,AACDCCC,DDDCBAA,DDCCBAA,DCDBCAB,ADCCDBA
380,AACDDDC,DDCBAAA,ABBACDD,DDCBAAA,AABCCDD,BCDDCAA,BCDDBAA,ABCDDCB,DDCCBAA,AABCCDD,DDCBBAA,AABBCDD
381,AABCDDD,DDCCBAA,AABCDDD,DDCBBAA,AABCCDD,BCDDCAA,AAACDDD,ABDDDBA,DDCCBAA,AAABCDD,DDCBAAA,AABCCDD
382,AABBDDD,BABDDAB,DDDCBBA,DDCABBA,DDBAABC,AABCCDD,AABDDCC,DDCCBAA,DCAABCD,AABBCDD,AABCCCD,DDDBBAA
383,DBAADCB,AABCDCC,BBABDDC,DDBADCA,DCAABCD,AABCCDD,DDCBBAA,DDCBBAA,AABCDDC,ABBBCDD,CABDDBC,DDCCBAA
384,ABBACCD,CCDCBAA,DDCABBB,BCBCABD,AABCDDD,AABBCDD,DDBAABC,ABCCCCC,DDDCAAA,DCCCCBA,CBCACCB,BBACDDA
385,DDCBACC,CDDCBAA,DBAABCC,ABBBCDD,AABCDDD,BABDDCA,DCAAACD,ABCCDCC,DDDDBAA,DDCCBAA,DDBABCB,AABBDDC
386,AAACCDD,CBBCDCA,AACCCDD,DDCCBAA,DDCCBAA,AABCCDD,ACDDCBA,DDCCBAA,AABBCDD,AABCCDD,DBBDCAB,DDDCBAA
387,BDDDBAA,DDCBBAA,DCBACAB,AABBCDD,AABCDDD,DDCCBAA,AABCDDD,BAACDDD,DDCCBAA,DDCBAAA,AACBCDD,AABBCDD
388,AABCCDD,ACDDBBB,ABDDCCB,DDCCBAA,AABBCDD,AABCCDD,ABDDCBA,DDDCBAA,DDCBAAA,AABBCDD,BABBBCD,BBCDBAB
389,AACDDDB,DBBDCAA,DCCAAAD,DDCCBAA,AAABCDD,AABCCDD,ABDDCBB,DDCCBAA,DDCAAAB,AABCDDD,BDCCDAA,ACCABDC
390,DDDCBAA,AABBCDD,DCCAABD,AACDDCC,DDCDBAA,DBAABCD,CDDDBAA,DDCBAAC,AABCCDD,DDDCBAA,DDCCBAA,DDBBBAA
391,AABBDDD,DDCBACA,DDCBAAA,AAABCDD,ABDCBCC,AABBCDD,CBAABDD,AACCCDD,DDCCBAA,DDCBBAA,AABBCCD,AABCCDD
392,DBACCDB,DDBBABD,BAABDDD,BAABBDD,DDBAACD,DDCBAAA,DDCCBAA,DDCBBAA,AABCDDC,AABCDDC,CAAABDD,DDBAABC
393,AABCDDD,DDCCBAA,DDCBBAA,AAABCDD,AABCCDD,DDCCBAA,AABCCDD,AABCDDD,DDDCBAA,DDCBAAA,AABBCDD,AABCCDD
394,DDCBBAA,AABBDDD,AAADDCC,DCDDCAA,DDCBBAA,AABCCDD,DDCBBAA,AAACCDD,AABCDDD,DDDCBAA,DDCAAAB,ABBCDDA
395,DDCBAAB,DDCBBAA,BBAABDD,AAABCDD,AACCDCC,DDDCBAA,BAAACDD,AABCCDD,DDCCBAA,DDCBBAA,CCCAABD,AABCDDD
396,DDCBBAA,AABBCDD,AABCCDD,AAACDDC,DDCCBAA,DDCBAAA,AABBCDD,DDCBAAA,AABCCDD,CCDDCAA,DDCBBAA,BCDBADC
397,ABCCDCC,DDDCBAA,DCCBCBA,DDDCBAA,AABCCDD,AABCCDD,CDDCBAA,AABBDDD,AAABCDD,DCBBCCA,DDDAAAB,AABBCDD
398,CDCCAAD,CDDCBAA,AABCCDD,DDCBBAA,AABCDDC,DBAABCC,AABCDDC,DDCBAAA,CDDCBAA,AABCCDD,DDDCBAA,AACDDDB
399,ABCCBAD,DDDCBAA,BDDDCAA,CBAACDD,DDCBAAA,AABBCDD,AAACDDD,DDCCBAA,DDDCCAA,AABCCDD,DCAAACD,DDDBAAB
400,ABCCDCA,BCDDBAA,CDDCBAA,AABDDDC,DCBAACD,CDDCBAA,CBAABDD,DCBAACD,CDDCBAA,CAABCDD,BAABBDD,CBAABDD
401,AABCCDD,AACDCCD,DCCCBAA,DDCCBAA,BAABCDD,AABCCDD,DDDCAAA,DDCCBAA,CAABCDD,AABCBDD,BABDBDB,DCBCBAA
402,BDDDCBA,DDCBBAA,DDBCABA,AABCCDD,AABCCDD,BBCDDCA,DCAAABC,AABCDDD,CDDCCBA,DDCAAAA,DDBBABB,AABCCDD
403,DDDCAAA,CBABCCD,BDBCACB,DCBBABB,AABCCDD,AABCCDD,DDCAAAB,AACDDCB,DDDCBAA,DDBBBAA,CCAABDD,BBCCDBA
404,DCDDBAA,BDDDBAA,AACDDCB,AAABCDD,CAABBCD,DDBAABB,CBABDDC,ABDCBBD,DDDBBAA,DDDBAAB,DDDBAAB,CDDBAAC
405,ABBBDDD,AABCDDC,DDCBAAA,ACDDCBA,AAACDDD,AABCCDD,DDCBAAA,CCDDCAA,AABCDDB,BAABCDD,CDDDCAA,AABCDDD
406,CCDCCBA,DDCBAAC,DDCAAAC,BBABBDD,AAACDDD,DCAAACD,DDCAAAB,AACCDDC,ABDDDBA,CDDCBAA,BCDDCAA,AACDDBD
407,DDCBABB,AAAACDD,AABCDDD,ABDCDCA,DDCCBAA,DDBAABB,AABDDCB,DDBAAAC,AABCCDD,AACCCDD,DCCCCAA,DDCBBAA
408,AABCBCD,DCAABDD,DDCBAAA,ACDDCBA,AABCDDD,AABBCDD,DDDCBAA,BBABBDD,DCBAABD,CDDCBAA,AABCDDC,CAABCDD
409,AAABDDD,ABDDDBA,AAABDDD,DDCBAAB,DDCBAAB,AABCCDD,AACDCBB,DDCAAAA,DCBAABC,DDDCAAA,CCAABDD,DBAABDD
410,CBCBCAD,DDCBAAB,CBAADDC,AACCCDD,AAACCDD,CDDCBAA,AAABCDD,DDDCBAA,DDCBBAA,DDBCABB,BAABCDD,CDDBBAA
411,DDCBBAA,BCDDCBA,ABCBCDD,ABDDCCB,DDCCBAA,AABBCDD,DDCBBAA,AABCCDD,CCDDCAA,DDCCBAA,DDBAACD,BCDDCAA
412,AABCDDD,DDCBBAA,DDCBAAA,AAABCDD,AABCDDD,DDCCBAA,CCDCAAC,AABCDDD,DDDCBAA,DDCBAAA,AABCCDD,AABCCDD
413,BAADDCC,DDBAACC,CBAAACD,DDBAABB,CDDCAAA,ABDDABC,BABCADD,BAABDDD,BBAACDD,DBAABDD,DBAABCD,DBAABDD
414,AABCDDD,DDCCBAA,DDCBBAA,AAABCDD,AABCDDD,DDCCBAA,BBDDAAC,AABCDDD,DDDCBAA,DDCBBAA,AABBCDD,AABCCDD
415,DDCCBBA,ACDDCBC,AABBCDD,AABCDDD,CCDCCAA,DDCCBAA,AABBCDD,DDCCBAA,DCCBAAB,ABCCCCD,ABCDDAC,DCABBCB
416,DDCAABC,ACDDCBA,BAABCCD,ACDDDBA,DDCBAAA,AABCCDD,BCDDBAA,DDCCBAA,AABCCDD,ACDDCBA,AABBBCD,DDCCAAA
417,AABCCDD,DDCCBAA,DCBCCAA,DDDCAAA,AABBCDD,ABBBCDD,ABDDCBA,BAABCDD,AAABCDD,DCBBBAA,CDDBAAA,AABBDDD
418,AACDCDB,DDBABAA,ABBBBDD,DDDBBAA,AAACDDD,AABCCDD,CDDDBAA,DDCCBAA,DCBABBD,BDDDBAA,DCDAABC,BABDCBD
419,AABCDCD,DBAACDC,CBAABDD,DBACCBA,AACDDCC,ABDDCCA,AAACDDD,AAACDDD,DDCCBAA,DDBBAAB,CDDAABD,CAABDDC
420,BCBAADD,DDDCBAA,DDDCBAA,DDCBAAA,AABBCDD,AABCCDD,DDCBBAA,AABCCDD,AABCDDC,BBDDDBA,DDCABBA,AACCCDC
421,AABCCCD,AABBDDD,AACDDDC,DDCCBAA,BAAACDD,AABCCDD,AABCDDD,DDDCBAA,DDCCBAA,AABCCDD,BACDDBB,DDCCABA
422,ABCDDBB,DDAACCA,CDCBAAD,AAACDDD,ACDDCBA,AABCDDC,DDBAABB,AACDDCC,DDDCBAA,AABCBDD,DDBAABC,BCDBABD
423,AAADDDC,DCDCBAA,DCDCBAA,DDDCBAA,BAABCDD,AABBBDD,BCDDBAA,AABCCDD,DDCBAAB,DDCBAAA,DDCCBAA,AAABCDD
424,AABCCDD,AABDDDC,AACDDBC,DDDCBAA,DDCBBAA,AABCCDD,AAABCDD,ABDDCBB,DDCCBAA,DCAABBC,AABBCDD,ADDDCAA
425,CBABDDB,ABDDCBA,AACDDCA,AABCDDC,BABBCDD,DDBABBC,CAABDDB,ABDDDBA,AABCDDC,BBAABDD,DCBAABD,DDCAAAB
426,ABBBACD,DDCBBAA,ABDDDBA,BAABCDD,DDCBAAA,BAABCDD,AADDBBA,DDBBBAB,DDCAABC,CDDDBAA,AABBCDD,DDCBAAB
427,DDDCAAA,AABCDDD,CCDDBBA,DDCCBAA,CBAABDD,AABCCDD,DDCBBAA,DDCBBAA,AABCDDD,ADDBBCD,AAABDCD,DDCCBAA
428,CCBBABD,CDDCBAA,DDDCBAA,AABBCDD,AABCCDD,BBCDDCA,DDCBAAB,AABCCDD,DCDCAAA,DDDAAAB,CBCAACD,AABBCDD
429,AAABDDD,ABDDCCB,CDDCBAA,AABCCDD,AABCCDD,DDCCBAA,DDCBAAA,AABCDDD,AABDCCD,BABCDCA,DAADCBC,DDCCBAA
430,CCCBAAD,AABCDDC,BABCBBD,DDCCBAA,DCAABCD,AABCCDD,ABDDDBA,DDCCBAA,CBAABCD,AACCDDD,AAABDDD,DDCCBAA
431,ABCCBBD,CBDCBAC,DDCABBA,DDCBAAA,AABCCDD,AABCCDD,CDDCBAA,DDCCBAA,DDCBAAB,AABCCDD,DDBBBBA,ABCDABD
432,ABBBDDC,DDCBBAA,DDDCAAB,DDCBAAB,AABCCDD,BBBABDD,BCDDBAA,AAACDDD,AAABDDD,BBCDDBA,CDDBAAB,BAACCCD
433,DCBAACC,AAABDDD,CDDBBAB,CBAABDD,DDCBAAB,DDCBAAA,AACDDCB,DCBAACD,ABCABDD,DDCCAAB,BAABCDD,DDDBAAB
434,CBABDDB,AAACDDC,BAAACDD,DBAABCD,DCBABBB,DDCABAB,BAACDDB,ACCBCBD,CDDBABA,BCDDBAA,AABDDCA,AAACDDD
435,AABCCDD,DDCACAA,BBDDCBA,DDCCAAA,AABBCDD,ABBCDCD,AACDDCC,CDCDCAA,DDCBBAA,AABBCDD,AABCDDD,BDDABBB
436,AACCBDC,CCDDCAA,AABCDDD,DDBAAAB,AABCDDD,DDCAABC,AABDDCC,DCBAACD,CCDDCAA,CDDDBAA,AABCDDC,BAABDDD
437,DBBCDBA,AABCDDD,DBDCAAD,DDCBBAA,DDCBAAB,AABCCDD,DDCBBAA,DDCBAAB,AABDCCD,BCDDCAA,ADCAABD,DDCBBAA
438,DDCBAAB,DCCCBBB,ABABCDD,AACCCCD,AABBCDD,CBBDCDA,CAAACDC,DCBBBAA,DDCBBAA,AABBCCD,CBCDDBA,CCBCDBA
439,ABDDDBA,DCBCBAA,AAABCDD,DDCBAAA,AAABCDD,AABCDDD,CDDCBAA,DDCCBAA,DDCBAAA,AABBCDD,DDDBAAB,BABDBCD
440,AABCDDD,DDCCBAA,DDCBBAA,AAABCDD,AABCDDD,DDCCBAA,BBDCAAD,AABCCDD,DDDCBAA,DDCBBAA,AABBCDD,AABCCDD
441,DDCBBAA,DDBCBAA,CABBBBD,AABBCDD,AABBCDD,DDDCAAA,CBCBACD,CAACDDC,DDCBBAA,BDCCCAA,DCDAABC,CCDBCBA
442,CDDBABA,DCBBCCA,CDCBBCA,DDDCBAA,AABCCDD,AACCCDD,DCBAABC,AADCCCC,DDCCBBA,DDDBBAA,AABCCDD,BCCACDB
443,BDDBBAA,DCCCAAA,DDCBAAB,AAABCDD,AABCDDD,BBCDDBA,BAAABDD,ABBCCDD,DCCDBBA,DDCBBAA,DCBABBD,AABBDDD
444,CCCCAAC,DDCBAAB,DBCCABC,AABCCDD,AACCCDD,CDCBCBA,AAABCDD,DDCCBAA,DDCCBAA,DDCBBBA,AAACCDD,CCBDCBA
445,CBAADDB,AAACDDC,BAABCDD,CBAABDD,DDBAABC,DDAAABC,DCCDBAA,ABDDCBB,ABDDCBA,AABCDDB,AAABDDD,BAABCDD
446,AABCCDD,DCACCBA,BBCDDCA,DDCBAAA,AABCCDD,ABDDCBA,AACDCCC,ABDDCBA,DDCCBAA,AABCCDD,BDDDCAA,DBDDBAA
447,AACDDDB,DDCBAAA,DCDBBBA,CCCDCBA,AABCDDD,CCBAACD,BCDDCAA,DCABBBB,DDDBAAA,ABDBBCD,CCBABCD,ABBBCDD
448,BDDDBAB,DDDBCAA,BAABDDD,CDDCBAA,DDCBBAA,DDBAAAC,AABCDDC,DDCBBAA,DDCAAAB,AAABCDD,DCAAACD,AABABDD
449,AABCDDD,CCDDBAA,DDCCBAA,DDCBAAA,AABCCDD,BDDDCAA,DDDBAAA,AACDDCB,DDCCBAA,AABCCDD,ABBCCCD,CCDDCBA
450,AABCDDD,DDCBBAA,DDCBAAA,AABBCDD,AACCDDD,DDCCBAA,CCDCAAC,AABCDDD,DDDCBAA,DDCBAAA,AABCCDD,AABCCDD
451,DDCCBAA,AABCCDD,AAABCDD,DCCCCBA,DDCBAAA,AABCCDD,DDDCBAA,DDCBAAC,AABCCDD,BDDCAAB,CDCCCBA,BDDCABA
452,DDCBAAB,DDBBBBA,DDBBACB,ABADBCD,AABBCDD,BBCCDBA,DDBBABB,AABCCDC,DDDCBAA,DDCBBAA,BBABBDD,AABCDDB
453,AACDDDB,DDCBBAA,ABCCCCD,AABBDDD,ABCDDCA,DACCCBA,DDDCBAA,AAACDDC,AABBCDD,CDCAABD,DBAACDD,BAABCDD
454,AACCDBD,DCAABCB,CDDCBAA,AAABCDD,AABBCDD,DDCBAAA,ABDDCBA,AABCDDD,DCCCBAC,BAABDDD,DCAABCD,CDCAACD
455,CDCBBAC,DDCBAAA,DDBABAB,AAABCDD,AABCDDD,BBBCDDA,DDBAAAC,AACDCCD,CDCDBBA,DDCCBAA,ABACDDA,AABCCDD
