,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
504,CBAAA,CCAAA,CCBAA,CCBAA,CCCBA,ACCBA,AABCC,AABCC,ABBCC,ABCBC,ACCBA,CCBAA,CCBAA,CCBAA,CCBAA,AABCC,AABCC,ABCCA,CCBBA,AABCC,AABCC,BABCB,CAACC,ABBAC,BCCBA,AABBC,AABCC,CCBAA,BBAAC,AABCC,AAABC,ABBBC,AABCC,AABCC,ABBBC,AACCB,CCBAA,CBBBA
505,CBAAA,CCBAA,CBBAA,CCBAA,BBCCA,BCCBA,ABBCC,AAABC,AABCC,ABBCC,BCCAA,CCCBA,AACCA,CCBAA,ACCCA,AAABC,CCCBA,AABCC,CCCBA,AABCC,AABCC,CCCBA,CABCB,BAABC,AABCC,CCCBA,CBAAB,CCBAA,ABABC,AABCC,AABCC,ABCCC,AABCC,AABCC,ABBBC,AACCB,CCBAA,CBBBA
506,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,AABCC,AABCC,AABBC,BCCBA,ABCCC,CCBAA,CCBAA,CCAAB,AABCC,ACCBB,AABCC,ABBBC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,BAABC,ABCCC,CCCBA,CBAAA,AABBC,AABCC,AABCC,AABCC,CAABB,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
507,CAABB,CCBAA,CCBAA,CCBAA,CCBAA,CCCBA,AABCC,AABCC,ABBCC,ABCCC,ACCBB,CCBAA,BBCCA,CCBAA,CBBBA,BBCCA,CBAAB,AABCC,CBAAA,AABCC,CCBAA,AABCC,AAACC,CCBAA,AABCC,AAABC,AAABC,AABBC,AABCC,AABCC,AABCC,ABBCC,AABCC,AABCC,BAACC,AACCB,CCBAA,CBBBA
508,BCBAA,CCCBA,AABCC,AABCC,CCBAA,CBAAB,AABCC,AABCC,CBAAA,CBBBA,AABCC,ABCCC,CCBAA,BAABC,ACCBB,CAABC,ABBCC,AABCB,ABBBC,CCCBA,CBBBA,ABBBC,CABCA,CCCBA,ABCCC,AABCC,AABBC,ABBBC,AAABC,AABCC,AABCC,CCBAA,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
509,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,AABBC,AABCC,AABCC,AABCC,CABCA,CCBAA,CCBAA,CCAAB,BBABC,ABCCC,AABCC,AABCC,AABCC,AABBC,AABCC,AABCC,AABCC,AABCC,ABBBC,AABCC,AABCC,AABCC,CCBAA,CBBAA,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
510,CBAAA,CCBAA,CCBAA,CCBAA,CBABB,CCBAA,AABCC,AABCC,AABCC,ABCBC,ACCBB,CCCBA,CCBAA,CCBAA,CBBBA,CAABB,BBCBA,AABCC,CBAAB,AABCC,AABCC,CCCBA,AAACC,ABCCC,AABCC,AABCC,AABBC,CBAAB,ABCCC,AABBC,ABCCC,AABCC,AABCC,AABCC,ACCBC,AACCB,CCBAA,CBBBA
511,CBAAB,CCBAA,CCBAA,CCBAA,CCBAA,ABCCB,AABCC,AABCC,ABBCC,ABCBC,ACCBA,CCBAA,CCCBA,CCBAA,CBBBA,BBCCA,CCBAA,AABCC,CABBA,AABCC,AABCC,BABCB,CCCBA,BAACC,AABCC,AABCC,AABBC,CCBAA,ABCCC,AABCC,AABCC,AABCC,AABCC,AABCC,ABBBC,AACCB,CCBAA,CBBBA
512,ABCCC,CCBAA,CCBAA,CCBAA,ABCCB,CCAAA,AABCC,CCBAA,AABCC,ABCCC,CCBAA,CCBAA,AABCC,AAABC,ACCBB,CCBAA,CAABB,ABCCC,CCBAA,AAABC,CAACB,CCBAA,CCBAA,BBAAC,ABCCB,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
513,BABCC,CCBAA,CCBAA,CCBAA,BCCAA,BCCBA,AABCC,AAABC,AABCC,ABCBC,ACCBA,BAABC,CBAAA,CCBAA,AABCC,CAABB,CBAAB,BBCCA,AABCC,ABCCA,BBAAC,BAABC,BABCA,AACCA,CBBBA,BCBAB,CCBAB,CBAAC,AAABC,AABCC,AABCC,AABCC,AABCC,AABCC,ABBBC,AACCB,CCBAA,CBBBA
514,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,AAABC,AABCC,AABCC,AABCC,CABBA,CCBAA,CCBAA,CCAAB,BBAAC,ABCCC,AABCC,AABCC,AABCC,AABBC,ABBBC,AABCC,ABBCC,AABCC,AABCC,AABCC,AABCC,AABCC,CCCBA,CCBAA,AABBC,AABCC,AABCC,AABCC,CCCBA,AABCC,AABCC,AABBC,ABBBC
515,CCBAA,CCCBA,AABCC,AABCC,CCBAA,CBAAB,AABCC,AABCC,CBAAA,CBBBA,AABCC,AACCC,CCBBA,BAABC,ACCBA,CBAAB,AABCC,CBAAB,BCBAA,AABCC,CCBAA,ACCCA,CAABC,ACCBA,ABCCC,AABCC,AABCC,ABABC,AABCC,AAABC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
516,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,CBAAB,AABCC,AABCC,CBAAA,ABCCC,CCBAA,CCBAA,AABCC,AAABC,ABBCC,BAABC,AABCC,AABCC,AABCC,AABCC,AAABC,AABCC,ABBBC,ABBBC,ABCCC,BBCBA,CCBAA,CBBAA,AABCC,AABCC,AABCC,CCBAA,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
517,CCBAA,CCCBA,AABCC,AABCC,CCBAA,CBAAB,CBAAB,AABCC,AABCC,CCBAA,CCBAA,BAABC,ABCCC,CAABC,ABBBC,CBABB,AABCC,AABCC,BABCA,CAABC,ABCCA,AABCC,CAAAC,ACCCA,AABCC,AABCC,AABCC,ABBBC,ABBBC,AABBC,AABCC,AABCC,AABCC,ABCCB,CBAAB,AABCC,AABBC,ABBBC
518,CBAAA,CCBAA,CCBAA,CCBAA,CCBAA,CBAAA,AABCC,AABCC,ABCCC,ABCBC,BCCBA,CCBAA,CCBAA,ACCBA,CCBAB,AAABC,CBAAB,AABCC,CCBAA,AAABC,AABCC,CABCB,AAACC,BAABC,AABCC,AAABC,CAABC,ACCBB,ACCAB,ABBBC,AABCC,AABCC,AABCC,AABCC,ABBCC,AABCB,CCBAA,CBBBA
519,ABCCC,CCBBA,CCBAA,CCBAA,AAABC,CCBAA,CCBAA,AABBC,CAABB,ABCCC,CCBAA,CCBAA,ABCCC,AAACC,ACCBA,CCBAA,BCCBA,CBBAA,BCCAA,CBAAA,BBCBA,CCBAA,AACCB,AAABC,AABCC,AABBC,AABCC,BAACC,AABCC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
520,CBAAA,CCBAA,CCBAA,CCBAA,CCBAA,ACCBA,AABCC,AABCC,ABBCC,ABCBC,ACCBB,CCBBA,BAABC,CCBAA,CCBAA,CCBAA,CCBAA,CCBAA,CCBAA,CBAAA,AABCC,CBAAA,AAACC,BAACC,AABCC,BBCCA,BAABC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,ABCCC,ABCCC,CCBAA,CBBBA
521,BCCAA,CCBAA,AABCC,AABCC,CCBAA,CBAAB,AABCC,AABBC,CAABC,ABCCA,AABCC,ACCCA,CCBAA,BAABC,CBAAA,CBAAA,AABCC,BCCBA,ABCCC,BBCCA,AACCB,CCBAA,CBAAA,ACBAC,AACCB,AABCC,AABCC,AABBC,CBAAA,AABBC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
522,CBABA,CBBBA,CCBAA,CCBAA,ABCCC,CBAAC,CCCBA,AABCC,AABCC,ABCCB,ABCCC,CCBAA,CCBBA,AAABC,ACCBA,BBAAC,CBAAB,ABBAC,CBBAA,BAACC,BAABC,ACCBA,BCCAA,BAABC,ABBBC,ABABC,CCCBA,CBBBA,CBABA,AABBC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCB,CBBBA,CBBCA
523,ABCCC,CCBAA,CCBAA,CCBAA,AABCC,CBAAB,AABCC,ABABC,AABCC,ABCCC,CCBAA,CCBAA,AABCC,AAABC,ABBCC,AABCC,AABCC,ABBCC,AABCC,AABCC,ABBBC,AABCC,CAACC,BAABC,ABCCB,CBCBA,CBBAA,CBAAC,AABBC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
524,ABCCC,CCBAA,CCBAA,AABCC,CCBAA,CCBAA,CCCBA,AABCC,AABCC,ABCCC,CCBAA,ABCCC,CBBBA,AAACC,AACCB,CCBAA,CCBAA,CBAAA,CBAAC,AABCC,CBAAA,CBBBA,AABCC,AABBC,ABCCC,BAABC,AABCC,AABCC,AABCC,CBAAB,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
525,ABCCC,CCBAA,CCBAA,CCBAA,AABCC,CCAAB,CCBAA,CAAAC,AABCC,ABCCC,CCBAA,CCBAA,ACCCA,BAABC,ABCBC,AABCC,AABCC,ABBCC,AABCC,AABCC,CAABC,AABCC,ABBCC,BCBAB,ABCCC,AABCC,CCBAA,CBAAB,AABBC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
526,ABCCC,CCBAA,CCBAA,CCBBA,CCBBA,ABCBC,AABCC,AABCC,CCBAA,ABCCB,CCBAA,CCBAA,CCAAB,AABCC,ABBCC,AABCC,AABCC,AABCC,BAACC,AABCC,ABBCC,ABBBC,AABCC,ABBBC,AABCC,AABCC,AABCC,CCBAA,CCBAA,AABBC,AABCC,AABCC,AABCC,CCBAA,AABCC,AABCC,AABBC,ABBBC
527,CBAAA,CCBAA,CCBAA,CCBAA,CCBAA,CBBAA,AABCC,AABBC,ABCCC,ABCBC,ACCBB,CCBAA,ACCBA,CCBAA,AABCC,ACCBA,BBCBA,CCBAA,ACCBB,CBBAA,CAABB,BCBAA,ABCCC,AABCC,CCCAA,AABBC,BAABC,CCBAA,AAABC,AAABC,AABCC,AABCC,AABCC,BCCBA,CCBAA,CCBAA,CCBAA,CCBAA
528,CBAAA,CCBAA,CCBAA,CCBAA,CCBAA,CBABB,AABCC,AABCC,AABCC,ABCBC,ACCBA,CCBAA,CBBBA,CCBAA,CBBBA,BBCCA,AABCC,ACCBA,CBAAB,ACCAB,AABCC,BABCB,CCBAA,ACCAA,AABCC,AABCC,AABCC,CCAAC,BBAAC,AABCC,AABCC,ABBCC,AABCC,AABCC,ABBBC,AACCB,CCBAA,CBBBA
529,BCBAA,CCCBA,AABCC,AABCC,CCBAA,CBAAB,AABCC,AABCC,CBAAB,CBBBA,ABBCC,ACCCA,CCBAA,BAABC,ABCCB,CCBAA,BAACC,CBABB,BCCAA,CBAAA,AABCB,AAABC,CCCAA,BAACC,ABBCC,AAABC,AABCC,AABCC,AABBC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
530,ACCAB,CCCAA,AABCC,AABCC,CCBAA,CBAAB,AABCC,AABBC,CBAAA,CBBBA,AABCC,ACCBB,CCBAA,BAABC,BCCAA,ABBBC,BAABC,AABCC,BAABC,AABCC,AACCA,CCAAC,BBCBA,BAABC,AAABC,AABCC,AABCC,AABBC,AAABC,AABBC,AABCC,BAABC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
531,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,CCBAA,CCBAA,AAABC,CBABB,ABCCC,CCBAA,CCBAA,AABCC,AABCC,ABCCB,CCBAA,CBBBA,CCBAA,CCBAA,CCBAA,CBAAC,CCCBA,CCBAA,ABBAC,AABCC,AABCC,AABCC,CBBAA,AABCC,AABCC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
532,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,AABBC,CCBAA,CBAAC,AABCC,ABCCB,CCBAA,CCBAA,CCAAB,AABCC,ABBCC,ABCCB,CCBAA,CCBAA,CCBAA,CCBAA,CCBBA,BCCBA,CCBBA,CCBAA,ABCCC,AABCC,AABCC,AABCC,AAACC,AABCC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,ABBBC
533,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,CBAAB,AABCC,AABCC,CBAAA,ABCCC,CCBAA,CCBAA,AABCC,BAABC,ABCBC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AAABC,ABCCC,AABCC,BCCBA,CCBAA,CBAAC,AABCC,AABCC,AABCC,CCBAA,AABCC,AABCC,AABCC,AABBC,ABBBC
534,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,CCBAA,CCBAA,AAABC,CBAAB,ABCCC,CCBAA,CCBAA,CCAAB,AABCC,AABCC,ABBCC,CCBAA,CCBAA,CBBAA,CCBAA,ABCBB,CCBAA,ACBAC,ACBAB,AABCC,AABCC,AABCC,CCBAA,CBAAB,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CCBAA,CCAAC
535,ACBAB,CCBAA,CCBAA,CCBAA,CCBAA,ACCAA,AABCC,AABCC,AABBC,ABCBC,CCCAA,CCBAA,CCBAA,ACCBA,ACCCA,AABCC,AAABC,CCBAB,CBAAB,AABCC,CCCBA,AAABC,AAACC,ABCCC,ACCBB,AABBC,AABBC,CAABC,ACCAB,AABBC,AABCC,AABCC,AAABC,AABCC,AABCC,AABCC,CCBAA,CCBBA
536,CBAAA,CCBAA,CCBAA,CCBAA,CCBAA,BCBAA,AABCC,AABCC,AABCC,ABCBC,ACCBB,CCBBA,CCBBA,AABCB,CBBAA,BCAAC,AABCC,AABCC,CBAAB,AABCC,AABCC,CABCB,BCCBA,BAABC,AABCC,AAABC,AABBC,CCBAA,ABCCC,BAABC,AABCC,AABCC,AABCC,AABCC,ABBBC,AACCB,CCBAA,CBBBA
537,ABCCC,CCBAA,CCBAB,BBBAC,ABCCA,CBBBA,AABCC,ABBBC,AABCC,BBCCA,AABCB,ACCBB,CCBAA,CCBAA,ABBBC,AABCC,AABCC,AABCC,CBBBA,CAAAC,ABCCB,CBAAC,CAACC,ABABC,AABCC,CAABC,BABCA,ABCBC,ABBBC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CCAAB,BBAAC
538,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,CCBAA,CCBAA,AAABC,CBAAB,ABCCC,CCBAA,CCBAA,CCAAB,AABCC,ABBCC,CCBAA,CCBAA,CCBAA,CCBAA,BCCBA,CCAAB,CCCBA,CCBAA,CCAAC,ABBCC,AABCC,AABCC,AACCB,CCBAA,AABCC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
539,CBABA,CBBBA,CCBAA,CBBBA,BCCAA,CCBAA,CCBAA,AABCC,AABCC,ABBBC,AABCC,CCBAA,CBBBA,AAACC,ACCBA,CCBAA,CCCBA,ACCBA,AABCC,CAABB,AAABC,CCCAA,ABCBB,BAABC,ABCCA,BABCA,CBCBA,ACCBC,ABBBC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCB,BBCCA
540,ABCCC,CCBAA,CCBAA,CBBBA,CCBBA,ABCCC,AABCC,AABCC,BCCBA,ABCCB,CCBAA,CCBAA,CCAAB,AABCC,ABCCB,CCBAA,ABCCC,ABCCC,CBAAA,BBCCA,CCBAA,CCBAA,BCBAA,BBAAC,BAABC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CBAAA,AABCC,CCBAA,CCBAB
541,ABCCC,CCBAA,CCBAA,CCBBA,CCBBA,CCCAA,CCBAA,AAABC,CBAAB,ABCCB,CCBAA,CCBAA,AAABC,AABCC,ABCCB,CCBAA,CCBAA,CCBAA,CCBAA,CCBAA,BCBAB,ACBBC,ABCBB,ABBCC,ABCBB,AABCC,AABBC,AABCC,BCCCA,AABCC,AABCC,AABCC,AABCC,AABCC,CAABC,AABCC,CCBAA,BCAAC
542,ABCCC,CCBAA,CCBAA,ACCAA,CCBAA,CCCBA,AABCC,AABCC,AABCC,ABCBC,AAABC,CBBAA,CCBAA,CCBAA,CCAAB,BAACC,AABCC,ABCCB,CAABC,AABCC,AABCC,CCAAC,AABCC,ACCAB,CBAAC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,ABBCC,AABCB,CCBAA,CBBBA
543,ABCCC,CCBAA,CCBAA,CCBBA,CCBBA,AAABC,AABCC,AABCC,AABCC,CBBBA,CCBAA,CCBAA,CCAAB,CCBAA,ABCCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,AABCC,AABCC,AABBC,AABCC,CCBBA,CBAAB,BAABC,AABCC,AABCC,AABCC,ABBCC,CCBAA,BAABC,BBAAC
544,ABCBC,CCBAA,CCBAA,CCBAA,AABCC,CCBAA,ACBAC,CCCBA,AABCC,ABCCC,CCBAA,CCBAA,ABCCC,AAACC,ACCBB,CCBAA,CCBAA,CCBAA,BCBAB,BCCBA,BBCCA,CCBAA,BAABC,BAABC,AABCC,AABCC,BCBAC,AABCC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC
545,CCBAA,CCCBA,AABCC,AABCC,CCBAA,CBAAB,AABCC,AABCC,AABCC,CBBAA,CCBAA,AABCC,CBBBA,CAAAC,BBAAC,BAACC,ACCBB,AABCC,CBAAB,CCBAA,AABCC,CCCBA,ABBBC,AABCB,AABCC,AABCC,AABBC,ABBBC,ABBBC,AABCC,AABCC,AABCC,AABCC,AABCC,CCBAA,AABCC,AABBC,ABBBC
546,CBAAA,CCBAA,CCBAA,CCBAA,CCBAA,BCCAA,AABCC,AABCC,AABCC,ABCBC,ACCBA,CCBAA,CBBBA,CBAAA,AABCC,AABCC,CCCBA,ABCCC,ABCCC,CABCA,AABCC,CABCB,AAACC,BAABC,BBAAC,CCCBA,BABCB,AABCC,ABBBC,AABCC,AABCC,AABCC,AABCC,AABCC,ABBBC,AACCB,CCBAA,CBBBA
547,ABCCC,CCBAA,CCBAA,CCBAA,AAABC,CBAAB,AABCC,AABCC,AABCC,ABCCC,CCBAA,CCBAA,ABCCB,BAABC,ABCCC,AABCC,AABCC,ABBBC,CAABC,AABCC,ABCCB,AABCC,AABBC,AABBC,ABCCB,CCBBA,CBAAA,CBAAB,AABCC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
548,CBABA,ABAAC,AABCC,CBAAA,CCBAA,CBAAC,ABBAC,CBABA,AABBC,ABBCC,ACCBA,CCBAA,CCBAA,BAABC,ACCBC,CBAAB,ABCCA,CCBAB,CBAAA,CCBAA,AABCC,CCCBA,CAABC,ABBBC,AABCC,ABBBC,ABABC,CBABA,CAABA,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,BBCCA,CBCCA
549,CBABA,CBBBA,AABCC,CCBAA,CCBAA,CBBBA,AABCC,AABCC,AABBC,ABCBC,ACCBB,CCBAA,CBBBA,AAACC,ACCAA,CCBAA,AABCC,CCBAA,CBAAC,CAABB,BABCB,CCBAA,ACCCA,CBBCA,CBCBA,ABBBC,ABBBC,CCBAA,BBAAC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,BBCCA,CBCCA
550,CBBBA,CCBAA,CCBAA,CCBAA,CCBAA,CCBAA,ABBCC,AABCC,AABCC,ABCCC,ACCBB,CCBBA,CCBBA,AAACC,CBAAA,CBBBA,CCBAA,CCCBA,CBAAB,CBAAA,BCAAC,ACCAA,CBAAA,BAACC,AABCC,AAABC,BCAAC,CCBAA,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,ACCBA,BCCBA,CCBAA
551,ABCCC,CCBAA,CCBAA,CCBBA,CCBBA,AABCC,AABCC,AABCC,AABCC,ABCCB,CCBAA,CCBAA,CCAAB,ABBCC,ACCBA,CCBAA,ABCCA,AABBC,CBAAA,ABCCB,ACCBA,ABCCB,CCBAA,BBAAC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CCBAA,AABCC,AABCC,AABCC,AABBC,ABBBC
552,CBBAA,CCBBA,AABCC,AABCC,CCBAA,CCAAB,AABCC,AABBC,CCCBA,CBBAA,CCBAA,ABBCC,CCBBA,CAABC,ACCBB,ABCCC,AABCC,BBCBA,BABCC,AABCC,BAACC,CBAAA,CBAAA,AABCB,ABCCB,AABCC,AABCC,AABCB,AABBC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABBC,ABBBC
553,CBABA,CBBBA,CCBAA,CCAAC,AABCC,CBAAB,CBCBA,ABBBC,AABCC,ABBBC,AABCC,CCBAA,CCBBA,AAABC,ACCBA,CCBAA,BABCC,CBAAC,BAABC,CBAAC,BAABC,CCBAA,CCBAA,ABABC,ABCCB,BABCA,CBCBA,ACCBC,ACBBC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,BBCCA,CBCCA
554,CBABA,CBBBA,CCBAA,CCBAB,AABCC,CCAAB,ABBBC,CBABB,AABCC,BBCCA,AABCC,BCCAA,CCBBA,AAACC,ACCBA,CCBAA,ABCBB,BCCBA,BABCC,CCBAA,BBAAC,ABCCB,CBAAB,CCBAA,ABBBC,ABABC,ABABC,CBABA,CBBBA,AABBC,AABCC,AABCC,AABCC,AABCC,AABCC,CBBBA,CBBBA,CBBBA
555,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,CBAAB,AABCC,CCBAB,CBAAA,ABCCC,CCBAA,CCBAA,AABCC,AAABC,ABBBC,ABBBC,AABCC,BCBAB,ABBBC,ABCCC,BAACC,BBAAC,ABBBC,CCBAA,ABCCC,CCCBA,CCBAA,AABCC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
556,ABCCC,CCBAA,CCBAA,CCBAA,AABCC,CCAAA,AABCC,AABCC,AABCC,ABCCC,CCBAA,CCBAA,CCBAA,AAABC,ACCBA,CABCB,BCCBA,ABCCC,CCAAB,CCBAA,CBAAC,ACCBA,AABCC,CBAAB,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
557,CCBAA,CCCBA,AABCC,AABCC,CCBAA,CBAAB,AABCC,AAABC,CBAAA,CBBBA,AABCC,ABCCC,CCBAA,BAABC,BCBAB,CAACC,AABCC,BAACC,CBAAB,CBAAA,AABCC,AACCA,ABBBC,CBAAC,AABCC,AABCC,AABBC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
558,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,ABCCB,AABCC,AABCC,AABCC,CBAAA,CCBAA,CCBAA,CCAAB,BBABC,ABCCC,AABCC,AABCC,AABCC,AABCC,ABCCB,AABCC,ABBCC,AABCC,ABBBC,AABCC,AABCC,AABCC,CCBAA,CCBAA,AABBC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABBC,ABBBC
559,CCBAA,CCBBA,AABCC,AABCC,CCBAA,CBAAB,AABCC,AABCC,CCBAA,CBBBA,BAABC,ABCCC,CCBAA,BAABC,ACCBA,CBAAA,CAABC,ABCCA,AABCC,BAACC,CCBAA,CAACC,CBBBA,CBAAB,ABCCC,AABCC,AABCC,BCBAC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
560,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,ABCCB,CCBAA,AAABC,CCBAA,ABCCB,CCBAA,CCBAA,CCAAB,AABCC,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,CCCBA,CAABB,BBCCA,AABCC,CBAAC,ABBCC,AABCC,AABCC,ABCCA,CCCAA,AABCC,AABCC,AABCC,CCBAA,AABCC,AABCC,AABCC,AABBC,ABBBC
561,CBAAA,CCBAA,CCBAA,CCBAA,CCBAA,CCBAA,ABBCC,AABCC,AABCC,ABCBC,ABCCB,CCBAA,CCBBA,CCBAA,CBAAA,CCBAA,CCBAA,AABCC,ABCCC,CBAAA,AABCC,BABCB,AAACC,CCBAA,CCCBA,AAABC,AABCC,AABBC,ABBBC,AABCC,AABCC,AABCC,AABCC,ABBBC,ABCCC,AACCB,CCBAA,CBBBA
562,ACCAB,CCCAA,AABCC,AABCC,CCBAA,CBAAB,AABCC,AABCC,CBAAA,CBBBA,AABCC,AABCC,CCBAA,BAABC,BCBAB,BACCA,ABCCA,AABCC,CBAAB,ACCCA,BBAAC,CBBBA,BAABC,BCCAA,AABCC,AABCC,AABCC,BCBAB,AABCC,AABBC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
563,ABCCC,CCBAA,CCBAA,CCBAA,AAABC,CBAAB,AABCC,AABCC,CBAAA,ABCCC,CCBAA,CCBAA,ABCCC,AAABC,ABBBC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CBAAC,CCBBA,AABBC,CCCBA,CCBAA,AAABC,AACCA,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
564,ABCCC,CCBAA,CCBAA,CCBBA,AABCC,CCBAA,AABCC,AABCC,AABCC,ABCCB,CCBAA,CCBAA,ABCCB,AAABC,ACCBB,CBBAA,AABCC,ABCCC,ABCCB,CCBAA,AABCC,ABCCB,BCBAA,BBAAC,ABCCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABBC,ABBBC
565,ABCCC,CCBAA,CCBAA,CCBAA,AABCC,CBAAB,AABCC,BCAAC,AABCC,ABCCC,CCBAA,CCBAA,ABCCC,AAABC,ABCCC,AABCC,ABBBC,AABCC,AABCC,AABCC,AABCC,ABCCC,BCBAA,ABBBC,ABCCB,CCBBA,CBAAA,AABCC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
566,CCBAA,CCBBA,AABCC,AABCC,CCBAA,CBAAB,AABCC,AABBC,CCBAA,CBBBA,BAABC,ABCCC,CBBBA,CAABC,ACCBB,ABBCC,CAABB,BAACC,CBAAB,CCAAC,BCCBA,CBBBA,CBAAA,BBAAC,AABCB,AABCC,AABCC,AACCB,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CCBAA,BABCC,AABBC,ABBBC
567,ABCBC,CCBAA,CCBAA,CCBAA,AABCC,CCBAA,ABBBC,CCCBA,AABCC,ABCCB,CCBAA,CCBAA,ABCCB,AAACC,ACCCA,CCBAA,CCBAA,CAACB,CCBAA,CCBAA,CAABB,ABBBC,CBAAA,BAACC,AABBC,ACCBB,AABCC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
568,CCBAA,CCBBA,AABCC,AABCC,CCBAA,CBAAB,AABCC,AABCC,CBAAA,CBBBA,AABCC,AABCC,CCBAA,BAABC,ACCBB,BBAAC,ABCCB,CBBBA,CBAAB,AABCB,ABCCC,BAACC,CCCBA,CBAAB,AABBC,AABCC,AABCC,ACCBC,AABCC,AABBC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
