,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
484,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AAAAC,AAACC,AAAAC,AAABC,CCACA,CCCAA,CCCAA,CCCAB,AAACC,AABBC,AAACC,AAACC,AAABC,AAACC,AAABC,AAACC,AAACC,AAACC,AABAC,AAACC,AAAAC,AAABC,BBBCA,CCCAA,BCBAC,AAABC,AAACC,AAACC,AAACC,BCAAC,AAACC,AABAC,AACAC
485,AACCC,CCCCA,CCCAA,CCCCA,AAACC,CCCAA,AAACC,AAAAC,AAACC,AAACC,CCCAA,CCCAA,AACCC,ABAAC,AACCA,CBCAC,CCAAC,AAACC,CCCCA,CCCAA,CCCCA,CCBAA,AACCA,BACAC,AAACC,AAABC,AAAAC,AAABC,AAACC,AAABC,AAAAC,CCAAA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
486,AACCC,CCCAA,CCCAA,CCCAA,CCCAA,BBBCA,AAACC,AAABC,AAACC,AACBC,AACCA,CCCCA,AACCA,CCCAA,CCBCA,BBAAC,CCAAA,AACAC,CCAAA,AAACC,AAACC,CCACB,ABABC,BCAAC,AAACC,BCCAC,AAACC,CCCAA,AACAC,AAABC,AAAAC,AAACC,AAABC,CBCCA,CCCAA,CCCBA,CCCAA,CCCAA
487,CCCAA,CCBCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,CCBAA,CCACA,AAACC,AAACC,CCCCA,BCAAC,AACAC,CCAAB,AAAAC,BBACA,CCCAA,AAACC,AAACC,BACAA,BCACB,AACCA,AAACC,AAAAC,AAAAC,ABACC,AACAC,AAACC,CCAAB,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
488,AACCC,CCCCA,CCCAA,CCCCA,AABCC,CCCBA,AACAC,CCCAA,AAACC,AABCC,CCCAA,CCCAA,AAACC,AAAAC,BACBA,CCCAA,CCCCA,CCCAA,CCCAA,BCACA,BBACA,BACCA,AABAC,CCCAA,AAACC,AAACC,AAACC,CCACA,AACAC,AAAAC,AAABC,CCAAA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
489,AACCC,CCCAA,CCCAA,CCCAA,BBACA,BBBCA,AAACC,AACCC,AAACC,AACCC,AACCA,AABAC,CCCAA,CCCAA,BACAB,BCACC,AABCC,AAAAC,BACBA,CCCAA,AACAC,BACCA,BBCAC,CCAAC,CCACA,AAACC,BCAAC,CCCAA,AAACC,AAAAC,ABABC,AAACC,AAACC,AAACC,AACAC,AAACA,CCCCA,CCACA
490,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AACCC,CCCAA,ABAAC,CBCAA,AAACC,CCCAA,CCCAA,CCCAB,AAABC,AAACC,CCCAA,CCCBA,CCCAA,CCCAA,CCCCA,CCCCA,CCCAA,AACCA,AACAC,AABCC,AAABC,AAAAC,CCCAA,BCAAC,AAAAC,AAAAC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
491,CCCAA,CBCAA,CCCAA,CCCAA,CCCAA,CCCAA,AAACC,AAAAC,AAABC,AACCC,AACCB,CCCCA,CCBCA,BBACA,CCCAA,CCACA,CCAAB,CCACA,CCBCA,AAACC,AAACC,CCCAA,ABABC,BCAAC,BAACA,AAACC,AACAC,AAACC,AAABC,AAAAC,AAABC,AAACC,AAACC,AAACC,AACAC,AAACC,AAACC,AAACC
492,CCBCA,CCCAA,CCCBA,CCCAA,CCCCA,AACBA,AAACC,AAABC,AAACC,AACCC,AABCA,CCCCA,CCBCA,CCCAA,CCCAA,BAACA,BBACA,CCACA,CCAAA,AAACC,AAACC,AACAC,ABABC,AACCA,CBCCA,AAAAC,AAAAC,AAACC,AAACC,AAAAC,AAABC,AAACC,AAACC,AAAAC,AACAC,AAACA,CCCCA,CCACA
493,CCAAA,CCCAA,CCCAA,CCCAA,CCCAA,BBCAA,AAABC,AAAAC,AAAAC,AACCC,AACCA,CCCAA,CCCCA,BBCBA,CCACA,AAAAC,AAACC,BCAAC,AACCC,AAACC,AAACC,CCAAA,ABABC,BCAAC,AAACC,AAAAC,AABBC,AAACC,AACCC,AACAC,AAACC,AACCC,AAACC,AAACC,AACAC,AAACA,CCCCA,CCACA
494,CCAAC,CBCAA,CCCAA,CCCAA,CCCCA,BBCCA,AAACC,AAAAC,AAACC,AACCC,AACCB,CCCCA,CCCAA,CCCBA,CCABA,BAACA,AAABC,AACAA,CCAAA,AAACC,AAACC,CCBCA,ABABC,BCAAC,BAACA,AAAAC,AABAC,CCCAC,CCCCA,AAAAC,AAABC,AAACC,AAACC,BACCA,CCCAA,CCCBA,CCCAA,CCCBA
495,CCBCA,CCBCA,CCCAA,CCCAA,CCCAA,CCCAA,AAACC,AAAAC,AAACC,AACCC,AABCC,CCCCA,CCCAA,CCCBA,CCACA,AAACC,AAABC,CCCAA,CCAAA,CCCAA,AAACC,CCCAA,ABABC,BCABC,AAACC,AAAAC,AABAC,CCCAA,AAACA,AAAAC,AAACC,AAACC,AAACC,BACCA,CCCAA,CCCBA,CCCAA,CCCBA
496,BBCCA,CBCAA,CCCAA,CCCAA,CCCAA,CCCBA,AAACC,AAAAC,AAABC,AACBC,AACCC,CCCCA,CCBCA,CCCAA,CCABA,CCACA,CCCAA,CCACA,CCAAA,AAAAC,CCAAA,BCACC,ABABC,BCABC,CCACB,AACAC,AAABC,AAACC,BBCAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AACAC,AAACA,CCCCA,CCACA
497,AACCC,CCCCA,CCCAA,CCCCA,ABBAC,CCCAA,CCCAA,AAAAC,AAACC,AAACC,CCCAA,CCCAA,AAACC,AAAAC,AABCC,AABBC,CCCBA,CCCAA,CCCBA,CCCAA,AAAAC,CCCAA,AAACC,AAACA,AAACC,AAAAC,AACCA,BCACC,AAACC,AAABC,AAAAC,CCAAA,AAACC,AAACC,AAACC,AAACC,CCCAA,CCCAC
498,AACCC,CCCCA,CCCAA,CCCCA,ABBAC,CCCAA,BBCAA,AAAAC,AAACC,AAACC,CCCAA,CCCAA,AAACC,AAAAC,AACCA,CCCAC,CCCAA,CCBCA,CCCAA,CCCCA,CCCCA,CCCAA,AAAAC,CCAAC,AAAAC,AAAAC,AAACC,AAACC,AAACC,AAAAC,AAAAC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
499,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AAACC,AAACC,AAAAC,BBBCA,AAACC,CCCAA,CCCAA,CCCAB,CCCBA,CCCAA,CCCAA,AAACA,CCAAA,CCCCA,AACCC,CCCAA,AACCC,CBCAA,BACAC,AAACC,AAABC,AAACC,AAACC,AAAAC,AAAAC,AAAAC,AAACC,AAACC,CCCAA,AAACC,AAACC,AABAC,AACAC
500,CCAAA,CCBCA,CCCAA,CCCAA,CCCAA,CCAAA,AAACC,AAAAC,AAACC,AACCC,AACBB,CCCCA,CCCCA,CCCAA,CCABA,CCACA,BBACA,AAACC,CCAAA,AAACC,CCCAA,BCACC,ABABC,BCAAC,AAACC,AAAAC,AAAAC,AAACC,AABAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AAACC,AAACC
501,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,CCCBA,CCCAA,AAAAC,CCAAB,AAACC,CCCAA,CCCAA,CCCAB,AAACC,AAACC,CCCCA,CCCAA,CCCAA,CCCCA,CCACA,AAACC,CCBAA,CCBAC,CCCAA,AAACC,AAAAC,AAAAC,AAABC,AAACC,BBAAC,AAAAC,AAACC,AAACC,AAACC,CCAAA,AAACC,AABAC,AACAC
502,AACCC,CCCCA,CCCAA,CCCCA,AAACC,CCCAA,AAACC,CCCCA,AAACC,AAACC,CCCAA,CCCAA,CCBCA,ABAAC,AACCA,CCACA,BBCCA,BBCCA,CCBAA,CCACC,CCCAA,CCCAA,AAACA,CCBAC,AAACC,AAAAC,AAACC,AAAAC,AABAC,AAABC,CCCAA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
503,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,CCAAC,CCACA,AAACC,AAACA,CCCCA,BCAAC,AACAC,AACAC,BCACC,AACAC,BCAAC,AAACC,CCACA,BBAAC,AAACB,CCCAC,AAACC,BCAAC,AAABC,AAACC,AAAAC,CCBCA,AAAAC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
504,CCAAA,CCCAA,CCCAA,CCCAA,CCCCA,AACCA,AAACC,AAAAC,AABCC,AACCC,AACCA,CCCCA,CCCAA,CCCBA,CCCAA,AAACC,AAACC,AABCA,CCBCA,AAACC,AAACC,BCACC,CCACC,AACAC,BBCCA,AAAAC,AAACC,CCCAA,BACAC,AAAAC,AAAAC,AABAC,AAACC,AAACC,AACAC,AAACA,CCCCA,CCACA
505,CCAAA,CCCAA,CCCAA,CCCAA,BBACA,BBBCA,AAACC,AAAAC,AAACC,AABCC,BACAA,CCCCA,AAACA,CCCAA,AACCA,AAAAC,CCBCA,AAACC,CCCCA,AAABC,AAACC,CCCCA,CCACA,BCAAC,AAACC,CCBCA,CCAAB,CCCAA,AACAC,AAACC,AAAAC,AACCC,AAACC,AAACC,AACAC,AAACB,CCCCA,CCACA
506,AACCC,CCCCA,CCCAA,CCCBA,CCCCA,AAACC,AAACC,AAAAC,BBBCA,AABCC,CCCAA,CCCAA,CCCAA,AAACC,AACCC,AAACC,AACAC,AAABC,AAABC,AAACC,AAABC,AAABC,AAACC,BCAAC,AAACC,CCCCA,CCCAA,AABAC,AAACC,AAAAC,AAAAC,CCAAC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
507,CCABB,CCCCA,CCCAA,CCCAA,CCCAA,CCCCA,AAACC,AAAAC,AABCC,AACCC,AACCB,CCCCA,BBACA,CCCBA,CCABA,BBACA,CCAAB,AAACC,CCAAA,AAACC,CCCAA,AAACC,ABABC,CCCAA,AAACC,AAAAC,AAAAC,AAAAC,AAACC,AAAAC,AAABC,AAACC,AAACC,AAACC,BCACC,AAACA,CCCCA,CCACA
508,BACAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,CCBAA,CCACA,AAACC,AAACC,CCCBA,BCAAC,AACCB,CCAAC,AAACC,AAACC,AACAC,CCCCA,CCBCA,AABAC,CCACA,CCCCA,AAACC,AAACC,AAAAC,AACAC,AAAAC,AAAAC,AAABC,CCCAA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
509,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AAAAC,AAACC,AAAAC,AAABC,CCACA,CCCAA,CCCAA,CCCAB,BBCAC,AACCC,AAACC,AAACC,AAACC,AAAAC,AAABC,AAACC,AAACC,AAABC,AACAC,AAACC,AAABC,AAAAC,CCCAA,CCCAA,AAAAC,AAAAC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
510,CCAAA,CCCAA,CCCAA,CCCAA,CCAAA,CCCAA,AAABC,AAACC,AAABC,AACCC,AACCA,CCCCA,CCCAA,CCCBA,CCACA,CCAAC,BBACA,AAACC,CCAAA,AAACC,AAACC,CCBCA,ABABC,AABCC,AAACC,AAACC,AAAAC,CCCAA,AACCC,AAAAC,AABCC,AAACC,AAACC,AAACC,AACAC,AAACA,CCCCA,CCACA
511,CCCAB,CCCAA,CCCAA,CCCAA,CCCAA,AAACC,AAACC,AAAAC,AABCC,AACBC,AACCA,CCCCA,CCCCA,CCCAA,CCACA,BAACA,CCCAA,AAACC,CCACA,AAACC,AAACC,BCACC,CCBCA,BCABC,AAACC,AAAAC,AAAAC,CCCAA,AACCC,AAAAC,AAACC,AAACC,AAACC,AAACC,AACAC,AAACA,CCCCA,CCACA
512,AACCC,CCCCA,CCCAA,CCCCA,AACCC,CCCAA,AAACC,CCCAA,AAACC,AAACC,CCCAA,CCCAA,AAACC,ABAAC,AACBB,CCCAA,CCABB,AABCC,CBCAA,ABBAC,CCACC,CCCAA,CBCAA,BACAC,AABCB,AAABC,AAAAC,AAACC,AAABC,AAAAC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
513,BCACC,CCCAA,CCCAA,CCCAA,BACAA,BBBCA,AAACC,AAAAC,AAACC,AACCC,AACCA,BBBAC,CCBAA,CCCAA,AAACC,CCACA,CCAAC,BBACA,AAACC,AACCA,BBCAC,BCAAC,BCACA,AAACA,CCACA,BACAB,CCCAB,CCCAC,AAAAC,AAAAC,AAAAC,AAACC,AAACC,AAACC,AACAC,AAACB,CCCCA,CCACA
514,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AAAAC,AAACC,AAAAC,AAABC,CCACA,CCCAA,CCCAA,CCCAB,BBCAC,AACCC,AAACC,AAABC,AAACC,AABAC,AABAC,AAACC,AAACC,AAABC,AAABC,AAACC,AAAAC,AAAAC,CCCCA,CCCAA,AAAAC,AAABC,AAACC,AAACC,CCCCA,AAACC,AAACC,AABAC,AACAC
515,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAABC,CCBAA,CCACA,AAACC,AAACC,CCCCA,BCAAC,AACCA,CCAAC,AAACC,CCCAC,BBCAA,AAACC,CCCBA,AACCA,CCAAC,AACCA,AAACC,AAAAC,AAABC,AACAC,AAAAC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
516,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,CCCAC,AAACC,AAAAC,CCBAA,AAACC,CCCAA,CCCAA,AAACC,ABAAC,AABCC,BBAAC,AAACC,AAACC,AAACC,AAACC,ABBAC,AAACC,AACAC,AACAC,AAACC,BBACA,CCCAA,CCCAA,AAAAC,AAAAC,AAABC,CCCAA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
517,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,CCAAA,AAAAC,AAABC,CCCAA,CCCAA,BBAAC,AAACC,CCAAC,AACAC,CCAAA,AAABC,AAACC,BCACA,CCAAC,AACCA,AAACC,CCAAC,AACCA,AAACC,AAAAC,AAAAC,AABAC,AACAC,AAAAC,AAAAC,AAACC,AAACC,AAACB,CCAAA,AAACC,AABAC,AACAC
518,CCBAA,CCCAA,CCCAA,CCCAA,CCCAA,CCBAA,AAACC,AAAAC,AABCC,AACCC,BACCA,CCCCA,CCCCA,AACCA,CBCAA,AAAAC,CCAAA,AAACC,CCCAA,AAAAC,AAACC,CCACA,AAAAC,BBAAC,AAACC,AAAAC,CCAAC,AACBA,AACAA,AACAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,CCCBA,CCBCA
519,AACCC,CCCCA,CCCAA,CCCCA,ABBAC,CCCAA,CCCAA,AAAAC,CCAAB,AAACC,CCCAA,CCCAA,AAACC,AAAAC,AACCA,CCCAA,BBCCA,CCCAA,BBCCA,CCCAA,BBACA,CCCBA,AAACC,AAAAC,AAAAC,AAAAC,AAACC,BBABC,AAACC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
520,CCAAA,CCCAA,CCCAA,CCCAA,CCCAA,AACCA,AAACC,AAAAC,AABCC,AACCC,AACBC,CCCCA,BBAAC,CCCAA,CCCAA,CCCAA,CCCAA,CCCAA,CCCAA,CCAAA,AAACC,CCAAA,ABABC,BCAAC,AAACC,BBACA,BCAAC,AAACC,AAABC,AAACC,AAABC,AAACC,AAACC,AAACC,AACCC,AABCC,CCCCA,CCACA
521,BACAA,CCCBA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,CCAAC,AAACA,AAABC,AACCA,CCCCA,BBAAC,CCCAA,CCBAA,AAABC,BBBCA,AABCC,BBACA,AAACB,CCCAA,CCBAA,AACAC,AAACC,AAACC,AAAAC,AAAAC,CCBAA,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
522,CCACA,CCBCA,CCCAA,CCCCA,AACCC,CCCAC,CCCCA,AAAAC,AAACC,AAACB,AAACC,CCCCA,CCBCA,ABAAC,AACCA,BBCAC,CCCAA,AACAC,CCCAA,BCABC,BCAAC,AACCA,BBCBA,BBAAC,AACAC,AACAC,CCCCA,CCACA,CCABA,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,CCACA,CCACA
523,AACCC,CCCCA,CCCAA,CCCCA,AAACC,CCCAC,AAACC,AACAC,AAACC,AABCC,CCCAA,CCCAA,AAACC,ABAAC,AABCC,AAABC,AAACC,AAACC,AAACC,AAACC,AABAC,AAACC,CCACC,BCAAC,AAACC,CCACA,CCCAA,CCBAC,AAAAC,AAAAC,AAABC,CCAAA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
524,AACCC,CCCCA,CCCAA,AAACC,CCCAA,CCCBA,CBCCA,AAAAC,AAACC,AABCC,CCCAA,AABCC,CCBCA,AAAAC,AAACC,CCCAA,CCCAA,CCBAA,CCAAC,AAAAC,CCBAA,CCACA,AAABC,AAAAC,AAACC,BCAAC,AAABC,AAACC,AAABC,CCAAA,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
525,AACCC,CCCCA,CCCAA,CCCCA,AAACC,CCCAA,CCCAA,CCAAC,AAACC,AABCC,CCCAA,CCCAA,AABCA,BBAAC,AACBC,AAACC,AAABC,AABAC,AAACC,AAACC,CCAAC,AAACC,AAABC,BACAC,AAACC,AAACC,CCCAA,CCBAC,AAAAC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
526,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AACCC,AAACC,AAAAC,CCCAA,AAACC,CCCAA,CCCAA,CCCAB,AAABC,AABCC,AAAAC,AAABC,AAACC,BCACC,AAACC,AACCC,AABAC,AAACC,AACAC,AAACC,AAABC,AAAAC,CCCAA,CCCBA,AAAAC,AAABC,AAACC,AAACC,CCCAA,AAACC,AAACC,AABAC,AACAC
527,CCAAA,CCCAA,CCCAA,CCCAA,CCCAA,CCABA,AAACC,AAAAC,AABCC,AACCC,AACCA,CCCCA,AACCA,CCCCA,AAACC,AACBA,BBACA,CCCAA,AACAC,CCBBA,CCABB,BBCAA,AABCC,AAACC,CBCBA,AAAAC,BBAAC,CCCAA,AABAC,AAAAC,AAABC,AAACC,AAABC,BACCA,CCCAA,CCCBA,CCCAA,CCCBA
528,CCAAA,CCCAA,CCCAA,CCCAA,CCCAA,CCAAA,AAACC,AAAAC,AAACC,AACBC,AACCA,CCCCA,CCBCA,CCCAA,CCABA,BAACA,AAABC,AACAA,CCAAA,AACAA,AAACC,BCACC,CCCAA,AACAA,AAACC,AAACC,AAABC,CCCAC,BBCAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AACAC,AAACA,CCCCA,CCACA
529,BACAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,CCAAA,CCACA,AAABC,AACCA,CCCCA,BCAAC,AACCA,CCCAA,BCACC,CCAAA,BBCCA,CCAAA,AAACC,ABAAC,CBCAA,BBACC,AABCC,ABAAC,AAAAC,AAACC,AAAAC,AAAAC,CBCCA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
530,AACAA,CBCBA,AAACC,AAACC,CBCAA,CCCAC,AAACC,AAAAC,CCAAA,CCACA,AAACC,AACCA,CCCCA,BCAAC,BACBA,AABAC,BCAAC,AAACC,BCAAC,AAACC,AAACA,CCCAC,BBACA,BCBAC,AABAC,AAACC,AAACC,AAAAC,AAAAC,AAAAC,AAACC,BCAAC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
531,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,CCCBA,CCCAA,AAAAC,CCAAB,AAACC,CCCAA,CCCAA,AAACC,AAAAC,AABCC,CCCBA,CCACA,CCCAA,CCCAA,CCCCA,CCBAC,CCCCA,CCCAA,AACAC,AAAAC,AAABC,AAACC,CCCAA,AAACC,AAABC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
532,AACCC,CCCBA,CCCAA,CCCCA,CCCCA,AAAAC,CCCAA,CCAAC,AAACC,AAACC,CCCAA,CCCAA,CCCAB,AAACC,AAACC,AAACC,CCCBA,CCCAA,CCCAA,CCCBA,CCCCA,BACCA,CCCCA,CCCCA,AACCC,AAACC,AAAAC,AAAAC,ABABC,AAAAC,AAAAC,AAACC,AAACC,CCAAA,AAACC,AAACC,AAABC,AABAC
533,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,CCCAC,AAACC,AAAAC,CCAAA,AAACC,CCCAA,CCCAA,AAABC,BBAAC,AACCC,AAABC,AAACC,AAACC,AAABC,AAACC,AAACC,AAACC,AAACC,AAAAC,AACCC,AAABC,BBCCA,CCCAA,CCCAC,AAAAC,AAABC,AAACC,CCCAA,AAACC,AAACC,AAACC,AABAC,AACAC
534,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,CCCAA,CCCAA,AAAAC,CCAAB,AAACC,CCCAA,CCCAA,CCCAA,AAACC,AAACC,AAACC,CCCAA,CCCAA,CCCAA,CCCAA,AACCC,CCCAA,AACAC,AACAC,AAACC,AAACC,AAAAC,CCCBA,CCCAA,AAAAC,AAAAC,AAACC,AAACC,AAACC,AAACC,AAACC,CCCAA,CBCAC
535,AACAC,CCCAA,CCCAA,CCCAA,CCCAA,AACAA,AAACC,AAABC,AAAAC,AACCC,CBCBA,CCCCA,CCCCA,AACCA,AACCA,AAACC,AAAAC,CCCAA,CCAAA,AAACC,CBBCA,AAAAC,AAAAC,AACCC,AACCB,AAAAC,AAAAC,CCAAC,AACAB,AABAC,AAABC,AAACC,AAAAC,AAACC,AAACC,AAACC,CCCBA,CCCCA
536,CCBAA,CCCAA,CCCAA,CCCAA,CCCAA,BBCAA,AAACC,AAACC,AAACC,AACCC,AACCA,CCCCA,CCCCA,AAACC,CCCAA,BBCAC,AAABC,AAACC,CCAAA,AAACC,AAACC,CCACB,BACCA,BCAAC,AAACC,AAAAC,AAAAC,CCCAA,AACCC,BCAAC,AAACC,AAABC,AAACC,AAACC,AACBC,AAACB,CCCCA,CCACA
537,AAACC,CCCAA,CCCAC,BACAC,AAACA,CCACA,AAACC,AACBC,AAACC,BBACA,ABACC,AACAC,CCCAA,CCCBA,AACAC,AAACC,AAABC,ABACC,CCACA,CCAAC,AAACB,CCBAC,CCACC,AACAC,AAACC,CCAAC,BCACA,AACBC,AACAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,CCCAB,BACAC
538,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,CCCAA,CCCAA,AAAAC,CCAAB,AAACC,CCCAA,CCCAA,CCCAA,AAABC,AABCC,CCCAA,CCCAA,CCCBA,CCCAA,BACCA,CCCAB,CCCCA,CCCAA,CCCAC,AABCC,AAABC,AAABC,AAACA,CCCAA,AAAAC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
539,CCACA,CCBCA,CCCAA,CCACA,BACAA,CCCAA,CCCAA,AAABC,AAACC,AACAC,AAACC,CCCCA,CCBCA,AAAAC,AACCA,CCCBA,CCCCA,AACCA,AAACC,CCAAC,AAAAC,CBCCA,AACCC,BCBAC,AAACA,BCACA,CCACA,AACAC,AACAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AAACC,BCACA
540,AABCC,CCCAA,CCCAA,CCBCA,CCCCA,AACCC,AAACC,AAAAC,BBBCA,AAACC,CCCAA,CCCAA,CCCAC,AAACC,AABCA,CCCAA,AABCC,AAACC,CCBAA,BBACA,CCCAA,CCCAA,BBCAA,BACAC,BBAAC,AAABC,AAAAC,AAACC,AAABC,AAAAC,AAAAC,AAACC,AAACC,AAACC,CCAAA,AAACC,CCCAA,CCCAA
541,AACCC,CCCCA,CCCAA,CCBCA,CCCCA,CBCCA,CCCAA,AAAAC,CCAAB,AAACC,CCCAA,CCCAA,AABAC,AAABC,AABCC,CCCCA,CCCBA,CCCBA,CCCCA,CCCBA,BBCAA,AACAC,AACCC,AABBC,AACCC,AAABC,AAAAC,AAACC,BABCA,AAABC,AAAAC,AAACC,AAACC,AAACC,CCAAC,AAACC,CCCAA,BBCAC
542,AACCC,CCCAA,CCCAA,AACAA,CCCCA,CCBCA,AAACC,AAAAC,AAACC,AACCC,AABAC,CCCAA,CCCAA,CCCBA,CCCAB,BCACC,ABACC,AABCA,CCACC,AAACC,AAACC,CCCAC,AAACC,AACAA,CCCAC,ABACC,AAACC,AAACC,AAAAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,CCCBA,CCBCA
543,AACCC,CCCCA,CCCAA,CCBCA,CCCCA,AAAAC,AAACC,AAAAC,AAABC,CCACA,CCCAA,CCCAA,CCCAC,CCCBA,AAACC,AAACC,AAACC,AAACC,AAACC,AAAAC,AAABC,AAAAC,AAABC,AABAC,AAACC,AAABC,AAAAC,AAACC,CCCCA,CCCAC,BCAAC,AAACC,AAACC,AAACC,AAACC,CCCAA,BBAAC,BACAC
544,AACCC,CCCCA,CCCAA,CCCBA,AAACC,CCCAA,AACAC,CCBCA,AAACC,AABCC,CCCAA,CCCAA,AAACC,AAAAC,AACCA,CCCAA,CCCBA,CCCBA,BACAB,BACCA,BCACA,CCCAA,BCAAC,BBAAC,AAABC,AAACC,BACAC,AAAAC,AAACC,CCCCA,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AAABC,AABAC
545,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,AAACC,CCBAA,CCCAA,AAABC,CCBCA,CCAAC,BBCAC,BCACC,AACAC,AAACC,CCAAA,CCCBA,AAACC,CCCCA,AACAC,AAACC,AAACC,AAAAC,AAAAC,AABAC,AACAC,AAAAC,AAABC,AAACC,AAACC,AAACC,CCCAA,AAACC,AABAC,AACAC
546,CCBAA,CCCAA,CCCAA,CCCAA,CCCAA,BACAA,AAACC,AAAAC,AAACC,AACCC,AACCA,CCCCA,CCACA,CCBAA,AAACC,AAACC,CCBCA,AABCC,AACCC,CCACA,AAACC,CCACB,ABABC,BCAAC,BBCAC,CCBCA,BBACB,AAABC,AABAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AACBC,AAACB,CCCCA,CCACA
547,AACCC,CCCBA,CCCAA,CCCCA,AABAC,CCCAC,AAACC,AAAAC,AAACC,AABCC,CCCAA,CCCAA,AABCC,BBAAC,AACCC,AAACC,AAACC,AABAC,CCAAC,AAACC,AAACA,AAACC,AAAAC,AABAC,AABCB,CCCCA,CCCAA,CCBAB,AAACC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
548,CCAAA,AACAC,AAACC,CCCAA,CCCAA,CCCAC,AACAC,CCAAA,AAAAC,AAACC,AACCA,CCCBA,CCCCA,BBAAC,AACAC,CCAAA,AAACA,CCCAA,CCAAA,CCCAA,AAACC,CBCCA,CCACC,AACAC,AAACC,AACAC,AACAC,CCAAA,CCACA,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,BCACA,CCACA
549,CCACA,CCACA,AAACC,CCCAA,CCCAA,CCACA,AAACC,AAACC,AAAAC,AACBC,AACCB,CCCCA,CCBCA,AAAAC,AACBA,CCCAA,AAACC,CCCAA,CCCAC,CCACA,BCACC,CCCCA,AACCA,CCACA,CCACA,AACAC,AACAC,CCCAA,BACAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,BCACA,CCACA
