,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
499,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,AAAEE,AAADE,AAAAE,DCDEA,AAAED,EEEAA,EEEAA,EEEAC,EEECA,EEEAA,EEEAA,BABEA,EEBAA,EEDEA,AAEEE,EEEAA,AAEEE,DCEAA,BBEAE,AAAEE,AAACE,AAADE,BBAEE,AAAAE,AAAAE,AAABE,AAADE,AAAEE,EEEAA,AAADE,AAAEE,AABAE,AAEAE
500,EEBAA,EEDEA,EEEAA,EEEAA,EEEAA,EEAAA,AAADE,AAABE,AAAEE,AAEDE,AAEBC,EEEEA,EEDEA,EEEAA,EEACA,EEAEA,CCAEA,BBAEE,EEAAA,AAAEE,EDEAA,CEAEE,BBACE,CDABE,AAAEE,BBAAE,AAAAE,AAAEE,BBBAE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAADE,AAAEE,AAADE,AAAEE
501,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,DDECA,EEEAA,BBAAE,EEAAB,AAAEE,EEEAA,EEEAA,EEEAD,AAADE,AABEE,EEEEA,EEEAA,EEEAA,DDDEA,EEBEA,BBAEE,EECBA,EECAE,EEEAA,AAAEE,AAABE,AAAAE,AAACE,AAAEE,BCAAE,AAAAE,AAADE,AAAEE,AAAEE,EEBAA,AAAEE,AABAE,AAEAE
502,AAEEE,EEEDA,EEEAA,EEDDA,AAAEE,EEEAA,AAADE,DDDEA,AAAEE,AABEE,EEEAA,EEEAA,EEDEA,BBAAE,AAEEA,EEAEA,DCEEA,CCDEA,EEDAA,EEAEE,EEEAA,EEEAA,BBAEA,EECAE,AAAEE,BBAAE,AAADE,AAAAE,AABAE,AAABE,EEEAA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
503,EEEAA,EEEEA,AAAEE,AAAEE,EEEAA,EEEAE,AAAEE,AAAAE,EEAAE,DEAEA,AAADE,AAAEA,EEEDA,CDAAE,BAEAE,BAEAE,CEAEE,AAEAE,DEAAE,AAAEE,EEAEA,CDAAE,AAAEC,EEDAE,AAAEE,DEAAE,AAABE,AABEE,AAABE,DDDEA,AAAAE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
504,EEBAA,EEEAA,EEEAA,EEEAA,DDEEA,AAEEA,AAAEE,AAAAE,AABEE,AAEDE,AAEEA,EEEDA,EEEAA,EEECA,EEEAA,AAAEE,AAAEE,AACEA,EECEA,AAAEE,AAAEE,CEAEE,DEAEE,AAEAE,DCEEA,AABAE,AAADE,EEEAA,BBEAE,AAAAE,BBBAE,AADAE,AAAEE,AAAEE,AAEAE,AAAEA,EEEDA,EEBEA
505,EEBAA,EEEAA,EEEAA,EEEAA,CCAEA,DCBEA,AAAEE,BBAAE,AAAEE,AABEE,CAEAA,DDEEA,BBAEA,EEEAA,AAEEA,BBAAE,DDDEA,ABAEE,DDDEA,AAACE,AAAEE,DDDEA,EEAEA,CDAAE,AAAEE,DDCEA,EEAAD,EEEAA,BAEAE,AAAEE,BBAAE,AADEE,AAAEE,AAAEE,AAEBE,AAAEB,EEEDA,EEBEA
506,AAEEE,EEEDA,EEEAA,EEECA,EEEEA,AAAEE,AAAEE,BBAAE,DDDEA,AACEE,EEEAA,EEEAA,EEEAA,AAAEE,AAEDD,AAAEE,AAEAE,AAACE,AAACE,AAAEE,AAACE,ABACE,AAADE,CDBAE,AAAEE,DDEEA,EEDAA,AACAE,AAAEE,AAABE,AAABE,EEAAE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
507,EEACC,EEEDA,EEEAA,EEEAA,EEEAA,DDEEA,AAAEE,AAABE,AABEE,AAEEE,AAEEC,EEEEA,CDAEA,EEECA,EEBCA,CBAEA,EEAAC,BBAEE,EEBAA,AAAEE,EEEAA,AAAEE,BBACE,EEEAA,AAAEE,BBAAE,BABAE,AAAAE,AAAEE,AAAAE,AAACE,AABDE,AAAEE,AAAEE,DEAEE,AAAEA,EEEDA,EEBEA
508,CAEAA,DDEEA,AAAEE,AAAEE,EDEAA,EEEAE,AAADE,BBAAE,EECAA,EEAEA,ABAEE,AAAEE,EEEDA,CEAAE,AAEDD,EEAAE,AABEE,AAAEE,AAEAE,DDDEA,EEBEA,AACAE,EEAEA,DDEEA,AAAEE,AAAEE,AABAE,AAEAE,BBAAE,AAAAE,AAACE,EEEAA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
509,AAEEE,EEEDA,EEEAA,EEEDA,EEEEA,BAAAE,AAAEE,AAAAE,AAADE,EEAEA,EEEAA,EEEAA,EEEAB,CCEAE,AADEE,AAAEE,AAAEE,AAAEE,AAAAE,AAADE,AAAEE,AAADE,AAABE,AAEAE,AAAEE,BBABE,AAABE,EEEBA,EEEAA,AAAAE,AAABE,AAADE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
510,EEBAA,EEEAA,EEEAA,EEEAA,EEAAB,EEEAA,AAADE,AAAEE,AAACE,AAEDE,AAEEB,DDDEA,EEEAA,EEECA,EEAEA,EEAAE,CCAEA,BBAEE,EEAAB,AAAEE,AAAEE,DDDEA,BBACE,AACEE,AAADE,AAADE,AABAE,EEEAB,AADEE,AAAAE,AACEE,AAAEE,AAAEE,AAAEE,AAEAE,AAAEA,EEEDA,EEBEA
511,EEEAC,EEEAA,EEEAA,EEEAA,EEEAA,AAAEE,AAAEE,AAAAE,AACEE,AAEDE,AAEEA,EEEDA,DEDEA,EEEBA,EEAEA,BBAEA,EDEAA,BBAEE,EEAEA,AAAEE,AAAEE,CEAEE,DDDEA,CDABE,AAAEE,AAABE,AABAE,EEEAA,AAEEE,AAAAE,AAAEE,AAADE,AAAEE,AAAEE,AAEAE,AAAEA,EEEDA,EEBEA
512,AAEEE,EEEEA,EEEAA,EEDDA,AAEEE,EEEAA,AAADE,EEEAA,AAAEE,AABEE,EEEAA,EEEAA,AAAEE,BBAAE,AAECB,EEEAA,EEACC,AACEE,DCEAA,BBCAE,DEAEE,EEEBA,DCEAA,BBEAE,AACEC,AAACE,AAABE,AAADE,AAACE,AAAAE,AAABE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
513,CEAEE,EEEAA,EEEAA,EEEAA,CAEAA,DDCEA,AAAEE,BBBAE,AAADE,AAEEE,AAEEA,BBDAE,EEBAA,EEEBA,AAAEE,EEAEB,EEAAD,CCAEA,AAADE,AADEA,DCEAE,CDAAE,DEAEA,BBAEA,EEAEA,CBEAC,DDEAB,EEEAE,BBBAE,AAABE,AAABE,AAADE,AAAEE,AAAEE,AAEBE,AAAEB,EEEDA,EEBEA
514,AAEEE,EEEEA,EEEAA,EEDDA,EEEEA,BBAAE,AAAEE,AAAAE,AAACE,EEAEA,EEEAA,EEEAA,EEEAC,CDEAE,AADEE,AAADE,AAACE,AAAEE,AABAE,AADAE,AAAEE,AABEE,AAADE,AAACE,AAAEE,AAABE,AAAAE,DDEEA,EEEAA,AAAAE,AAACE,AAADE,AAAEE,DDDEA,AAAEE,AAAEE,AABAE,AAEAE
515,EEEAA,DDEEA,AAAEE,AAAEE,DDEAA,EEEAE,AAAEE,AAACE,EECAA,EEAEA,ABAEE,AAAEE,EEEEA,CDAAE,BAEEA,EEAAE,AAAEE,EEEAE,CBEAA,AAAEE,EEEDA,AAEEA,EEAAE,BAEEA,AAAEE,AAABE,AAACE,BBEAE,AAABE,BBAAE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
516,AAEEE,EEEDA,EEEAA,EEEDA,EEEEA,EEEAE,AAAEE,AAAAE,EECAA,AABEE,EEEAA,EEEAA,AAAEE,BCAAE,AADEE,CDAAE,AAAEE,AAAEE,AAADE,AAAEE,BBBAE,AAAEE,AADAE,AAEAE,AAAEE,DDBEA,EEEAA,EEEAA,AAAAE,AAABE,AAABE,EEEAA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
517,EEEAA,DDEEA,AAAEE,AAAEE,DDEAA,EEEAE,EEBAB,AAAAE,AAACE,EEEAA,EEEAA,BBBAE,AAAEE,DEAAE,AAEAE,EEAAB,AAACE,AAAEE,CEAEA,EEAAE,AADEA,AAAEE,EEAAE,AAEEA,AAAEE,AAAAE,AAAAE,AADAE,AAEAE,AAAAE,AAABE,AAAEE,AAAEE,AAAEC,EEAAB,AAAEE,AABAE,AAEAE
518,EEDAA,EEEAA,EEEAA,EEEAA,EEEAA,EEBAA,AAADE,AAAAE,AACEE,AAEDE,CAEDA,EEEEA,EEEEA,BAEEA,DCEAA,BBAAE,EEAAA,AAAEE,EEEAA,BBBAE,AAAEE,EEAEA,BBABE,CCAAE,AAAEE,BBAAE,EEAAE,AAEBA,BAEAA,AAEAE,AAACE,AAAEE,AAAEE,AAAEE,AAADE,AAAEE,EEECA,EECEA
519,AAEEE,EEEEA,EEEAA,EEEDA,BBCAE,EEEAA,EEEAA,AAAAE,EEAAC,AABEE,EEEAA,EEEAA,AAAEE,BBAAE,AAEEA,EEEAA,CBEEA,EEEAA,CBEEA,EEEAA,CBBEA,DDECA,AAAEE,BBBAE,AAABE,AAAAE,AAAEE,CDACE,AAADE,AAABE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
520,EEBAA,EEEAA,EEEAA,EEEAA,EEEAA,AAEEA,AAADE,AAABE,AACEE,AAEDE,AAEDE,EEEEA,CCBAE,EEEAA,EEEAA,DDEAA,EDEAA,EEEAA,EEEAA,EEAAA,AAAEE,EEBAA,BBACE,CDABE,AAAEE,CCAEA,CDAAE,AAAEE,AAABE,AAAEE,AAACE,AAAEE,AAADE,AAAEE,AAEEE,AABEE,EEEDA,EEBEA
521,CAEBA,EEECA,AAAEE,AAAEE,EEEAA,EEEAE,AAAEE,BBAAE,DEAAE,BBAEA,AAACE,AAEEA,EEDEA,CDAAE,EEEAA,EECAA,AAACE,CCBEA,AADEE,CCAEA,AAAEC,EEEAA,EEBAA,AAEAE,AAAEE,AAAEE,AAABE,AAAAE,EECAA,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AACAE,AAEAE
522,EEADA,EEDEA,EEEAA,EEDEA,AAEEE,EEEAE,DDDEA,AAAAE,AAAEE,AABEB,AAAEE,EEEDA,EEDEA,BBAAE,AAEEA,CCEAE,EEEAA,BAEAE,EEDAA,CDACE,CDAAE,BAEEA,CBEDA,CCAAE,AAEAE,BAEAE,DDEEA,EEAEA,EEACA,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,BBAEE,EEAEA,DEAEA
523,AAEEE,EEEDA,EEEAA,EEEDA,AAAEE,EEEAE,AAAEE,BBDAE,AAAEE,AABEE,EEEAA,EEEAA,AAAEE,BCAAE,AADDE,AAADE,AAAEE,AAAEE,AAAEE,AAAEE,AACAE,ABAEE,DEAEE,CDBAE,AAAEE,DDBEA,EEEAA,EEBAE,AAAAE,AAAAE,AAABE,EEBAA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
524,AAEEE,EEEDA,EEEAA,AAAEE,EEEAA,EEEDA,DDDEA,AAABE,AAAEE,AABEE,EEEAA,AABEE,EECEA,BBAAE,AAAED,EEEAA,EEEAA,EECAA,EEBAE,BBABE,EEDAA,EEAEA,AAABE,AABAE,AABEE,DEABE,AAACE,AAAEE,AAACE,EEAAA,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
525,AAEEE,EEEDA,EEEAA,EEEDA,AAAEE,EEEAB,EEEAA,EEAAE,AAAEE,AABEE,EEEAA,EEEAA,BACEA,BCAAE,AAECE,AAAEE,AAACE,AABBE,AAAEE,AAADE,DEAAE,AAADE,AABCE,CBEAD,AAAEE,AAAEE,EEEBA,EEBAE,AAAAE,AAABE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
526,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,AAEDE,AAAEE,AAAAE,EDEAA,AAAEE,EEEAA,EEEAA,EEEAC,AAACE,AACEE,AAABE,AAABE,AAAEE,CEAEE,AAADE,AADEE,AACAE,AAAEE,AAEAE,AAAEE,AAACE,AAABE,EEEAA,EEECA,AAAAE,AAACE,AAADE,AAAEE,EEEAA,AAAEE,AAAEE,AABAE,AAEAE
527,EEBAA,EEEAA,EEEAA,EEEAA,EEEAA,EEBCA,AAAEE,AAAAE,AACEE,AAEDE,AAEEA,EEEEA,BAEEA,EEEEA,AAAEE,BAEDA,DCBEA,EEEAA,AAEAE,EEBCA,EEADD,DBEAA,AADEE,AAAEE,DDEDA,BBAAE,CCAAE,EEEAA,BBBAE,BBAAE,AAACE,AAADE,AAACE,CAEEA,EEEAA,EEECA,EEEBA,EEEBA
528,EEBAA,EEEAA,EEEAA,EEEAA,EEEAA,EEAAA,AAAEE,AAAAE,AAAEE,AAEDE,AAEEA,EEEEA,EECEA,EEEAA,EEABA,BBAEA,AAABE,AAEAA,EEAAB,BAEAA,AAAEE,CEAEE,EEEAA,BAEAA,AAAEE,AAADE,AAACE,DDEAE,CBEAE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAEAE,AAAEB,EEEDA,EEBEA
529,CBEAA,DDEEA,AAAEE,AAAEE,EEEAA,EEEAE,AAAEE,AAAAE,EEAAA,EEAEA,AABDE,AAEEA,EEEDA,CDAAE,AADEB,EEEAA,DEAEE,EEAAA,DCEEA,EEBAA,AAAEE,BBBAE,DCEBA,BCAEE,AACDE,BCAAE,AAAAE,AAAEE,AAAAE,AAABE,DDDEA,AAADE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
530,BAEAA,DCECA,AAAEE,AAAEE,DDEAA,EEEAE,AAAEE,AAAAE,EEBAA,EEBEA,BBADE,AAEEA,EEEDA,CDAAE,CBECA,AABAE,CDAAE,AAAEE,CDAAE,AAAEE,BBAEA,DDEAE,DDAEA,CDBAE,BBBAE,AAAEE,AAAEE,AABAE,BBAAE,AAAAE,AAADE,DEAAE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
531,AAEEE,EEEEA,EEEAA,EEDDA,EEEEA,DDEBA,EEEAA,BBAAE,EEAAC,AABEE,EEEAA,EEEAA,AAADE,BBAAE,AACEE,EEECA,EEAEA,EEEBA,EEEBA,EEDEA,EECAE,DEEEA,EDEAA,BAEAE,AAAAE,BBABE,AAAEE,EEEAA,AAAEE,AAACE,AAAAE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
532,AAEEE,EEECA,EEEAA,EEDEA,EEEEA,AAAAE,EEEAA,EEBAE,AAAEE,AAAEE,EEEAA,EEEAA,EEEAC,AAADE,AAAEE,AAAED,EEEDA,EEEBA,EEEAA,EEEDA,EEDEA,BAEEA,EEDEA,EEEEA,AAEEE,AAADE,AAAAE,AAAAE,BBACE,AAABE,AAAAE,AAADE,AAAEE,EEBAA,AAAEE,AAAEE,AAACE,AACAE
533,AAEEE,EEEEA,EEEAA,EEDDA,EEEEA,EEEAE,AAAEE,AAAAE,EEAAA,AABEE,EEEAA,EEEAA,AAACE,BCAAE,AAEDE,AAADE,AAAEE,AAAEE,AAADE,AAAEE,AAAEE,AAAEE,AAADE,BBBAE,AADEE,AAADE,CCEEA,EEEAA,EEEAE,AAAAE,AAABE,AAADE,EEEAA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
534,AAEEE,EEEDA,EEEAA,EEEDA,EEEEA,DDEAA,EEEAA,BBAAE,EEAAC,AABEE,EEEAA,EEEAA,EEEAB,AAAEE,AAAEE,AAAEE,EEEAA,EEEBA,EEEAA,EEEAA,AAEED,EEEAA,AAEAE,BAEAD,AAAEE,AAADE,AAABE,EEECA,EEDAA,AAAAE,AAABE,AAAEE,AAAEE,AAAEE,AAAEE,ABAEE,EEEAA,DDEAE
535,AAEAE,EEEAA,EEEAA,EEEAA,EEEBA,BAEAA,AAAEE,AAABE,AAAAE,AAEEE,DCECA,EEEEA,EEEDA,BAEEA,AAEEA,AAAEE,BBAAE,EEEAA,EEAAB,AAAEE,DDCEA,BBBAE,BBABE,AADEE,AAEEC,BBAAE,AAAAE,EEAAE,AAEAC,AACAE,AAACE,AAAEE,BBAAE,AAAEE,AAADE,AAAEE,EEECA,EEDEA
536,EEBAA,EEEAA,EEEAA,EEEAA,EEEAA,DBEAA,AAADE,AAAEE,AAAEE,AAEDE,AAEEB,EEEEA,EEDEA,BBAED,EEEAA,DDEAE,AAABE,ABAEE,EEAAB,AAAEE,AAAEE,DEAEC,CBEEA,CDAAE,AAAEE,BBAAE,AAAAE,EEEAA,AADEE,DEAAE,AAAEE,AAADE,AAAEE,AAAEE,AADCE,AAAEC,EEEDA,EEBEA
537,AABEE,EDEAA,DDEAD,BAEAE,AAAEA,EEAEA,BBAEE,AAECE,AAAEE,CCAEA,BBAEE,AAEAE,DDEAA,EEECA,AAEAE,BBAEE,BBACE,BBAEE,EEAEA,EEBAE,AABEC,EECAE,DEAEE,BAEAE,BBAEE,DEABE,DDAEA,AAECE,AAEAE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAADE,AAAEE,EEEAD,BAEAE
538,AAEEE,EEEDA,EEEAA,EEEDA,EEEEA,DDEBA,EEEAA,BBAAE,EEAAC,AABEE,EEEAA,EEEAA,EEEAB,AAACE,AABEE,EEEAA,EEEBA,EEECA,EEEAA,CBEEA,EEEAD,DDEEA,EDEAA,DDEAE,AABDE,AAADE,AAADE,AAAEB,EEEAA,AAAAE,AAAAE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
539,EEADA,EECEA,EEEAA,EEAEA,CAEAA,EEEAA,DDEAA,AAABE,AAAEE,AAEAE,AAAEE,EEEEA,EECEA,BBAAE,BAEEA,EEEBA,DDDEA,BAEEA,AAADE,EEAAE,BBAAE,DCEDA,AAEED,DDBAE,BAAEA,DEAEA,DDAEA,AAEAE,AAEAE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,DDAEA
540,AACEE,EEEBA,EEEAA,EEDEA,EEEEA,AADEE,AAADE,AAAAE,DCDEA,AAAED,EEEAA,EEEAA,EEEAD,AAAEE,AADEB,EEEAA,AADEE,AAAEE,EEBAA,CCAEA,EEEBA,EEEBA,DCEAA,BBEAE,CDAAE,AAACE,AAABE,AAADE,AAACE,AAABE,AAABE,AAADE,AAAEE,AAAEE,EEBAA,AAAEE,EEEAA,EEEAA
541,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,DDEEA,EEEAA,BAAAE,EEAAC,AAAEE,EEEAA,EEEAA,BBCAE,AAACE,AACEE,EEEDA,EEECA,DDEDA,EEEEA,EEECA,CBEAB,AAEAE,AAEED,AACBE,AAEEE,AAABE,AAAAE,AAAEE,BACEA,AAACE,AAABE,AAADE,AAAEE,AAAEE,DEAAE,AAAEE,EEEAA,CCEAE
542,AAEEE,EEEAA,EEEAA,BAEAA,EEEEA,DDCEA,AAAEE,AAAAE,AAADE,AAEEE,BBBAE,EEEAA,EEEAA,EEECA,EEEAD,CDAEE,BCAEE,AACEB,EEAEE,AAAEE,AAAEE,DDEAE,AAAEE,BAEAA,EEEAE,BCAEE,AAAEE,AAAEE,AAABE,AAAAE,AAABE,AAADE,AAAEE,AAAEE,AABDE,AAAEE,EEEDA,EECEA
543,AAEEE,DDEDA,EEEAA,EEDEA,EEEEA,BBAAE,AAAEE,AAAAE,AAACE,EEAEA,EEEAA,EEEAA,EEEAD,EEEDA,AABEE,AAADE,AAAEE,AAAEE,AAAEE,AAABE,AAACE,AAAAE,AAABE,AABAE,AAAEE,AAABE,AAAAE,AAAEE,EEEEA,EEDAD,CDAAE,AAADE,AAAEE,AAAEE,AABEE,EEEAA,CCAAE,CBEAE
544,AAEEE,EEEDA,EEEAA,EEEDA,AAAEE,EEEBA,BAEAE,DDDEA,AAAEE,AACEE,EEEAA,EEEAA,AAAEE,BBAAE,AAEEB,EEEAA,EEEBA,EEECA,CBEAB,CBEEA,DDAEA,EEEAA,CEAAE,CDAAE,AAADE,AAAEE,CBEAE,BBABE,AAAEE,DDDEA,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AAACE,AABAE
545,EEEAA,DDEEA,AAAEE,AAAEE,DDEAA,EEEAD,AAADE,AAAAE,AAAEE,EECAA,EEEAA,AAACE,EECEA,EEAAE,CCEAE,DEAEE,AAEAE,AAAEE,EEAAA,EEEDA,AAAEE,DDDEA,AAEAE,AAAED,AAAEE,AAAAE,AAAAE,AACAE,AAEAE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,EEEAA,AAAEE,AABAE,AAEAE
546,EEBAA,EEEAA,EEEAA,EEEAA,EEEAA,CBEAA,AAADE,AAAAE,AAAEE,AAEDE,AAEEA,EEEDA,EEAEA,EECAA,AAAEE,AAAEE,DDDEA,AADEE,AADEE,EEAEA,AAAEE,DEAEC,BBABE,CDAAE,DDEAE,DDCEA,BCAEC,AAABE,AADAE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAEBE,AAAEC,EEEDA,EEBEA
547,AAEEE,EEEDA,EEEAA,EEEDA,BBBAE,EEEAE,AAAEE,AAABE,AAAEE,AABEE,EEEAA,EEEAA,AABEE,BCAAE,AADDE,AAAEE,AAADE,AACAE,DEAAE,AAAEE,AAAEA,AAAEE,AAAAE,AACAE,AADED,EEEEA,EEEAA,EECAC,AAAEE,AAABE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
548,EEAAA,BBEAE,AAAEE,EEEAA,EEEAA,EEEAE,BAEAE,EEAAA,AAAAE,AAAEE,AAEEA,EEEDA,EEDDA,CDAAE,AAEAE,EEBAB,AAAEA,DDEAB,EEAAA,EEEAA,AAAEE,DDEEA,EEAEE,AADAE,AAADE,AAEAE,BAEAE,EEABA,EEAEA,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,DDAEA,DEAEA
549,EEAEA,EEAEA,ABAEE,EEEAA,EEEAA,EEAEA,AAAEE,AAADE,AAAAE,AAECE,AAEEC,EEEEA,EECEA,BBAAE,BAEBA,EEEAA,AAAEE,EEEAA,DEEAE,EEAEB,DEAED,EDEDA,AAEEA,DEAEA,DDAEA,AAEAE,AAEAE,EEEAA,BBEAE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,DDAEA,DEAEA
550,EEAEA,EEEAA,EEEBA,EEEAA,EEEAA,EEEEA,AAAEE,AAACE,AAADE,AAEEE,AAEEA,EEEEA,EEDEA,BBAAE,EECAA,EEAEA,EEEAA,DDBEA,EEAAB,EEAAA,DDEAE,BAEAA,EEBAA,CDABE,AAAEE,BBAAE,CCEAE,EEEAA,AAAEE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,BAEBA,CBEEA,EEECA
551,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,AAAEE,AAADE,AAAAE,AAADE,AAAEE,EEEAA,EEEAA,EEEAC,AABEE,AAEEA,EEEAA,BABEA,AABAE,EEBAA,AAEEE,BAEEA,AAEEE,DCEAA,BBEAE,AAADE,AAACE,AAABE,AAADE,AAACE,AAABE,AAAAE,AAADE,EEEAA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
552,EEDAA,EEEEA,AAAEE,AAAEE,EDEAA,EEEAD,AAAEE,BAAAE,DDDEA,EECDA,EEEAA,AAAEE,EECEA,DEAAE,AAEAA,AACEE,AAACE,CCBEA,BCAEE,AAAEE,DEAEE,EEBAA,EEBAA,AAAED,AACEA,AAAEE,AAADE,AAAEE,AAAAE,AAAAE,AAABE,AAADE,EEBAA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
553,EEADA,EECEA,EEEAA,DDEAE,AAAEE,EEEAE,DEAEA,AAEAE,AAADE,AAEAE,AAAEE,EEEDA,EEDEA,BBAAE,AAECA,EEEAA,BCAEE,EEEAE,DEAAE,DEEAE,CDBAE,EDECA,DCEAA,BAEAE,AAAEC,DEAEA,DDAEA,AAEAE,AAEAE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,DDAEA,DEAEA
554,EEADA,EECEA,EEEAA,EEEAA,AAAEE,EEEAB,AAEAE,EEABA,AAAEE,BBAEA,BBADE,CBEBA,EEDEA,BBAAE,AAEEA,EEEAA,AAEEB,CCEEA,CDAEE,EEEAA,CCEAE,AAEEA,EEDAE,EEEAA,AACBE,BAEAE,BAEAE,EEACA,EEAEA,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,EECEA,EEBEA,DEAEA
555,AAEEE,EEEDA,EEEAA,EEEDA,EEEEA,EEEAE,AAAEE,EEEAA,EEAAA,AACEE,EEEAA,EEEAA,AAAEE,BCAAE,AAEAE,AAECE,AAAAE,CAEAA,AACAE,AAAEE,BCADE,CCEAE,AAEAE,EEEAA,AACEE,DDDEA,EEEAA,AAAEE,AABBE,AAABE,AAABE,EEBAA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
556,AAEEE,EEEEA,EEEAA,EEDDA,AAAEE,EEEAA,AAAEE,AAAAE,AAAEE,AABEE,EEEAA,EEEAA,EEEEA,BBAAE,BAEEA,EEAEB,DCEEA,AADEE,DEEAE,EEEAA,EEBAE,BAEEA,AAAEE,EEEAE,AAAEE,AAABE,AAACE,AAAEE,AAACE,AAABE,EEBAA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
557,EEEAA,DDEEA,AAAEE,AAAEE,EEEAA,EEEAE,AAAEE,BBAAE,EECAA,EEAEA,ABAEE,AAAEE,EEEDA,CDAAE,DBEAB,DEAEE,AAACE,DEAEE,EEAAA,EEBAA,AAACE,BBAEA,AACAE,DEEAE,AAAEE,AAAAE,AAAAE,AAACE,AAACE,AAADE,EECAA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
558,AAEEE,EEEEA,EEEAA,EEDDA,EEEEA,AAAEA,AAAEE,AAAAE,AAACE,EEBAA,EEEAA,EEEAA,EEEAB,CCEAE,AADEE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEC,AAAEE,AAAEE,AAAEE,AAEAE,AAAEE,AAABE,AAADE,EEEDA,EEEAA,AAAAE,AAABE,AAADE,AAAEE,EEDAA,AAAEE,AAAEE,AABAE,AAEAE
559,EEEAA,EEDEA,AAAEE,AAAEE,DDEAA,EEEAD,AAAEE,AAAAE,EDEAA,EEAEA,CCCAE,AAAEE,EEDDA,CDAAE,BAEEA,EEAAA,EEADE,AACEA,BCAEE,DEACE,EEEDA,DEAEE,EECEA,EEDAD,AAAEE,BBACE,AAADE,BAEAE,ABACE,DDDEA,AAABE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AACAE,AAEAE
560,AAEEE,EEEEA,EEEAA,EEDDA,EEEEA,AADEE,EEEAA,BBAAE,DCEAA,AABEE,EEEAA,EEEAA,EEEAC,AAADE,AACEE,EEECA,EEEBA,EEEAA,EEDEA,EEDEA,EEABB,CDAEA,AAAEE,EEEAE,AACEE,AAAAE,AAAAE,AADEA,DCEDA,AAABE,AAAAE,AAAEE,EEEAA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
