,0,1,2,3,4,5,6,7,8,9
484,CCCBA,AAACC,CCCAA,BBAAC,AABCC,AABCC,AABCC,AABCC,CAABC,CCCBA
485,CCCBA,ABCBC,CBABB,AABCC,CCBAA,CCAAA,CBBAC,AABCC,BBBBA,AABCC
486,CCCBA,CCBAA,AACCC,BBCAA,CABAB,ABBBB,AABBC,AABCC,AABBC,ACCCA
487,AAABC,CBAAC,CCAAA,ACCBA,ABBBC,CBBBB,CABCB,AABCC,CCCAA,AABCC
488,CCCBA,ACCAA,AABCC,AABCC,CCBAA,CBAAA,AABCC,AABCC,BBBBA,AABCC
489,CCBBA,CCBAA,ABBCC,CCBAA,CBBAA,BCCAA,BABBC,ABBCB,AABCC,ABBCC
490,CCCBA,AABCB,ACBBB,BAABC,CCBAA,CCBAA,CAABC,AABCC,AABBC,CABBB
491,CCCBA,CCBAA,AABCC,CCBAA,CBBAA,CBAAB,CAABB,AABBC,AABCC,AACCC
492,CCBBA,CCAAB,AABCC,CCCBA,CBBBA,CAABC,BBACC,AAACC,AABCC,ABBCC
493,CCCBA,CCCAA,AABCC,CCBBA,BABCC,ABBCC,BAACC,AAACC,AABBC,ABBCC
494,CCCBA,CCAAA,AABCC,CCCAA,CABBB,CCAAA,CAAAB,AABCC,AABBC,ACCBA
495,CCCBA,CBAAB,AABCC,CCCAA,AACBC,CCCAA,CAABB,AABCC,AAABC,ACCBA
496,CCCBA,CCBAA,AABCC,CCBBA,CCBAA,CBABA,BBBCA,AABCC,AABCC,ABBCC
497,CCCBA,AACBB,BAACC,AAACC,BCCBA,CCBAA,CBBBB,AACCC,BBBBA,AABCC
498,CCCBA,ABCBB,BAACC,AABCC,CCBAA,CCCAA,BABBC,AABCC,BBBCA,AABCC
499,CCCBA,AAACC,CCBAA,CCBBA,CAABB,CBABA,BBBAC,AABCC,AABCC,CCCAA
500,CCCBA,CCAAA,AABCC,CCBBA,CBAAA,CBBBA,AABBC,AAACC,AABCC,ABBCC
501,CCCBA,AACCB,BCACC,BBAAC,ACCBA,CCBAA,CBBBA,AABCC,AABBC,BCCCA
502,CCCBA,ABCBC,CAABB,AACCC,CBBAA,ACBBB,CBCAB,AABCC,CCCBA,AABCC
503,AAABC,CBAAB,CBAAB,BCCAA,BBBBC,AABCB,ABCAB,AABCC,CCBAA,AABCC
504,CCCBA,CCAAB,AABCC,CCCAA,CABBC,CBAAB,BAACC,AABCC,AAABC,ABBCC
505,CCBBA,CCBAA,AACCC,BBCBA,CAACB,BBACB,CBBAB,BACCA,AABBC,ABBCC
506,CCCBA,AAACC,CCBAA,BBAAC,AABCC,AABCC,ABCCC,CCAAA,BBBCA,AABCC
507,CCCBA,CCAAA,AABCC,CCCAA,CBCAA,CBBBA,ACCBA,AAACC,AABCC,AACCC
508,AAABC,CCAAB,CCAAA,ACCBA,BBABC,BBCBA,BCBBA,AABCC,AABCC,AABCC
509,CCCBA,AAACC,CCCAA,CBBAB,ABBCC,AABCC,AABCC,ABCCA,AAACC,CCAAA
510,CCCBA,CABAB,AABCC,CCAAA,CCBBA,BABCC,CAACB,AACCC,AAACC,ABBCC
511,CCCBA,CCAAA,AACCC,CCCAA,BBCBA,CBBAA,BBABC,AACCC,AAABC,ABBCC
512,CCCBA,ACBBC,CABBB,AAACC,CCBAA,CBABA,CCBAB,AABCC,AABCC,CABBB
513,CCCBA,CCBAA,ABCCC,CCBAA,BCCAA,ABCCC,ABBBC,AABCC,ABCCC,ABBCC
514,CCCBA,AAACC,CCCAA,CBBAA,ABBCC,AABCC,AABCC,AABCC,BAABC,CCCAA
515,AAABC,CBAAB,CCAAA,ACCBA,CBAAC,BBACB,CBABB,AABCC,CCCCA,AABCC
516,CCCBA,AABCC,CCAAA,AAACC,AABCC,AABCC,AABCC,CCBAA,AABCC,AABCC
517,AAABC,CBAAC,BCCBA,AACCC,ABBCC,BBABC,ABACC,AABCC,AABCC,BCCBA
518,CCCBA,CCCAA,AACCC,BBBBC,BABBB,BBACC,AABBC,ABBBC,AABCC,AACCC
519,CCCBA,AACBB,BBACC,AABCC,CCBAA,CCBAA,BABBC,AACCC,CCCBA,AABCC
520,CCCBA,CCAAA,AABCC,CCBBA,CBBAA,CCBAA,BAABC,AAABC,AABCC,AAACC
521,AAABC,CBAAB,CBAAB,BCBAA,CBAAC,CCBAA,BAABC,AABCC,CAABB,AABCC
522,CCCBA,ACCCB,AABCC,CCBAA,CBBAA,AABCC,CBAAC,CCCAA,AAACC,AABCC
523,CCCBA,ABCCC,CBAAA,AAACC,AABCC,AABCC,ABBBC,CCBAA,BBBBA,AABCC
524,CCCBA,CCBAA,AACCC,ACCBB,CCBAA,BABCB,AABBC,AABCC,CBAAA,AABCC
525,CCCBA,ABCCC,CBABB,AACCC,AABCC,AABCC,AACCC,CCCAA,CCCCA,AABCC
526,CCCBA,AABCC,CCAAA,BAABC,AABCC,AABCC,AACCC,ABCCA,BAABC,CCCAA
527,CCCBA,CCBAA,AACCC,BBCAA,ACBBB,BCCAA,CAABC,AABCC,AABBC,ACCCB
528,CCCBA,CCAAA,AABCC,CCBBA,CBBBA,CCBAA,CCABA,AABCC,AABBC,ABBCC
529,AAABC,CCAAB,CBAAB,BCCAA,BCBAC,BBBAB,CCBAB,AABCC,BBCCA,AABCC
530,AAABC,CCAAB,CCAAA,ACCBA,AABBC,CBAAB,CBAAB,AABCC,BBBCA,AABCC
531,CCCBA,AACCB,BBACC,AAACC,CCBAA,CCBAA,CBAAB,AABCC,AABCC,CABBB
532,CCCBA,BAACC,ABCAA,BBAAC,ACCBB,CBBAA,CBBAB,AABCC,AABBC,CCBAA
533,CCCBA,AABCC,CCAAA,AAACC,AABCC,AABCC,AABBC,BCCBA,AABCC,CBAAA
534,CCCBA,AACCB,ABACC,BBAAC,ABCCB,CBBAA,CBBAB,AABCC,AAABC,CABBB
535,CCCBA,BBCAA,AABCC,BBBBB,BAABC,ABCCB,BCCAA,AABCC,AAACC,AACCC
536,CCCBA,CCCAA,AACCC,BBBAC,CAABC,BABCC,CCBAA,ABCCA,AAACC,AACCC
537,CCCBA,BCBAA,AABCC,CBBBA,AABCC,BBABC,ABBCB,AAABC,AABCC,ABBCC
538,CCCBA,AACCB,BBACC,BAABC,BCCBA,CBBAA,CCBAA,AABCC,AABCC,CABBB
539,CCCBA,BCBBA,AABCC,CCBAA,CBBAA,BBCBA,CCBAA,CCCAA,AABCC,AABCC
540,CCCBA,AABCC,CCBAA,BBAAC,BBABB,CBBAA,CBBAC,AABCC,AABCC,BCCCA
541,CCCBA,AACCB,ABACC,AAACC,CCBAA,CCBAA,AAABC,AABCC,BAABC,CCCBA
542,BBBBC,CBBAB,AABCC,CBBAA,AACBC,BBABC,AABCB,AABBC,AABCC,ABBCC
543,CCCBA,AAACC,CCCAA,CCBBA,ABBBC,AABCC,AABCC,AABCC,CBAAC,ABBCC
544,CCCBA,ACCBA,BABCC,AABCC,CCBAA,CBCAA,CBBAC,ABCCC,CCBAA,AABCC
545,AAABC,CBAAC,CCCAA,ABCCC,AABCC,BACAC,CAABB,AABCC,AABCC,BCCCA
546,CCCBA,CCCAA,AACCC,BBBCA,BCBBA,BBBBC,AABBC,ABABC,AAACC,ABBCC
547,CCCBA,AACCC,CBAAA,AABCC,AABCC,AABCC,ABCBC,CCAAA,CCCCA,AABCC
548,AAACC,CBAAC,AABCC,CCBAA,ABBCC,CABAB,CABAC,CCCBA,AABCC,AABCC
549,AAABC,CCBAA,AABCC,CCBAA,CBAAA,CBCBA,CBBBA,CABBB,AABCC,AABCC
550,CCCBA,CCBAA,AABCC,CCBAA,CBBAA,CCBAA,BCABB,AACCC,AABCC,AABBC
551,CCCBA,AAACC,BCCAA,BAAAC,CBABB,CABBA,BBBAC,AABCC,AABCC,CBAAA
552,AAABC,CBAAB,CCBAA,ACCBB,AABCC,AACCC,CBABC,AABCC,AABCC,CAAAB
553,CCCBA,ABCCC,AABCC,CCBAA,CBBAB,BCBBA,BAACC,CCCAA,AABCC,AABCC
554,CCCBA,ABCBC,AABCC,CCBAA,CBAAA,CCBAA,BBABC,CCCBA,AAACC,AABCC
555,CCCBA,AABCC,CCAAA,AAACC,AABCC,AABCC,ABCCB,CCBAA,BBBBA,AABCC
556,CCCBA,ABCBC,CBABB,AACCC,CBBAA,BCCAA,CBCAA,AABCC,CCCAA,AABCC
557,AAABC,CBAAC,CCAAA,ACCBA,CBBAA,BCBAC,CBCAB,AABCC,CCCAA,AABCC
558,CCCBA,BAABC,CCCAA,CBBAB,ABBCC,AABCC,AABCC,ABCCA,AAABC,CCBAA
559,AAABC,CBAAC,CCAAA,ACCBB,CBAAC,BAACB,BBBBC,AABCC,CCBAA,AABCC
560,CCCBA,AABCB,ACBBB,BAABC,CCBAA,CCBAA,BBCAC,AABCC,AAABC,CBAAA
561,CCCBA,CCBAA,AABCC,CCBBA,CBBAA,CCBAA,CCCBA,AAACC,AABCC,AACCC
562,AAABC,CBAAB,CCAAA,ACCBA,AABCC,CBBAA,CAACB,AABCC,BCCCA,AABCC
563,CCCBA,AACCC,CCAAA,AABCC,AABCC,AABCC,BCBAB,CBAAB,CCCAA,AABCC
564,CCCBA,ABCBC,CBABB,AABCC,CCAAA,ABCBB,BBBAC,AABCC,AABCC,CCAAA
565,CCCBA,ABCCC,CBAAA,AABCC,AABCC,AABCC,ABBBC,CCAAA,BBBCA,AABCC
566,AAABC,CBAAB,CCAAA,ACCBB,AACCC,CBBBA,CBABC,AABCC,AABCC,BBCCA
567,CCCBA,ACCBA,BABCC,AACCC,CCBAA,CCBAA,ABABC,ABBCC,CCCAA,AABCC
568,AAABC,CCAAB,CCAAA,ACCBA,AABCC,CABBB,ACCBB,AABCC,BBBCA,AABCC
569,CCCBA,ABCBC,CBABB,BAABC,CBBAB,CCAAA,CBBAC,AABCC,AABCC,CCAAA
570,AAACC,CCBAA,ABBCC,CCBAA,BAAAC,CBBAA,CCBBA,ABBCB,AABCC,AABCC
571,CCCBA,AACCC,CBABB,AAACC,CCAAA,BBCBB,CBBAB,AABCC,BBBBA,AABCC
572,CCBBA,CBBAA,ABBCC,BCBAA,AABCC,BBBBA,AABCC,BBBCA,AAABC,AABCC
573,CCCBA,CCBAA,AABCC,CCBBA,CCBAA,CCBAA,AABBC,AAACC,AABCC,AACCC
574,CCCBA,CCAAA,AABCC,CCBBA,CBBAB,CBCAA,BBABC,AAACC,AAACC,ABBBB
575,CCCBA,ABCBC,CAABB,AACCC,CBAAA,BCBCA,CBBAB,AABCC,CCAAA,AABCC
576,CCBBA,CCBAA,AABCC,CCBAA,CBAAA,CBBAA,CBBAB,AABCC,AABCC,AABCC
577,CCCBA,CCBAA,AACCC,CCCAA,CBABB,ACBCA,CCCAA,AABCC,AABCC,ABBCC
578,CCCBA,CCBAA,AABCC,CCBAA,CBBBA,ACCAA,CCCAA,AABCC,AABCC,AABCC
579,CCCBA,CCCAA,AABCC,BBBBC,BABBC,ACCBA,AABBC,AABCC,AAACC,AABBC
580,CCCBA,AACBB,BAACC,AABCC,CCBAA,CCBAA,BABAC,AACCC,CCCBA,AABCC
581,CCCBA,ABCCC,BABBB,AACCC,AABCC,AABCC,CBBBA,AAACC,CBAAB,AABCC
582,AAABC,CBAAC,CCCAA,AACCC,AABBC,ABCCA,ABBBC,AABCC,AABCC,CCAAA
583,CCCBA,BBBBA,AABCC,BBBBC,ABBCC,BBACC,AABBC,AABCC,AABCC,AABBC
584,AAABC,CBAAC,CCCAA,AACCC,AAACC,BABCC,CBAAC,AABCC,AABCC,CBAAA
585,CCCBA,ACBBC,CABBB,ABCBB,AABCC,AABCC,CCCBA,AABCC,AAACC,AABCC
586,CCCBA,AABCC,CCAAA,CBBAB,ABBCC,AABCC,AABCC,BBCCA,AAACC,CCAAA
587,CCCBA,CCBAA,AACCC,BBBCA,ACBCB,ABBBC,CABBB,AABBC,AABCC,ABBCC
588,CCCBA,BCCCA,AABBC,CCBAA,CBAAB,BBABC,BBBAC,CCBAA,AABCC,AABCC
589,CCCBA,ABCCC,AABBC,CCBAA,CCAAA,CCBBA,BBBBC,CAAAA,AABCC,AABCC
590,CCCBA,AAACC,BCCAA,BAAAC,BBBBB,CBBBA,CBAAB,AABCC,AABCC,BBCCA
591,CCCBA,CCAAA,AABCC,CCAAA,BACCB,CBAAB,AAABC,ABBCC,ABCCC,ABBCC
592,CCCBA,AAACC,CCBAA,BBAAC,AABCC,AABCC,ABBCC,BBCCA,AABCC,CBAAA
593,CCCBA,CCAAA,AABCC,CCCBA,CCBAA,CABBA,AACBC,AABBC,AABCC,AACCC
594,CCCBA,BAACC,ABCAA,BBAAC,ABCBB,CBBAA,CBABB,AABCC,AAABC,CAAAB
595,AAABC,CCAAB,CBAAB,BCBAA,CABBB,BCCBA,CBBAB,AABCC,CCCBA,AABCC
596,AAABC,CBAAB,CBAAB,BCCAA,ABBBC,CCAAB,ABBAC,AABCC,BBBCA,AABCC
597,CCCBA,AAACC,BCCAA,BBAAC,CBBBA,BCCAA,ABBBC,AABCC,AABCC,CCAAA
598,CCCBA,CCCAA,AABCC,CCBAA,CBAAB,CCAAB,BBAAC,CCAAA,AABCC,AABCC
599,CCCBA,ACCBA,BAACC,AAACC,BCCBA,BCBAC,ABBBC,ABBBC,CCBAA,AABCC
600,CCCBA,CBAAB,AABCC,CCBAA,CBBCA,CBAAC,BBBBA,AABCC,AABCC,ABBBB
601,CCCBA,AACCB,ABACC,BAABC,ACCBA,CCBAA,CCAAB,AABCC,AAABC,CCAAA
602,CCCBA,AACCC,CBABB,AAACC,CCBAA,ACCAA,CBAAB,AABCC,CCCAA,AABCC
603,AAABC,CBAAC,CCCAA,AACCC,AAACC,CBBBA,BABCB,AABCC,AABCC,BBCCA
604,CCCBA,CCCAA,AACCC,BBBCA,ACBBB,ABBCB,CACBB,BBBCA,AABCC,ABCCC
605,CCCBA,BCBAA,AABBC,CCBAA,CBABC,AAABC,AAACC,CCCAA,AABCC,AABCC
606,CCCBA,ABABC,BBCCA,CBBBA,AABCC,AACCB,ABBBC,AACCC,AABCC,ABBCC
607,CCCBA,AAACC,BCCAA,CBBAB,ABBCC,AABCC,AABCC,AABCC,BAABC,CCCBA
608,CCCBA,ACBBC,CABBB,AACCC,AABCC,AABCC,AABBC,CBAAA,CCCBA,AABCC
609,CCCBA,AACBB,BAACC,AACCC,CCBAA,CBBAA,AAACC,ABBCC,CCCAA,AABCC
610,AAABC,CBAAC,CCCAA,AACCC,AABCC,CCBAA,ABBBC,AABCC,AABCC,ABBCC
611,CCCBA,CCAAA,AABCC,CCBAA,CCCAA,CCAAA,AABBC,AABCC,AAABC,AABCC
612,CCCBA,BAACC,BBCAA,BBAAC,ABCCB,CBBAA,CBBBB,AACCC,CCCBA,AABCC
613,CCCBA,AACCC,CCAAA,BAABC,CBAAB,CCBBA,BBBBC,AABCC,AABCC,CCAAA
614,CCCBA,BAACC,ACCBB,BBAAC,ACCBB,CCBAA,BCAAB,AABCC,AABBC,BBBBA
615,CCCBA,AACBB,CAACC,AAACC,CCBAA,CCBAA,CBAAC,ABCCC,CCCBA,AABCC
616,CCBBA,CCBAA,AABCC,CCBBA,CCBAA,CBBBB,CAABB,AABCC,AABCC,AABCC
617,CCCBA,AAACC,CCCAA,BBAAC,AABCC,AABCC,AABBC,ABCCA,AAACC,CCBAA
618,CCCBA,ABCBC,CBABB,AAACC,CCAAA,BBCBA,ABBAC,AABCC,CCCBA,AABCC
619,CCBBA,CCAAA,AABCC,CCCAA,CCBAA,CAABB,CBBBA,AAABC,AABCC,AAABC
620,CCCBA,AABCB,ACABB,BAABC,ACCBA,CCBAA,CCAAB,AABCC,AAABC,CAAAB
621,AAABC,CCAAC,CCAAA,ACCBA,AABCC,CBAAB,CAABC,AABCC,AABCC,CABBB
622,CCCBA,AACCC,CBAAA,AABCC,AABCC,AABCC,AACBC,CCAAA,CCCBA,AABCC
623,BBBBC,CCBBA,AACCC,ACCBB,AABCC,ACCBB,ABACB,CCAAA,CCBAA,AABCC
624,CCCBA,AABCB,ACABB,BAAAC,ACCCB,CCBAA,CCBAA,AABCC,AAABC,CAAAB
625,CCCBA,AAACC,ACCBB,BAAAC,ABCCB,CCBAA,CBAAB,AABCC,AAABC,CAAAB
626,CCCBA,ABCBA,BAACC,AAACC,BCCAA,CCBAA,CBAAC,AABCC,AAABC,CBAAA
627,CCCBA,AABCB,ACABB,BAABC,ABCCB,CCBAA,ABBBC,AABCC,AABCC,CABBB
628,AAABC,CBAAB,CCAAA,ACCBA,BACBB,CCBAA,BACCB,AABCC,AABCC,AABCC
629,CCCBA,CCBAA,AABCC,CCBAA,CBBBB,CBABA,BBCCA,AABCC,AABCC,AABBC
630,CCCBA,CCAAB,AABCC,CCCBA,BBAAC,CBAAB,CCCAA,AABCC,AABCC,ABBBC
631,CCCBA,CBAAA,AABCC,CBBBA,AABBC,BABCA,AABBC,AAABC,AABCC,ABBCC
632,CCCBA,CBCAA,AACCC,BBBCA,CABBB,CCCAA,AABBC,AABCC,AABCC,ABCCC
633,CCCBA,ABCBC,CAABB,AACCC,CBAAB,CBBBA,BBBAC,AABCC,CCCBA,AABCC
634,CCCBA,AACCB,ABACC,AAACC,CCBAA,CCAAA,AACBB,AABCC,AAABC,CABBB
635,CCCBA,AAACC,CCBAA,AAABC,AABCC,AABCC,ABBCC,BBCCA,BAABC,CCCAA
636,CCCBA,AABCC,CCAAA,BAABC,AABCC,AABCC,AABCC,CCCBA,AABCC,CAABB
637,CCCBA,CCAAB,AABCC,CCBAA,CACAB,CBCBA,AABBC,AABCC,AABBC,ABBCC
638,CCCBA,CCBAA,AACCC,ABCCC,CCBAA,AABCC,AABBC,AABCC,CCCBA,AABCC
639,CCCBA,AACBB,BAACC,AABCC,CCBAA,CCBAA,BABBC,AACCC,CCCBA,AABCC
640,CCCBA,BBBBA,AABCC,BBBBB,AABCC,CCAAB,ABBCC,BABCB,AABBC,ABBCC
641,CCCBA,AACCC,CCAAA,AAACC,AABCC,AABCC,AABCC,BBCCA,BAABC,CCCBA
642,CCCBA,CCAAA,AABCC,CCBBA,CBBBA,CBBAA,AABBC,AAACC,AABCC,ABCCC
643,CCCBA,CBAAB,AABBC,CCBBA,AACCC,BBBCB,BABBB,AAACC,AABCC,ABBCC
644,AAABC,CBAAC,CCCAA,ABCCC,AABCC,BCBBA,BAAAC,AABCC,AABCC,CCAAA
645,CCCBA,AACCC,CBABB,AAACC,CCAAA,CBABA,BBBAC,AABCC,AABCC,CAAAB
646,CCCBA,ABCCC,CAABB,AACCC,AABCC,AABCC,AABCC,CCCAA,AABCC,CABBB
647,CCCBA,AABCC,CCAAA,BBBBC,CBAAB,ACCBA,CCAAB,AABCC,AABCC,CCBAA
648,AAABC,CCAAB,CCAAA,ACCBA,BAABC,CBAAC,BBBAC,AABCC,BBBCA,ABBCC
649,CCCBA,AACBB,CAABB,AAACC,BCCBA,CCBAA,BAABC,AABCC,AABCC,CBAAA
650,CCCBA,AACCC,CCAAA,BAABC,CCAAA,BCBBA,CABBC,AABCC,AABCC,CABBB
651,CCCBA,AACCC,CCAAA,AABCC,CCAAA,CBCAA,CBAAC,AABCC,CCCAA,AABCC
652,BBBBC,CCBBA,AACCC,ACBBB,CBAAA,BCCBA,BBBAC,AABCC,CAAAB,AABCC
653,AAABC,CCAAB,CBAAB,BCCAA,ABBAC,CBAAA,CBAAC,AABCC,BBBCA,AABCC
654,CCCBA,BAACC,ACCBB,BAAAC,BCCAA,CCBAA,CCBAA,AABCC,AAABC,CBAAA
655,AAABC,CBAAC,CCCAA,AACCC,AABCC,CBABC,BBBAC,AABCC,AABCC,BCCCA
656,CCCBA,BAACC,ABCAA,BBAAC,ABCCC,CCBAA,CBABB,AABCC,AAABC,CAAAB
657,AAABC,CBAAC,BCCAA,AACCC,AACCC,CAACC,ABCBB,AABCC,AABCC,CBAAA
658,CCCBA,AABCC,CCAAA,AABCC,AABCC,AABCC,ABCCB,CCBAA,BBBBA,AABCC
659,CCCBA,CCAAA,AABCC,CCBBA,CBBBA,AABCC,CBABB,AAABC,AABCC,ABCCC
660,CCCBA,CCBBA,AABCC,CCBAA,CBAAA,CCBAA,CCAAB,CCAAA,AABCC,AABCC
661,CCCBA,CBAAC,AABCC,CBBBA,ABBBC,BABBC,ABABC,AABCC,AACCC,AABCC
662,CCCBA,AABCC,CCAAA,BAABC,AABCC,AABCC,AABCC,CCCBA,AABCC,CAAAB
663,CCCBA,AACCC,CCAAA,BAABC,CBABB,CCBBA,CBBAB,AABCC,AABCC,CABBB
664,CCCBA,ACCBA,BABCC,AACCC,CCBAA,CCBAA,CAABC,ACBCC,CCBAA,AABCC
665,CCCBA,CCBAA,AACCC,BBBCA,ACBBB,AABBC,ABCCB,AABBC,AAABC,ABBCC
666,CCCBA,BBBBA,AABCC,CBBBB,BCBBA,ABABC,ABCBC,AABCC,AABBC,ABBCC
667,CCCBA,CCBAA,AABCC,CCBAA,CBBBA,AABCC,ABBBC,CCAAA,AABCC,AABCC
668,CCCBA,AACCC,CCAAA,AAACC,CCAAA,BBCAB,ABBBC,AABCC,BBBCA,AABCC
669,CCCBA,CBAAB,AABCC,CCAAA,CCBBA,CCABA,AABBC,AACCC,AAABC,AABCC
670,AAAAC,CCBAA,AABBC,CCBAA,CBBAA,CBABA,AAACC,AABCC,AAACC,AABCC
671,CCBBA,CCBAA,AABCC,CCBBA,CBBAA,CCCAA,CCBAA,AABCC,AABCC,AABBC
672,CCCBA,CCBAA,AABCC,CCBAA,CBBBA,CBBAA,CBCBA,AABBC,AABCC,AACCC
673,CCCBA,AAACC,BCCAA,BBAAC,BCABB,CCBBA,BBABC,AABCC,AABCC,CCAAA
674,CCBBA,CCBAA,AACCC,BBBCA,ACBCB,BACBB,ABCCC,BBACB,AAACC,ABBBB
675,AAABC,CBAAB,CCAAA,ACCBA,BBBAC,CAAAC,CBBBA,AABCC,BBBCA,AABCC
676,AAABC,CBAAB,CCAAA,ACCBA,BAACB,BBBAC,CCAAC,AABCC,BCCCA,AABCC
677,AABCC,CBAAB,AABCC,CCBAA,AABCC,BAABC,BBBBB,AABCC,AABCC,CABBB
678,CCCBA,AACCC,CCAAA,AABCC,AABCC,AABCC,BCCAB,CBAAB,CCCAA,AABCC
679,CCCBA,AACCC,CBABB,AABCC,CBAAA,CCCAA,BBABC,AABCC,CCCAA,AABCC
680,CCCBA,AAACC,BCCAA,BAAAC,CBBAA,CBBBA,CBCAA,AABCC,CCCBA,AABCC
681,CCCBA,AACCC,CBAAA,AAACC,AABCC,AABCC,ABCCC,CCBAA,AABCC,CABBB
682,AAABC,CCAAC,CCAAA,ACCBA,AABCC,CCAAB,AABCC,AABCC,BBBCA,AABCC
683,AAACC,CBAAB,CCAAA,ACCBA,ABBCC,ABACC,CBAAC,AABCC,AABCC,CCAAA
684,CCCBA,BAACC,ABCAA,BBAAC,ABCCB,CCBAA,CBAAB,AABCC,AABBC,CAAAB
685,CCCBA,CCBAA,AABCC,CCCBA,CABAB,CCBBA,AABBC,AABCC,AABCC,ABBCC
686,CCCBA,AAACC,CCBAA,BBAAC,AABCC,AABCC,AACCC,BBCCA,AABCC,CBAAA
687,AAABC,CBAAC,CCBAA,ACCBB,CCABA,ACBCA,BBBAC,AABCC,CCBAA,AABCC
688,CCCBA,BAACC,ABCAA,BBAAC,ABCCB,CCBAA,BBBAC,AABCC,AABBC,AABCC
689,CCCBA,ACCBA,BABCC,AACCC,CCBAA,CCAAA,AAABC,ABCCC,CCCBA,AABCC
690,CCCBA,BAACC,ACCBB,BBAAC,ABCCB,CBBBA,CBBAB,AABCC,AAABC,CAAAB
691,AAABC,CBAAB,CCBAA,ABCCB,ABBBC,BACAC,BBBBA,AABCC,AABCC,CCAAA
692,CCCBA,ABCBC,CAABB,AABCC,CBBAA,BCBBA,CBBAC,AABCC,BBBCA,AABCC
693,CCCBA,BAACC,ACCBB,BBAAC,ABCCB,CCBAA,CCBAA,AABCC,AAABC,CBAAA
694,CCCBA,CCBAA,AABCC,CCBBA,CCBAA,CBCCA,CCBAA,AABBC,AABCC,AAABC
695,AAABC,CBAAC,CCCAA,AACCC,ACCBA,CBABB,BBBAC,AABCC,BBBCA,AABCC
696,CCCBA,ACCBA,AABBC,CCBAA,CBBAA,ACBBB,CBCAB,CCBAA,AABCC,AABCC
697,CCCBA,AABCB,ACABB,BAABC,ACCBA,CCBAA,AABCC,AABCC,AABCC,AABCC
698,CCCBA,AACCC,CBAAA,AABCC,AABCC,AABCC,ABBBC,CCBAA,BBBCA,AABCC
699,CCCBA,ACBBC,CABBB,AACCC,AABCC,AABCC,AABCC,BCCBA,AAACC,CCBAA
700,CCCBA,ABCBB,BAACC,AABCC,CCBAA,CCBAA,AABBC,AACCC,BBBBA,AABCC
701,CCCBA,ACCBA,BABCC,AACCC,CCBAA,CCAAA,AAABC,ABBCC,CCBAA,AABCC
702,CCCBA,CCAAA,AABCC,CCBBA,CBBAA,CCAAA,AABBC,AABCC,AABCC,AAACC
703,CCCBA,BAACC,ACCBB,BAAAC,ABCCB,CCBAA,CCBAA,AABCC,AAABC,CCAAA
704,AABCC,CBAAB,CAAAB,CCBAA,ABBCC,CBAAC,CBBAB,AABCC,CCCAA,AABCC
705,CCCBA,AAACC,CCCAA,CCBBA,ABBCC,AABCC,AABCC,AABCC,CAABC,CCCBA
706,AAABC,CBAAB,CCAAA,ACCBB,AABCC,AABBC,BCAAC,AABCC,AABCC,CAAAB
707,CCCBA,CCCAA,AABCC,BBBBC,ABBCC,ABBBC,CBBAA,ABBCC,AABCC,ABCCC
708,CCCBA,CBBAB,AABCC,CCAAA,ABBCC,CAABB,CAABB,AABCC,AABBC,ABBCC
709,AAABC,CBAAB,CBAAB,BCBAA,CBBAA,BBCAA,BBBAC,AABCC,CCCAA,AABCC
710,CCCBA,AAACC,CCCAA,BBAAC,AABCC,AABCC,AABCC,AABCC,CBAAB,ABBCC
711,CCCBA,BBBBA,AABCC,BBBBC,CBBAA,ABBBC,AABCC,AABCC,AAACC,AABCC
712,CCBBA,CCBAA,AACCC,CCCBA,CCABA,ABBCC,CBAAC,AABCC,AABBC,AABCC
713,AAABC,CBAAC,CCBAA,ABCCB,CCBAB,AACBB,ABBBC,AABCC,AABCC,CABBB
714,CCCBA,AACBB,CCABB,AABCC,CCBAA,CBBBA,AABBC,BAACC,CCAAA,AABCC
715,CCCBA,CBBAA,AABCC,CBCAA,ABBCC,ABBBC,CBABB,AABCC,AABCC,AABCC
716,CCCBA,CCCAA,AACCC,BBBCA,CBBBB,BACBB,BBBBB,CCBAA,AABCC,ABBCC
717,CCCBA,AAACC,CCCAA,BBAAC,AABCC,AABCC,AABCC,CCCBA,AABCC,CAABB
718,CCCBA,ABCCC,CBAAA,AAACC,AABCC,AABCC,ABCBC,CCCAA,AABCC,CABBB
719,CCCBA,CCAAA,AABCC,CCBBA,CBBAB,CBBBA,CBAAC,AAACC,AABCC,ABBBB
720,CCBBA,CCCAA,AACCC,BBBBC,CBBBB,ACBBB,CBACB,ABCCA,AAACC,AABCC
721,CCCBA,AACBB,BAACC,AAACC,CCBAA,CBBAA,AACBC,ABCCC,CCCBA,AABCC
722,CCCBA,CCAAB,AABCC,CCCAA,CBBAA,CBBBA,ACBBB,AAACC,AABCC,ABCCC
723,CCCBA,ABCBC,CAABB,AABCC,CBABA,CACAB,CBAAB,AABCC,BBBBA,AABCC
724,CCCBA,AAACC,CCBAA,BAABC,AABCC,AABCC,ABBBC,AABCC,CAABC,BBBCA
725,CCCBA,BAACC,ABCAA,BBAAC,ABCCB,CCBAA,CCBAA,AABCC,AABCC,CBAAA
726,AAABC,CCAAC,CBAAB,BCCAA,BBACC,BACBB,BCCAB,AABCC,AABCC,CBAAA
